id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,edu_lit_7_t,edu_lit_7_f,edu_lit_7_m,edu_lit_15_t,edu_lit_15_f,edu_lit_15_m,edu_sec_15_t,edu_sec_15_f,edu_sec_15_m,edu_ter_15_t,edu_ter_15_f,edu_ter_15_m
3_12_248_1,2011,Urban,3,India,12,India/China  1,248,Papum Pare,84.7,79.2,90.10000000000001,95.7,93.10000000000001,98.2,48.40000000000001,56.3,40.8,26.7,10.7,42.40000000000001
3_12_249_1,2011,Rural,3,India,12,India/China  1,249,Upper Subansiri,60.7,54.8,66.7,69.7,63,77.90000000000001,23.8,19.4,29.2,.9,.3,1.6
3_12_249_1,2011,Total,3,India,12,India/China  1,249,Upper Subansiri,63.8,57.6,70,71.60000000000001,63.40000000000001,81.10000000000001,29.4,22.6,37.4,3.5,2.7,4.5
3_12_249_1,2011,Urban,3,India,12,India/China  1,249,Upper Subansiri,79.5,72.40000000000001,86,77.80000000000001,65.10000000000001,90.7,48.3,34.4,62.5,12.2,11.2,13.1
3_12_250_0,2011,Rural,3,India,12,Arunachal Pradesh,250,West Siang,60.90000000000001,54.2,67.3,69.3,67.3,71.2,27.1,24.8,29.4,4.600000000000001,.8,8.300000000000001
3_12_250_1,2011,Rural,3,India,12,India/China  1,250,West Siang,60.90000000000001,54.2,67.3,69.3,67.3,71.2,27.1,24.8,29.4,4.600000000000001,.8,8.300000000000001
3_12_250_0,2011,Total,3,India,12,Arunachal Pradesh,250,West Siang,66.5,59.6,72.8,74.90000000000001,72.10000000000001,77.80000000000001,33.4,33.2,33.5,6.300000000000001,1.1,11.3
3_12_250_1,2011,Total,3,India,12,India/China  1,250,West Siang,66.5,59.6,72.8,74.90000000000001,72.10000000000001,77.80000000000001,33.4,33.2,33.5,6.300000000000001,1.1,11.3
3_12_250_1,2011,Urban,3,India,12,India/China  1,250,West Siang,85.40000000000001,79.5,90.30000000000001,88.7,83.5,93.90000000000001,48.5,53.40000000000001,43.6,10.2,1.8,18.6
3_12_250_0,2011,Urban,3,India,12,Arunachal Pradesh,250,West Siang,85.40000000000001,79.5,90.30000000000001,88.7,83.5,93.90000000000001,48.5,53.40000000000001,43.6,10.2,1.8,18.6
3_12_251_0,2011,Rural,3,India,12,Arunachal Pradesh,251,East Siang,69.60000000000001,63.40000000000001,75.7,90.2,88.7,91.40000000000001,41.8,36.7,46,9.200000000000001,4.600000000000001,13
3_12_251_1,2011,Rural,3,India,12,India/China  1,251,East Siang,69.60000000000001,63.40000000000001,75.7,90.2,88.7,91.40000000000001,41.8,36.7,46,9.200000000000001,4.600000000000001,13
3_12_251_0,2011,Total,3,India,12,Arunachal Pradesh,251,East Siang,72.5,66.5,78.5,91.80000000000001,90.5,92.90000000000001,45.2,44.5,45.7,13.5,5.800000000000001,20.2
3_12_251_1,2011,Total,3,India,12,India/China  1,251,East Siang,72.5,66.5,78.5,91.80000000000001,90.5,92.90000000000001,45.2,44.5,45.7,13.5,5.800000000000001,20.2
3_12_251_1,2011,Urban,3,India,12,India/China  1,251,East Siang,80.10000000000001,74.40000000000001,85.60000000000001,97.90000000000001,96.90000000000001,98.90000000000001,57.90000000000001,71.40000000000001,44.6,29.6,9.800000000000001,49
3_12_251_0,2011,Urban,3,India,12,Arunachal Pradesh,251,East Siang,80.10000000000001,74.40000000000001,85.60000000000001,97.90000000000001,96.90000000000001,98.90000000000001,57.90000000000001,71.40000000000001,44.6,29.6,9.800000000000001,49
3_12_252_1,2011,Rural,3,India,12,India/China  1,252,Upper Siang,55.6,47.5,62.6,72.2,64.8,78.80000000000001,33.3,24.4,41.2,5.600000000000001,4.2,6.9
3_12_252_1,2011,Total,3,India,12,India/China  1,252,Upper Siang,60,52.6,66.5,72.2,64.8,78.80000000000001,33.3,24.4,41.2,5.600000000000001,4.2,6.9
3_12_252_1,2011,Urban,3,India,12,India/China  1,252,Upper Siang,79.2,74,84.10000000000001,,,,,,,,,
3_12_253_0,2011,Rural,3,India,12,Arunachal Pradesh,253,Changlang,55.8,45.7,65.2,72,61.2,80.7,19.9,17.8,21.6,3.7,2.6,4.7
3_12_253_0,2011,Total,3,India,12,Arunachal Pradesh,253,Changlang,59.8,49.8,68.90000000000001,73.60000000000001,63.3,81.90000000000001,21.8,19.3,23.7,4.2,2.9,5.300000000000001
3_12_253_0,2011,Urban,3,India,12,Arunachal Pradesh,253,Changlang,84.90000000000001,78.10000000000001,90.30000000000001,91.80000000000001,86.60000000000001,96.10000000000001,43.2,35.7,49.5,9.600000000000001,5.9,12.8
3_12_254_0,2011,Rural,3,India,12,Arunachal Pradesh,254,Tirap,45.1,34.8,55.2,58.6,50.90000000000001,66.8,13.7,17.1,10,.5,.3,.7000000000000001
3_12_254_0,2011,Total,3,India,12,Arunachal Pradesh,254,Tirap,52.2,41.90000000000001,61.90000000000001,63.2,55.1,71.8,18.2,18.7,17.7,1.7,.9,2.5
3_12_254_0,2011,Urban,3,India,12,Arunachal Pradesh,254,Tirap,80.80000000000001,73.8,86.5,90.30000000000001,80.40000000000001,100,44.7,28.2,61,8.700000000000001,4.4,13
3_12_255_1,2011,Rural,3,India,12,India/China  1,255,Lower Subansiri,72.3,65.60000000000001,78.80000000000001,56.8,55.5,58.2,9.9,9.1,10.8,12.6,8.700000000000001,17.1
3_12_255_1,2011,Total,3,India,12,India/China  1,255,Lower Subansiri,74.3,68.10000000000001,80.5,65.60000000000001,64,67.40000000000001,22.9,21.1,25,11.3,7,16.1
3_12_255_1,2011,Urban,3,India,12,India/China  1,255,Lower Subansiri,85.5,81.30000000000001,89.80000000000001,97.60000000000001,95.5,100,70.40000000000001,65.5,75.60000000000001,6.4,.6000000000000001,12.7
3_12_256_1,2011,Rural,3,India,12,India/China  1,256,Kurung Kumey,48.2,42.2,54.5,69.3,70.7,68,21.7,21.8,21.7,1.4,.6000000000000001,2.1
3_12_256_1,2011,Total,3,India,12,India/China  1,256,Kurung Kumey,48.8,42.6,55.1,69.3,70.7,68,21.7,21.8,21.7,1.4,.6000000000000001,2.1
3_12_256_1,2011,Urban,3,India,12,India/China  1,256,Kurung Kumey,69.40000000000001,60.8,77,,,,,,,,,
3_12_257_1,2011,Rural,3,India,12,India/China  1,257,Dibang Valley,55.6,51.3,59,48.1,34.2,58.8,25.6,8.300000000000001,38.90000000000001,0,0,0
3_12_257_1,2011,Total,3,India,12,India/China  1,257,Dibang Valley,64.10000000000001,59.2,68.10000000000001,48.1,34.2,58.8,25.6,8.300000000000001,38.90000000000001,0,0,0
3_12_257_1,2011,Urban,3,India,12,India/China  1,257,Dibang Valley,84,77.60000000000001,89.2,,,,,,,,,
3_12_258_0,2011,Rural,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,63.6,56.1,70.7,83.30000000000001,77,90.80000000000001,19.8,19.4,20.3,2.2,1.5,3
3_12_258_1,2011,Rural,3,India,12,India/China  1,258,Lower Dibang Valley,63.6,56.1,70.7,83.30000000000001,77,90.80000000000001,19.8,19.4,20.3,2.2,1.5,3
3_12_258_1,2011,Total,3,India,12,India/China  1,258,Lower Dibang Valley,69.10000000000001,62.2,75.5,83.7,75.60000000000001,92.5,24.2,21.6,27,6.2,3.6,9
3_12_258_0,2011,Total,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,69.10000000000001,62.2,75.5,83.7,75.60000000000001,92.5,24.2,21.6,27,6.2,3.6,9
3_12_258_0,2011,Urban,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,88.40000000000001,84.30000000000001,91.90000000000001,85.10000000000001,70.7,96.90000000000001,37.6,29.7,44.1,18.6,11.4,24.4
3_12_258_1,2011,Urban,3,India,12,India/China  1,258,Lower Dibang Valley,88.40000000000001,84.30000000000001,91.90000000000001,85.10000000000001,70.7,96.90000000000001,37.6,29.7,44.1,18.6,11.4,24.4
3_12_259_1,2011,Rural,3,India,12,India/China  1,259,Lohit,64.40000000000001,55.6,72.40000000000001,76.80000000000001,67.3,83.40000000000001,20.8,11.5,27.3,3.2,2.4,3.7
3_12_259_0,2011,Rural,3,India,12,Arunachal Pradesh,259,Lohit,64.40000000000001,55.6,72.40000000000001,76.80000000000001,67.3,83.40000000000001,20.8,11.5,27.3,3.2,2.4,3.7
3_12_259_0,2011,Total,3,India,12,Arunachal Pradesh,259,Lohit,68.2,60,75.5,80.2,73.10000000000001,85.5,25.7,19.3,30.4,4.3,3.3,5
3_12_259_1,2011,Total,3,India,12,India/China  1,259,Lohit,68.2,60,75.5,80.2,73.10000000000001,85.5,25.7,19.3,30.4,4.3,3.3,5
3_12_259_0,2011,Urban,3,India,12,Arunachal Pradesh,259,Lohit,80.80000000000001,75.2,85.7,94.10000000000001,92.40000000000001,95.80000000000001,45.2,45.2,45.2,8.700000000000001,6.2,11.2
3_12_259_1,2011,Urban,3,India,12,India/China  1,259,Lohit,80.80000000000001,75.2,85.7,94.10000000000001,92.40000000000001,95.80000000000001,45.2,45.2,45.2,8.700000000000001,6.2,11.2
3_12_260_0,2011,Rural,3,India,12,Arunachal Pradesh,260,Anjaw,55.2,41.90000000000001,66.2,64.40000000000001,47.5,80.7,11.7,10.5,12.8,6.7,4.3,9.1
3_12_260_1,2011,Rural,3,India,12,India/China  1,260,Anjaw,55.2,41.90000000000001,66.2,64.40000000000001,47.5,80.7,11.7,10.5,12.8,6.7,4.3,9.1
3_12_260_1,2011,Total,3,India,12,India/China  1,260,Anjaw,56.5,43.7,66.8,64.40000000000001,47.5,80.7,11.7,10.5,12.8,6.7,4.3,9.1
3_12_260_0,2011,Total,3,India,12,Arunachal Pradesh,260,Anjaw,56.5,43.7,66.8,64.40000000000001,47.5,80.7,11.7,10.5,12.8,6.7,4.3,9.1
3_12_260_0,2011,Urban,3,India,12,Arunachal Pradesh,260,Anjaw,80.30000000000001,86.90000000000001,76.80000000000001,,,,,,,,,
3_12_260_1,2011,Urban,3,India,12,India/China  1,260,Anjaw,80.30000000000001,86.90000000000001,76.80000000000001,,,,,,,,,
3_13_261_0,2011,Rural,3,India,13,Nagaland,261,Mon,52.5,47.90000000000001,56.7,92.60000000000001,93.2,91.90000000000001,34.2,35.1,33.2,2.9,1.4,4.800000000000001
3_13_261_0,2011,Total,3,India,13,Nagaland,261,Mon,57,52.6,60.90000000000001,93.5,93.7,93.2,38.3,38.6,37.9,5.5,3.4,7.9
3_13_261_0,2011,Urban,3,India,13,Nagaland,261,Mon,84.5,82.10000000000001,86.5,96.5,95.90000000000001,97.10000000000001,52.8,52.90000000000001,52.7,14.6,11.3,17.6
3_13_262_0,2011,Rural,3,India,13,Nagaland,262,Mokokchung,90.80000000000001,90.10000000000001,91.5,98.80000000000001,97.60000000000001,99.90000000000001,61.1,55.90000000000001,65.90000000000001,9.600000000000001,6.9,12.1
3_13_262_0,2011,Total,3,India,13,Nagaland,262,Mokokchung,91.60000000000001,91,92.2,99.2,98.30000000000001,100,63.2,59.1,66.90000000000001,12.3,9.5,14.8
3_13_262_0,2011,Urban,3,India,13,Nagaland,262,Mokokchung,93.60000000000001,93.30000000000001,93.80000000000001,100,100,100,68,66.7,69.3,18.6,15.7,21.1
3_13_263_0,2011,Rural,3,India,13,Nagaland,263,Zunheboto,83,80.10000000000001,85.80000000000001,96.30000000000001,94.90000000000001,97.60000000000001,38.90000000000001,42.7,35.3,11.8,6.800000000000001,16.6
3_13_263_0,2011,Total,3,India,13,Nagaland,263,Zunheboto,85.30000000000001,82.60000000000001,87.90000000000001,97.40000000000001,96.5,98.30000000000001,42.40000000000001,45.7,39.3,13,6.800000000000001,19
3_13_263_0,2011,Urban,3,India,13,Nagaland,263,Zunheboto,94.5,93.40000000000001,95.5,100,100,100,50.6,52.1,48.90000000000001,15.7,7,24.8
3_13_264_0,2011,Rural,3,India,13,Nagaland,264,Wokha,85.5,81.80000000000001,89.10000000000001,97.10000000000001,99.10000000000001,95.5,37.4,36.4,38.3,8,4.600000000000001,10.8
3_13_264_0,2011,Total,3,India,13,Nagaland,264,Wokha,87.7,84.5,90.80000000000001,97.5,97.80000000000001,97.2,38.8,39.5,38.2,13.3,6.600000000000001,19.1
3_13_264_0,2011,Urban,3,India,13,Nagaland,264,Wokha,95.80000000000001,94.60000000000001,96.90000000000001,98,95.90000000000001,100,41,44,38.1,21.7,9.700000000000001,32.9
3_13_265_0,2011,Rural,3,India,13,Nagaland,265,Dimapur,81.90000000000001,78.30000000000001,85.2,99.80000000000001,99.60000000000001,100,58.5,59.90000000000001,57.1,14.1,8.6,20
3_13_265_0,2011,Total,3,India,13,Nagaland,265,Dimapur,84.80000000000001,81.80000000000001,87.5,98.90000000000001,98.90000000000001,98.90000000000001,52.7,50.7,55,10.8,8.5,13.3
3_13_265_0,2011,Urban,3,India,13,Nagaland,265,Dimapur,87.40000000000001,84.90000000000001,89.60000000000001,98.2,98.30000000000001,98,48,43.6,53.2,8.1,8.5,7.7
3_13_266_0,2011,Rural,3,India,13,Nagaland,266,Phek,76.2,70.3,81.90000000000001,96,94.7,97.2,49.3,50.8,48,11.8,5.5,17.8
3_13_266_0,2011,Total,3,India,13,Nagaland,266,Phek,78.10000000000001,72.2,83.7,96.2,94.80000000000001,97.60000000000001,51.3,54,48.7,13.2,6.4,20
3_13_266_0,2011,Urban,3,India,13,Nagaland,266,Phek,88.30000000000001,83.5,92.40000000000001,96.60000000000001,95,98.5,55.90000000000001,60.5,50.6,16.2,8.300000000000001,25.5
3_13_267_0,2011,Rural,3,India,13,Nagaland,267,Tuensang,68.60000000000001,64.90000000000001,72,97.10000000000001,97.2,96.90000000000001,31.4,29.8,33,3.3,1,5.600000000000001
3_13_267_0,2011,Total,3,India,13,Nagaland,267,Tuensang,73.10000000000001,69.60000000000001,76.3,97.80000000000001,97.80000000000001,97.7,37.7,36.6,38.8,6.100000000000001,2.9,9.300000000000001
3_13_267_0,2011,Urban,3,India,13,Nagaland,267,Tuensang,92,89.80000000000001,93.90000000000001,100,100,100,59,61.40000000000001,56.90000000000001,15.6,9.9,20.6
3_13_268_0,2011,Rural,3,India,13,Nagaland,268,Longleng,68.60000000000001,65.90000000000001,71.2,81,83.2,78.90000000000001,32.2,32.7,31.7,5.100000000000001,2,8.200000000000001
3_13_268_0,2011,Total,3,India,13,Nagaland,268,Longleng,72.2,69.60000000000001,74.5,82.90000000000001,84.60000000000001,81.2,33.2,33.8,32.7,6.800000000000001,3.3,10.3
3_13_268_0,2011,Urban,3,India,13,Nagaland,268,Longleng,91.5,90.30000000000001,92.5,97.40000000000001,97.40000000000001,97.30000000000001,41.8,44.40000000000001,39.7,20.8,15.1,25.2
3_13_269_0,2011,Rural,3,India,13,Nagaland,269,Kiphire,64.3,58.2,70.10000000000001,93.30000000000001,92.5,94,40.7,40.5,40.90000000000001,7,4.800000000000001,8.800000000000001
3_13_269_0,2011,Total,3,India,13,Nagaland,269,Kiphire,69.5,64,74.90000000000001,94.60000000000001,94.10000000000001,95,46.7,45.7,47.6,9.5,6,12.5
3_13_269_0,2011,Urban,3,India,13,Nagaland,269,Kiphire,87.30000000000001,84,90.40000000000001,96.40000000000001,96.30000000000001,96.5,55.1,52.5,57.6,13,7.600000000000001,18
3_13_270_0,2011,Rural,3,India,13,Nagaland,270,Kohima,81.10000000000001,76.2,85.7,92.90000000000001,92.80000000000001,93.10000000000001,30.3,23.3,36.4,7,5.4,8.300000000000001
3_13_270_0,2011,Total,3,India,13,Nagaland,270,Kohima,85.2,81.5,88.7,95.60000000000001,94.7,96.2,39.2,29.7,46.7,12.7,8,16.4
3_13_270_0,2011,Urban,3,India,13,Nagaland,270,Kohima,90.10000000000001,87.7,92.30000000000001,98.90000000000001,97.40000000000001,100,50.7,39.1,58.7,20.1,11.9,25.8
3_13_271_0,2011,Rural,3,India,13,Nagaland,271,Peren,76.7,71.10000000000001,81.60000000000001,89.10000000000001,87.60000000000001,90.40000000000001,43.90000000000001,37,50,8.200000000000001,3,12.9
3_13_271_0,2011,Total,3,India,13,Nagaland,271,Peren,77.90000000000001,72.60000000000001,82.80000000000001,91.10000000000001,89.90000000000001,92.2,45.6,39.7,50.90000000000001,9.5,4.4,14.2
3_13_271_0,2011,Urban,3,India,13,Nagaland,271,Peren,85.60000000000001,80.60000000000001,90.60000000000001,99.40000000000001,98.80000000000001,100,52.40000000000001,49.90000000000001,55,14.7,9.800000000000001,19.7
3_14_272_0,2011,Rural,3,India,14,Manipur,272,Senapati,73.7,67.60000000000001,79.60000000000001,78.30000000000001,71.5,85.80000000000001,23.1,20,26.7,10.7,6.5,15.4
3_14_272_0,2011,Total,3,India,14,Manipur,272,Senapati,74.10000000000001,68.10000000000001,80,78.30000000000001,71.5,85.80000000000001,23.1,20,26.7,10.7,6.5,15.4
3_14_272_0,2011,Urban,3,India,14,Manipur,272,Senapati,85.10000000000001,80.30000000000001,90,,,,,,,,,
3_14_273_0,2011,Rural,3,India,14,Manipur,273,Tamenglong,67.40000000000001,60.5,73.8,85.2,75.3,94.10000000000001,48.5,37.8,58.2,5.100000000000001,1.1,8.800000000000001
3_14_273_0,2011,Total,3,India,14,Manipur,273,Tamenglong,70.10000000000001,63.7,76.10000000000001,85.2,75.3,94.10000000000001,48.5,37.8,58.2,5.100000000000001,1.1,8.800000000000001
3_14_273_0,2011,Urban,3,India,14,Manipur,273,Tamenglong,87,83.2,90.60000000000001,,,,,,,,,
3_14_274_0,2011,Rural,3,India,14,Manipur,274,Churachandpur,82.30000000000001,78,86.5,81.90000000000001,79.5,84.2,26.8,24.9,28.6,10.7,9.300000000000001,12.1
3_14_274_0,2011,Total,3,India,14,Manipur,274,Churachandpur,82.80000000000001,78.5,87,81.90000000000001,79.5,84.2,26.8,24.9,28.6,10.7,9.300000000000001,12.1
3_14_274_0,2011,Urban,3,India,14,Manipur,274,Churachandpur,88.7,84.5,92.90000000000001,,,,,,,,,
3_14_275_0,2011,Rural,3,India,14,Manipur,275,Bishnupur,73.60000000000001,63.90000000000001,83.40000000000001,76.80000000000001,72.2,80.80000000000001,41.2,38.6,43.40000000000001,9.4,3.1,14.9
3_14_275_0,2011,Total,3,India,14,Manipur,275,Bishnupur,75.90000000000001,66.7,85.10000000000001,79.60000000000001,74.2,84.7,42.5,38.7,46,11.8,6.7,16.6
3_14_275_0,2011,Urban,3,India,14,Manipur,275,Bishnupur,79.60000000000001,71.40000000000001,88,84.10000000000001,77.10000000000001,91.40000000000001,44.5,38.7,50.5,15.6,11.8,19.6
3_14_276_0,2011,Rural,3,India,14,Manipur,276,Thoubal,71.2,60,82.5,84.7,79.10000000000001,91.30000000000001,32.9,32.9,32.8,13.5,6.100000000000001,22.2
3_14_276_0,2011,Total,3,India,14,Manipur,276,Thoubal,74.5,64.10000000000001,85,86.10000000000001,80.60000000000001,92.10000000000001,34.8,34.3,35.3,15.7,7.9,24.5
3_14_276_0,2011,Urban,3,India,14,Manipur,276,Thoubal,80.30000000000001,71.2,89.40000000000001,87.80000000000001,82.7,93.2,37.3,36.2,38.40000000000001,18.5,10.2,27.3
3_14_277_0,2011,Rural,3,India,14,Manipur,277,Imphal West,82.2,75,89.5,89.90000000000001,84.30000000000001,95.30000000000001,43.2,40,46.2,20.5,14.5,26.2
3_14_277_0,2011,Total,3,India,14,Manipur,277,Imphal West,86.10000000000001,80.2,92.2,91.80000000000001,86.80000000000001,96.7,41.6,39.90000000000001,43.2,26.3,20.6,32.1
3_14_277_0,2011,Urban,3,India,14,Manipur,277,Imphal West,88.40000000000001,83.2,93.90000000000001,93.10000000000001,88.60000000000001,97.7,40.40000000000001,39.90000000000001,41,30.5,24.8,36.3
3_14_278_0,2011,Rural,3,India,14,Manipur,278,Imphal East,78.40000000000001,70.5,86.30000000000001,85.60000000000001,75.10000000000001,94.40000000000001,37.4,22.7,49.7,6.600000000000001,3.3,9.4
3_14_278_0,2011,Total,3,India,14,Manipur,278,Imphal East,81.90000000000001,75.3,88.80000000000001,85.60000000000001,75.60000000000001,94.2,37.3,24.3,48.7,7.800000000000001,4.4,10.7
3_14_278_0,2011,Urban,3,India,14,Manipur,278,Imphal East,87.10000000000001,82.10000000000001,92.5,85.30000000000001,78.80000000000001,92.60000000000001,36.8,34.1,39.8,16.3,11.4,21.9
3_14_279_0,2011,Rural,3,India,14,Manipur,279,Ukhrul,80,75.3,84.40000000000001,91.10000000000001,86.5,95.60000000000001,48.40000000000001,46.7,50,14.6,8.1,20.7
3_14_279_0,2011,Total,3,India,14,Manipur,279,Ukhrul,81.40000000000001,76.90000000000001,85.5,91.10000000000001,86.5,95.60000000000001,48.40000000000001,46.7,50,14.6,8.1,20.7
3_14_279_0,2011,Urban,3,India,14,Manipur,279,Ukhrul,88.90000000000001,86,91.7,,,,,,,,,
3_14_280_0,2011,Rural,3,India,14,Manipur,280,Chandel,71.10000000000001,64.10000000000001,77.60000000000001,76.40000000000001,69.40000000000001,84,38,33.3,43.1,6.800000000000001,3.8,9.9
3_14_280_0,2011,Total,3,India,14,Manipur,280,Chandel,71.10000000000001,64,77.80000000000001,77.7,70.5,85.2,40,34.7,45.5,6.7,3.5,10.1
3_14_280_0,2011,Urban,3,India,14,Manipur,280,Chandel,71.5,62.90000000000001,79.5,87.40000000000001,80.40000000000001,92.30000000000001,54.90000000000001,48.1,59.8,6.4,0,11
3_15_281_0,2011,Rural,3,India,15,Mizoram,281,Mamit,82.7,77.2,87.7,86.60000000000001,83.5,89.80000000000001,8.4,7.600000000000001,9.1,1.8,.9,2.8
3_15_281_0,2011,Total,3,India,15,Mizoram,281,Mamit,84.90000000000001,80.40000000000001,89.10000000000001,89.10000000000001,86.5,91.90000000000001,10.7,10.4,10.9,2.2,1.6,2.9
3_15_281_0,2011,Urban,3,India,15,Mizoram,281,Mamit,95.40000000000001,94.90000000000001,95.90000000000001,98.30000000000001,96.90000000000001,100,19.3,20.3,18.1,3.8,4.100000000000001,3.4
3_15_282_0,2011,Rural,3,India,15,Mizoram,282,Kolasib,89.7,87.7,91.60000000000001,99.60000000000001,99.2,100,12.2,12.2,12.3,1.6,.5,2.6
3_15_282_0,2011,Total,3,India,15,Mizoram,282,Kolasib,93.5,92.40000000000001,94.60000000000001,99.80000000000001,99.60000000000001,100,26.8,24.7,28.7,5.600000000000001,5.100000000000001,6.2
3_15_282_0,2011,Urban,3,India,15,Mizoram,282,Kolasib,96.40000000000001,95.90000000000001,96.90000000000001,100,100,100,39.2,35.7,42.40000000000001,9.1,9.1,9.1
3_15_283_0,2011,Rural,3,India,15,Mizoram,283,Aizawl,96.40000000000001,95.90000000000001,96.90000000000001,99,98,99.80000000000001,21.7,17.5,25.6,3.8,2.1,5.4
3_15_283_0,2011,Total,3,India,15,Mizoram,283,Aizawl,97.90000000000001,97.7,98.10000000000001,99.40000000000001,99.30000000000001,99.60000000000001,35.6,35.9,35.4,12.5,9.5,15.6
3_15_283_0,2011,Urban,3,India,15,Mizoram,283,Aizawl,98.30000000000001,98.10000000000001,98.40000000000001,99.5,99.60000000000001,99.5,39.8,40.90000000000001,38.5,15.1,11.5,18.9
3_15_284_0,2011,Rural,3,India,15,Mizoram,284,Champhai,95.40000000000001,93.80000000000001,96.90000000000001,98.5,96.7,100,24.8,23.4,26,5.800000000000001,4.9,6.5
3_15_284_0,2011,Total,3,India,15,Mizoram,284,Champhai,95.90000000000001,94.60000000000001,97.2,98.90000000000001,97.7,100,26.2,25.4,26.9,5.5,5.2,5.800000000000001
3_15_284_0,2011,Urban,3,India,15,Mizoram,284,Champhai,96.7,95.7,97.7,99.7,99.40000000000001,100,28.8,28.8,28.8,5,5.600000000000001,4.4
3_15_285_0,2011,Rural,3,India,15,Mizoram,285,Serchhip,97.60000000000001,96.90000000000001,98.30000000000001,100,100,100,13.7,14.4,13,2.5,2.9,2.1
3_15_285_0,2011,Total,3,India,15,Mizoram,285,Serchhip,97.90000000000001,97.5,98.30000000000001,100,100,100,23.5,21.7,25.3,5.2,3.1,7.300000000000001
3_15_285_0,2011,Urban,3,India,15,Mizoram,285,Serchhip,98.2,98.2,98.30000000000001,100,100,100,35.5,31.4,39.5,8.4,3.3,13.3
3_15_286_0,2011,Rural,3,India,15,Mizoram,286,Lunglei,81.80000000000001,76,87.2,90.30000000000001,83.2,97.80000000000001,6.300000000000001,6,6.600000000000001,2.7,1.6,4
3_15_286_0,2011,Total,3,India,15,Mizoram,286,Lunglei,88.90000000000001,85.5,92,94,89.80000000000001,98.5,13.6,13.9,13.3,5.4,3.4,7.5
3_15_286_0,2011,Urban,3,India,15,Mizoram,286,Lunglei,97.80000000000001,97.40000000000001,98.2,97.90000000000001,96.7,99.10000000000001,21.2,22.1,20.3,8.200000000000001,5.4,11
3_15_287_0,2011,Rural,3,India,15,Mizoram,287,Lawngtlai,59.1,48.6,69,90.5,86.40000000000001,95.10000000000001,20.1,20,20.1,3.5,.5,6.7
3_15_287_0,2011,Total,3,India,15,Mizoram,287,Lawngtlai,65.90000000000001,57.1,74.10000000000001,90.5,86.40000000000001,95.10000000000001,20.1,20,20.1,3.5,.5,6.7
3_15_287_0,2011,Urban,3,India,15,Mizoram,287,Lawngtlai,95.7,94.30000000000001,97,,,,,,,,,
3_15_288_0,2011,Rural,3,India,15,Mizoram,288,Saiha,85.80000000000001,81.80000000000001,89.80000000000001,97.5,95.10000000000001,100,26.5,22,31.4,2.7,1.6,3.9
3_15_288_0,2011,Total,3,India,15,Mizoram,288,Saiha,90,87.30000000000001,92.60000000000001,98,96.10000000000001,100,30.9,26.7,35.4,3.9,3.3,4.600000000000001
3_15_288_0,2011,Urban,3,India,15,Mizoram,288,Saiha,95.10000000000001,94.10000000000001,96.10000000000001,100,100,100,46.3,43.40000000000001,49.3,8.200000000000001,9.4,6.9
3_16_289_0,2011,Rural,3,India,16,Tripura,289,West Tripura,85.7,80.40000000000001,90.60000000000001,74.10000000000001,69.40000000000001,79,9.200000000000001,7.9,10.6,1.6,.4,2.8
3_16_289_0,2011,Total,3,India,16,Tripura,289,West Tripura,88.7,84.7,92.5,77.80000000000001,73.8,82.10000000000001,12.6,11,14.3,6.2,4.800000000000001,7.7
3_16_289_0,2011,Urban,3,India,16,Tripura,289,West Tripura,93.2,91.10000000000001,95.30000000000001,89,86.90000000000001,91.30000000000001,22.8,20.4,25.3,20,17.8,22.4
3_16_290_0,2011,Rural,3,India,16,Tripura,290,South Tripura,83.2,77.10000000000001,89,84.90000000000001,74.7,93.2,9.5,5.9,12.4,2.8,1.8,3.6
3_16_290_0,2011,Total,3,India,16,Tripura,290,South Tripura,84.7,79.10000000000001,90,85.40000000000001,75.60000000000001,93.5,10.8,7.4,13.7,3.7,2.1,5
3_16_290_0,2011,Urban,3,India,16,Tripura,290,South Tripura,93.40000000000001,91,95.80000000000001,92,85.60000000000001,98.30000000000001,28,24.6,31.4,15.3,6.2,24.3
3_16_291_0,2011,Rural,3,India,16,Tripura,291,Dhalai,84.5,78.10000000000001,90.60000000000001,91.80000000000001,90.40000000000001,93.10000000000001,7.100000000000001,5.5,8.5,3,1.9,3.9
3_16_291_0,2011,Total,3,India,16,Tripura,291,Dhalai,85.7,79.80000000000001,91.30000000000001,91.7,90,93.2,8.6,7,10,3.2,1.9,4.4
3_16_291_0,2011,Urban,3,India,16,Tripura,291,Dhalai,95.40000000000001,93.40000000000001,97.30000000000001,90.40000000000001,85.60000000000001,95.60000000000001,30.5,27.5,33.7,6.4,1,12.4
3_16_292_0,2011,Rural,3,India,16,Tripura,292,North Tripura,86,81.80000000000001,90.10000000000001,83.30000000000001,79.80000000000001,87,12.1,10.1,14.2,3.2,1,5.600000000000001
3_16_292_0,2011,Total,3,India,16,Tripura,292,North Tripura,87.5,83.7,91.10000000000001,83.5,80.30000000000001,86.90000000000001,13.5,11.2,15.8,3.8,1.7,5.9
