id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ger_t,ger_f,ger_m,oos_child
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,93.60000000000001,94.90000000000001,92.5,
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,127.3,124,130.2,
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,80,80.90000000000001,79.10000000000001,.3
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,95.80000000000001,94.5,96.90000000000001,
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,139.8,133.6,145.2,
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,76.90000000000001,77.90000000000001,76.10000000000001,1
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,84.90000000000001,84.80000000000001,85,
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,120.7,116.4,124.4,
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,85.2,84.80000000000001,85.5,1.3
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,91.80000000000001,91.90000000000001,91.80000000000001,
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,106.3,107.1,105.6,
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,85.2,84.5,85.80000000000001,0
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,84.80000000000001,83.80000000000001,85.7,
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,83.2,80.80000000000001,85.2,
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,90.5,90.2,90.80000000000001,.8
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,88.40000000000001,88.10000000000001,88.7,
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,77.2,76.3,78.10000000000001,
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,92.40000000000001,91.60000000000001,93.10000000000001,0
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,88,87.5,88.5,
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,56.5,56.7,56.3,
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,87.30000000000001,87.10000000000001,87.5,1.2
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,86.60000000000001,85.90000000000001,87.2,
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,85.2,83.30000000000001,86.80000000000001,
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,86.30000000000001,86.40000000000001,86.30000000000001,.8
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,88.2,87.80000000000001,88.5,
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,93.80000000000001,92.10000000000001,95.30000000000001,
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,88.5,89.40000000000001,87.7,3.3
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,85.80000000000001,86.2,85.5,
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,77.90000000000001,76.7,78.90000000000001,
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,79.2,79.5,78.90000000000001,1.3
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,81,80.80000000000001,81.2,
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,87,85.10000000000001,88.80000000000001,
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,81.7,83.7,79.90000000000001,.5
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,84.40000000000001,85.5,83.30000000000001,
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,92.30000000000001,90.7,93.80000000000001,
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,83.30000000000001,84,82.60000000000001,3.4
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,79.5,79.7,79.30000000000001,
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,66.5,65.10000000000001,67.90000000000001,
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,95.80000000000001,99.7,92.2,
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,95.80000000000001,99.7,92.10000000000001,
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,112.5,112.3,112.7,2.9
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,95.80000000000001,95,96.7,
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,87.5,86.30000000000001,88.60000000000001,
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,72.7,73.3,72.10000000000001,4.9
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,71.5,71.8,71.2,
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,64.7,63.2,66.10000000000001,
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,78.5,79.7,77.40000000000001,1.6
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,80.5,80.5,80.5,
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,88.7,83.80000000000001,93.30000000000001,
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,88.60000000000001,89.80000000000001,87.40000000000001,2
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,84,84.60000000000001,83.5,
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,71.3,69.8,72.60000000000001,
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,79.80000000000001,80,79.7,4.2
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,81.40000000000001,81.10000000000001,81.7,
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,86.90000000000001,84.90000000000001,88.80000000000001,
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,79.40000000000001,81,78,1.9
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,76.90000000000001,77.80000000000001,76.10000000000001,
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,63.3,60.7,65.8,
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,18.1,18.2,18,3.8
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,16.9,17,16.8,
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,12.1,12.3,11.8,
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,0,0,0,2.7
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,78.80000000000001,79.10000000000001,78.5,
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,0,0,0,
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,0,0,0,2.1
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,80.2,80.2,80.2,
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,0,0,0,
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,0,0,0,2
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,80.2,80,80.30000000000001,
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,0,0,0,
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,0,0,0,1.7
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,75.60000000000001,76.60000000000001,74.7,
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,0,0,0,
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,0,0,0,3.9
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,71.5,71.90000000000001,71.10000000000001,
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,0,0,0,
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,0,0,0,4.2
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,77.60000000000001,78,77.40000000000001,
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,0,0,0,
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,0,0,0,1.8
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,74.60000000000001,76.3,73,
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,0,0,0,
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,0,0,0,2.4
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,80.90000000000001,81.60000000000001,80.30000000000001,
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,0,0,0,
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,0,0,0,7.800000000000001
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,73.5,72.60000000000001,74.3,
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,0,0,0,
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,0,0,0,1.7
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,74,74.8,73.2,
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,0,0,0,
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,0,0,0,1.3
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,76.90000000000001,77,76.80000000000001,
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,0,0,0,
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,83.40000000000001,83.40000000000001,83.40000000000001,1.7
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,82.80000000000001,82.5,83,
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,80.90000000000001,79.80000000000001,81.90000000000001,
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,83.2,82.30000000000001,84.10000000000001,4.4
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,84.90000000000001,83.80000000000001,85.90000000000001,
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,88.90000000000001,87.5,90.2,
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,95.90000000000001,93.40000000000001,98.2,3.8
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,99.60000000000001,97.90000000000001,101.2,
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,112.8,113.8,111.9,
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,95.40000000000001,94.5,96.2,2.5
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,105.1,104.1,106,
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,132.7,132,133.5,
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,83.2,80.7,85.60000000000001,6.4
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,82.30000000000001,80.30000000000001,84.10000000000001,
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,79.30000000000001,79.2,79.5,
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,84,82.7,85.30000000000001,5.9
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,84.80000000000001,83.40000000000001,86.10000000000001,
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,88.80000000000001,87.2,90.30000000000001,
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,82.10000000000001,82.2,82,4.2
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,88.40000000000001,87.60000000000001,89,
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,99.7,97.40000000000001,101.8,
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,84.7,85.10000000000001,84.30000000000001,1.1
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,93.7,94.30000000000001,93.10000000000001,
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,100.7,101.5,99.90000000000001,
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,41.3,41.7,40.90000000000001,0
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,39.90000000000001,40,39.8,
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,36.5,36,37,
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,82.5,82.80000000000001,82.2,5.4
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,85.60000000000001,85.80000000000001,85.40000000000001,
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,95.90000000000001,95.7,96,
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,80.30000000000001,79,81.60000000000001,5.7
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,80.5,79.30000000000001,81.7,
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,80.90000000000001,79.80000000000001,82,
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,82.10000000000001,82.10000000000001,82.2,.8
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,85.2,84.90000000000001,85.40000000000001,
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,97,96,98,
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,86.2,85.80000000000001,86.60000000000001,5.2
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,90.60000000000001,89.7,91.5,
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,99.60000000000001,97.7,101.4,
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,82.5,82.30000000000001,82.7,.6000000000000001
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,86.60000000000001,86.10000000000001,87.2,
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,94.30000000000001,93,95.60000000000001,
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,97.10000000000001,96,98.30000000000001,1.1
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,86.90000000000001,85.7,88,
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,59.6,58.7,60.5,
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,76.2,76,76.40000000000001,.7000000000000001
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,81,80.60000000000001,81.5,
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,98,96.5,99.40000000000001,
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,76.7,76.80000000000001,76.60000000000001,.4
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,81.40000000000001,80.90000000000001,81.90000000000001,
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,96.80000000000001,94.2,99.30000000000001,
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,113.9,111.9,115.8,1.1
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,80.5,80.60000000000001,80.40000000000001,
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,77,77.30000000000001,76.60000000000001,
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,76.80000000000001,77.2,76.40000000000001,1.5
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,79.5,79.40000000000001,79.5,
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,91.5,88.90000000000001,94,
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,77,76.90000000000001,77.10000000000001,.3
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,80.40000000000001,79.90000000000001,80.90000000000001,
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,91.80000000000001,90,93.5,
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,106.2,105.5,106.7,.5
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,88.7,88.2,89.30000000000001,
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,68.5,68.10000000000001,69,
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,81.80000000000001,81,82.60000000000001,.6000000000000001
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,83.2,82.5,84,
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,91.7,91,92.40000000000001,
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,81.60000000000001,81.10000000000001,82,2.3
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,83.2,83,83.5,
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,85.7,85.90000000000001,85.5,
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,74.5,74.60000000000001,74.40000000000001,3.3
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,78.60000000000001,78.30000000000001,78.90000000000001,
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,97.5,95.5,99.30000000000001,
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,83.5,82.60000000000001,84.40000000000001,8.6
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,87.90000000000001,87.10000000000001,88.60000000000001,
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,97.5,97.30000000000001,97.7,
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,74.5,70.2,78.5,8.6
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,76.60000000000001,72.60000000000001,80.40000000000001,
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,86.30000000000001,83.80000000000001,88.60000000000001,
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,81.60000000000001,81.90000000000001,81.2,.6000000000000001
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,80,80,80.10000000000001,
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,76.7,75.8,77.60000000000001,
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,76.2,77.10000000000001,75.3,.6000000000000001
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,78.30000000000001,78.5,78,
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,84.80000000000001,83,86.5,
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,75.8,77.2,74.5,.2
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,77.7,78.2,77.2,
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,82.5,80.7,84.10000000000001,
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,75.10000000000001,76,74.3,.2
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,78.80000000000001,79.2,78.40000000000001,
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,88.2,87.5,88.80000000000001,
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,92.10000000000001,90.5,93.60000000000001,3.5
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,93.40000000000001,91.5,95.2,
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,112.6,106.2,118,
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,86.5,88,85.2,0
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,89.40000000000001,90.40000000000001,88.5,
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,138.2,131.6,143.7,
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,89.5,90.40000000000001,88.5,1.3
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,89.5,90.40000000000001,88.5,
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,97.2,97,97.30000000000001,.5
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,98.90000000000001,98.5,99.40000000000001,
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,118.6,115.1,121.7,
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,86.2,87.10000000000001,85.30000000000001,.2
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,89.2,89.90000000000001,88.5,
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,144.4,145.4,143.5,
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,86.7,87.5,86,.9
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,90.10000000000001,90.7,89.60000000000001,
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,136.1,139.9,133.6,
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,86.30000000000001,86.2,86.5,.2
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,87.30000000000001,87.10000000000001,87.5,
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,98.40000000000001,97.2,99.30000000000001,
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,85.30000000000001,86.40000000000001,84.30000000000001,.3
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,91,91.5,90.7,
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,170.3,163.8,175.6,
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,96.30000000000001,95.40000000000001,97.10000000000001,.4
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,99.80000000000001,98.60000000000001,100.9,
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,118.7,116.5,120.6,
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,94.2,94.30000000000001,94.2,.4
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,96.7,96.2,97.10000000000001,
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,121,116.1,125.3,
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,97,97.30000000000001,96.60000000000001,.2
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,98.80000000000001,99.30000000000001,98.30000000000001,
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,104.7,106.6,103.3,
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,107.6,107.5,107.7,.4
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,107.6,107.5,107.7,
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,156.8,154.3,159.1,.2
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,94.60000000000001,93.40000000000001,95.80000000000001,
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,54.1,53.40000000000001,54.8,
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,136.7,134.7,138.6,0
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,86.80000000000001,86.40000000000001,87.10000000000001,
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,60.3,59.90000000000001,60.7,
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,,399.5,,
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,100.1,99.10000000000001,101.3,
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,,,,
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,89,89.7,88.40000000000001,.7000000000000001
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,62.1,62.7,61.5,
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,20.7,21.1,20.2,
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,164.2,164,164.4,0
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,70.3,70.7,69.90000000000001,
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,18.8,19.5,18.1,
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,79.7,79.7,79.80000000000001,0
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,80.40000000000001,80.2,80.5,
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,96.30000000000001,92.2,100.6,
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,159.6,158.2,160.9,0
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,69,69.5,68.5,
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,22.8,24.4,21.3,
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,122.3,121.4,123,.3
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,77.30000000000001,77.10000000000001,77.40000000000001,
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,19.5,19.9,19.1,
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,87.60000000000001,86.60000000000001,88.60000000000001,0
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,75.7,75.8,75.60000000000001,
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,36.7,40.1,33.4,
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,173.2,171.1,175.2,0
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,73.60000000000001,74,73.2,
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,24.7,26.3,23.2,
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,118.7,116.1,121.2,0
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,58.1,58.7,57.5,
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,30,32,28,
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,67.7,66.60000000000001,68.8,0
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,69.3,68.40000000000001,70.3,
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,101.5,103.7,99.30000000000001,
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,82.5,81.30000000000001,83.7,0
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,68.40000000000001,68.5,68.3,
