id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,wkp_15_t,wkp_15_f,wkp_15_m,wkp_7_t,wkp_7_f,wkp_7_m,lfp_15_u_t,lfp_15_u_f,lfp_15_u_m,lfp_15_w_t,lfp_15_w_f,lfp_15_w_m,emp_7_t,emp_7_f,emp_7_m
3_11_242_0,2011,Urban,3,India,11,Sikkim,242,West District,69.40000000000001,74.7,64.40000000000001,89.7,89.60000000000001,89.90000000000001,71.7,52.90000000000001,92.40000000000001,71.7,52.90000000000001,92.40000000000001,41,21.9,58.8
3_11_243_0,2011,Rural,3,India,11,Sikkim,243,South District,74.2,73.90000000000001,74.5,89.10000000000001,88.80000000000001,89.30000000000001,69.40000000000001,63.2,76.2,69.40000000000001,63.2,76.2,59.7,51.2,67.40000000000001
3_11_243_0,2011,Total,3,India,11,Sikkim,243,South District,73.3,72,74.7,89.30000000000001,89.10000000000001,89.5,66.7,58.8,75,66.7,58.8,75,57,47.1,66
3_11_243_0,2011,Urban,3,India,11,Sikkim,243,South District,66.5,56.8,75.8,90.5,90.7,90.40000000000001,44.7,13.2,67.2,44.7,13.2,67.2,41.40000000000001,24.4,57.8
3_11_244_0,2011,Rural,3,India,11,Sikkim,244,East District,77.7,77.7,77.60000000000001,89.90000000000001,89.10000000000001,90.60000000000001,71.2,65,76.5,70.7,64,76.5,60,49.2,69.10000000000001
3_11_244_0,2011,Total,3,India,11,Sikkim,244,East District,76.90000000000001,77,76.80000000000001,90.10000000000001,89.60000000000001,90.60000000000001,69.40000000000001,56.90000000000001,80.10000000000001,69.10000000000001,56.3,80.10000000000001,54.6,40,67.3
3_11_244_0,2011,Urban,3,India,11,Sikkim,244,East District,75.5,75.7,75.3,90.40000000000001,90.2,90.5,65.90000000000001,40.5,87.5,65.90000000000001,40.5,87.5,47.6,28.4,65
3_12_245_1,2011,Rural,3,India,12,India/China  1,245,Tawang,77.40000000000001,75.10000000000001,79.90000000000001,86.80000000000001,85.90000000000001,87.60000000000001,61.1,48.5,74.3,61.1,48.5,74.3,60.8,52.90000000000001,67.5
3_12_245_1,2011,Total,3,India,12,India/China  1,245,Tawang,76,72.3,80.10000000000001,88.40000000000001,86.2,90,60.1,46.6,73.60000000000001,60.1,46.6,73.60000000000001,64.60000000000001,50.2,74.5
3_12_245_1,2011,Urban,3,India,12,India/China  1,245,Tawang,69.3,58.40000000000001,81,93.80000000000001,87.90000000000001,95.90000000000001,54.5,34.1,70.2,54.5,34.1,70.2,76.90000000000001,33.3,90.5
3_12_246_1,2011,Rural,3,India,12,India/China  1,246,West Kameng,67.10000000000001,65.60000000000001,68.40000000000001,85.60000000000001,84,86.80000000000001,54.3,45.2,62.6,53.90000000000001,44.2,62.6,61.6,47.3,72.7
3_12_246_1,2011,Total,3,India,12,India/China  1,246,West Kameng,68.40000000000001,67.40000000000001,69.2,86.10000000000001,84.80000000000001,87.2,54.90000000000001,46.3,62.6,54.5,45.5,62.6,58.8,44.2,70.3
3_12_246_1,2011,Urban,3,India,12,India/China  1,246,West Kameng,78,82.40000000000001,74.7,88.5,87.90000000000001,89.10000000000001,58.7,53.6,63.1,58.7,53.6,63.1,47.2,32.8,60
3_12_247_1,2011,Rural,3,India,12,India/China  1,247,East Kameng,62.90000000000001,64.5,61.2,81.40000000000001,81.7,81,53,42.90000000000001,64.8,53,42.90000000000001,64.8,53.1,53.2,53
3_12_247_1,2011,Total,3,India,12,India/China  1,247,East Kameng,64.10000000000001,64.7,63.5,81.40000000000001,81.7,81.10000000000001,51.1,40.5,62.90000000000001,51.1,40.5,62.90000000000001,49.5,46.90000000000001,52.2
3_12_247_1,2011,Urban,3,India,12,India/China  1,247,East Kameng,68.90000000000001,65.5,72.60000000000001,81.5,81.5,81.60000000000001,43.8,31.1,56.40000000000001,43.8,31.1,56.40000000000001,37.6,25.4,49.5
3_12_248_0,2011,Rural,3,India,12,Arunachal Pradesh,248,Papum Pare,68.10000000000001,66.3,70.10000000000001,84.30000000000001,84.2,84.40000000000001,43.3,18.6,68.90000000000001,44.7,21.4,68.90000000000001,44.5,36.3,52.6
3_12_248_1,2011,Rural,3,India,12,India/China  1,248,Papum Pare,68.10000000000001,66.3,70.10000000000001,84.30000000000001,84.2,84.40000000000001,43.3,18.6,68.90000000000001,44.7,21.4,68.90000000000001,44.5,36.3,52.6
3_12_248_1,2011,Total,3,India,12,India/China  1,248,Papum Pare,66,64.40000000000001,67.60000000000001,85.7,85.80000000000001,85.7,43.6,17,69,44.3,18.4,69,43.40000000000001,32.7,54
3_12_248_0,2011,Total,3,India,12,Arunachal Pradesh,248,Papum Pare,66,64.40000000000001,67.60000000000001,85.7,85.80000000000001,85.7,43.6,17,69,44.3,18.4,69,43.40000000000001,32.7,54
3_12_248_1,2011,Urban,3,India,12,India/China  1,248,Papum Pare,63.2,61.6,64.7,87,87.10000000000001,86.80000000000001,44.2,14.4,69.2,43.8,13.6,69.2,42.6,29.8,55.1
3_12_248_0,2011,Urban,3,India,12,Arunachal Pradesh,248,Papum Pare,63.2,61.6,64.7,87,87.10000000000001,86.80000000000001,44.2,14.4,69.2,43.8,13.6,69.2,42.6,29.8,55.1
3_12_249_1,2011,Rural,3,India,12,India/China  1,249,Upper Subansiri,62.7,64.2,61.5,84.80000000000001,85.2,84.40000000000001,68.3,68.60000000000001,68,67.2,67.10000000000001,67.3,49.2,47.6,50.90000000000001
3_12_249_1,2011,Total,3,India,12,India/China  1,249,Upper Subansiri,61.6,63.5,60.1,85.10000000000001,85.30000000000001,84.80000000000001,64.5,60.3,68.40000000000001,63.7,59.1,67.8,47,43.5,50.5
3_12_249_1,2011,Urban,3,India,12,India/China  1,249,Upper Subansiri,57.90000000000001,61,55.3,86.5,85.80000000000001,87.2,50.8,29.2,69.90000000000001,50.8,29.2,69.90000000000001,35.8,21.8,48.7
3_12_250_1,2011,Rural,3,India,12,India/China  1,250,West Siang,64.5,61.7,67.10000000000001,86.30000000000001,86.40000000000001,86.2,60.1,47.8,70.40000000000001,60.1,47.8,70.40000000000001,53.3,48.6,57.8
3_12_250_0,2011,Rural,3,India,12,Arunachal Pradesh,250,West Siang,64.5,61.7,67.10000000000001,86.30000000000001,86.40000000000001,86.2,60.1,47.8,70.40000000000001,60.1,47.8,70.40000000000001,53.3,48.6,57.8
3_12_250_1,2011,Total,3,India,12,India/China  1,250,West Siang,65.2,63.3,66.90000000000001,86.80000000000001,86.7,86.80000000000001,58,40.6,72.2,58,40.6,72.2,50.5,42.7,57.7
3_12_250_0,2011,Total,3,India,12,Arunachal Pradesh,250,West Siang,65.2,63.3,66.90000000000001,86.80000000000001,86.7,86.80000000000001,58,40.6,72.2,58,40.6,72.2,50.5,42.7,57.7
3_12_250_1,2011,Urban,3,India,12,India/China  1,250,West Siang,67.3,68.40000000000001,66.5,88.5,87.90000000000001,89.10000000000001,52.7,20.9,76.60000000000001,52.7,20.9,76.60000000000001,41,21.2,57.6
3_12_250_0,2011,Urban,3,India,12,Arunachal Pradesh,250,West Siang,67.3,68.40000000000001,66.5,88.5,87.90000000000001,89.10000000000001,52.7,20.9,76.60000000000001,52.7,20.9,76.60000000000001,41,21.2,57.6
3_12_251_0,2011,Rural,3,India,12,Arunachal Pradesh,251,East Siang,71.60000000000001,76,68,86.5,86.30000000000001,86.60000000000001,36.3,16.3,54.5,36.3,16.3,54.5,50.8,46.6,54.8
3_12_251_1,2011,Rural,3,India,12,India/China  1,251,East Siang,71.60000000000001,76,68,86.5,86.30000000000001,86.60000000000001,36.3,16.3,54.5,36.3,16.3,54.5,50.8,46.6,54.8
3_12_251_0,2011,Total,3,India,12,Arunachal Pradesh,251,East Siang,72,75.7,69,86.90000000000001,86.90000000000001,87,35.8,13.2,55.8,35.8,13.2,55.8,46.6,39,54.1
3_12_251_1,2011,Total,3,India,12,India/China  1,251,East Siang,72,75.7,69,86.90000000000001,86.90000000000001,87,35.8,13.2,55.8,35.8,13.2,55.8,46.6,39,54.1
3_12_251_1,2011,Urban,3,India,12,India/China  1,251,East Siang,73.8,74.7,73,88.2,88.40000000000001,88,33.8,1.1,60.2,33.8,1.1,60.2,36.1,19.8,52.2
3_12_251_0,2011,Urban,3,India,12,Arunachal Pradesh,251,East Siang,73.8,74.7,73,88.2,88.40000000000001,88,33.8,1.1,60.2,33.8,1.1,60.2,36.1,19.8,52.2
3_12_252_1,2011,Rural,3,India,12,India/China  1,252,Upper Siang,68.5,78.7,58.90000000000001,85.7,85.10000000000001,86.30000000000001,22.5,7.300000000000001,41.6,21.1,7.300000000000001,38.3,60.40000000000001,58,62.5
3_12_252_1,2011,Total,3,India,12,India/China  1,252,Upper Siang,68.5,78.7,58.90000000000001,85.90000000000001,85.40000000000001,86.30000000000001,22.5,7.300000000000001,41.6,21.1,7.300000000000001,38.3,58.2,54.1,61.8
3_12_252_1,2011,Urban,3,India,12,India/China  1,252,Upper Siang,,,,86.5,86.60000000000001,86.40000000000001,,,,,,,48.3,37.7,58.3
3_12_253_0,2011,Rural,3,India,12,Arunachal Pradesh,253,Changlang,69,72.2,65.60000000000001,81.7,81.40000000000001,82,59.3,37.4,85.5,59,37.2,85,52.8,43.8,61.2
3_12_253_0,2011,Total,3,India,12,Arunachal Pradesh,253,Changlang,69.40000000000001,72.40000000000001,66.10000000000001,82.5,82.10000000000001,83,58.5,36.1,84.7,58.1,35.9,84.10000000000001,51.5,40.40000000000001,61.6
3_12_253_0,2011,Urban,3,India,12,Arunachal Pradesh,253,Changlang,73.7,75,72.5,88.30000000000001,87.10000000000001,89.30000000000001,47.8,18.8,75.2,47.8,18.8,75.2,43.1,17.2,63.40000000000001
3_12_254_0,2011,Rural,3,India,12,Arunachal Pradesh,254,Tirap,73.8,74.90000000000001,73,80.90000000000001,81,80.80000000000001,75.7,69.60000000000001,80.60000000000001,70.2,58.7,79.5,58,58.3,57.7
3_12_254_0,2011,Total,3,India,12,Arunachal Pradesh,254,Tirap,74,74.60000000000001,73.60000000000001,82.10000000000001,81.90000000000001,82.30000000000001,70.60000000000001,60.3,78.90000000000001,65.90000000000001,51.1,78,54.6,50.8,58.1
3_12_254_0,2011,Urban,3,India,12,Arunachal Pradesh,254,Tirap,75.2,72.7,77.5,87.30000000000001,86.5,87.90000000000001,41.6,8.6,69.10000000000001,41.6,8.6,69.10000000000001,40.8,17.3,59.8
3_12_255_1,2011,Rural,3,India,12,India/China  1,255,Lower Subansiri,62.6,63.2,62,87.30000000000001,87.5,87.2,55.8,42.6,68.60000000000001,55.8,42.6,68.60000000000001,41.90000000000001,37.4,46.3
3_12_255_1,2011,Total,3,India,12,India/China  1,255,Lower Subansiri,62.90000000000001,63,62.8,87.60000000000001,87.7,87.5,54.7,37.8,71.2,55.1,37.8,72,41.5,35.6,47.40000000000001
3_12_255_1,2011,Urban,3,India,12,India/China  1,255,Lower Subansiri,63.90000000000001,62,66,88.80000000000001,88.80000000000001,88.90000000000001,50.40000000000001,20,81.30000000000001,52.40000000000001,20,85.40000000000001,39.7,26,53.5
3_12_256_1,2011,Rural,3,India,12,India/China  1,256,Kurung Kumey,53.40000000000001,48.2,60.90000000000001,81.60000000000001,82,81.10000000000001,69.10000000000001,62.90000000000001,76.2,69.10000000000001,62.90000000000001,76.2,50.90000000000001,51.7,50
3_12_256_1,2011,Total,3,India,12,India/China  1,256,Kurung Kumey,53.40000000000001,48.2,60.90000000000001,81.60000000000001,82,81.10000000000001,69.10000000000001,62.90000000000001,76.2,69.10000000000001,62.90000000000001,76.2,50.7,51.2,50.1
3_12_256_1,2011,Urban,3,India,12,India/China  1,256,Kurung Kumey,,,,80.30000000000001,80.10000000000001,80.40000000000001,,,,,,,42.1,28.1,54.40000000000001
3_12_257_1,2011,Rural,3,India,12,India/China  1,257,Dibang Valley,66.2,56.2,76.2,86.2,85.5,86.80000000000001,29.5,14.8,40.2,29.5,14.8,40.2,54.5,47.5,60.1
3_12_257_1,2011,Total,3,India,12,India/China  1,257,Dibang Valley,66.2,56.2,76.2,86.5,85.80000000000001,87,29.5,14.8,40.2,29.5,14.8,40.2,51.40000000000001,43.1,58
3_12_257_1,2011,Urban,3,India,12,India/China  1,257,Dibang Valley,,,,87,86.5,87.5,,,,,,,44.1,32.8,53.2
3_12_258_1,2011,Rural,3,India,12,India/China  1,258,Lower Dibang Valley,63.2,74.3,54.3,83.90000000000001,83.80000000000001,84.10000000000001,66,44.6,89.5,66,44.6,89.5,51.6,43.1,59.6
3_12_258_0,2011,Rural,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,63.2,74.3,54.3,83.90000000000001,83.80000000000001,84.10000000000001,66,44.6,89.5,66,44.6,89.5,51.6,43.1,59.6
3_12_258_1,2011,Total,3,India,12,India/China  1,258,Lower Dibang Valley,64.10000000000001,69.2,59.7,85.2,85,85.30000000000001,59.6,40.6,78.40000000000001,59.6,40.6,78.40000000000001,48.5,37.2,58.90000000000001
3_12_258_0,2011,Total,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,64.10000000000001,69.2,59.7,85.2,85,85.30000000000001,59.6,40.6,78.40000000000001,59.6,40.6,78.40000000000001,48.5,37.2,58.90000000000001
3_12_258_1,2011,Urban,3,India,12,India/China  1,258,Lower Dibang Valley,66.7,56.5,77.30000000000001,89.80000000000001,89.90000000000001,89.80000000000001,42,27.8,52.90000000000001,42,27.8,52.90000000000001,37.4,15.5,56.6
3_12_258_0,2011,Urban,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,66.7,56.5,77.30000000000001,89.80000000000001,89.90000000000001,89.80000000000001,42,27.8,52.90000000000001,42,27.8,52.90000000000001,37.4,15.5,56.6
3_12_259_1,2011,Rural,3,India,12,India/China  1,259,Lohit,67.2,68.5,66.2,82.60000000000001,82.2,83,64,35.6,88.60000000000001,63.90000000000001,35.5,88.60000000000001,53.3,44.3,61.5
3_12_259_0,2011,Rural,3,India,12,Arunachal Pradesh,259,Lohit,67.2,68.5,66.2,82.60000000000001,82.2,83,64,35.6,88.60000000000001,63.90000000000001,35.5,88.60000000000001,53.3,44.3,61.5
3_12_259_0,2011,Total,3,India,12,Arunachal Pradesh,259,Lohit,66.8,67.3,66.40000000000001,83.60000000000001,83.10000000000001,84,62.1,34.3,86,62,34.1,86,50,38.1,60.7
3_12_259_1,2011,Total,3,India,12,India/China  1,259,Lohit,66.8,67.3,66.40000000000001,83.60000000000001,83.10000000000001,84,62.1,34.3,86,62,34.1,86,50,38.1,60.7
3_12_259_0,2011,Urban,3,India,12,Arunachal Pradesh,259,Lohit,65,62.40000000000001,67.3,87,86.40000000000001,87.60000000000001,54.1,28.2,75.10000000000001,53.90000000000001,27.7,75.10000000000001,39.1,17.3,58.1
3_12_259_1,2011,Urban,3,India,12,India/China  1,259,Lohit,65,62.40000000000001,67.3,87,86.40000000000001,87.60000000000001,54.1,28.2,75.10000000000001,53.90000000000001,27.7,75.10000000000001,39.1,17.3,58.1
3_12_260_0,2011,Rural,3,India,12,Arunachal Pradesh,260,Anjaw,76.80000000000001,71.8,81.60000000000001,83.2,81.90000000000001,84.30000000000001,49.6,21.7,73.7,49.6,21.7,73.7,59.7,55.40000000000001,63.3
3_12_260_1,2011,Rural,3,India,12,India/China  1,260,Anjaw,76.80000000000001,71.8,81.60000000000001,83.2,81.90000000000001,84.30000000000001,49.6,21.7,73.7,49.6,21.7,73.7,59.7,55.40000000000001,63.3
3_12_260_1,2011,Total,3,India,12,India/China  1,260,Anjaw,76.80000000000001,71.8,81.60000000000001,83.60000000000001,82.10000000000001,84.80000000000001,49.6,21.7,73.7,49.6,21.7,73.7,59.3,53.90000000000001,63.8
3_12_260_0,2011,Total,3,India,12,Arunachal Pradesh,260,Anjaw,76.80000000000001,71.8,81.60000000000001,83.60000000000001,82.10000000000001,84.80000000000001,49.6,21.7,73.7,49.6,21.7,73.7,59.3,53.90000000000001,63.8
3_12_260_1,2011,Urban,3,India,12,India/China  1,260,Anjaw,,,,91.5,87.7,93.80000000000001,,,,,,,52.3,18.5,70.3
3_12_260_0,2011,Urban,3,India,12,Arunachal Pradesh,260,Anjaw,,,,91.5,87.7,93.80000000000001,,,,,,,52.3,18.5,70.3
3_13_261_0,2011,Rural,3,India,13,Nagaland,261,Mon,72.3,75.60000000000001,68.7,83.7,83.7,83.80000000000001,73.40000000000001,68.3,79.60000000000001,56.3,46.6,67.90000000000001,74.5,74,75
3_13_261_0,2011,Total,3,India,13,Nagaland,261,Mon,73.90000000000001,76.5,71.40000000000001,83.90000000000001,83.80000000000001,84,69.3,62.40000000000001,76.90000000000001,56.2,45.1,68.3,70.3,68.7,71.8
3_13_261_0,2011,Urban,3,India,13,Nagaland,261,Mon,80.40000000000001,80.5,80.30000000000001,84.90000000000001,84.40000000000001,85.30000000000001,55.1,37,69.40000000000001,55.90000000000001,38.8,69.40000000000001,44.40000000000001,35.4,52.3
3_13_262_0,2011,Rural,3,India,13,Nagaland,262,Mokokchung,81.5,81.7,81.2,89.30000000000001,89.30000000000001,89.30000000000001,60.90000000000001,45.7,76.90000000000001,54.8,35.2,75.60000000000001,62.90000000000001,59.40000000000001,66.3
3_13_262_0,2011,Total,3,India,13,Nagaland,262,Mokokchung,80.80000000000001,81.5,80,89.40000000000001,89.30000000000001,89.60000000000001,55.7,40.40000000000001,72.2,51.3,32.6,71.3,57.5,51.5,63
3_13_262_0,2011,Urban,3,India,13,Nagaland,262,Mokokchung,79,80.90000000000001,76.90000000000001,89.90000000000001,89.40000000000001,90.30000000000001,42.7,26.9,60,42.3,26.2,60,44,30.9,55.3
3_13_263_0,2011,Rural,3,India,13,Nagaland,263,Zunheboto,78.2,81.2,75.40000000000001,85.40000000000001,85.90000000000001,84.90000000000001,62.40000000000001,39.5,84.90000000000001,61.7,38.8,84.30000000000001,72.60000000000001,72.5,72.8
3_13_263_0,2011,Total,3,India,13,Nagaland,263,Zunheboto,77.60000000000001,79.90000000000001,75.5,85.7,85.90000000000001,85.5,62.6,39.6,84.5,62,39,84.10000000000001,65.90000000000001,64.10000000000001,67.60000000000001
3_13_263_0,2011,Urban,3,India,13,Nagaland,263,Zunheboto,75.8,75.60000000000001,76,87.2,86.30000000000001,88,63.1,39.7,83.40000000000001,63.1,39.7,83.40000000000001,38.7,28.3,48
3_13_264_0,2011,Rural,3,India,13,Nagaland,264,Wokha,78.5,78.30000000000001,78.60000000000001,87.5,87.7,87.30000000000001,85.80000000000001,82.90000000000001,87.5,85.60000000000001,82.90000000000001,87.30000000000001,57.5,55.90000000000001,59.2
3_13_264_0,2011,Total,3,India,13,Nagaland,264,Wokha,77.90000000000001,77.30000000000001,78.30000000000001,87.90000000000001,88,87.80000000000001,69.5,56,78.80000000000001,68.2,56,76.5,53.6,50.40000000000001,56.7
3_13_264_0,2011,Urban,3,India,13,Nagaland,264,Wokha,77.2,76.3,78,89.40000000000001,89.10000000000001,89.7,48.7,27.4,66.10000000000001,45.8,27.4,60.8,39.3,30,47.90000000000001
3_13_265_0,2011,Rural,3,India,13,Nagaland,265,Dimapur,84.2,86.7,81.60000000000001,85.60000000000001,85.30000000000001,85.80000000000001,46.8,19.7,75.10000000000001,46.8,19.7,75.10000000000001,49.6,41.7,57
3_13_265_0,2011,Total,3,India,13,Nagaland,265,Dimapur,76.40000000000001,81.10000000000001,72.40000000000001,86.60000000000001,86.2,86.90000000000001,48,23.3,71.8,48,23.3,71.8,46.2,33.1,58.1
3_13_265_0,2011,Urban,3,India,13,Nagaland,265,Dimapur,70.5,76.2,66.10000000000001,87.40000000000001,87,87.80000000000001,49.1,26.8,69,49.1,26.8,69,43.1,25.1,59.1
3_13_266_0,2011,Rural,3,India,13,Nagaland,266,Phek,72.7,77.30000000000001,67.7,82.5,83.10000000000001,81.90000000000001,55.8,37.2,78.80000000000001,53.2,32.4,78.80000000000001,61.8,62.2,61.3
3_13_266_0,2011,Total,3,India,13,Nagaland,266,Phek,73.7,76.2,71.10000000000001,83,83.40000000000001,82.7,56.90000000000001,39.40000000000001,76.10000000000001,54.3,34.5,76.10000000000001,59.2,58.3,60
3_13_266_0,2011,Urban,3,India,13,Nagaland,266,Phek,75.8,73.60000000000001,77.80000000000001,86,85.10000000000001,86.7,59.2,45,71.3,56.7,39.7,71.3,45.1,35.1,53.6
3_13_267_0,2011,Rural,3,India,13,Nagaland,267,Tuensang,80.40000000000001,82.2,78.90000000000001,81.2,81.30000000000001,81.10000000000001,69,47.3,86.5,68.60000000000001,47,85.90000000000001,65.3,64.2,66.40000000000001
3_13_267_0,2011,Total,3,India,13,Nagaland,267,Tuensang,77.40000000000001,78.30000000000001,76.7,81.80000000000001,81.80000000000001,81.80000000000001,65.8,43.7,83.7,64.90000000000001,42.2,83.30000000000001,61,58.40000000000001,63.5
3_13_267_0,2011,Urban,3,India,13,Nagaland,267,Tuensang,67.60000000000001,66.10000000000001,68.90000000000001,84.40000000000001,83.80000000000001,85,52.90000000000001,29.3,72.5,50.2,23.3,72.5,43.2,33.4,51.7
3_13_268_0,2011,Rural,3,India,13,Nagaland,268,Longleng,66.8,69.7,64,81.60000000000001,82,81.30000000000001,64.5,54.6,75,64.40000000000001,54.40000000000001,75,79.10000000000001,79.2,79
3_13_268_0,2011,Total,3,India,13,Nagaland,268,Longleng,67,69.2,64.90000000000001,82,82.2,81.80000000000001,61.40000000000001,50.2,73.10000000000001,61.3,50,73.10000000000001,73.90000000000001,72.5,75.10000000000001
3_13_268_0,2011,Urban,3,India,13,Nagaland,268,Longleng,68.8,64.8,72.7,83.90000000000001,83.10000000000001,84.60000000000001,37.7,12.2,59.8,37.7,12.2,59.8,45.3,35.5,54
3_13_269_0,2011,Rural,3,India,13,Nagaland,269,Kiphire,66.60000000000001,62.5,71,79.5,79.80000000000001,79.30000000000001,80.7,75.10000000000001,86.10000000000001,75.40000000000001,66.2,84.5,59.7,59.7,59.7
3_13_269_0,2011,Total,3,India,13,Nagaland,269,Kiphire,68,66.8,69.3,80.10000000000001,80.2,80,70.2,60.5,79.80000000000001,61.7,49,74.3,53.90000000000001,52.3,55.40000000000001
3_13_269_0,2011,Urban,3,India,13,Nagaland,269,Kiphire,69.60000000000001,72,67.40000000000001,82.30000000000001,81.80000000000001,82.7,58.8,44.8,72.90000000000001,46.8,30.5,63.1,34.3,26.4,41.6
3_13_270_0,2011,Rural,3,India,13,Nagaland,270,Kohima,64.60000000000001,66.10000000000001,63,85.60000000000001,85.10000000000001,86,72.2,58.90000000000001,86.40000000000001,61.5,49.2,74.5,57.1,53.7,60.3
3_13_270_0,2011,Total,3,India,13,Nagaland,270,Kohima,71.10000000000001,72.10000000000001,70.2,86.5,86,86.80000000000001,60.40000000000001,42,78.90000000000001,54.3,35.3,73.40000000000001,49.6,42.1,56.5
3_13_270_0,2011,Urban,3,India,13,Nagaland,270,Kohima,78.40000000000001,79.10000000000001,77.80000000000001,87.60000000000001,87.2,87.90000000000001,49.6,25.8,72.5,47.7,21.9,72.5,40.6,28.4,51.90000000000001
3_13_271_0,2011,Rural,3,India,13,Nagaland,271,Peren,71.2,79.30000000000001,63.90000000000001,83.90000000000001,83.7,84.10000000000001,59.8,39.8,81.80000000000001,57.2,36.4,80.2,76.5,76.3,76.7
3_13_271_0,2011,Total,3,India,13,Nagaland,271,Peren,72.10000000000001,79.2,65.8,83.80000000000001,83.60000000000001,84,56.8,35.6,79.2,54.90000000000001,33.1,78,76.90000000000001,76.60000000000001,77.2
3_13_271_0,2011,Urban,3,India,13,Nagaland,271,Peren,76.2,78.5,74.3,83.5,83.5,83.5,43.8,15.3,69,44.7,17.4,69,79.5,78.30000000000001,80.60000000000001
3_14_272_0,2011,Rural,3,India,14,Manipur,272,Senapati,78.2,77.80000000000001,78.7,86.5,86.80000000000001,86.2,56.90000000000001,25.9,85.30000000000001,56.90000000000001,25.9,85.30000000000001,53.1,46.6,59.3
3_14_272_0,2011,Total,3,India,14,Manipur,272,Senapati,78.2,77.80000000000001,78.7,86.5,86.80000000000001,86.2,56.90000000000001,25.9,85.30000000000001,56.90000000000001,25.9,85.30000000000001,52.6,46,58.90000000000001
3_14_272_0,2011,Urban,3,India,14,Manipur,272,Senapati,,,,86.40000000000001,86.7,86.10000000000001,,,,,,,40.2,32,48.6
3_14_273_0,2011,Rural,3,India,14,Manipur,273,Tamenglong,73.10000000000001,72.7,73.40000000000001,86.30000000000001,86.5,86.10000000000001,73.2,61.40000000000001,84.40000000000001,74.40000000000001,62.8,85.30000000000001,60.5,59.5,61.40000000000001
3_14_273_0,2011,Total,3,India,14,Manipur,273,Tamenglong,73.10000000000001,72.7,73.40000000000001,86.30000000000001,86.5,86.10000000000001,73.2,61.40000000000001,84.40000000000001,74.40000000000001,62.8,85.30000000000001,58.2,56.6,59.8
3_14_273_0,2011,Urban,3,India,14,Manipur,273,Tamenglong,,,,86.10000000000001,86.2,86.10000000000001,,,,,,,44.2,38.90000000000001,49.40000000000001
3_14_274_0,2011,Rural,3,India,14,Manipur,274,Churachandpur,69.8,71.60000000000001,68.3,86.2,86.40000000000001,86,64.40000000000001,52,75.10000000000001,62.40000000000001,47.90000000000001,74.90000000000001,52.3,45.1,59.3
3_14_274_0,2011,Total,3,India,14,Manipur,274,Churachandpur,69.8,71.60000000000001,68.3,86.30000000000001,86.5,86.10000000000001,64.40000000000001,52,75.10000000000001,62.40000000000001,47.90000000000001,74.90000000000001,51.8,44.5,59
3_14_274_0,2011,Urban,3,India,14,Manipur,274,Churachandpur,,,,88.60000000000001,88.90000000000001,88.2,,,,,,,45.6,35.6,55.7
3_14_275_0,2011,Rural,3,India,14,Manipur,275,Bishnupur,69.10000000000001,71.40000000000001,67,86.60000000000001,87,86.2,56,36.3,74.90000000000001,44,12.1,74.90000000000001,55.3,48.2,62.40000000000001
3_14_275_0,2011,Total,3,India,14,Manipur,275,Bishnupur,67.90000000000001,70.10000000000001,65.90000000000001,86.80000000000001,87.30000000000001,86.40000000000001,51.2,29.4,72.3,43.7,14.2,72.40000000000001,53.3,45.5,61.2
3_14_275_0,2011,Urban,3,India,14,Manipur,275,Bishnupur,66.10000000000001,68.2,64.2,87.2,87.7,86.7,43.3,18,68,43.1,17.5,68.2,50,41,59.2
3_14_276_0,2011,Rural,3,India,14,Manipur,276,Thoubal,60.6,62.2,58.90000000000001,85.2,85.7,84.7,55,29.6,82.5,54.1,27.8,82.5,55.1,48.90000000000001,61.3
3_14_276_0,2011,Total,3,India,14,Manipur,276,Thoubal,59.7,62.6,56.90000000000001,85.7,86.2,85.2,52.8,25.9,81.7,52.6,25.5,81.7,54,47.2,60.90000000000001
