id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,phc,shc,inst_bth,drrh,dpt,full_imm
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,.3,.08,100,66.7,72.7,64.8
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,,,100,69.5,72.5,63.90000000000001
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,,,,,,
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,.4,.08,99.10000000000001,92.30000000000001,78.7,73.90000000000001
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,,,99.2,92.40000000000001,78.7,69.60000000000001
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,,,,,,
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,.6000000000000001,.23,100,60,88.90000000000001,77.80000000000001
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,,,100,53.2,90.90000000000001,80.80000000000001
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,,,,,,
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,.4,.2,100,50,86.2,80
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,,,100,81.80000000000001,85.90000000000001,77.40000000000001
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,,,,,,
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,.8,.09,99.5,77.80000000000001,89.30000000000001,83.90000000000001
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,,,99.5,78.40000000000001,90.5,85.5
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,,,,,,
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,.5,.12,100,62.5,95.30000000000001,87.5
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,,,100,74.5,96.40000000000001,89.30000000000001
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,,,,,,
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,.6000000000000001,.14,100,50,93.90000000000001,93.90000000000001
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,,,99.5,68.2,94.30000000000001,92.2
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,,,,,,
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,.7000000000000001,.1,100,75,90,87.5
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,,,100,79.80000000000001,91.2,88.40000000000001
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,,,,,,
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,.5,.12,100,75,94,84
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,,,99.5,82.7,94.80000000000001,84.5
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,,,,,,
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,.4,.12,98.40000000000001,88.90000000000001,97.10000000000001,97.10000000000001
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,,,99,93.5,91.5,91.2
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,,,,,,
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,.3,.11,95.80000000000001,0,94.30000000000001,88.2
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,,,97.40000000000001,100,94.2,90.10000000000001
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,,,,,,
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,0,0,0,0
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,,,100,70.3,90.40000000000001,73.40000000000001
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,,,,,,
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,.2,.09,91.30000000000001,60,97.60000000000001,81
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,,,94.7,69.90000000000001,95.90000000000001,85.90000000000001
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,,,,,,
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,.2,.08,91.80000000000001,54.5,91.5,83
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,,,93,58.1,87.7,79.90000000000001
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,,,,,,
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,.3,.09,74.2,70,88,82
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,,,75.90000000000001,79.5,90.2,83.40000000000001
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,,,,,,
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,.2,.07,93.40000000000001,57.1,98.60000000000001,94.2
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,,,94.30000000000001,56.40000000000001,99.30000000000001,94.7
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,,,,,,
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,.2,.12,95.60000000000001,100,66.7,63.2
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,,,95.60000000000001,94.10000000000001,74.10000000000001,67.2
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,,,,,,
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,.4,.15,91.60000000000001,0,89.30000000000001,89.30000000000001
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,,,94.80000000000001,48.1,85.2,81
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,,,,,,
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,.3,.17,98.80000000000001,0,94.7,89.5
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,,,98.5,100,95.80000000000001,81.60000000000001
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,,,,,,
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,,.13,89.60000000000001,50,100,100
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,,,90.7,65.60000000000001,93.7,90.30000000000001
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,,,,,,
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,.3,.1,89.90000000000001,80,87.2,87.2
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,,,92.5,72.5,88.80000000000001,87.5
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,,,,,,
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,.8,.13,87.5,77.80000000000001,91.2,88.2
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,,,91.7,84.40000000000001,89.30000000000001,83.60000000000001
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,,,,,,
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,.2,.08,90.7,72.2,88.60000000000001,86.40000000000001
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,,,95.10000000000001,80.5,91.80000000000001,90.7
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,,,,,,
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,,,,,,
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,,,,,,
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,,,,,,
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,,.15,91,100,89.2,86.2
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,,,92.30000000000001,100,90,83.10000000000001
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,,,,,,
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,.3,.08,89,20,86.7,84.40000000000001
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,,,92.30000000000001,40.1,90.60000000000001,86.90000000000001
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,,,,,,
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,.4,.09,98.5,70,94.80000000000001,93.10000000000001
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,,,98.40000000000001,61.5,96.80000000000001,95
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,,,,,,
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,.5,.1,95.30000000000001,84.60000000000001,98.5,94.10000000000001
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,,,96.5,74.8,96.7,93.80000000000001
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,,,,,,
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,.3,.08,98.7,40,95.30000000000001,74.40000000000001
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,,,99.10000000000001,51.3,91.40000000000001,75.40000000000001
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,,,,,,
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,.4,.1,97.40000000000001,63.6,97.60000000000001,90.60000000000001
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,,,97.90000000000001,69.5,98.40000000000001,89.90000000000001
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,,,,,,
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,.6000000000000001,.12,91.90000000000001,75,81.80000000000001,75.60000000000001
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,,,94,80.2,86.90000000000001,82.5
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,,,,,,
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,.3,.11,90.30000000000001,100,80,60
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,,,95.40000000000001,95.2,86.5,62.5
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,,,,,,
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,.6000000000000001,.14,85.90000000000001,88.90000000000001,76.7,70
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,,,93.30000000000001,74.5,76.10000000000001,72.10000000000001
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,,,,,,
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,.4,.1,90.90000000000001,75,73.90000000000001,56.5
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,,,91.7,70.90000000000001,69.5,56.1
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,,,,,,
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,.6000000000000001,.15,97.10000000000001,76.2,95.10000000000001,91.90000000000001
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,,,97.5,78.7,91.7,88.60000000000001
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,,,,,,
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,.5,.11,96.10000000000001,100,97.7,81.80000000000001
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,,,97.80000000000001,90.60000000000001,98.40000000000001,86.80000000000001
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,,,,,,
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,.3,.11,98.10000000000001,80,72.2,61.1
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,,,98.40000000000001,82.60000000000001,77.30000000000001,66.10000000000001
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,,,,,,
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,.8,.27,98.40000000000001,60,84.60000000000001,80
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,,,98.90000000000001,82.7,83.80000000000001,77.30000000000001
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,,,,,,
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,.4,.06,90.7,66.7,88.40000000000001,81.40000000000001
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,,,92,64.40000000000001,91.5,83.30000000000001
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,,,,,,
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,.4,.07,88,70.8,88.5,82.80000000000001
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,,,89.40000000000001,73.10000000000001,90.10000000000001,81.5
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,,,,,,
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,.3,.2,96.7,50,92.90000000000001,84.60000000000001
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,,,96.80000000000001,55.1,81.5,75.8
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,,,,,,
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,.3,.19,97.80000000000001,25,93.80000000000001,87.10000000000001
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,,,97.7,77.60000000000001,88.7,78.7
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,,,,,,
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,100,0,0,0
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,,,98.40000000000001,60,53.40000000000001,32.8
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,,,,,,
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,.6000000000000001,.07,93.60000000000001,100,100,100
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,,,97.30000000000001,63.6,100,100
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,,,,,,
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,,,0,0,0,0
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,,,100,72.7,91.2,83.90000000000001
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,,,,,,
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,2.3,.1,99.2,62.5,95.7,91.30000000000001
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,,,99.60000000000001,62.5,92.60000000000001,86.2
3_34_637_0,2011,Urban,3,India,34,Puducherry,637,Karaikal,,,,,,
3_35_638_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,5.2,.27,87.60000000000001,80,78.30000000000001,69.60000000000001
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,89.10000000000001,68.40000000000001,84.30000000000001,80.40000000000001
3_35_638_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,,,,
3_35_639_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,,,,
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,,,,
3_35_639_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,,,,
3_35_640_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,,,,,,
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,,,,,,
3_35_640_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,,,,,,
3_3_35_0,2011,Rural,3,India,3,Punjab,35,Gurdaspur,.2,.12,46.1,100,78.30000000000001,73.90000000000001
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,,,49.8,88.2,78.7,74.60000000000001
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,,,,,,
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,.6000000000000001,.11,61.2,95.5,92.80000000000001,82.60000000000001
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,,,65.7,92.30000000000001,88.30000000000001,81
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,,,,,,
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,.3,.14,63.5,89.7,76.60000000000001,76.60000000000001
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,,,60.40000000000001,86.2,84.2,84
3_3_37_0,2011,Urban,3,India,3,Punjab,37,Jalandhar,,,,,,
3_3_38_0,2011,Rural,3,India,3,Punjab,38,Hoshiarpur,.3,.1,49.8,89.40000000000001,94.40000000000001,83.30000000000001
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,,,55.1,90.5,93.80000000000001,83
3_3_38_0,2011,Urban,3,India,3,Punjab,38,Hoshiarpur,,,,,,
3_3_39_0,2011,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,.9,.1,52.2,82.90000000000001,82.60000000000001,73.90000000000001
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,,,54.5,82.60000000000001,83.80000000000001,76
3_3_39_0,2011,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,,,,,,
3_3_40_0,2011,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,.7000000000000001,.07,67.5,83.30000000000001,91.7,83.30000000000001
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,,,67.7,81.2,87.30000000000001,77.7
3_3_40_0,2011,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,,,,,,
3_3_41_0,2011,Rural,3,India,3,Punjab,41,Ludhiana,.2,.07,55.2,88.5,92.10000000000001,86.80000000000001
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,,,61,90.10000000000001,83.5,68.90000000000001
3_3_41_0,2011,Urban,3,India,3,Punjab,41,Ludhiana,,,,,,
3_3_42_0,2011,Rural,3,India,3,Punjab,42,Moga,.5,.09,57.7,83,98.30000000000001,93.10000000000001
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,,,63.7,84.80000000000001,97.5,94.60000000000001
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,,,,,,
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,.3,.06,61,98.2,89.7,88.10000000000001
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,,,65.10000000000001,95.40000000000001,89,87.7
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,,,,,,
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,.6000000000000001,.09,48.6,100,95.10000000000001,95.10000000000001
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,,,56,99.2,96.60000000000001,95.90000000000001
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,,,,,,
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,.9,.05,51.2,98,96.40000000000001,90.90000000000001
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,,,57.3,95.2,92.5,84.2
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,,,,,,
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,.5,.07,61.6,86.5,93.30000000000001,92
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,,,66.40000000000001,87.90000000000001,93.60000000000001,90.30000000000001
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,,,,,,
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,.7000000000000001,.08,57.1,83.30000000000001,71.60000000000001,62.7
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,,,59,82.2,74.90000000000001,66.5
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,,,,,,
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,.3,.11,68.7,77.80000000000001,82.7,77.40000000000001
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,,,67.3,88.10000000000001,83,79.40000000000001
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,,,,,,
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,.2,.08,53,100,93.30000000000001,88.90000000000001
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,,,65.2,100,94,91.80000000000001
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,,,,,,
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,.5,.1,57.2,90,90.30000000000001,90.30000000000001
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,,,57.6,91.80000000000001,85,82.40000000000001
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,,,,,,
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,.7000000000000001,.08,62.40000000000001,70.60000000000001,87.5,80.30000000000001
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,,,64.90000000000001,75.60000000000001,84.30000000000001,72.7
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,,,,,,
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,.7000000000000001,.07,71.2,80,87.10000000000001,77.40000000000001
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,,,73.7,78.90000000000001,77.10000000000001,70.10000000000001
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,,,,,,
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,.4,.05,70.5,81.10000000000001,69.40000000000001,58.1
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,,,72.40000000000001,82.40000000000001,66.3,53
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,,,,,,
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,.8,.12,59.90000000000001,88.5,72.10000000000001,63.90000000000001
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,,,64.8,90.10000000000001,73.8,67.40000000000001
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,,,,,,
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,1.7,.6900000000000001,51.6,100,60,60
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,,,73.60000000000001,62.5,86,73.2
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,,,,,,
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,.9,.2,22,78.90000000000001,72.10000000000001,62.6
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,,,24.3,72,72.5,63.8
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,,,,,,
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,1,.27,27.3,60,64.60000000000001,58.2
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,,,31.7,54.6,66.8,59.6
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,,,,,,
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,1.5,.13,20.1,59.5,78,69.5
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,,,20.9,61.3,78.10000000000001,69.5
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,,,,,,
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,.8,.18,22.5,73,82.90000000000001,72.40000000000001
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,,,25.1,70.8,83.40000000000001,73.40000000000001
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,,,,,,
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,.4,.11,38,49,75.3,66.7
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,,,54.7,52.1,77.10000000000001,70.10000000000001
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,,,,,,
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,.7000000000000001,.26,27.9,41.2,74.2,71.2
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,,,29.5,41.2,75,72.5
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,,,,,,
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,1.1,.19,22.9,46.40000000000001,74,56.3
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,,,24.3,49.2,75.60000000000001,58.8
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,,,,,,
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,1.7,.08,16.4,39.5,66,53.1
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,,,17,39.1,65.5,53.5
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,,,,,,
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,.8,.11,21,66.7,78.7,69.7
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,,,24.4,66.2,78,67.7
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,,,,,,
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,1.2,.18,22.7,53.6,68.10000000000001,53.2
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,,,23.2,59.6,70.7,57.40000000000001
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,,,,,,
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,.6000000000000001,.17,23,63.90000000000001,63.90000000000001,56.90000000000001
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,,,31.9,60.7,66.7,61.5
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,,,,,,
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,.4,.08,30.8,100,77.40000000000001,67.7
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,,,38.8,94.80000000000001,80.7,70.90000000000001
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,,,,,,
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,.4,.05,30,80.7,57.6,51.8
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,,,36.9,79.10000000000001,57.2,52.40000000000001
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,,,,,,
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,1.2,.08,57.2,95.30000000000001,90.10000000000001,81.7
