id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,neo_mr,imr_t,imr_f,imr_m,u5mr_t,u5mr_f,u5mr_m,morb_chd_ari,morb_chd_dia,morb_chd_fev,morb_ari,morb_dia,morb_fev,morb_art,morb_ast,morb_diab,morb_hyp,morb_tub
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,37,62,64,60.3,87.30000000000001,90.30000000000001,84,7.300000000000001,12.9,19.8,606,571.7000000000001,2765.7,341.7000000000001,306.7,122.7,254.7,104
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,38,29.3,29.7,28,34.7,33.7,35.7,3.4,9.700000000000001,15.4,637,792,1188.7,257,147.7,275,555.7000000000001,24.7
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,38,67,72,62,81,89,75,5.9,9.4,10.8,160,143,1067,428,230,304,422,99
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,35,60,66,54,79,89,70,5.2,10.1,11.5,145,123,841,392,197,378,429,85
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,24,40,48,33,70,86,55,3.9,11.6,13,108,74,301,307,119,557,443,51
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,47,85,89,81,109,112,106,14.7,16.9,49.5,506,1256,14682,301,377,162,238,248
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,49,78,78,78,99,99,100,14.2,16.2,47,451,1087,13168,362,316,322,370,268
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,,51,35,65,62,47,76,12.6,13.4,37,264,517,8078,568,111,862,811,334
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,58,59,64,55,80,89,72,16.9,20.8,37,3236,1103,13683,427,515,85,174,267
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,54,54,57,51,72,80,66,17.7,20.7,36.8,3191,891,14312,413,483,122,204,233
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,31,37,34,40,50,53,47,20,20.4,36.3,3073,337,15954,378,399,220,282,144
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,59,65,70,61,82,90,75,18.6,17.5,40.2,822,665,9509,440,398,179,465,312
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,58,62,64,60,78,82,74,18.4,16.6,38.90000000000001,790,698,10357,425,393,205,562,333
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,55,,,,,,,17.4,13.3,34.2,683,805,13136,374,374,290,879,402
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,40,63,65,61,85,95,76,12,23.3,37.6,244,1994,9891,253,259,67,151,407
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,36,65,67,62,82,89,76,10.9,21.6,35.7,249,1596,9877,228,228,100,184,385
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,22,67,72,63,78,79,76,8.4,17.6,31.2,257,830,9850,180,169,164,246,344
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,58,71,72,70,103,114,93,7.2,10.7,28.1,1507,926,12990,491,498,119,200,438
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,54,64,65,64,92,99,86,7.100000000000001,10.9,29.1,1142,919,12235,603,526,208,249,404
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,35,40,37,42,55,47,63,6.9,11.6,32.6,85,898,10050,926,608,467,389,304
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,56,69,75,65,89,98,80,9.700000000000001,17.3,32.6,470,615,6210,388,159,116,176,266
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,55,66,67,65,85,88,81,8.6,17.8,32.6,404,622,5787,385,179,234,207,287
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,48,55,41,66,71,55,86,4.800000000000001,19.5,32.6,194,644,4447,377,243,607,304,352
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,59,57,65,51,67,76,58,8.5,32.2,31.8,814,2898,5757,477,526,166,399,344
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,60,56,56,55,66,68,64,8.300000000000001,28.1,31.9,848,2205,9440,479,512,321,455,316
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,64,53,42,62,64,55,72,8.1,21.9,32,892,1310,14193,482,494,520,528,281
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,45,56,57,56,76,78,75,14.2,20.1,38.2,454,1205,20212,895,731,135,257,250
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,45,54,53,56,72,71,74,15,20.7,38.1,474,1105,19247,871,689,169,291,249
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,26,47,36,57,57,43,70,18.3,23.3,37.7,547,731,15652,785,531,293,416,246
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,66,51,52,50,70,71,69,10.3,18.6,30.2,1014,1026,16750,414,507,198,291,207
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,66,52,57,47,66,73,59,11.5,16.9,30.5,1725,827,14424,394,434,407,464,199
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,63,53,61,45,63,75,52,12.4,15.6,30.7,2206,693,12850,380,385,548,582,193
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,36,59,57,61,73,72,73,7.7,15.6,30.7,1405,1353,19051,519,554,202,241,295
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,35,56,57,54,68,74,64,6.9,13.5,26.5,1073,1123,16381,435,470,259,226,261
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,34,46,59,35,56,77,38,4.9,7.600000000000001,14.8,309,593,10245,242,275,389,190,180
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,59,62,57,68,91,91,90,14,20.3,36.4,950,1061,19942,440,528,355,212,263
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,60,67,68,67,92,97,87,14.2,20,35.7,1094,1005,17564,501,452,422,293,278
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,66,79,93,65,96,112,79,14.8,19.3,33.9,1381,894,12815,623,302,555,456,308
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,69,69,69,69,88,98,80,16.9,25.6,38,195,2263,16608,178,333,51,158,273
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,64,68,68,69,85,89,81,14.2,24,33.9,217,2141,12804,225,290,119,276,275
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,35,66,64,68,77,70,83,6.800000000000001,19.6,23,264,1878,4658,325,197,264,529,278
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,47,56,59,54,81,90,73,16.7,19.8,38.5,1125,967,9467,392,708,56,81,265
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,46,57,58,56,82,87,77,16.7,19.7,37.7,1285,1056,9572,450,781,82,121,294
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,44,59,54,62,84,78,90,16.5,19.5,34.5,1796,1342,9907,637,1014,164,251,386
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,60,50,47,52,71,72,70,26.5,19.2,32.6,4045,897,10206,528,345,39,190,184
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,58,46,46,45,61,65,58,28.4,20.3,33.8,4203,836,8001,531,347,85,252,175
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,49,37,44,31,42,50,34,32.3,22.7,36.2,4510,717,3729,538,351,172,373,158
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,47,51,53,50,73,78,69,10.6,23.7,23.9,1882,2855,5939,876,601,42,200,216
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,47,51,54,49,68,73,64,11.8,22.6,24.8,1931,2179,6072,922,504,181,296,205
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,47,51,56,48,62,67,58,13.2,21.4,25.8,1980,1509,6204,967,408,319,390,193
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,38,66,68,65,92,102,83,9.5,14.4,29.7,579,922,10884,240,285,88,203,176
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,35,62,65,60,87,99,76,10.3,15.4,30.1,525,843,10745,219,241,95,211,192
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,27,47,55,41,70,89,53,13.1,18.9,31.7,372,620,10351,160,117,117,233,241
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,39,50,50,50,78,83,74,6.2,19.2,33.8,543,942,12218,161,485,69,128,216
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,35,54,54,54,79,84,75,5.9,18.6,34,549,974,11436,157,492,92,144,235
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,26,70,70,70,84,92,76,4.5,15.4,34.8,580,1125,7782,139,522,197,220,325
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,43,91,93,90,115,125,106,13.4,37.5,51.90000000000001,784,4047,8017,1214,910,70,321,420
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,44,91,94,88,112,122,104,12.5,38.1,51.3,827,4144,8094,1306,953,95,362,451
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,47,89,99,82,102,112,93,8.1,40.90000000000001,48.40000000000001,1013,4567,8428,1706,1142,205,539,590
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,62,86,91,81,122,133,111,11.1,16.5,40.6,4784,2584,19646,753,942,115,219,436
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,62,78,79,77,107,112,102,9.600000000000001,15.9,37.3,3587,2260,15317,651,818,226,264,377
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,61,56,45,66,72,60,83,6.2,14.4,29.3,1357,1655,7250,459,588,434,348,269
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,66,79,77,80,99,100,98,20.2,18.1,50.2,3434,2048,14210,1389,776,150,382,501
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,66,74,74,75,95,95,94,21.4,18.6,50.40000000000001,3487,1950,14790,1441,817,226,442,491
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,67,45,47,42,64,62,67,28.7,22,51.7,3741,1472,17611,1691,1018,595,736,438
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,72,92,93,91,115,123,108,13.1,8.9,25.7,5664,1308,11443,521,714,104,169,428
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,73,87,88,86,106,113,101,13.4,8.6,26.4,5419,1247,12190,496,668,134,197,405
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,,,,,,,,15.4,6.2,30.5,4175,937,15989,368,439,285,344,285
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,63,81,81,81,123,130,117,20.2,18.4,31.3,1255,2254,8003,447,546,62,234,261
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,62,79,79,78,117,124,112,20.2,17.8,31.1,1305,2106,8456,465,517,164,339,249
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,,,,,,,,21.5,6.2,27.8,1848,525,13298,661,205,1255,1460,114
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,48,82,81,83,121,126,116,3.8,19.5,27.8,264,1935,10970,851,684,69,349,331
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,45,82,82,82,120,125,115,3.8,18.6,27.7,284,1800,11326,853,701,120,382,330
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,,80,90,69,112,120,103,4.4,8.800000000000001,26.1,468,562,14600,866,866,585,679,328
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,39,80,76,84,115,118,113,1.5,7.300000000000001,9.600000000000001,365,755,4556,514,645,79,234,550
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,38,80,79,80,113,118,110,1.5,6.800000000000001,9.9,657,714,5864,490,603,109,297,498
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,36,77,99,56,101,122,82,1.3,2.5,11.7,2800,408,15438,311,292,331,758,117
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,61,60,69,52,85,100,72,2.8,12.7,18.6,406,1688,6596,747,715,123,382,313
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,53,59,64,54,84,94,75,2.4,10.9,16.2,426,1448,5793,698,670,151,449,293
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,42,50,33,68,77,64,92,.4,2,4.5,523,267,1847,459,448,288,779,192
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,70,57,60,56,86,97,75,1.9,11.4,23.6,137,808,5901,342,261,186,525,152
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,69,45,44,45,60,64,56,2.7,9.600000000000001,17.8,163,580,3924,417,244,646,1136,144
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,,33,30,35,38,37,39,3.4,7.800000000000001,12.3,181,420,2540,470,232,969,1564,138
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,52,56,54,58,83,86,80,2.8,9.5,19.6,248,729,3827,183,200,75,206,205
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,47,55,53,56,81,84,78,2.7,9.5,19.3,248,723,3769,193,211,90,237,196
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,29,,,,,,,1.9,10.4,14.4,251,656,3108,309,347,270,598,97
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,40,83,84,82,106,108,105,3.4,15.9,16.8,1481,1973,3926,332,526,73,135,340
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,38,79,82,77,99,101,97,2.8,13.8,14.8,1263,1604,4413,359,506,134,187,323
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,,63,74,53,72,79,66,.3,4.7,6.100000000000001,651,564,5787,434,448,304,333,275
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,46,80,78,82,101,102,100,7.9,15.1,35.6,1825,674,14034,329,367,89,211,278
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,43,78,77,80,99,102,96,7.9,15.1,34.4,1559,723,12518,348,360,121,255,267
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,,71,73,68,90,102,79,7.7,15,28.9,550,910,6750,419,332,241,423,226
3_9_161_0,2011,Rural,3,India,9,Uttar Pradesh,161,Etawah,73,55,52,58,86,91,81,3.6,7.5,13.2,199,497,4749,550,246,73,301,212
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,72,55,53,57,83,88,78,3.3,6.9,12,223,437,4372,559,226,83,346,187
3_9_161_0,2011,Urban,3,India,9,Uttar Pradesh,161,Etawah,63,56,60,52,72,81,64,1.5,3.9,5.9,315,210,2935,593,150,120,518,90
3_9_162_0,2011,Rural,3,India,9,Uttar Pradesh,162,Auraiya,61,63,62,63,92,97,87,2.4,7.100000000000001,15.1,293,615,6109,638,956,124,276,254
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,60,58,58,58,86,90,82,2.2,6.9,14.5,281,619,5761,630,872,163,354,256
3_9_162_0,2011,Urban,3,India,9,Uttar Pradesh,162,Auraiya,33,34,37,32,52,51,54,1.2,6.2,11.3,221,639,4135,594,480,348,714,266
3_9_163_0,2011,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,37,68,69,67,101,110,93,3.6,12.5,14.9,369,1514,3904,508,675,113,384,238
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,24,65,66,63,97,105,89,3.4,12.1,15.2,351,1407,3897,482,630,120,403,220
3_9_163_0,2011,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,19,,,,,,,,,,,,,,,,,
3_9_164_0,2011,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,58,56,63,50,83,93,74,3.6,7,19.1,448,821,8020,824,561,168,439,314
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,59,36,40,33,52,57,47,4.7,9,15.7,349,813,4364,737,364,565,777,223
3_9_164_0,2011,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,73,28,31,26,40,43,38,5.2,9.800000000000001,14.4,317,810,3208,709,302,691,884,195
3_9_165_0,2011,Rural,3,India,9,Uttar Pradesh,165,Jalaun,61,66,69,63,96,99,92,1.1,6.2,14.8,208,933,6320,900,873,139,336,289
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,60,65,66,65,96,99,93,1.3,7.600000000000001,16.5,206,952,5782,863,826,169,408,272
3_9_165_0,2011,Urban,3,India,9,Uttar Pradesh,165,Jalaun,42,64,56,71,97,96,97,2,12.4,21.9,198,1010,4107,746,680,264,633,217
3_9_166_0,2011,Rural,3,India,9,Uttar Pradesh,166,Jhansi,45,50,51,49,76,76,76,.7000000000000001,2.1,3.8,171,1114,2268,331,267,108,195,94
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,45,42,41,43,61,61,61,1.5,2.8,3.7,118,738,1915,373,244,330,597,97
3_9_166_0,2011,Urban,3,India,9,Uttar Pradesh,166,Jhansi,46,30,25,35,43,42,43,2.5,3.8,3.5,61,324,1526,419,219,574,1040,101
3_9_167_0,2011,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,35,75,76,74,119,124,114,11.8,8.300000000000001,13.5,723,375,2497,141,38,54,59,128
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,27,73,72,74,114,116,112,11.2,8.300000000000001,13.1,663,388,2296,153,39,62,104,119
3_9_167_0,2011,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,19,55,37,70,76,50,98,5.600000000000001,8.4,9.800000000000001,307,461,1097,219,44,110,373,66
3_9_168_0,2011,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,54,48,45,51,67,64,70,8.9,7.2,18,219,374,3090,303,205,80,198,218
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,53,48,49,48,65,68,63,9.1,7.300000000000001,17.5,209,368,3172,306,207,101,221,210
3_9_168_0,2011,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,45,47,66,30,59,91,30,9.800000000000001,8,14.5,165,344,3526,318,216,191,318,178
3_9_169_0,2011,Rural,3,India,9,Uttar Pradesh,169,Mahoba,29,53,52,54,76,75,76,1.4,7.100000000000001,8.300000000000001,111,655,2478,534,469,97,190,169
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,32,48,47,49,71,72,71,1.3,6.4,9.800000000000001,133,745,3579,483,435,143,238,177
3_9_169_0,2011,Urban,3,India,9,Uttar Pradesh,169,Mahoba,46,38,37,39,63,67,59,.9,5,13.1,178,930,5829,379,367,237,338,195
3_9_170_0,2011,Rural,3,India,9,Uttar Pradesh,170,Banda,57,56,54,58,94,103,85,2.5,5,16,193,851,5868,550,644,38,221,558
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,55,60,63,58,95,103,87,2.6,4.800000000000001,14.9,225,827,5483,518,566,48,248,508
3_9_170_0,2011,Urban,3,India,9,Uttar Pradesh,170,Banda,,84,114,58,103,114,95,2.9,2.9,6.800000000000001,370,717,3723,370,208,92,370,277
3_9_171_0,2011,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,58,69,67,72,130,136,124,4.800000000000001,9,17.2,172,488,4296,1729,366,58,181,369
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,59,69,68,71,125,132,118,4.800000000000001,8.5,16.5,184,437,3912,1610,349,76,204,371
3_9_171_0,2011,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,61,70,88,52,78,102,56,6.100000000000001,.5,5.2,293,0,618,587,201,232,402,386
3_9_172_0,2011,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,41,59,57,61,87,91,82,2,7,13.1,722,806,4010,682,709,77,188,411
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,40,56,56,56,81,87,76,2.2,6.600000000000001,12.9,801,847,4264,723,710,115,234,402
3_9_172_0,2011,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,33,,,,,,,3.3,2.9,10.3,1403,1159,6223,1037,712,407,590,325
3_9_173_0,2011,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,34,88,92,86,114,121,107,7.800000000000001,5.7,13.7,7390,1743,7870,2767,986,375,724,425
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,33,88,90,87,113,118,108,8.200000000000001,6,13.9,7441,1703,7774,2751,972,412,765,427
3_9_173_0,2011,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,,81,41,117,94,49,133,17.9,11.4,18.5,8480,880,5810,2406,675,1174,1614,469
3_9_174_0,2011,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,56,81,84,79,129,142,115,9,5.100000000000001,20,6640,1289,6688,2145,838,198,357,664
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,54,83,85,81,128,141,115,9,5.100000000000001,20,7474,1271,6536,2149,835,246,393,658
3_9_174_0,2011,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,,103,111,96,122,130,116,9.1,4.7,19,17042,1062,4792,2202,803,803,803,596
3_9_175_0,2011,Rural,3,India,9,Uttar Pradesh,175,Allahabad,56,96,99,94,125,131,120,11.8,5.600000000000001,16.3,6798,592,1566,855,708,317,466,316
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,55,88,90,86,115,118,111,13.2,5.7,17.1,6751,704,1699,909,654,587,762,302
3_9_175_0,2011,Urban,3,India,9,Uttar Pradesh,175,Allahabad,43,43,43,43,60,55,64,21.3,6.2,22.4,6575,1132,2208,1113,447,1618,1894,247
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,52,72,72,72,97,92,101,9.4,17.1,26.1,1035,737,3771,838,600,106,401,249
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,49,71,72,69,95,92,97,8.9,16.2,24.8,966,691,3698,801,578,139,418,234
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,40,,,,,,,1.6,.5,3.3,114,114,2782,341,312,539,624,57
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,59,99,101,98,132,138,125,3.1,5.600000000000001,13,5882,320,1656,1553,864,386,772,282
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,56,98,97,98,129,134,124,3.5,5.5,13.9,5934,351,1560,1509,829,484,908,275
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,43,84,64,105,106,99,115,6.9,4,21.5,6319,574,852,1186,574,1205,1909,222
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,43,72,74,71,90,93,88,5,7.4,13.4,13826,737,1148,1514,869,336,670,294
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,41,72,73,71,90,91,88,5,7.600000000000001,14.3,13414,680,1064,1439,823,378,669,278
3_9_178_0,2011,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,28,66,62,70,80,71,88,,,,,,,,,,,
3_9_179_0,2011,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,38,49,49,49,70,75,65,1.7,7.9,18.9,208,1990,7333,317,206,102,401,188
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,39,48,47,48,68,72,64,1.7,7.600000000000001,18.4,201,1882,7122,309,215,116,430,177
3_9_179_0,2011,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,45,,,,,,,,,,,,,,,,,
3_9_180_0,2011,Rural,3,India,9,Uttar Pradesh,180,Bahraich,54,67,66,67,103,114,93,12.3,24.3,44.8,178,1493,5361,449,477,87,208,180
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,54,66,65,67,101,111,91,11.9,23.7,43.8,177,1468,5223,458,473,94,216,178
3_9_180_0,2011,Urban,3,India,9,Uttar Pradesh,180,Bahraich,52,44,30,55,57,48,63,3.3,7.300000000000001,16.2,166,1063,3008,598,399,199,332,133
3_9_181_0,2011,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,71,103,106,100,142,153,132,10.2,14,27.6,11066,747,2979,2046,874,195,444,353
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,70,103,106,102,142,151,133,10.1,13.8,27.2,11000,725,2916,2011,865,214,457,351
3_9_181_0,2011,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,57,,,,,,,,,,,,,,,,,
3_9_182_0,2011,Rural,3,India,9,Uttar Pradesh,182,Balrampur,34,94,99,90,130,140,119,5.800000000000001,8.5,23.4,9794,786,1155,3123,1076,227,670,275
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,36,93,96,90,128,137,118,6.9,8.200000000000001,23,10047,785,1208,3069,1074,278,739,278
3_9_182_0,2011,Urban,3,India,9,Uttar Pradesh,182,Balrampur,49,66,44,94,81,74,94,,,,,,,,,,,
3_9_183_0,2011,Rural,3,India,9,Uttar Pradesh,183,Gonda,47,73,72,74,99,105,94,6.7,5.9,11.8,957,834,2736,436,439,90,289,177
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,44,72,71,72,97,101,93,6.4,5.7,11.4,917,805,2629,419,434,98,295,171
3_9_183_0,2011,Urban,3,India,9,Uttar Pradesh,183,Gonda,35,,,,,,,0,0,1.2,197,282,704,113,338,254,394,56
3_9_184_0,2011,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,56,91,92,90,122,126,117,4.5,8.700000000000001,12.3,11372,636,2320,3083,846,364,771,288
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,57,91,91,90,121,124,118,4.4,8.5,12.1,11189,625,2239,3005,825,405,819,290
3_9_184_0,2011,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,62,88,71,106,111,90,132,,,,,,,,,,,
3_9_185_0,2011,Rural,3,India,9,Uttar Pradesh,185,Basti,47,85,85,84,110,118,102,7.800000000000001,5.9,11.2,5707,609,1027,1363,777,432,741,265
