id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,lp_inf_ser_t,lp_inf_ser_6,lp_inf_ser_7,lp_inf_ser_8,lp_inf_ser_9,lp_inf_ser_11,kl_inf_ser_t,kl_inf_ser_6,kl_inf_ser_7,kl_inf_ser_8,kl_inf_ser_9,kl_inf_ser_11
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,471.8,582.3000000000001,383.3,,126.8,280.3,2373.6,2308.7,2867.4,,4909.2,2231.6
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,855.7000000000001,919.5,357.2000000000001,8427.6,369,235,9228.9,11075.9,3204.5,13229.9,22044.6,4747.6
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,1108.3,1104.5,336.1,8427.6,404.6,172.4,13739.1,15885.9,3477.8,13229.9,24568.4,8236.1
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,471.9,746,463.8,,123.2,147,3491.2,3018.9,4298.7,,6142.3,2609.2
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,465.8,584.4,421.9,404.9,180.1,231.3,5708.8,5728.900000000001,4202.8,35946.1,16419.1,5500.200000000001
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,460.5,517.9,314.2000000000001,404.9,254.1,351.4,7612.900000000001,6844.400000000001,3956,35946.1,29761.9,9618.1
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,382.1,488.8,225.4,,123.9,105.1,2476.2,2094.6,4358.7,,2019.8,1324
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,406.8,500.1,225.3,321.4,193.7,120.6,3520.3,3149.5,4417.2,32.1,6523.1,2492.5
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,441.2000000000001,513.5,222.3,321.4,221.4,148.8,4972.900000000001,4399.2,6120,32.1,8306.6,4620.8
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,491.8,636.8000000000001,464.1,,155.7,173.5,11818.3,13573.4,8088,,22905.4,4834.1
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,646.5,811.7000000000001,398.4,,771.4000000000001,169.6,11890,13543.9,7763.700000000001,,15829.5,6693
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,838.6,1016.6,188.4,,1384.3,164.7,11979.2,13509.3,6727.6,,8786.5,9058
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,1479.3,1766.3,383.9,1071.3,349.1,299.2,29110.5,33365.3,8867.5,22283.9,12535,13018.2
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,1383.2,1716.1,364.6,1071.3,403.3,267.2,26000.1,30550.8,7676.700000000001,22283.9,12746.9,11878.5
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,1086.7,1526.4,288.9,,560.1,223.3,16410.2,19904.9,3015.6,,13359.7,10316
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,788.2000000000001,984.2000000000001,732.9000000000001,,128.3,168.3,4152.8,2341.4,7529.6,,3763.4,2029.7
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,1319.6,1860.2,706.5,,357.9,232.7,6217.400000000001,6107,7613.3,,10673.3,4022.5
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,2170.7,2840,313.6,,372.9,303.7,9533.300000000001,10333.9,8858.300000000001,,11124.6,6214.400000000001
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,340.8,420.2000000000001,286.6,,150.5,170.7,3809.9,3773.9,2959.8,,4551.5,4330.3
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,507,821.6,222.4,399.9,153.7,144.9,4645.8,5099.6,2270.6,3931,6059,5052.1
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,516.6,850.8000000000001,219.2,399.9,153.8,143.5,4693.900000000001,5196,2236.6,3931,6074.6,5089.200000000001
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,788.2000000000001,984.2000000000001,732.9000000000001,,128.3,168.3,4152.8,2341.4,7529.6,,3763.4,2029.7
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,1319.6,1860.2,706.5,,357.9,232.7,6217.400000000001,6107,7613.3,,10673.3,4022.5
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,2170.7,2840,313.6,,372.9,303.7,9533.300000000001,10333.9,8858.300000000001,,11124.6,6214.400000000001
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,1265.4,1862.4,416.3,,232.2,203.8,8958.1,9004.5,6609.8,,11687,8695.9
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,1265.4,1862.4,416.3,,232.2,203.8,8958.1,9004.5,6609.8,,11687,8695.9
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,,,,,,,,,,,,
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,,,,,,,,,,,,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,1265.4,1862.4,416.3,,232.2,203.8,8958.1,9004.5,6609.8,,11687,8695.9
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,1265.4,1862.4,416.3,,232.2,203.8,8958.1,9004.5,6609.8,,11687,8695.9
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,1265.4,1862.4,416.3,,232.2,203.8,8958.1,9004.5,6609.8,,11687,8695.9
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,825.8000000000001,1106.3,303.7,370.2000000000001,459.9,267.7,12973.5,12691.6,7985.900000000001,18893.9,19289.8,13150.8
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,815,1088.1,301.1,370.2000000000001,464.8,269.5,13071.8,12780.2,8017.200000000001,18893.9,19453.9,13281.7
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,443.8,672.1,280.3,,273.1,129.3,3979.6,3406,7275.700000000001,,9655.1,2440.2
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,610,901.9000000000001,308.8,,219.7,143.1,5842.3,5914.6,5734.900000000001,,15952.1,4119
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,812.1,1131.1,354.5,,210.2,173.5,8108.200000000001,8416.6,3267.1,,17069.7,7842.900000000001
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,483.1,774.2000000000001,294.8,,377,217.7,5573.8,3982.5,6208.700000000001,,8572.5,9228.800000000001
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,669.8000000000001,1021.5,294.7,,300.9,177.9,6995.1,6802,6357.900000000001,,10634.8,9786.1
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,1030.3,1269,294.1,,227.8,134.2,9739.9,9624.9,8781.700000000001,,12615.6,10398.4
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,332.8,513.9,132.1,407.1,,105.6,2416.3,1815.5,4508.6,10681.3,,1012.2
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,579.4,865.8000000000001,150.7,274.9,315.1,133.2,3725.3,3859,3681.6,6729.1,9373,2563.7
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,777.7000000000001,1097.5,184.2,103.5,315.1,157.5,4777.900000000001,5205.3,2194.1,1603.7,9373,3924.4
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,467.7000000000001,648.7000000000001,330.9,,174.9,87.30000000000001,3352.4,2224.5,5005.8,,5197,1370.1
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,1029.4,1555.2,308,25.7,202.7,285.1,6942.700000000001,6834.6,4766.1,11356.2,13473.7,6858.900000000001
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,1669.4,2417.7,134.1,25.7,270.1,351.7000000000001,11252.3,11169.9,2551.3,11356.2,33545.1,8705.800000000001
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,438.9,685.6,300.4,224.8,304.4,119.3,2601,2377,2891.1,1231.8,10612.3,2385.6
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,710.6,1174.4,232.1,161.2,308.8,125.8,3844.7,4487,2080.9,2044.7,10908.6,3189.5
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,1322.4,2093.1,99.5,81.10000000000001,316.7000000000001,152.2,6645.400000000001,8452.4,508.1,3068.7,11437.5,6498
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,513.8000000000001,638.3000000000001,193.2,,68.60000000000001,165.2,3468.9,3626.8,2756,,5356.700000000001,3579.1
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,646.2000000000001,794.3000000000001,177.2,321.4,1779.8,174.2,3790.6,4156.5,2286.3,2496.2,4772.7,3463.5
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,779.3000000000001,961.9000000000001,153.9,321.4,1888.3,180,4114.1,4725.3,1596.6,2496.2,4735.7,3388.6
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,840.7000000000001,1100.3,239.1,182.1,200.1,184.3,3027.5,2556.3,4999,1264.2,4850.3,3427.4
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,837.3000000000001,1094.2,235.1,186.8,162.3,186.2,3501.2,3070.4,5079.900000000001,1400.8,5677.400000000001,3956.8
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,829.8000000000001,1081.2,221.5,321.4,147.2,190.5,4516.8,4156.400000000001,5354.700000000001,5356.700000000001,6008.900000000001,5128.3
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,655.5,945.5,196.2,214.3,106.7,99.10000000000001,5034.700000000001,6169.900000000001,3726.2,2490.9,2151.9,2277.3
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,785.2000000000001,1111.7,210.9,214.3,128.9,176.9,5292.8,6289.400000000001,4019.6,2490.9,2198.4,3261.5
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,1071.3,1453,331.2000000000001,,328.7000000000001,242.7,5862.3,6534.700000000001,6433.400000000001,,2617.3,4094.2
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,465.2000000000001,650.7000000000001,278,192.8,99.10000000000001,103.4,2213.2,1615,6491.900000000001,2217.7,2540.1,2862.6
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,517,744.7000000000001,216.3,163.1,206.8,107.7,2837.9,2647.8,4408.1,2042.9,3995.6,2821.4
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,624.1,957.9000000000001,129.7,75,266.4,117.1,4129.3,4989.900000000001,1484.3,1524.5,4800.400000000001,2730
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,542.5,550.7000000000001,669.2000000000001,160.7,586.9,180.2,4360,3149.2,5245.3,,9297.300000000001,7006
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,614.7000000000001,733.5,661,161.7,415.7000000000001,182.7,7186.5,7150.200000000001,5247,15882.6,10145.2,6957.700000000001
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,688.5,895.6,301.1,162.3,247.6,183.7,10034.9,10698.9,5318.8,15882.6,10978.2,6936.900000000001
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,682.3000000000001,982.8000000000001,471.3,117.6,147.5,158.1,6813,7649,3463.4,695,12270.9,4735.7
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,615.8000000000001,977.1,240.4,169.5,215.9,147.6,5809.400000000001,6905.700000000001,2746.2,2133.8,7812.400000000001,5368.3
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,591.6,974.6,215.8,186.4,246.2,143,5445.200000000001,6584.200000000001,2669.9,2602.9,5835.400000000001,5644.5
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,437.7000000000001,576.1,324.5,,320.5,117.6,3284.6,2855.9,3747.1,,15323.4,1717.1
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,795.3000000000001,1060.9,345.4,266.5,234,206,6439.8,6972.8,3568,1614.4,9525.200000000001,6130.200000000001
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,977.8000000000001,1262.1,402,266.5,171.8,243.2,8050.5,8681.5,3082.6,1614.4,5356,7988.5
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,381.5,417.6,571.8000000000001,171.4,121.1,177.4,3383,2876.1,5638.6,867.8000000000001,4122.8,3147.3
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,462.2000000000001,565.7000000000001,517.8000000000001,171.4,153.2,162.2,4521.8,4751,4645.2,687.2000000000001,6281,3688.8
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,606,813.1,410.8,171.4,183.7,127,6562.400000000001,7912.200000000001,2677.8,541,8326.700000000001,4937.8
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,556.9,572.3000000000001,832.9000000000001,,722.3000000000001,91.80000000000001,5936.1,4558.1,4265.900000000001,,25895.3,2471.8
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,626,858,595.8000000000001,300,681,166.4,7107.3,8072.3,3796.8,15791.6,24542.8,7155.700000000001
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,665.7000000000001,1069.8,514.3000000000001,300,219.8,200.1,7780.8,10677.1,3635.6,15791.6,9437.1,9266
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,620.7000000000001,789.2000000000001,593.5,,,87.2,4177.5,3555.1,7617.3,,,1166.3
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,536.4,681.6,471,,215.9,106.9,3497.4,3074.9,5648.200000000001,,7553,1332.1
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,378.1,481,268.4,,215.9,157.2,2219.1,2180.2,2390.8,,7553,1757.4
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,450.3,622.7000000000001,542.2000000000001,139.3,237.4,98.60000000000001,3590,3336,7786.8,1418.5,6881.1,1438.4
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,529.5,730,519.4,141,281.3,115.1,4832,4817.900000000001,7569.5,1442.6,13495,2721.6
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,738.3000000000001,932.1,329.3,500,290.2,189.2,8108,7611.5,5753.900000000001,6429.5,14831,8484.5
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,381.9,485.1,518.3000000000001,109.5,158.7,71.10000000000001,3115.7,2757.9,7435.900000000001,1493,4327.7,1753.3
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,552.2000000000001,717.6,400.8,119,167,81.30000000000001,6336.700000000001,7305.3,5019.900000000001,2233.5,5279.6,3816
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,831.9000000000001,1050.4,307.7000000000001,168.7,215.7,138.3,11628.4,13812.7,3106.2,6110.700000000001,10896.2,15248.9
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,453.1,459,513.4,500,272.4,119.6,5304.3,2390.4,9141.700000000001,1442.7,5080.1,3546.3
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,902.9000000000001,1251.3,498.9,500,297.6,171.8,5869.6,5013,8963.9,1442.7,7919.700000000001,5201.6
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,1202.1,1626,367.5,,299.9,184.5,6245.6,6253.6,7353.8,,8179,5603.6
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,611.1,782.8000000000001,538.9,338.8,166.5,159.8,6493,6632.200000000001,9327,1845.8,5943.900000000001,2610
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,550.3000000000001,738.5,470.5,278.7,184.9,160.2,6105.6,6100.700000000001,6381,17286.1,5728.400000000001,4233.2
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,439.8,620.2000000000001,412,259.9,279.7,160.5,5401.900000000001,4683.7,3864.8,22123.3,4619.8,5509.200000000001
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,294.2,480.6,317.3,117.9,158.5,61.90000000000001,4258.3,2051.3,8972.9,600.2000000000001,2622.8,3125.5
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,398.2000000000001,643.3000000000001,290.7,135.9,189.1,87.7,5501.1,4692.400000000001,6671.200000000001,1825.7,11898,3196.1
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,497.2000000000001,746.7000000000001,228.1,197.9,198.4,130.5,6688.3,6370,1170.1,6029.5,14735.3,3313.6
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,425.2000000000001,529.6,327.7000000000001,342.8,208.4,81.7,2439.9,2303,2890.5,1553.4,4638.8,1523.2
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,542.3000000000001,726.4000000000001,340,201.8,232.3,88.80000000000001,4324.6,4647.400000000001,2362.9,812.9000000000001,5665.1,4348.1
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,698.8000000000001,1003.1,368.4,171.4,269.3,93.90000000000001,6843.6,7945.900000000001,1148.1,653.5,7256.6,6363
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,382.4,512.7000000000001,255.8,,321.4,142.4,3125.5,2526.3,3814,,12526.9,3406.3
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,420.7000000000001,555.5,295.1,182.1,258,151.8,3368.6,3033.3,4209.1,3263.3,9536.1,3213.6
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,503.1,640.1,368.9,182.1,183.2,181,3891.8,4033.3,4949.700000000001,3263.3,6007.700000000001,2614.9
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,456.5,669.8000000000001,400.1,385.7000000000001,138.6,92.10000000000001,3444,3057.3,4515.1,7434.8,3290.4,3686.4
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,533.1,790.4000000000001,277.2,360.6,206.8,116.6,8244.300000000001,5659.3,2489,13531.8,51397.10000000001,3654.7
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,613,912.3000000000001,197.7,321.4,253.5,161.7,13246.8,8290.1,1178.9,23033.8,83429.5,3596
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,328.4,445,236.6,272.5,72.10000000000001,120,3329.8,3476.9,2631.8,1256,4866.6,3235.3
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,337.9,460.7000000000001,255.9,276.2,61,116.9,3356.8,3463.7,2941,1843,4494,3225.2
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,393.9,565.6,306.7,282.8,50.2,66.5,3515.8,3375.5,3753.7,2890.2,4133,3062.1
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,389.8,486.4,246.6,223.1,92.2,132.3,4187.6,4024.3,5487,3668,5179.700000000001,3034.4
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,455.4,588.6,241.3,192.6,176.6,130.3,4540.8,4529.1,5319.900000000001,3982.3,6970.5,3394
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,665.2000000000001,909.6,185.6,155,219.8,125.8,5671.3,6115.200000000001,3566.8,4371.1,7887.3,4194.5
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,654,1077.3,225.8,,184.9,120.1,3707.2,3259.4,4172.6,,5060,4033
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,1056.8,1691.3,233.3,450,219.9,108.8,4477.7,4465,4422.400000000001,11427.6,7555.6,3214.2
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,1903.3,2625.3,379.7000000000001,450,225.6,100.9,6141.700000000001,6298.900000000001,9332.700000000001,11427.6,7961.200000000001,2512.7
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,306.2,379.4,290.8,,108.9,87.2,3414.3,2671.9,8629,,6781.3,1716.5
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,788.7000000000001,1029.7,317.6,,280.7,114.1,4768.400000000001,4183.1,8105.700000000001,,9196.6,3142.9
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,1313.7,1707,408,,465.8,140,6241.900000000001,5757.3,6343.400000000001,,11799.6,4518.8
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,354.2000000000001,494.6,200.6,,156.7,113.8,2050.4,1768.8,3345.4,,3032.9,1938.7
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,499,728.8000000000001,208,252.5,295.3,125.5,4069.2,3380.7,2911.7,3775.3,11714.5,3849.3
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,594.2000000000001,889.6,223.2,252.5,305.6,133.4,5415.700000000001,4487.2,2013.5,3775.3,12497.4,5086.1
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,460.4,638.2000000000001,262.2,214.3,161.8,121.3,2480.1,2607.2,4329.900000000001,7178,3623.4,1998.2
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,542.1,753.4000000000001,282.9,250.6,190,135.1,3465.1,3597.6,5899.3,7505.3,4556.3,2727.4
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,638.2000000000001,889.2000000000001,293.6,267.8,204.2,154.5,4622.1,4766.1,6713.200000000001,7660.1,5026,3742.1
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,427.8,613.1,245.5,,104.2,189.1,3382.8,2950.3,6557.400000000001,,4189.6,3130.7
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,447,643.8000000000001,267,,151.1,166.9,3590.1,3282.5,5433.900000000001,,6506.8,2999.8
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,496,718.7000000000001,311.6,,262.1,99.2,4118.2,4093.2,3107.2,,11996.5,2599.7
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,348.6,392.1,274.6,85.7,186.6,192.8,3222.6,2828.7,4688.400000000001,964.2000000000001,2428.4,3376.9
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,769.4000000000001,1005.6,318.1,267.4,432.7000000000001,218.7,6578.200000000001,6591.8,7978,4186.5,10701.1,4351.5
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,1083.1,1504.2,373.1,985.6,445.1,228.6,9079.4,9650.300000000001,12138,16927.2,11120.3,4724.1
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,436.3,616.3000000000001,263.7,28.6,160.1,133.3,3448.1,2920,5830,321.4,4756.6,3042.1
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,871.7000000000001,1242.2,289.7,239.1,311.1,147.2,5274.8,5080,6835.400000000001,5204.700000000001,9151.1,3569.5
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,1433.4,1945.5,387,478.5,378.8,156.5,7154.3,7235.5,9271.4,9451.6,10293.7,3918.6
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,745.4000000000001,1058.2,185.4,,257.2,157.8,3478.5,2938.2,4412.7,,5827.8,4138.5
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,610.7000000000001,986.1,384.5,,137.2,130.2,5156,5084.200000000001,10327.6,,4685.900000000001,3700
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,545.4,939,509.5,,111.7,122.1,5969.700000000001,6484.8,14038.6,,4443.7,3571.6
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,120,159.5,62.7,,128.6,61.7,1342.4,1324,1689.6,,8206.5,1283.3
