id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,m_tmp_1,m_tmp_2,m_tmp_3,m_tmp_4,m_tmp_5,m_tmp_6,m_tmp_7,m_tmp_8,m_tmp_9,m_tmp_10,m_tmp_11,m_tmp_12,m_dec_tmp_1,m_dec_tmp_2,m_dec_tmp_3,m_dec_tmp_4,m_dec_tmp_5,m_dec_tmp_6,m_dec_tmp_7,m_dec_tmp_8,m_dec_tmp_9,m_dec_tmp_10,m_dec_tmp_11,m_dec_tmp_12,sd_dec_tmp_1,sd_dec_tmp_2,sd_dec_tmp_3,sd_dec_tmp_4,sd_dec_tmp_5,sd_dec_tmp_6,sd_dec_tmp_7,sd_dec_tmp_8,sd_dec_tmp_9,sd_dec_tmp_10,sd_dec_tmp_11,sd_dec_tmp_12,a_dec_tmp_1,a_dec_tmp_2,a_dec_tmp_3,a_dec_tmp_4,a_dec_tmp_5,a_dec_tmp_6,a_dec_tmp_7,a_dec_tmp_8,a_dec_tmp_9,a_dec_tmp_10,a_dec_tmp_11,a_dec_tmp_12,m_pre_1,m_pre_2,m_pre_3,m_pre_4,m_pre_5,m_pre_6,m_pre_7,m_pre_8,m_pre_9,m_pre_10,m_pre_11,m_pre_12,m_dec_pre_1,m_dec_pre_2,m_dec_pre_3,m_dec_pre_4,m_dec_pre_5,m_dec_pre_6,m_dec_pre_7,m_dec_pre_8,m_dec_pre_9,m_dec_pre_10,m_dec_pre_11,m_dec_pre_12,sd_dec_pre_1,sd_dec_pre_2,sd_dec_pre_3,sd_dec_pre_4,sd_dec_pre_5,sd_dec_pre_6,sd_dec_pre_7,sd_dec_pre_8,sd_dec_pre_9,sd_dec_pre_10,sd_dec_pre_11,sd_dec_pre_12,a_dec_pre_1,a_dec_pre_2,a_dec_pre_3,a_dec_pre_4,a_dec_pre_5,a_dec_pre_6,a_dec_pre_7,a_dec_pre_8,a_dec_pre_9,a_dec_pre_10,a_dec_pre_11,a_dec_pre_12
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,18.201315,22.302595,27.052515,30.039652,32.051338,30.839012,28.739855,28.189856,28.102545,27.377645,23.002516,18.926661,18.937647,22.33876,27.12734,30.962215,32.352379,31.074192,28.459225,28.420927,28.433115,26.757027,23.048073,19.368813,.93715847,1.0129926,.84809858,.79346013,.46144316,1.0444092,.43174914,.37468052,.2704477,.46673208,.71107572,.43363449,.01292047,-.94330484,-.56095791,-.35786366,-.19456109,-.33902985,-.20801799,-.32872796,-.42691621,-.45157546,-.78125221,-.68542963,0,21.140778,11.592543,51.691437,89.510696,315.612,237.27136,421.52924,287.28815,37.131344,3.8526108,0,9.5202007,15.87293,26.309605,35.544071,93.56855,214.70126,286.63937,355.57339,241.64346,86.751808,10.780602,3.1221163,14.051156,25.919077,20.283674,20.628849,38.300232,101.18467,82.561859,70.941757,63.006184,57.529156,11.86196,6.0329018,4.9703937,12.442916,1.8540215,5.1299009,-15.869602,-8.8941784,48.200424,2.6084921,-12.729069,1.9113039,2.0449064,2.7748857
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,15.170122,20.520172,25.014437,29.348013,32.628834,31.366972,29.120495,28.356606,28.060884,26.619829,21.959812,16.353596,16.197659,20.127176,24.456377,30.010798,32.538269,32.124184,28.908077,28.683905,28.381147,26.271654,22.107004,17.416094,1.1781862,1.1112579,1.1334174,.97440869,.81428838,1.7606562,.92557752,.4033936,.35676691,.53018928,.68427414,.58437669,-.12171569,-1.2739718,-.56230837,-.51217604,-.037459414,-.20778613,-.19940877,-.5505023,-.68649173,-.84566975,-1.2681881,-1.0279524,.35738164,5.7734537,.65298855,25.959536,18.678297,382.92819,195.24937,287.34711,298.83743,48.028454,.097248532,0,9.1921043,15.447444,17.439398,8.7372265,23.839155,148.16023,211.64966,267.40677,173.25244,39.236481,2.5371954,2.8645437,13.043444,29.490965,15.696615,7.447495,22.399059,117.81238,57.780563,82.685722,85.601807,34.324032,3.8277519,5.6862111,10.364781,4.7390976,-3.6949122,4.7865167,-3.0724518,6.2149224,104.83728,29.667725,34.867634,16.359873,6.6855626,2.8438709
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,14.838122,19.963852,24.287226,28.205482,31.125025,29.65177,27.350929,26.703232,26.413525,25.219707,20.882988,15.939095,15.790429,19.588167,23.854919,28.926308,31.147024,30.332787,27.116062,26.94622,26.752913,24.80237,21.0194,16.845592,1.0926654,1.0874583,1.0487508,.91917211,.71007919,1.7246231,.84925544,.38394082,.30735332,.49456871,.6980961,.52976233,-.11405294,-1.1905282,-.52785391,-.46463698,-.053221703,-.21944904,-.18478139,-.47573563,-.62499517,-.77721143,-1.1753068,-.9485088,.0051780082,9.0500841,1.0616981,34.799706,26.939997,420.2164,199.33376,317.66238,304.49573,53.053135,.38850921,0,10.545498,16.625242,19.92592,12.29873,34.759941,174.36433,223.60368,293.25763,188.93465,46.935902,2.6106005,3.8451087,14.923411,32.6782,18.213345,9.9555407,30.562122,130.16673,62.749893,85.000832,83.796532,40.28598,3.744601,7.6343393,10.43046,6.6560025,-3.0869565,6.0433769,-4.7199049,3.4752433,105.7402,24.403927,32.404327,15.649035,5.7080369,3.3723145
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,15.385831,20.41748,25.110565,28.880327,31.112865,29.8873,27.725128,27.035,26.811468,25.661438,21.393402,16.635273,16.215281,20.1105,24.794966,29.574852,31.15856,30.321039,27.496189,27.39784,27.13275,25.270081,21.492523,17.404696,1.0321751,1.1081295,.98554212,.84732169,.62604576,1.3297755,.6944375,.35839331,.28461498,.49438542,.6585831,.48857394,-.14022514,-1.2482216,-.65410084,-.51362193,-.13847707,-.31810489,-.21136627,-.45975497,-.59383243,-.71178782,-1.1100355,-.93902773,.65877116,8.5201464,4.6758995,30.043077,38.717461,394.31491,205.23268,312.14169,330.16827,47.276337,1.3421257,0,9.384429,14.32326,18.994467,13.748861,45.503777,183.07944,239.83488,283.29352,224.78111,58.42411,4.3426003,2.9324193,13.464796,24.228991,13.829515,8.6069908,31.811787,114.14012,60.69363,66.93187,77.891693,42.05825,5.1983109,5.2890792,7.5592937,6.6990695,-3.7718146,4.9541965,-2.4809196,5.9919586,69.677292,20.685692,14.752888,14.855235,2.8807294,3.608629
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,15.90814,20.84524,25.513653,29.155987,31.276831,29.887573,27.619162,26.987576,26.855986,25.864677,21.596268,17.059166,16.789482,20.617313,25.257927,29.86784,31.365339,30.309698,27.416477,27.355875,27.20002,25.376514,21.667387,17.825565,1.0468085,1.085888,.99700987,.85044163,.64895296,1.3692518,.68563521,.3835223,.26531351,.49981341,.6803546,.48811534,-.055834047,-1.2144482,-.58249491,-.44505632,-.10869673,-.32036957,-.18402795,-.41280141,-.56106305,-.64323962,-1.0492262,-.89292258,.36175188,9.8024378,5.4716988,34.564327,42.175323,422.03152,205.41322,336.20956,332.63275,49.662273,1.9278648,0,10.090109,15.033323,20.377153,16.445471,52.712944,199.94574,252.68942,297.63419,232.26431,65.111252,5.2328925,2.7754548,14.549754,26.90274,15.339125,9.8664808,35.516819,123.13532,70.643318,74.428581,80.559967,46.169224,6.1449952,5.066802,7.9892588,8.9647608,-3.1725376,5.3652477,-3.0151067,3.0230565,72.001892,21.707748,18.600817,12.10771,2.8920875,3.1906435
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,17.337826,21.587532,26.287598,29.682199,30.550011,30.295248,28.770334,28.313684,28.016182,26.968327,22.843927,18.75563,17.771166,21.385469,26.362934,30.352591,30.794653,30.282452,28.535995,28.55986,28.278997,26.877211,23.025209,18.910202,.86842346,1.0613762,.74951929,.71394128,.32561848,.62736642,.38755667,.30991328,.25226766,.47846657,.60725248,.43872043,-.40494466,-1.2204379,-1.0206414,-.6335094,-.43525535,-.47646382,-.30536434,-.41785207,-.45059922,-.61718625,-.91695577,-.85545647,1.630911,8.6322842,11.570917,31.143732,88.726471,268.24939,256.34137,325.08649,355.16415,19.68672,4.6780572,0,8.0029068,9.3652029,19.619595,28.539045,80.738136,196.27206,300.11487,290.44885,285.70709,88.711052,12.564157,1.8449472,11.359556,9.2929945,8.9408588,13.614847,26.823925,69.065392,73.200562,47.50032,72.302444,58.519482,15.909166,2.6164546,2.8370731,4.0426202,-3.9559379,3.9966319,-4.1899843,14.717419,10.162744,2.328547,-42.288811,9.7128887,-2.0225296,3.8890896
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,17.495867,21.949762,26.71133,30.086845,31.311872,30.647936,28.925489,28.39489,28.242512,27.209999,23.019855,18.70524,18.07099,21.813793,26.733046,30.8326,31.552462,30.755327,28.686413,28.661802,28.505951,26.948633,23.12105,19.031773,.88940698,1.0658042,.7997933,.75118732,.39479887,.79979092,.4317382,.32602555,.23450008,.47160348,.62733674,.43398136,-.25218022,-1.2002709,-.86861545,-.55246526,-.3206411,-.43045634,-.25397882,-.38570306,-.4680481,-.56739628,-.91076624,-.83469814,.9486649,10.301048,12.312263,33.031231,68.717842,320.0036,227.2149,332.90005,336.52481,29.343897,3.6199913,0,7.4518313,11.486781,22.776751,25.628626,69.782013,206.7321,276.35089,293.30093,267.05359,87.348541,9.2371998,1.8422354,10.717439,13.871113,12.135054,12.484315,25.610067,85.731934,73.061043,51.495628,69.65152,57.25713,11.30518,2.9112201,3.2980106,6.602118,-3.6575654,4.2843981,-3.8243988,9.865139,21.323622,7.1607037,-25.411985,8.2369289,-.58799517,3.2575641
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,16.013578,20.773422,25.353413,28.77112,31.120872,29.501818,27.220865,26.620487,26.452297,25.536125,21.408384,17.119184,16.902431,20.563643,25.140385,29.593691,31.24427,29.992016,26.985306,26.906437,26.79809,25.041309,21.489401,17.837229,1.0081558,1.0501496,.95277369,.8502481,.60668272,1.4258869,.67989975,.37193832,.26191992,.48780018,.70144796,.47496167,-.071846865,-1.1300097,-.5397284,-.40547812,-.09484762,-.29317206,-.18248506,-.39453197,-.53964669,-.63356394,-1.013519,-.86954409,.032138932,13.984838,4.6174383,41.478626,48.621883,403.81973,218.87131,352.74127,330.94986,50.510159,1.5977367,0,11.540624,17.589296,21.694099,19.328394,58.083248,198.07037,259.24329,311.67761,235.19148,64.163986,5.1049314,3.0351479,16.353588,32.390255,17.808109,12.399736,38.582413,122.37926,71.42437,75.779747,79.014687,46.752048,5.8822446,5.7782812,9.0491018,10.086613,-1.9938307,6.1748686,-6.5808201,-1.6425195,82.935463,17.466654,17.657249,11.434949,3.7704453,2.797471
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,16.205135,20.788445,25.310873,28.620937,30.973181,29.290518,26.982813,26.38028,26.229378,25.334942,21.389563,17.292557,17.062027,20.634604,25.161573,29.50456,31.149136,29.752886,26.723511,26.596861,26.581076,24.847,21.475132,17.957766,.96499157,1.0042042,.90693158,.83677202,.56005889,1.3533126,.62679207,.36395124,.26014361,.46832806,.71648711,.46212906,-.084323466,-1.0533082,-.51371825,-.38853985,-.10141947,-.28538999,-.19864768,-.37556368,-.52839535,-.61409944,-.98739421,-.83197612,0,19.756855,3.9991732,44.269653,57.757549,366.80157,230.20531,360.12808,329.25195,48.305504,1.1085024,0,11.975726,19.994528,22.405367,21.22155,62.011539,195.65808,255.58157,318.29315,242.16666,63.807507,4.323966,3.3751738,16.594009,35.660191,19.027744,14.162613,38.522926,115.18174,64.172577,69.002762,73.111717,46.536228,4.6672049,6.538909,8.7775002,10.201216,-.86883408,6.29844,-10.276856,-5.2274652,81.588989,10.688945,8.1085625,11.431682,3.7786713,2.5510032
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,15.194709,19.946236,24.249331,27.782833,30.595293,28.89658,26.552307,25.894424,25.691677,24.705673,20.592274,16.289837,16.119564,19.717058,23.951744,28.651562,30.748407,29.473173,26.260902,26.06497,26.04048,24.266298,20.749107,17.072241,1.0068978,1.0140685,.93671519,.87365037,.6103791,1.5440519,.70528799,.37735009,.28589594,.46466461,.72282064,.49727973,-.11607543,-1.0411175,-.49150082,-.40290594,-.057022437,-.23327704,-.21382043,-.42664742,-.57355607,-.72342789,-1.0844705,-.89391124,0,17.953558,.80042374,37.244099,41.470871,383.49805,234.93964,356.24637,306.91101,48.405338,.13840154,0,11.925548,20.581881,21.232862,14.900643,43.589916,187.59378,244.12865,327.97137,207.07994,50.310097,2.5777109,3.9391053,15.435428,37.642323,19.672594,11.618313,31.855242,122.83726,57.399136,74.665977,71.520988,41.100769,3.1111279,7.6807094,9.4017344,7.6754532,-1.4860119,6.0158119,-9.0786572,-1.6445137,100.23494,13.68545,15.127034,14.404153,4.9769845,2.7750056
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,16.614096,21.108223,25.482506,28.938137,31.689255,29.904938,27.374107,26.744358,26.573524,25.709518,21.74361,17.614681,17.472004,20.999027,25.27739,29.888147,31.927763,30.430756,27.074245,26.843037,26.932028,25.287115,21.908358,18.298353,.93578303,.96003008,.8662414,.84343219,.55256182,1.3957372,.614811,.37707797,.27987623,.43117934,.73487437,.47313696,-.12201585,-.92670053,-.46399528,-.36239395,-.074057795,-.24479134,-.22627737,-.39327896,-.5478434,-.67551327,-1.0125016,-.83952451,0,23.477287,.75344741,33.153572,46.75359,347.81619,259.18863,392.27795,297.13141,42.685104,.075030677,0,11.981494,21.542557,21.209248,14.721687,44.069366,194.53966,262.20709,363.46432,211.80305,51.934261,2.8712795,3.5606718,14.919538,37.232876,19.62299,11.094587,28.306742,114.87239,55.668114,71.477524,62.678196,41.165821,3.1376722,6.8418579,7.4416451,8.1432514,-.077501751,5.0662289,-10.778289,-4.3456779,91.465492,5.1768403,2.8441463,12.552479,4.4948773,2.154747
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,17.152149,21.435909,26.038355,29.141182,31.451912,29.920115,27.578238,26.895161,26.751322,26.020542,22.008968,18.212057,17.956282,21.40711,25.984402,30.13172,31.726505,30.266117,27.274557,27.019976,27.119503,25.496517,22.092852,18.730906,.89822525,.95742142,.82413554,.80311501,.47784263,1.1527205,.48365539,.38274485,.27147731,.44390801,.73465061,.450293,-.075511172,-.90697581,-.49777591,-.31944472,-.13184044,-.3066445,-.22047922,-.32236293,-.48186076,-.5493142,-.88553506,-.76295626,0,27.522011,4.5419908,44.352226,82.560257,291.35239,223.17984,364.289,304.12341,40.180878,1.0266608,0,10.44778,20.495882,22.389368,24.9242,76.580368,192.19801,231.67078,317.94345,244.10228,67.136108,4.6565289,3.0564213,14.499957,34.082394,19.228922,16.909849,38.960129,99.460983,53.781158,58.69973,62.50663,47.463501,4.5662503,6.0505733,6.2402124,9.9112806,1.6607044,5.2959118,-17.362816,-11.113684,61.730545,-1.6124324,-11.727613,8.7674341,3.376554,1.865227
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,17.472755,21.730993,26.463547,29.781338,32.065922,30.587589,28.246679,27.686598,27.545691,26.727205,22.363548,18.327576,18.261372,21.646912,26.411083,30.658453,32.278271,30.936478,27.975071,27.912363,27.912397,26.150303,22.41699,18.852903,.94832897,1.0156263,.87973017,.79978323,.51139951,1.1921055,.52606881,.38171992,.25715429,.46701017,.70997369,.4488298,-.046799809,-1.0309116,-.54975396,-.34931579,-.14710218,-.3282952,-.20524922,-.33440146,-.47122774,-.53174591,-.87566811,-.77288181,0,18.262012,7.181119,43.454754,67.916199,330.16571,225.77473,372.58157,291.56018,40.243828,2.8207226,0,10.729138,16.419571,22.387438,24.838572,73.57872,193.89255,268.13977,320.53754,228.36002,69.548737,8.3937254,3.3651104,15.398474,28.217344,17.638012,14.806494,37.117004,102.09227,73.879677,66.848358,62.266716,47.407452,9.2321548,6.4352255,6.6454525,11.14407,-.057862077,5.3994107,-10.754169,-6.0799904,61.244785,8.0759897,-.023579009,6.1493211,3.1040726,2.9172566
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,19.157393,23.072943,27.15424,29.93025,33.079891,30.830215,28.21542,27.771713,27.656187,27.199474,23.550663,19.838758,19.92127,23.19788,27.058302,31.220608,33.501736,31.345575,27.79348,27.520821,28.051016,26.877117,23.776325,20.35372,.77086008,.85571897,.72494799,.85258335,.58837986,1.2901652,.51143074,.44621766,.33680302,.37023833,.81505346,.50116444,-.19975641,-.56456774,-.32065877,-.24124561,-.061941631,-.16284008,-.26384553,-.32633057,-.52740318,-.68882006,-.95170814,-.73399991,0,13.003527,.25718063,27.89045,37.924446,253.3746,286.66977,400.92429,304.30676,18.112329,0,0,9.1726561,12.949843,20.975439,13.616572,26.578915,175.67567,352.86664,417.8924,210.25366,40.37014,3.1238322,3.2164009,10.912448,16.310465,18.258789,8.5553589,15.333611,81.18425,76.737122,65.262894,57.988441,34.026081,3.964313,5.5634971,-.81275159,5.7302852,.97589517,4.859993,-5.5150795,19.867344,47.031696,3.549341,5.8591571,3.7730093,1.6035351,1.6212022
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,18.388155,22.595997,26.742718,29.942108,33.027901,30.995382,28.244415,27.757113,27.657112,27.016533,23.293077,19.228735,19.203493,22.616762,26.616137,31.117716,33.362949,31.5333,27.909225,27.65004,28.02985,26.636175,23.480745,19.810434,.82288396,.87617213,.78635967,.83795983,.54429471,1.2769006,.51931179,.40495187,.31039155,.38995114,.77920461,.47998196,-.17745572,-.6991179,-.38793659,-.28538391,-.071985193,-.21530235,-.27332914,-.35071173,-.53399324,-.68030381,-.96590555,-.77113354,0,17.710203,.41159093,24.931499,32.825867,291.94339,303.14536,466.55777,321.26001,24.204386,0,0,9.188921,15.542295,21.838221,11.88242,25.882999,189.25142,335.6308,462.98627,226.89384,40.881519,2.5308127,2.9929688,10.601217,22.945393,19.21064,7.8174801,14.840516,95.457932,66.049454,76.22097,59.878777,33.102283,2.8502517,5.2511907,1.4407622,6.6216063,.88646132,4.1024566,-6.4648499,6.8142486,72.731728,.28521657,1.7146213,6.4076238,2.2306857,1.6048611
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,18.657122,22.691355,26.731779,29.692472,32.53228,30.744665,28.169542,27.571104,27.454638,26.887486,23.260302,19.496719,19.393705,22.785767,26.71069,30.893343,32.956337,31.205404,27.799955,27.43598,27.828236,26.48761,23.424168,19.963703,.78103596,.87729251,.73644269,.81982827,.52194101,1.1270415,.44416785,.40876392,.31132653,.38353011,.7953679,.4749223,-.14823049,-.64767921,-.37830696,-.2498998,-.097969837,-.2458832,-.29334354,-.31193456,-.47904944,-.61118835,-.88420427,-.71813798,0,26.162487,.66314638,27.778927,52.04985,255.05122,305.73083,449.40515,303.17923,24.685608,0,0,8.8407307,18.870886,21.642807,15.084191,39.155556,196.73837,317.85623,432.77164,231.46419,49.003616,4.0690956,2.7359552,10.547136,27.256853,19.371693,10.226048,20.149353,92.661949,63.904846,71.250839,61.513695,39.004475,4.3468566,5.0802364,1.5206269,7.798492,3.0407093,4.0547261,-11.163166,-2.525156,61.677349,-7.7019844,-13.619805,5.9352961,3.1842296,1.2631608
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,18.392408,22.37044,26.522036,29.333136,31.847233,30.273623,27.760855,27.089207,26.898893,26.415701,22.808033,19.234863,19.079466,22.527515,26.568283,30.527004,32.30315,30.659136,27.383957,26.98377,27.249165,25.958338,22.916203,19.647478,.78145874,.87889838,.73083913,.80191237,.49267313,1.016089,.39406636,.41251871,.30720463,.38786581,.78374141,.47216684,-.094536677,-.65114069,-.38603321,-.25256804,-.12513258,-.26595011,-.27474374,-.28703743,-.45169321,-.54956639,-.81896406,-.66362435,0,38.876492,1.0882398,37.427013,87.174751,236.21909,281.42572,416.85449,293.51379,29.972151,.015331697,0,9.6222458,23.825258,22.488384,22.068018,66.464996,206.2491,267.40677,383.09851,242.07556,61.325584,4.9851322,2.3736389,12.304407,35.890598,20.988874,16.443216,32.95459,97.63372,56.492378,70.783882,66.853844,47.118599,4.9742975,4.6924529,2.9461322,9.2937307,5.2023106,4.6822863,-21.108753,-15.742723,56.084606,-13.683482,-28.694365,7.1280413,4.4297261,.98597437
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,17.663433,21.98856,26.247786,29.476988,32.229855,30.394245,27.846149,27.185503,27.062792,26.370543,22.556536,18.611891,18.489702,21.99239,26.161127,30.55731,32.539047,30.896877,27.49312,27.175093,27.418432,25.928841,22.69725,19.194389,.86676258,.91543931,.79481781,.82796454,.5114221,1.2348599,.50699127,.38732028,.29109299,.41372567,.75731659,.46317175,-.12552553,-.80091256,-.42368105,-.3005037,-.08475554,-.24263211,-.2482293,-.34218895,-.5184533,-.62821394,-.93073136,-.77114016,0,29.335293,.83134055,32.078529,57.924881,297.42609,271.14389,416.33521,294.62003,34.842468,.050577484,0,10.924341,22.124479,21.508753,16.229063,48.412102,196.19148,273.81409,390.86636,221.11154,53.081776,3.2419271,3.0024016,13.496162,35.654636,19.805822,12.048066,26.899508,104.23536,56.040234,71.34996,60.811424,41.266159,3.3719761,5.6830077,4.6399436,8.6311054,1.7967386,4.5550294,-13.80034,-6.276793,75.150726,-2.5281098,-8.6500845,9.627944,3.8392246,1.5923514
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,18.492598,22.390308,26.660206,29.059717,31.048454,29.90233,27.825605,27.101627,26.91057,26.523445,22.824877,19.329294,19.158033,22.583292,26.815018,30.222336,31.519812,30.161858,27.465706,27.092827,27.265993,25.956467,22.907837,19.655016,.80760837,.91827524,.73259884,.79065984,.44773817,.89828765,.33166155,.41030073,.3086423,.40926597,.78209257,.45480621,-.014493292,-.6520046,-.4571313,-.28284261,-.18164206,-.29732797,-.25983354,-.29919991,-.42475456,-.44416291,-.73933667,-.6015833,0,46.268559,4.7435308,50.313229,139.56679,223.72472,241.6926,393.60315,312.37811,35.160141,1.0457969,0,8.9454088,24.899752,23.363323,35.426025,109.57374,219.26817,225.3515,339.47519,281.48749,89.373962,7.1875048,3.0155385,12.911424,38.124443,21.640488,26.795944,50.283459,102.5472,52.75481,66.032036,79.260162,63.459324,6.5190706,6.2876849,3.7947729,10.493105,7.5122957,4.010922,-34.668755,-23.296684,45.59819,-20.017389,-43.050045,6.52175,4.4625382,1.1462131
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,18.326895,22.251368,26.649139,28.961809,30.720797,29.924509,28.12742,27.438002,27.296515,26.824245,22.964285,19.222694,18.99774,22.422777,26.840267,30.01679,31.164478,30.070114,27.805725,27.560205,27.632586,26.206703,22.974115,19.529612,.8652513,.9656055,.7667585,.79442841,.42817378,.88279533,.3150517,.39695454,.29780734,.44133875,.74817628,.43501607,.035130583,-.74356967,-.52045614,-.32161301,-.22784963,-.32906196,-.22704631,-.30616975,-.39440268,-.39314678,-.71003872,-.57851273,0,32.461666,11.664767,60.378639,134.78027,256.29584,231.23145,441.10095,322.75305,36.391197,3.2098198,0,8.9493885,18.242268,27.594906,46.90308,118.15979,229.85745,248.882,371.15836,293.09427,111.78549,10.774828,2.9517231,13.339981,27.751013,22.870085,30.329945,45.399849,100.85173,64.747673,70.293663,77.02906,75.125618,10.64253,6.0651646,3.7042246,11.767695,6.30758,4.2661948,-30.080097,-18.255928,35.923916,-13.729612,-37.417629,.81068623,2.4621229,1.8244737
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,19.74325,23.549803,27.584198,29.284473,30.808298,30.470835,29.201891,28.533382,28.347492,28.131975,24.558228,20.732513,20.334713,23.788092,27.903742,30.363838,31.289688,30.534182,28.872585,28.666777,28.70326,27.457113,24.485313,20.95344,.86281085,.97391576,.7416321,.79056603,.37207228,.75770283,.24970932,.39679176,.2994265,.44000831,.73996311,.43083483,.06537623,-.68487144,-.55540389,-.33516908,-.28565463,-.33799449,-.24678004,-.31400716,-.37815446,-.34196812,-.64747149,-.50040191,.0052290889,36.891289,15.880412,61.817863,153.2632,246.774,256.26987,478.17209,351.35809,32.16671,6.4915099,.0039218166,8.9704933,17.490427,27.970882,58.204849,129.41458,256.55542,277.2782,395.6098,345.29572,160.937,20.527155,5.1714458,13.917526,25.194065,24.196297,38.44772,46.705002,105.03983,77.163414,80.574654,98.989647,108.2878,20.371925,10.982665,2.8793833,12.833688,9.707736,2.113564,-35.690258,-26.25865,24.72933,-23.495127,-60.234741,-7.5505714,2.7781012,3.3179488
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,20.551197,24.241253,27.98539,29.429529,30.964951,30.60832,29.25169,28.675077,28.516174,28.401873,25.171177,21.433487,21.10845,24.482374,28.293068,30.588282,31.425747,30.666828,28.949825,28.717445,28.873116,27.822411,25.016991,21.609558,.81446362,.91252625,.69849414,.7642042,.36097071,.72314024,.24083598,.38394147,.30631524,.38826466,.73250955,.40721825,.011552008,-.61686039,-.54834193,-.34986505,-.26697925,-.3189252,-.28606188,-.31618261,-.41461125,-.3835566,-.66141987,-.50114042,.2054999,45.560444,10.639651,52.482895,173.7892,220.01225,285.02209,462.96985,342.41409,32.304234,4.7116079,.16439994,9.1845255,20.219154,23.659628,48.2258,132.33707,251.64584,273.86624,389.14859,347.30219,157.46181,19.603552,6.58569,13.957853,28.714798,21.993172,35.801689,54.811249,104.57317,69.871941,84.575348,105.68096,106.81678,17.191114,13.793485,2.6637044,10.882877,12.293162,2.1954303,-44.315006,-34.672611,29.088995,-35.00452,-75.694687,-3.1970053,4.7930255,2.2425644
