id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,yieldvus_all,yieldvus_sel7,yieldvus_sel6,yieldvus_sel1,yieldvus_sel2,yieldvus_sel3,yieldvus_sel4,yieldvus_sel5,yieldp_all,yieldp_sel7,yieldp_sel6,yieldp_sel1,yieldp_sel2,yieldp_sel3,yieldp_sel4,yieldp_sel5
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,1.2,,.96,.23,.9400000000000001,1.2,.36,1.3,3.4,,4,1,.89,2.8,6,4.100000000000001
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,1.2,,.77,,.6900000000000001,1.5,.39,1.2,3.6,,3.2,,.88,3.7,6.5,3.8
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,1.4,,.75,,1,1.6,.43,1.3,4,,3.1,,1,3.9,7.300000000000001,4.2
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,1.8,1.6,.72,.34,1.1,1.9,.48,1.5,4.600000000000001,2,3,1.5,1,4.600000000000001,8,4.7
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,1.8,1.6,.72,.34,1.1,1.9,.48,1.5,4.600000000000001,2,3,1.5,1,4.600000000000001,8,4.7
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,1.4,,.51,,,2.1,,1.4,4.600000000000001,,2.1,,,5,,4.5
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,.5700000000000001,,.3,.42,.76,.63,,.38,1.9,,1.3,1.7,.71,1.5,,1.2
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,.49,,.16,.37,.79,.52,,.33,1.8,,.64,1.5,.8100000000000001,1.2,,1.1
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,.48,,.29,.39,.64,.64,,.39,1.5,,1.2,1.5,.6800000000000001,1.6,,1.3
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,.51,,.25,.33,.75,.6,,.28,1.2,,1,1.3,.76,1.4,,.9
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,1.4,.7000000000000001,.38,.4,.77,.8300000000000001,3.6,.62,7.300000000000001,.85,1.6,1.6,.73,2,61,2
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,.36,,.21,.3,.62,.44,,.25,1.1,,.85,1.2,.62,1.1,,.8100000000000001
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,.48,.5700000000000001,.25,.37,.5600000000000001,.5700000000000001,,.37,1.3,.7000000000000001,1,1.5,.63,1.4,,1.2
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,.45,.8200000000000001,.33,.38,.55,.5600000000000001,,.34,1.3,1,1.4,1.5,.5700000000000001,1.4,,1.1
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,.42,,.24,.29,.65,.41,,.26,1.1,,1,1.2,.6900000000000001,.98,,.8300000000000001
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,1.2,.65,.23,.35,.59,.43,3.4,.33,1.4,.79,.96,1.4,.6800000000000001,1,57.8,1.1
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,1.2,.7000000000000001,.37,.33,.9400000000000001,1.1,3.4,.8,6.5,.85,1.6,1.3,1.4,2.6,57.5,2.6
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,1.4,1,.39,,.9400000000000001,1.1,3.5,1.2,9.1,1.2,1.6,,.8300000000000001,2.8,59.1,3.8
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,2.1,1.2,.44,,.61,.91,3.3,.85,28.7,1.4,1.8,,.63,2.2,56.1,2.7
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,.89,,.5,.31,.66,1.1,6.4,.76,3.3,,2.1,1.2,.86,2.7,107,2.5
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,1.4,,.63,,.47,1.5,3.8,1.2,7.100000000000001,,2.6,,.48,3.5,64.10000000000001,3.8
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,1.4,1.7,.45,.42,.64,1.4,1.8,1.3,7.7,2.1,1.9,1.8,.66,3.4,31,4.100000000000001
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,1.6,,.67,,1,1.5,4,1.4,7.300000000000001,,2.8,,.97,3.6,67.10000000000001,4.5
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,1.3,,,.47,1.7,1.1,4.7,1.4,4.2,,,2.1,1.7,2.7,78.60000000000001,4.7
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,1.4,,.89,.61,1,1.2,4.3,1.4,5.5,,3.7,2.7,1.2,2.9,72.40000000000001,4.600000000000001
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,1.3,,,.86,1.4,1,4.100000000000001,1.4,5,,,3.8,1.3,2.4,69.5,4.7
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,1.2,,.42,.28,1.1,.92,4.4,1.4,4.7,,1.8,1.2,1.1,2.2,73.5,4.600000000000001
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,1.7,,,.42,1.1,1.1,3.2,1.4,3.7,,,1.8,1.1,2.5,54.1,4.5
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,2.9,.77,,.6,.62,1.6,5.2,1.5,4.5,.9300000000000001,,2.7,.86,4,86.40000000000001,4.800000000000001
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,3.3,.7000000000000001,,.46,.48,1.4,,1.4,4.100000000000001,.85,,2,.9,3.4,,4.5
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,2.5,.85,,.48,.44,1,3,1.4,3.7,1,,2.1,.66,2.5,50,4.5
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,.91,1.6,,.27,.47,.92,4,1.2,2.2,2,,1.2,.91,2.2,67.7,3.8
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,1.1,,.51,.23,1.1,.55,3.2,1.3,4.100000000000001,,2.1,.9400000000000001,1.1,1.3,54.40000000000001,4.2
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,.9400000000000001,1.2,,.27,1.1,.55,3.1,1.3,3,1.5,,1.2,1.2,1.3,51.7,4.2
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,.74,,,.4,.49,,,1.3,2.3,,,1.8,.97,,,4.3
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,.9,1.1,,.41,.71,1,,1.4,2.8,1.3,,1.8,.63,2.4,,4.5
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,.97,,,.42,1,1.2,,1.3,3.2,,,1.9,.98,2.8,,4.3
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,.97,,,.42,1,1.2,,1.3,3.2,,,1.9,.98,2.8,,4.3
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,1.2,,,.27,1,1.1,3.8,1.4,4.7,,,1.2,.96,2.6,63.3,4.4
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,1.2,,,.27,1,1.1,3.8,1.4,4.7,,,1.2,.96,2.6,63.3,4.4
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,,,,,,,,,,,,,,,,
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,,,,,,,,,,,,,,,,
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,,,,,,,,,,,,,,,,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,,,,,,,,,,,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,,,,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,,,,,
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,,,,,,,,,,,,,,,,
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,,,,,,,,,,,,,,,,
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,,,,,,,,,,,,,,,,
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,.6900000000000001,1.1,.43,.26,.27,1.5,3.5,.97,1.6,1.3,1.8,1.1,.51,3.5,59.1,3.1
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,.34,1,.33,.08,.35,.72,3.5,.65,.75,1.2,1.4,.35,.71,1.7,59.3,2.1
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,.21,1.6,,.09,.25,,,.54,.52,1.9,,.41,.41,,,1.8
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,.46,1.3,.32,.18,.46,,,1,1.3,1.6,1.3,.8100000000000001,.76,,,3.4
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,.73,1.4,.32,.29,.58,.6800000000000001,3.3,1.2,2.1,1.6,1.3,1.3,1.1,1.6,54.90000000000001,3.9
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,.8,1.1,.32,.31,.73,.61,3.2,1.2,2.3,1.4,1.3,1.3,1.2,1.5,53.2,4
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,.75,1.1,.44,.42,.7000000000000001,.6900000000000001,3.5,1.2,2.4,1.4,1.8,1.8,1.2,1.7,57.8,3.8
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,.6900000000000001,1,.35,.41,.52,.6900000000000001,4.9,1.2,2,1.2,1.5,1.8,1,1.7,81.80000000000001,3.8
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,.58,.8100000000000001,.34,.32,.53,.6800000000000001,3.5,1,1.4,.99,1.4,1.4,1,1.6,58.7,3.3
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,.64,1.2,.29,.34,.47,,3.5,1,1.9,1.5,1.2,1.5,.96,,58.6,3.3
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,.53,1.3,.2,.24,.44,,3.5,.98,1.5,1.6,.85,1.1,.46,,58.2,3.2
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,.48,1.3,.34,.22,.38,,3.5,.97,1.4,1.6,1.4,.97,.55,,58.6,3.1
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,.35,1.4,.3,.15,.38,,3.4,.79,.8100000000000001,1.8,1.2,.65,.37,,57.5,2.5
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,.26,1.2,.37,.05,.22,,,.7000000000000001,.5700000000000001,1.5,1.5,.22,.18,,,2.3
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,.15,.85,,0,.21,,3.5,.31,.29,1,,.02,.44,,58,1
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,.04,1.1,.41,.02,.05,,,.38,.11,1.4,1.7,.08,.04,,,1.2
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,.25,.91,.35,.05,.16,,,.5600000000000001,.5,1.1,1.4,.23,.13,,,1.8
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,.41,1.2,.2,.08,.22,.6900000000000001,3.5,.7000000000000001,.91,1.5,.8300000000000001,.33,.22,1.7,59,2.3
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,.16,.53,.11,.06,.17,,,.5600000000000001,.31,.64,.46,.22,.16,,,1.8
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,.16,.33,.09,.1,.18,.6800000000000001,3.5,.72,.41,.41,.39,.36,.18,1.6,58.5,2.3
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,.36,.6900000000000001,.16,.13,.28,.65,2.9,.8200000000000001,.79,.84,.66,.53,.34,1.6,48.8,2.6
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,.7000000000000001,1.2,.42,.2,.5600000000000001,.52,2.6,1.1,2,1.4,1.7,.8200000000000001,.8300000000000001,1.3,43.40000000000001,3.5
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,.33,.64,.27,.08,.24,.6800000000000001,4.100000000000001,.8200000000000001,.97,.78,1.1,.27,.29,1.6,69.5,2.7
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,.38,.71,.27,.34,.22,.71,3.2,.73,1.4,.86,1.1,1.1,.25,1.7,53,2.4
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,.28,1.2,.18,.13,.41,.12,2.4,.5,.86,1.5,.75,.42,.61,.29,40.7,1.6
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,.41,1.1,.36,.21,.42,.17,2.4,.55,1.3,1.4,1.5,.6900000000000001,.66,.4,40.40000000000001,1.8
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,.77,.91,.55,.23,.63,.67,3.1,1.1,2.2,1.1,2.3,.71,1,1.6,52.3,3.5
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,.87,1.1,.33,.38,.61,1.1,3.5,1.1,1.9,1.4,1.4,1.2,.99,2.5,58.7,3.6
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,.85,1.1,.38,.28,.64,1.1,3.5,1.1,1.8,1.4,1.6,1.1,1,2.6,59,3.7
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,.71,.8300000000000001,.5,.43,.64,.6800000000000001,3.4,.9500000000000001,1.5,1,2.1,1.3,1,1.6,57.5,3.1
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,.37,.63,.28,.16,.43,.24,4,.6800000000000001,1.3,.76,1.2,.49,.65,.58,67.8,2.2
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,.52,.89,.4,.2,.5,.36,3.2,.77,1.6,1.1,1.6,.63,.78,.86,53.5,2.5
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,.77,1.1,.41,.36,.45,1.1,4.4,1,2,1.4,1.7,1.6,.77,2.6,73.40000000000001,3.3
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,1.9,.8200000000000001,.3,,.55,.9400000000000001,3.5,.9300000000000001,24.6,.99,1.2,,.55,2.3,58.8,3
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,2.6,,.28,,.59,1,3.9,1,38.3,,1.2,,.58,2.5,64.60000000000001,3.4
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,2.2,.74,.35,.23,.88,1,3.3,.9,31.2,.9,1.5,1,.88,2.5,55.2,2.9
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,1.2,.5600000000000001,.35,.27,.9,.9400000000000001,3.3,.96,9.800000000000001,.6800000000000001,1.5,1.2,.87,2.3,55.2,3.1
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,1.1,,.35,.34,1.1,.87,3.2,1,6.300000000000001,,1.5,1.3,1.1,2.1,53,3.4
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,1.8,.5600000000000001,.34,.22,.9500000000000001,.8300000000000001,3.5,.9300000000000001,21.3,.6800000000000001,1.4,.96,.91,2,58.2,3
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,2.6,,.47,.43,.6800000000000001,1,3.8,1.1,35.9,,1.9,1.9,.67,2.4,64.40000000000001,3.6
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,2.7,,.49,.4,.72,1,4.100000000000001,1.1,37.6,,2,1.7,.7000000000000001,2.5,68.5,3.7
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,2,,.54,.4,.78,1.1,3.3,1.2,22.1,,2.3,1.7,.75,2.6,56,3.8
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,1.1,,.5,.38,.8300000000000001,.88,3.7,1.1,4.600000000000001,,2.1,1.7,.79,2.1,62.2,3.5
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,1.3,.55,.49,.44,.79,.9500000000000001,3.4,1.2,9.800000000000001,.67,2,1.9,.75,2.3,56.5,3.8
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,.99,.58,.54,.44,.66,.79,3.4,1,4.5,.71,2.2,1.9,.63,1.9,56.7,3.3
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,1.3,,.46,.36,.75,.76,3.2,.88,6.5,,1.9,1.6,.6900000000000001,1.8,53.5,2.8
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,1.1,,.49,.28,.84,1,2.6,1.1,4.5,,2,1.2,.74,2.4,43.6,3.5
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,1.1,.55,.41,.35,.64,.8100000000000001,2.7,1,5.5,.67,1.7,1.6,.8,2,45.6,3.2
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,1.5,.5700000000000001,.62,.47,.88,1.2,2.9,1.1,7.100000000000001,.6900000000000001,2.6,2.1,.84,3,47.90000000000001,3.4
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,1.2,.58,.51,.42,.99,1,2.8,1,3.9,.7000000000000001,2.1,1.8,.92,2.4,47.40000000000001,3.3
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,.98,.62,.45,.39,.86,.78,3.7,1,5.300000000000001,.76,1.9,1.7,.85,1.9,61.5,3.4
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,1.2,.63,.43,.31,.88,.73,3.3,.89,10.3,.76,1.8,1.4,.87,1.8,54.8,2.9
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,1.4,.5600000000000001,.43,.45,.88,1,3.5,1.1,10.8,.6800000000000001,1.8,2,.9,2.4,58,3.5
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,1.2,.59,.45,.29,.71,1,3.3,1.1,6.4,.72,1.9,1.2,.75,2.4,54.90000000000001,3.6
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,1.6,.5,.21,.24,.75,.78,3.3,.98,19.3,.61,.86,.9300000000000001,.78,1.9,55.90000000000001,3.2
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,1.2,.49,.15,.24,.74,.74,2.9,.86,11.6,.59,.61,.8100000000000001,.75,1.8,49.1,2.8
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,.99,.78,.35,.3,.6900000000000001,.9,2.9,.9400000000000001,5.2,.9400000000000001,1.4,1,.7000000000000001,2.2,49.40000000000001,3
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,.84,.6900000000000001,.32,.32,.63,.8300000000000001,3,.88,2.8,.8300000000000001,1.3,1.1,.66,2,50.7,2.9
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,.87,.64,.29,.26,.63,.89,3.1,.8300000000000001,2.8,.78,1.2,.87,.63,2.1,51.8,2.7
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,.8200000000000001,.58,.3,.25,.62,.92,1.9,.78,2.6,.7000000000000001,1.2,.8200000000000001,.6800000000000001,2.2,32.3,2.5
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,1.5,.5700000000000001,.55,.45,.9400000000000001,.99,3.1,1.1,8.4,.6900000000000001,2.3,1.9,.9500000000000001,2.4,51.7,3.4
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,1.5,.5700000000000001,.4,.46,1,1.1,2.9,1.1,6.9,.6900000000000001,1.7,1.9,1.1,2.7,48.90000000000001,3.5
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,1.2,.5700000000000001,.47,.47,1.2,1.1,2.9,.99,4.100000000000001,.7000000000000001,1.9,2.1,1.2,2.7,48.2,3.2
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,1.1,.58,.52,.51,.97,1.2,2.9,.99,3.5,.7000000000000001,2.2,2.3,1.3,3,48.3,3.2
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,.9300000000000001,,.26,.38,.8300000000000001,.97,2.8,1.1,3.1,,1.1,1.5,1.2,2.3,47.3,3.6
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,1,.5700000000000001,.38,.43,.85,.92,2.4,.91,4.2,.6900000000000001,1.6,1.4,1.1,2.2,39.5,2.9
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,.8200000000000001,.35,.29,.3,1,.46,1.5,.92,1.8,.43,1.2,1.1,1.1,1.1,24.8,3
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,.66,.46,.12,.21,.85,.75,1.6,.8,1.3,.5600000000000001,.49,.65,.89,1.8,27.5,2.6
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,.71,.6900000000000001,.34,.41,.8100000000000001,.28,1.7,.6900000000000001,1.3,.84,1.4,1.3,.8200000000000001,.6800000000000001,28.8,2.2
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,.55,.35,,.14,.54,.5,2.4,.77,1.3,.42,,.43,.71,1.2,40.40000000000001,2.5
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,.45,.14,.35,.2,.5,.48,2.4,.54,1,.17,1.5,.6,.62,1.2,40.40000000000001,1.7
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,.47,.14,.36,.19,.43,.54,2.4,.54,1.2,.17,1.5,.61,.64,1.3,40.40000000000001,1.7
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,.47,.13,.41,.25,.51,.28,2.4,.5600000000000001,1.1,.15,1.7,.87,.73,.67,40.5,1.8
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,.87,.58,.37,.35,.58,.9300000000000001,3,.87,3.3,.7000000000000001,1.5,1.2,.9,2.2,49.6,2.8
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,.8200000000000001,.5700000000000001,.36,.22,.75,.89,3,.79,2.5,.7000000000000001,1.5,.85,.74,2.2,49.6,2.6
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,.8100000000000001,.5600000000000001,.37,.33,.6900000000000001,.84,3.1,.77,2.8,.6900000000000001,1.5,1.3,.97,2,52.40000000000001,2.5
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,.8,,.36,.26,.6900000000000001,.97,2.9,.72,2.5,,1.5,1.1,.78,2.3,49.3,2.3
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,1,.5700000000000001,.09,.28,.78,.91,3.1,.9500000000000001,4.3,.7000000000000001,.37,.98,.79,2.2,51.8,3.1
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,1.1,,.27,.25,.85,.97,3,.84,6.5,,1.1,.78,.85,2.3,50,2.7
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,1.1,.49,.24,.26,.99,1.1,3,1,4.9,.6,1,.8,.96,2.6,49.8,3.2
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,.9500000000000001,.5700000000000001,.3,.25,.9500000000000001,.92,2.9,.86,3.7,.6900000000000001,1.2,.8,.9500000000000001,2.2,48.7,2.8
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,.84,.5700000000000001,.26,.37,.8100000000000001,.8200000000000001,2.7,.84,4,.6900000000000001,1.1,1.4,.85,2,45,2.7
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,.86,.58,.17,.36,.6800000000000001,.92,2.8,.8300000000000001,3.5,.7000000000000001,.71,1.1,.71,2.2,47.1,2.7
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,1.1,.58,.23,.4,.8300000000000001,.92,2.6,.88,9.1,.7000000000000001,.9400000000000001,1.8,.86,2.2,43.5,2.8
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,1.1,.59,.2,.32,.8300000000000001,.9,2.7,.87,9.1,.71,.84,1,.8300000000000001,2.2,45.5,2.8
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,.87,.58,.36,,.96,.9300000000000001,2.9,.75,2.7,.7000000000000001,1.5,,.91,2.2,48.8,2.4
3_9_185_0,2011,Total,3,India,9,Uttar Pradesh,185,Basti,1.1,.8200000000000001,.36,.35,.9500000000000001,.86,2.9,.8100000000000001,8.700000000000001,1,1.5,1.3,.92,2.1,48,2.6
3_9_186_0,2011,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,.88,.58,.36,.42,1,.8,2.9,.84,3.2,.7000000000000001,1.5,1.9,.97,1.9,48.8,2.7
3_9_187_0,2011,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,1,.64,.31,.45,.76,.98,3.1,.89,5,.78,1.3,2,.77,2.4,51.8,2.9
3_9_188_0,2011,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,.85,.6900000000000001,.27,.39,.88,.78,2.9,.8300000000000001,2.9,.84,1.1,1.5,.84,1.9,49.1,2.7
3_9_189_0,2011,Total,3,India,9,Uttar Pradesh,189,Kushinagar,1.3,.66,.36,.38,.79,.98,3,.85,12.3,.8,1.5,1.6,.78,2.4,50.2,2.7
3_9_190_0,2011,Total,3,India,9,Uttar Pradesh,190,Deoria,.85,.54,.32,.38,.88,.75,2.7,.8100000000000001,3.6,.65,1.3,1.5,.8100000000000001,1.8,44.6,2.6
3_9_191_0,2011,Total,3,India,9,Uttar Pradesh,191,Azamgarh,.9,.5700000000000001,.31,.38,.97,.77,2.6,.8200000000000001,4.100000000000001,.6900000000000001,1.3,1.7,.97,1.9,42.90000000000001,2.7
3_9_192_0,2011,Total,3,India,9,Uttar Pradesh,192,Mau,.84,.5700000000000001,.29,.38,.89,.73,2.4,.8,3.6,.6900000000000001,1.2,1.6,.97,1.8,40.7,2.6
3_9_193_0,2011,Total,3,India,9,Uttar Pradesh,193,Ballia,.86,.58,.36,.38,.9500000000000001,.67,2.2,.8100000000000001,3.4,.7000000000000001,1.5,1.5,1,1.6,36.4,2.6
3_9_194_0,2011,Total,3,India,9,Uttar Pradesh,194,Jaunpur,.89,,.34,.31,.75,.86,3.2,.86,3.7,,1.4,1.1,.78,2.1,53.90000000000001,2.8
3_9_195_0,2011,Total,3,India,9,Uttar Pradesh,195,Ghazipur,.86,.5600000000000001,.35,.35,.92,.86,2.2,.77,3,.6800000000000001,1.5,1.4,.98,2.1,36.3,2.5
3_9_196_0,2011,Total,3,India,9,Uttar Pradesh,196,Chandauli,.8300000000000001,,.36,.25,.77,.99,2.8,.6800000000000001,2.4,,1.5,1.1,.8200000000000001,2.4,47,2.2
3_9_197_0,2011,Total,3,India,9,Uttar Pradesh,197,Varanasi,.87,.55,.33,.3,.75,.77,2.7,.8200000000000001,3.7,.67,1.4,1.2,.78,1.9,45.6,2.7
