id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hs_good_t,hs_good_slm,hous_slm,bmas_ins_t,bmas_ins_slm
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,76.60000000000001,52,5.800000000000001,11.1,18.9
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,67.5,,,62.3,
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,68.7,,,50.3,
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,72.3,53.8,4.9,16.5,36.6
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,57.8,,,58.8,
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,62.1,,,48.90000000000001,
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,73.60000000000001,69.8,37.5,22.6,24.5
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,63.90000000000001,,,48.5,
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,65.7,,,42.7,
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,72.40000000000001,69.3,48.40000000000001,21.5,23.5
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,62.5,,,34.8,
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,66,,,29.8,
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,77.2,75.60000000000001,43.6,14,14.9
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,61,,,58.5,
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,65.3,,,49.5,
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,79.30000000000001,74.40000000000001,23.7,19.8,24.1
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,79.90000000000001,,,3.8,
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,79.90000000000001,75.7,32.3,3.8,3.8
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,72.3,,,56.2,
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,80.10000000000001,,,20.9,
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,83.10000000000001,77.10000000000001,24.8,7.300000000000001,9.800000000000001
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,62.90000000000001,,,55.7,
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,65.3,,,51.3,
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,79.30000000000001,72.40000000000001,24.2,24.9,33.7
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,59.8,,,28.7,
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,62.3,,,26.7,
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,74,70.5,30.6,17.1,16.8
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,52.8,,,30.2,
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,58.2,,,26.2,
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,73.40000000000001,67.40000000000001,26,15.2,20
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,61,,,31.8,
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,64.2,,,28.4,
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,75.2,72.8,39.5,16.9,19.1
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,64.40000000000001,,,63,
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,66.40000000000001,,,57,
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,77,72.60000000000001,36.7,25.2,33.4
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,65.8,,,57.5,
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,68.3,,,49.7,
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,78.10000000000001,73.60000000000001,42.2,19.1,22.1
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,67.2,,,52,
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,74.3,,,31.6,
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,81.90000000000001,79.10000000000001,38.2,9.700000000000001,11.6
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,65.7,,,31.6,
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,68.60000000000001,,,27.8,
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,77.40000000000001,74.3,31.7,16.1,21
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,65.2,,,24.1,
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,67.40000000000001,,,22.3,
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,76.80000000000001,72.40000000000001,38.7,15,20.6
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,64.8,,,20.7,
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,70,,,16.3,
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,78.10000000000001,74.60000000000001,35.3,9.4,12.9
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,64.8,,,25.3,
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,68.40000000000001,,,21.9,
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,76.2,72.5,40.5,14.8,18
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,66,,,32,
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,68.10000000000001,,,29,
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,76.80000000000001,72.7,31.6,16.5,19.5
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,67.8,,,28.8,
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,71.40000000000001,,,25.3,
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,81.5,78.40000000000001,29.6,15.7,20
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,75.60000000000001,,,47.7,
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,77.10000000000001,,,40.5,
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,80.30000000000001,78.90000000000001,32.4,25.4,32.2
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,69.7,,,70.40000000000001,
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,71.90000000000001,,,60.6,
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,77.7,76,42.3,35.5,41.40000000000001
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,75.3,,,56.2,
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,76,,,48.6,
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,77.90000000000001,74.7,38.3,28.3,32.8
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,73.90000000000001,,,51.1,
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,76.80000000000001,,,41.40000000000001,
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,84.10000000000001,82.10000000000001,24.6,17.2,20.6
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,56.8,,,83.90000000000001,
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,61,,,69,
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,72.5,58.6,10.7,27.5,52.5
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,51.90000000000001,,,92.80000000000001,
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,55.7,,,82.30000000000001,
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,63.40000000000001,54.5,16.8,60.90000000000001,81.40000000000001
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,51.5,,,87.60000000000001,
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,55.8,,,76.5,
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,69.40000000000001,50.90000000000001,11.7,41.40000000000001,73.3
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,38.3,,,73.10000000000001,
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,45.3,,,66.10000000000001,
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,67,61,22.4,44.2,59.1
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,49.8,,,79,
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,53.90000000000001,,,71.5,
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,65.5,52.1,23.1,50.6,69.8
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,55.40000000000001,,,86.30000000000001,
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,58,,,80.90000000000001,
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,69.60000000000001,60.3,31,56.1,73.90000000000001
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,53,,,93.10000000000001,
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,55.90000000000001,,,81.7,
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,60.90000000000001,52.2,17.7,61.40000000000001,84.5
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,55.7,,,91.30000000000001,
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,63.40000000000001,,,55.2,
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,69.10000000000001,55.7,16.5,28.6,43.40000000000001
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,45.5,,,75.90000000000001,
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,49.6,,,64.3,
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,59.5,49.1,10.3,36.3,58.2
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,50.2,,,91.80000000000001,
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,53.90000000000001,,,83.80000000000001,
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,67.3,64.5,16.7,55.6,72.10000000000001
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,54.6,,,81.40000000000001,
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,60,,,64.2,
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,68.2,62.7,19.6,37.9,52.6
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,49.1,,,77.60000000000001,
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,52.6,,,68.5,
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,66.3,52.90000000000001,23.1,33.1,50.2
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,48.1,,,84.30000000000001,
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,54.1,,,69.2,
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,66.5,51.7,15.2,37.9,69.2
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,47,,,79.7,
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,53.3,,,59.40000000000001,
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,64.60000000000001,49.6,25,23.5,40.2
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,61.40000000000001,,,72.5,
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,64.7,,,62.2,
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,72.90000000000001,58.90000000000001,4,37.1,43.3
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,49.1,,,79.2,
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,52.7,,,67,
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,66.60000000000001,55,15.4,20.8,33.9
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,53.3,,,84.90000000000001,
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,56.90000000000001,,,72,
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,69.60000000000001,57.8,23.3,26.4,44.2
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,68.7,,,30.7,
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,78.10000000000001,,,6.4,
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,79,62.6,7.4,4.100000000000001,6.300000000000001
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,51.3,,,83.60000000000001,
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,53.8,,,74.2,
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,65.90000000000001,50.6,17.9,27.8,48.1
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,45.1,,,86.30000000000001,
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,49.90000000000001,,,71.90000000000001,
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,67.90000000000001,59.40000000000001,22,17.1,30.9
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,55.5,,,79.30000000000001,
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,63.5,,,54.6,
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,72.10000000000001,66.5,1.4,27.9,46.6
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,55.5,,,74.90000000000001,
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,56.6,,,66.7,
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,63.40000000000001,44.5,9.800000000000001,17.5,31.7
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,46.8,,,77.10000000000001,
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,56.2,,,49.8,
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,69.3,48.3,8.9,11.5,40
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,45.5,,,76.80000000000001,
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,47.6,,,70.8,
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,58.1,43.6,33.7,40.90000000000001,59.3
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,52.8,,,82.30000000000001,
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,58.40000000000001,,,68,
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,69.7,57.7,17,39.1,63.8
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,43.3,,,81.2,
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,47,,,75.8,
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,62.7,62.90000000000001,28.9,53.40000000000001,58.3
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,53.90000000000001,,,81.90000000000001,
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,58,,,65.7,
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,66.8,55.40000000000001,19.3,30.7,51
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,56.8,,,81.2,
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,59.8,,,70.5,
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,70.5,65.3,23,32.4,51
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,59.8,,,66.3,
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,62.40000000000001,,,52.40000000000001,
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,69.2,53.2,14.7,16.3,37.5
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,49.7,,,82.30000000000001,
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,52.6,,,70.7,
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,62.6,54,12.6,31.9,52.8
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,59.7,,,74.40000000000001,
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,61.2,,,69.5,
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,80.60000000000001,,0,6.2,
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,73.2,,,49.90000000000001,
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,73.60000000000001,,,47.6,
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,79.40000000000001,67.8,1.9,11.8,31.1
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,65.5,,,63.3,
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,65.5,,,63.3,
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,0,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,71.3,,,56.5,
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,72.7,,,50.6,
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,83.30000000000001,96.10000000000001,3.3,5.7,1.2
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,70.3,,,67.7,
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,71.2,,,63.3,
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,82,82.80000000000001,7.9,7.800000000000001,22.1
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,77.5,,,62,
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,77.80000000000001,,,58.6,
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,82.30000000000001,65.7,7.800000000000001,12.7,24.7
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,73.3,,,49.1,
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,73.10000000000001,,,46.1,
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,70.7,15,1.2,15.6,94.40000000000001
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,71.8,,,56.5,
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,72.5,,,53.5,
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,82.30000000000001,72.3,43.1,14.8,14.6
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,73.60000000000001,,,50.6,
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,75,,,40.7,
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,80,63,5.2,3.9,7.800000000000001
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,66.3,,,54.6,
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,68,,,48.3,
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,79.30000000000001,77.7,44.7,7,8.5
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,73.2,,,39.40000000000001,
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,75.3,,,29,
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,80.60000000000001,67.40000000000001,4.100000000000001,1.9,3.8
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,69.7,,,27.7,
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,69.7,,,27.7,
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,0,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,75.2,,,31.6,
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,77.7,,,19.8,
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,79.30000000000001,25,.1,12,38.40000000000001
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,74.60000000000001,,,36.5,
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,74.3,,,20.7,
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,74,56.40000000000001,4.3,11.4,8.700000000000001
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,57.40000000000001,,,44.90000000000001,
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,78.7,,,40.90000000000001,
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,85.2,,0,39.7,
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,60.5,,,78.60000000000001,
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,67.40000000000001,,,69.10000000000001,
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,78.7,54.8,1.1,53.5,66.2
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,62.7,,,86.10000000000001,
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,72.7,,,76,
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,78.5,52.6,.1,70.10000000000001,88.2
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,55.6,,,80.5,
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,55.6,,,79.30000000000001,
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,54.5,,0,48,
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,66.40000000000001,,,86.5,
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,73.5,,,74.60000000000001,
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,77.10000000000001,67.2,1.8,68.5,65.8
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,68.3,,,79.7,
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,71.7,,,77,
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,76.2,,0,73.5,
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,59.2,,,72,
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,61.5,,,65.40000000000001,
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,68.60000000000001,72.8,5.7,44.6,29.2
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,59.6,,,60.1,
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,64.8,,,50.90000000000001,
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,67.40000000000001,66.5,3.9,46.40000000000001,31.6
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,65.40000000000001,,,59.1,
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,71.7,,,33.5,
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,74.60000000000001,44.6,.4,21.2,14.4
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,47.6,,,77,
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,48.8,,,74.8,
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,75.10000000000001,,0,28.7,
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,60.40000000000001,,,64.5,
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,63.40000000000001,,,57.5,
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,70.90000000000001,,0,40.2,
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,62.40000000000001,,,47.7,
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,64.8,,,42.2,
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,66.8,73,1.3,37.3,38.6
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,64.90000000000001,,,58.1,
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,65.8,,,55.90000000000001,
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,73.5,,0,37.4,
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,62.7,,,66.7,
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,65.90000000000001,,,56.5,
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,70.10000000000001,44.3,1.5,43.40000000000001,42.3
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,55.6,,,69.5,
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,62.2,,,53.90000000000001,
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,68.10000000000001,40.40000000000001,.7000000000000001,40,69.40000000000001
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,64.3,,,24.6,
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,75.10000000000001,,,12.4,
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,80.80000000000001,75.5,15.5,5.9,7.300000000000001
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,81.7,,,2.8,
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,81.7,76.2,26.5,2.8,3.4
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,66,,,22,
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,76,,,12.4,
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,81.60000000000001,74.60000000000001,14.2,7,10.4
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,69.90000000000001,,,31.3,
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,73.10000000000001,,,26,
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,77.5,68.5,12.6,18.6,33.1
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,68.7,,,33,
