id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,bank_t,bank_slm,e_fin1,e_fin2,e_fin3,e_fin4,e_fin5,e_pr_fin1,e_pr_fin2,e_pr_fin3,e_pr_fin4,e_pr_fin5
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,80.2,,92.5,4,2.6,.5,.4,87.10000000000001,1.2,2.4,.5,.3
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,79.80000000000001,,93.60000000000001,3,2.8,.4,.3,89.80000000000001,1.1,2.7,.3,.3
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,78.5,72.8,95.2,1.4,3.1,.1,.2,94.10000000000001,1,3,.1,.1
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,77.30000000000001,,90.60000000000001,2.2,4.600000000000001,2.1,.5,87.80000000000001,.6000000000000001,4.5,2.1,.5
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,78.2,,93.10000000000001,1.7,3.6,1.3,.4,90.60000000000001,.5,3.5,1.3,.3
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,78.60000000000001,78,96.2,1.1,2.3,.2,.2,94.2,.5,2.3,.2,.2
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,38.2,,90.60000000000001,2.2,4.600000000000001,2.1,.5,87.80000000000001,.6000000000000001,4.5,2.1,.5
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,40.8,,93.10000000000001,1.7,3.6,1.3,.4,90.60000000000001,.5,3.5,1.3,.3
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,59,61.1,96.2,1.1,2.3,.2,.2,94.2,.5,2.3,.2,.2
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,67.90000000000001,,93.80000000000001,2.6,2,1.3,.4,90.80000000000001,1,1.9,1.3,.4
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,71.10000000000001,,95,1.5,2.6,.6000000000000001,.3,93.40000000000001,1,2.6,.6000000000000001,.3
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,71.7,39.90000000000001,95.40000000000001,1.1,2.8,.3,.3,94.30000000000001,.9,2.8,.3,.3
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,58.6,,93.80000000000001,2.6,2,1.3,.4,90.80000000000001,1,1.9,1.3,.4
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,59.90000000000001,,95,1.5,2.6,.6000000000000001,.3,93.40000000000001,1,2.6,.6000000000000001,.3
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,64.2,39.1,95.40000000000001,1.1,2.8,.3,.3,94.30000000000001,.9,2.8,.3,.3
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,66.60000000000001,,98.10000000000001,.7000000000000001,.7000000000000001,.3,.2,97,.5,.7000000000000001,.3,.1
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,73.2,,97.5,.9,.6000000000000001,.8,.2,96.90000000000001,.7000000000000001,.6000000000000001,.8,.2
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,73.60000000000001,45.40000000000001,97.40000000000001,.9,.5,.9,.2,96.90000000000001,.7000000000000001,.5,.9,.2
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,85.5,,96.7,1.7,1.5,0,.1,92,1.6,1.4,0,0
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,78.7,,97.7,.9,.5,.6000000000000001,.2,96.40000000000001,.5,.5,.6000000000000001,.2
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,78.60000000000001,73.2,97.80000000000001,.9,.5,.6000000000000001,.2,96.5,.5,.5,.6000000000000001,.2
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,68.10000000000001,,97.10000000000001,1.8,1,.2,0,95.90000000000001,1.8,1,.2,0
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,69.5,,97.90000000000001,.6000000000000001,.5,.9,.2,97.10000000000001,.5,.5,.9,.1
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,69.5,37.2,97.90000000000001,.6000000000000001,.5,.9,.2,97.10000000000001,.5,.5,.9,.1
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,99.40000000000001,,99.7,.1,0,.1,.1,98.5,0,0,.1,.1
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,84.80000000000001,,96.60000000000001,1.3,.7000000000000001,1.1,.2,95.5,1.1,.7000000000000001,1.1,.2
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,84.80000000000001,49.5,96.60000000000001,1.3,.7000000000000001,1.1,.2,95.5,1.1,.7000000000000001,1.1,.2
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,86.30000000000001,,90.5,6,1.8,.8,1,84.60000000000001,1.2,1.7,.7000000000000001,.9
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,86.30000000000001,50.7,90.5,6,1.8,.8,1,84.60000000000001,1.2,1.7,.7000000000000001,.9
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,75.40000000000001,,97,1.1,.4,1.3,.2,96.40000000000001,.7000000000000001,.4,1.3,.2
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,75.40000000000001,66.90000000000001,97,1.1,.4,1.3,.2,96.40000000000001,.7000000000000001,.4,1.3,.2
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,83.90000000000001,,96.2,.4,.9,2.2,.3,95.2,.2,.9,2.2,.3
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,78.7,,97.2,.9,.7000000000000001,.9,.3,96.2,.6000000000000001,.7000000000000001,.9,.3
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,78.7,43,97.2,.9,.7000000000000001,.9,.3,96.30000000000001,.7000000000000001,.7000000000000001,.9,.3
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,82.60000000000001,,91.90000000000001,2.7,2,2.9,.6000000000000001,88.90000000000001,1,2,2.9,.4
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,82.10000000000001,,95.5,2.2,1,.9,.4,93.90000000000001,1.6,.9,.9,.3
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,82,47,95.7,2.1,.9,.8,.4,94.2,1.6,.8,.8,.3
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,72.7,,91.90000000000001,1.1,1.4,5.100000000000001,.4,91.30000000000001,.6000000000000001,1.4,5.100000000000001,.4
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,80,,95.7,1.2,1.2,1.4,.4,94,.8,1.2,1.4,.4
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,80,49.8,95.90000000000001,1.2,1.2,1.2,.4,94.10000000000001,.8,1.2,1.2,.4
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,72.40000000000001,,88.90000000000001,8.300000000000001,1.2,.6000000000000001,1,86.40000000000001,.7000000000000001,1.1,.6000000000000001,.9
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,69.3,,92.7,5.300000000000001,.9,.4,.7000000000000001,90.90000000000001,.5,.9,.4,.6000000000000001
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,57.1,38.90000000000001,97.7,1.4,.6000000000000001,.1,.2,97,.3,.6000000000000001,.1,.2
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,77.10000000000001,,81.2,9.600000000000001,5.4,1.8,2,78.80000000000001,1.5,5.4,1.8,1.9
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,74,,88.80000000000001,5.5,3.6,1,1.1,87.10000000000001,1.1,3.6,1,1
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,68.3,55.5,95.30000000000001,2,2,.3,.3,94.10000000000001,.7000000000000001,2,.3,.3
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,77.10000000000001,,89.40000000000001,6,2.6,1.2,.8,81.30000000000001,.6000000000000001,2.6,1.2,.7000000000000001
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,72.7,,92.7,3.7,2.2,.7000000000000001,.6000000000000001,87.80000000000001,.6000000000000001,2.2,.7000000000000001,.5
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,60.5,46.40000000000001,95.90000000000001,1.6,1.9,.2,.4,94.10000000000001,.6000000000000001,1.9,.2,.4
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,68.40000000000001,,85,12.1,1.5,.6000000000000001,.9,83,.7000000000000001,1.4,.6000000000000001,.8
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,67.10000000000001,,88.60000000000001,8.200000000000001,1.5,.5,1.1,87.10000000000001,.6000000000000001,1.5,.5,1
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,62.1,,94.10000000000001,2.3,1.6,.5,1.5,93.2,.4,1.6,.5,1.4
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,56.2,,89,8,1.6,.6000000000000001,.8,86.90000000000001,.8,1.6,.6000000000000001,.7000000000000001
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,59.5,,90.80000000000001,6.100000000000001,1.9,.5,.6000000000000001,89,.7000000000000001,1.9,.5,.6000000000000001
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,72.8,45.7,94.90000000000001,1.9,2.6,.2,.4,93.7,.6000000000000001,2.6,.2,.4
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,58.2,,86.60000000000001,8.200000000000001,3.8,.6000000000000001,.8,84.7,1,3.8,.6000000000000001,.7000000000000001
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,59.6,,90.7,5.600000000000001,2.7,.4,.6000000000000001,89.10000000000001,.9,2.7,.4,.6000000000000001
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,65.2,51.3,96.90000000000001,1.7,1,0,.4,95.80000000000001,.6000000000000001,1,0,.3
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,45.6,,89.60000000000001,7.4,1.4,1.3,.3,87.30000000000001,.8,1.4,1.3,.3
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,46.8,,93.10000000000001,4.800000000000001,.9,.8,.3,91.5,.7000000000000001,.9,.8,.3
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,51.2,25.9,97.60000000000001,1.5,.3,.3,.3,96.90000000000001,.5,.3,.3,.2
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,60.90000000000001,,88.90000000000001,8.9,.9,.8,.5,86.10000000000001,.8,.9,.8,.4
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,60.40000000000001,,91.7,6.100000000000001,1.1,.6000000000000001,.4,89.7,.7000000000000001,1.1,.6000000000000001,.3
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,57.5,,96.10000000000001,1.9,1.4,.3,.2,95.2,.5,1.4,.3,.2
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,72.5,,84.80000000000001,9.9,3.3,1.1,1,81.7,.9,3.2,1.1,1
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,71.40000000000001,,88.80000000000001,6.800000000000001,2.7,.7000000000000001,.9,86.60000000000001,.6000000000000001,2.6,.7000000000000001,.9
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,66.7,44.6,95.5,1.7,1.7,.2,.8,94.80000000000001,.2,1.7,.2,.7000000000000001
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,75.90000000000001,,88,7.7,1.9,1.8,.6000000000000001,85,.8,1.9,1.8,.5
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,75.2,,90.60000000000001,5.800000000000001,1.7,1.4,.5,87.90000000000001,.7000000000000001,1.7,1.4,.4
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,69.8,62.1,97.40000000000001,1.1,1.3,.2,.1,95.30000000000001,.3,1.3,.2,.1
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,62.40000000000001,,86.90000000000001,8.5,1.9,1.4,1.3,83.80000000000001,1.3,1.9,1.3,1.1
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,67.90000000000001,,91.7,4.100000000000001,2.3,1.1,.8,90,1,2.3,1.1,.8
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,72.3,46.7,94.10000000000001,1.9,2.5,.9,.6000000000000001,93.2,.9,2.5,.9,.6000000000000001
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,70.60000000000001,,87.2,7.800000000000001,3.1,.7000000000000001,1.3,85,.7000000000000001,3.1,.7000000000000001,1.1
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,68.60000000000001,,91.2,5.100000000000001,2.3,.5,.9,89.60000000000001,.7000000000000001,2.3,.5,.8
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,61.3,.7000000000000001,96.5,1.6,1.3,.3,.4,95.60000000000001,.8,1.3,.3,.3
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,62.90000000000001,,85.10000000000001,10,1.6,1.7,1.5,83.2,.9,1.6,1.7,1.4
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,61.5,,88.40000000000001,7.100000000000001,1.5,1.8,1.2,86.90000000000001,.8,1.4,1.7,1.1
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,54.40000000000001,41.1,94.30000000000001,2,1.1,1.8,.8,93.60000000000001,.5,1.1,1.8,.7000000000000001
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,57.90000000000001,,82.40000000000001,11.7,2.8,1.9,1.3,79.10000000000001,1.1,2.7,1.9,1.1
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,61.7,,89,6.5,2.5,1.1,.9,86.7,.9,2.5,1.1,.8
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,68.90000000000001,45.1,95,1.8,2.2,.4,.6000000000000001,93.7,.7000000000000001,2.2,.4,.5
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,69.10000000000001,,72.90000000000001,22.5,2.2,1,1.3,69.8,1,2.1,1,1.2
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,69.10000000000001,,79.2,16.7,2.1,.9,1.1,76.40000000000001,.9,2,.9,.9
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,68.90000000000001,45.6,92.10000000000001,4.800000000000001,1.9,.8,.5,89.90000000000001,.7000000000000001,1.9,.8,.4
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,68,,71.10000000000001,23.2,3.1,1.1,1.5,69.2,.9,3,1.1,1.3
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,68.10000000000001,,76.80000000000001,18.2,2.8,.8,1.3,75.2,.9,2.8,.8,1.2
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,69.5,60.8,94,3,2.1,.1,.8,93.60000000000001,.8,2.1,.1,.8
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,67.3,,86.30000000000001,7.2,2.4,3.2,1,84.40000000000001,.7000000000000001,2.4,3.2,.8
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,66.8,,87.60000000000001,6.5,2.2,2.7,.9,85.80000000000001,.7000000000000001,2.2,2.7,.8
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,61.3,43.7,94.7,2.7,1.4,.4,.8,93.90000000000001,.5,1.4,.4,.8
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,68.60000000000001,,82.2,9.9,5.600000000000001,1.5,.8,79.60000000000001,.9,5.600000000000001,1.5,.7000000000000001
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,70.2,,85.90000000000001,7.100000000000001,5,1.4,.7000000000000001,83.60000000000001,.7000000000000001,5,1.3,.6000000000000001
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,76.3,56.1,92.2,2.2,4,1.1,.5,90.40000000000001,.5,4,1.1,.4
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,75.90000000000001,,81.80000000000001,10.2,4.2,2.9,.9,79.80000000000001,1.2,4.2,2.9,.9
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,73.40000000000001,,85.80000000000001,7.4,3.9,2,.9,84.10000000000001,1,3.9,2,.8
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,63.5,49.3,93.10000000000001,2.4,3.3,.5,.8,91.90000000000001,.7000000000000001,3.3,.5,.7000000000000001
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,79.7,,86.60000000000001,7.800000000000001,3.7,1.1,.9,82.2,.8,3.7,1.1,.8
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,76.5,,90.90000000000001,4.4,3.4,.6000000000000001,.6000000000000001,88.40000000000001,.8,3.4,.6000000000000001,.5
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,71.60000000000001,56.6,94,2.1,3.3,.3,.5,92.7,.7000000000000001,3.2,.3,.4
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,69,,82.5,10.2,4.7,1.2,1.3,80,.7000000000000001,4.7,1.2,1.2
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,66.3,,86.80000000000001,7.2,3.9,1.1,1,84.80000000000001,.6000000000000001,3.9,1.1,.9
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,55.8,34.9,93.80000000000001,2.2,2.6,1,.5,92.60000000000001,.3,2.5,1,.5
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,75.90000000000001,,82.80000000000001,9.9,3.9,1.4,2,80.7,.6000000000000001,3.8,1.4,1.9
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,73.8,,86.7,7.5,3.3,1,1.5,84.60000000000001,.5,3.3,1,1.4
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,65,48.7,94.90000000000001,2.2,2.2,.2,.5,93,.2,2.2,.2,.4
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,71.60000000000001,,82,10.8,3.7,1.6,1.9,78.7,1,3.7,1.6,1.8
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,71.60000000000001,,85.10000000000001,8,4.100000000000001,1.3,1.5,82.7,1,4,1.3,1.4
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,71.5,48,90.60000000000001,3.1,4.7,.8,.7000000000000001,89.80000000000001,1,4.7,.8,.7000000000000001
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,81.10000000000001,,82.40000000000001,8.700000000000001,5.600000000000001,2,1.2,78.2,.9,5.600000000000001,2,1.1
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,80.7,,85.30000000000001,7,5,1.8,1,81.7,.8,4.9,1.8,.9
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,78,51.40000000000001,93.2,2.1,3,1.2,.4,91.30000000000001,.4,3,1.2,.4
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,86.2,,77.7,15.7,5.100000000000001,.5,.9,69.60000000000001,1.6,5.100000000000001,.5,.8
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,84.90000000000001,,80.90000000000001,13,4.800000000000001,.5,.8,74.10000000000001,1.4,4.800000000000001,.4,.7000000000000001
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,67.8,14.9,92.30000000000001,3.3,3.7,.2,.4,90.10000000000001,.4,3.7,.2,.4
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,71.3,,68.60000000000001,25.4,4.4,1,.7000000000000001,65.90000000000001,1.3,4.3,1,.5
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,71.3,,73.40000000000001,20.4,4.7,.9,.6000000000000001,71.10000000000001,1.3,4.600000000000001,.9,.5
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,71,50.7,89,4.3,5.7,.5,.4,87.90000000000001,1.5,5.7,.5,.3
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,73.90000000000001,,93.80000000000001,3.2,2.3,.3,.3,83.30000000000001,.6000000000000001,2.3,.3,.3
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,73.10000000000001,,94.10000000000001,2.6,2.4,.6000000000000001,.4,86.10000000000001,.6000000000000001,2.3,.6000000000000001,.3
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,69.10000000000001,38.6,94.7,1.3,2.4,1.1,.5,91.90000000000001,.6000000000000001,2.4,1.1,.4
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,70.2,,89.30000000000001,6.7,2.2,.7000000000000001,1.2,85.7,.6000000000000001,2.1,.7000000000000001,1.1
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,66.5,,92.80000000000001,3.9,2.2,.4,.6000000000000001,90.90000000000001,.9,2.2,.4,.6000000000000001
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,64.10000000000001,50.1,94.80000000000001,2.4,2.2,.3,.3,93.7,1,2.2,.3,.3
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,74.10000000000001,,86.60000000000001,8.6,2.8,.9,1.1,84.30000000000001,1,2.7,.9,1.1
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,70.8,,89.30000000000001,6.2,2.7,.9,.9,87.60000000000001,.8,2.6,.9,.8
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,57.8,45.40000000000001,94.40000000000001,1.9,2.5,.8,.4,93.5,.5,2.5,.8,.4
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,63.1,,82.90000000000001,11.1,3.5,1,1.4,79.10000000000001,.9,3.5,1,1.2
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,62.6,,86,8,3.9,1.1,1.1,83.2,.7000000000000001,3.8,1.1,1
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,59.90000000000001,36.9,91.40000000000001,2.5,4.4,1.2,.5,90.2,.3,4.4,1.2,.5
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,56.8,,85.30000000000001,10.9,2.1,.8,.9,77.2,.9,2.1,.8,.9
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,61.2,,88.90000000000001,7,2.5,.9,.8,83.7,.7000000000000001,2.4,.8,.7000000000000001
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,79.30000000000001,65.60000000000001,93.5,2.1,2.9,.9,.6000000000000001,92,.5,2.9,.9,.5
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,57.40000000000001,,84.30000000000001,11.6,2.9,.6000000000000001,.6000000000000001,76.7,.9,2.9,.6000000000000001,.5
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,58.3,,87,8.700000000000001,3,.7000000000000001,.5,81.30000000000001,.8,3,.7000000000000001,.5
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,68,48,93,2.2,3.3,.9,.5,91.10000000000001,.7000000000000001,3.3,.9,.4
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,81.90000000000001,,82.60000000000001,12.5,2,.8,2.2,80.10000000000001,1.2,1.9,.7000000000000001,2
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,77.30000000000001,,88.40000000000001,7.800000000000001,2,.5,1.3,86.7,1.2,1.9,.5,1.2
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,65.10000000000001,42.5,94.60000000000001,2.9,1.9,.2,.5,93.60000000000001,1.1,1.9,.2,.4
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,66.40000000000001,,95,4,.5,.3,.2,93.30000000000001,3.3,.5,.3,.2
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,63.40000000000001,,96.5,2.7,.4,.2,.2,95.5,2.3,.4,.2,.1
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,56.8,51.40000000000001,98.2,1.3,.3,.1,.1,97.80000000000001,1.3,.3,.1,.1
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,67.10000000000001,,96.30000000000001,2.2,.8,.3,.3,94,1,.8,.3,.2
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,65.40000000000001,,94.90000000000001,1.1,3.6,.2,.2,93.7,.5,3.6,.2,.2
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,61.3,31.1,93.80000000000001,.2,5.800000000000001,.1,.1,93.40000000000001,.1,5.800000000000001,.1,.1
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,77.80000000000001,,96,3,.6000000000000001,.2,.2,92.60000000000001,1.2,.5,.2,.1
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,73.7,,97.40000000000001,1.8,.4,.2,.2,95.2,.8,.4,.2,.1
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,60.90000000000001,87.10000000000001,98.80000000000001,.6000000000000001,.3,.1,.1,97.90000000000001,.4,.3,.1,.1
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,69.7,,97.2,1.9,.6000000000000001,.1,.2,95.60000000000001,.4,.6000000000000001,.1,.1
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,66,,98.2,1.1,.5,.1,.1,97.2,.2,.5,.1,.1
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,58.6,53.2,98.90000000000001,.5,.5,.1,.1,98.30000000000001,.2,.5,.1,0
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,71.10000000000001,,97.60000000000001,1.5,.7000000000000001,0,.2,95.5,.5,.7000000000000001,0,.2
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,65.8,,98.60000000000001,.9,.4,0,.1,96.90000000000001,.3,.4,0,.1
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,50.7,27.9,99.40000000000001,.4,.2,0,0,98,.1,.2,0,0
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,79.90000000000001,,99.2,.5,.1,.1,.1,98.2,.4,.1,.1,.1
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,73.2,,99.5,.3,.1,0,.1,95.90000000000001,.2,.1,0,0
