id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,asset_t,asset_slm,no_asset_t,no_asset_slm,hou_own,lan_own,lan_gini,lan_mld
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,5.600000000000001,,4.800000000000001,,88.30000000000001,87.5,69.5,1.015
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,13,3.8,2.5,5.100000000000001,65.7,60.7,75.2,1.343
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,1.2,,15.8,,100,100,75.60000000000001,2.693
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,2.5,,13.7,,87.10000000000001,88.10000000000001,81.2,3.098
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,7.5,3,5.5,10.2,52.90000000000001,56.6,89.10000000000001,2.37
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,.7000000000000001,,23.1,,94.30000000000001,94.60000000000001,46.3,1.017
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,2.6,,20,,84.7,85.10000000000001,55.6,2.101
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,9.5,2.1,9.1,17.3,49.8,50.7,88.60000000000001,5.311
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,4.800000000000001,,7.300000000000001,,54.3,74.2,74.8,2.014
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,23.6,,2.6,,40.6,54.2,92.2,2.543
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,25.4,4.9,2.2,6.2,39.1,52,93.10000000000001,2.581
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,.8,,17.5,,95.30000000000001,97.60000000000001,68.5,1.439
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,1.5,,16,,87.5,93.30000000000001,70.60000000000001,1.602
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,5.4,1.9,8.9,16.8,43.8,69.40000000000001,80.40000000000001,2.481
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,.7000000000000001,,15.5,,100,100,60.8,1.636
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,2.2,,13.4,,92.80000000000001,95.60000000000001,64.40000000000001,1.861
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,7.7,2.7,5.300000000000001,8.200000000000001,52.5,70.60000000000001,79.90000000000001,2.469
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,2.3,,7.600000000000001,,89.80000000000001,92.10000000000001,66.60000000000001,1.697
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,7.5,,5.600000000000001,,69,73.8,77.40000000000001,2.084
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,13.1,6.4,3.5,8.6,38.5,47,70.8,1.051
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,2.4,,12.7,,77.2,77.2,49.90000000000001,1.619
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,3.3,,11.3,,66.7,66.5,59.8,2.491
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,8.700000000000001,4.2,3.2,4.7,24.9,23.7,54,1.407
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,.8,,19.9,,88.7,91.90000000000001,65.3,1.632
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,7.100000000000001,,13.7,,70.2,75.60000000000001,76.5,2.239
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,15.9,1.8,5.100000000000001,15.8,41.40000000000001,50.5,91.2,3.007
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,.4,,26,,93.7,93.90000000000001,76.10000000000001,2.017
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,.9,,24.1,,90.90000000000001,91.60000000000001,78.5,2.148
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,3.3,1.4,14.4,21.3,71.3,75.7,80.2,1.515
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,.6000000000000001,,27.7,,87.40000000000001,95.2,69.3,2.167
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,3.5,,21.7,,81.30000000000001,87.80000000000001,76.40000000000001,2.821
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,9.5,1.8,9.700000000000001,18.8,63.7,66.40000000000001,92.2,2.694
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,.4,,33.9,,87.40000000000001,95.2,69.3,2.167
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,.9,,31,,81.30000000000001,87.80000000000001,76.40000000000001,2.821
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,2.9,1.7,19,22.1,63.7,66.40000000000001,92.2,2.694
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,1.3,,17.8,,93,93.7,49.2,1.078
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,3.1,,14.8,,81.60000000000001,83.60000000000001,62,1.866
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,7.100000000000001,2.2,8.5,13.8,57,62.2,86.5,2.749
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,.8,,25.1,,95.2,95.2,54.6,1.577
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,1.7,,21.8,,88.7,89.2,61,1.898
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,4.9,2.9,10.2,15,51,54.7,44.1,.374
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,1.9,,12,,70.8,84.40000000000001,67.10000000000001,2.084
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,3.2,,10.5,,69.7,82,72.10000000000001,2.364
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,6.600000000000001,3.6,6.800000000000001,16.4,64.5,71.10000000000001,91.30000000000001,2.925
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,.9,,24.4,,85.90000000000001,86.40000000000001,70.3,2.04
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,1.8,,21.3,,82.90000000000001,83.90000000000001,73.3,2.102
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,5,1.8,10.9,19.4,62.1,66,68.90000000000001,.9430000000000001
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,1.4,,18.3,,98.5,100,50.90000000000001,.491
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,2.3,,17.3,,96.10000000000001,98.90000000000001,53,.586
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,14.5,,3.7,,71.40000000000001,87.7,55.6,.795
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,3.2,,7.800000000000001,,97.7,97.90000000000001,49.8,.579
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,3.8,,7.600000000000001,,96.60000000000001,97.40000000000001,54.7,.715
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,13.7,9.600000000000001,3.9,6.5,76.3,87.40000000000001,90.5,3.044
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,1.2,,11.8,,91.90000000000001,95.2,33.4,.543
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,1.2,,11.8,,91.90000000000001,95.2,33.4,.543
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,2.2,,11,,95.30000000000001,97.5,46.3,.706
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,3.6,,10,,89,90.40000000000001,52.6,1.038
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,14.3,7,3,.8,47.7,43.90000000000001,74.3,1.221
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,2.5,,12.5,,94.5,93.90000000000001,53.7,.6810000000000001
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,3.7,,11.8,,92.40000000000001,92.5,56.40000000000001,.975
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,18,7.4,3.4,9,66.40000000000001,73.8,85.60000000000001,3.648
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,2.3,,6.9,,75.8,75.90000000000001,58.40000000000001,.9300000000000001
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,3.3,,6.600000000000001,,74.60000000000001,75.3,59.90000000000001,1.016
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,16,6.5,2.8,9.4,59.6,66.90000000000001,74,1.608
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,4.2,,6.600000000000001,,80.2,83.60000000000001,65.8,.9580000000000001
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,4.9,,6.600000000000001,,79.7,82.90000000000001,66.40000000000001,1.05
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,11.8,.9,6.300000000000001,29.2,72.90000000000001,72.90000000000001,72.2,2.07
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,2.6,,9.300000000000001,,82.60000000000001,82.30000000000001,53.6,.848
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,3.5,,8.800000000000001,,79.80000000000001,81.5,56.3,.984
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,14.1,11.7,2.1,3,51.8,73.5,72.8,1.478
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,4.3,,5.5,,85.90000000000001,82.10000000000001,66.7,1.46
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,6.4,,5.4,,55.7,63.2,79.40000000000001,2.681
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,14.3,10.3,5,8.6,19.1,40.40000000000001,88.90000000000001,2.472
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,1.9,,12.8,,83.90000000000001,87.10000000000001,65,1.795
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,4,,11.4,,80.80000000000001,84.10000000000001,69.10000000000001,2.049
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,17.6,15.8,2.3,3,62.6,66.5,82,1.955
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,1.9,,7.600000000000001,,83.5,89.10000000000001,50.5,1.094
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,5.7,,5.9,,67.40000000000001,79.90000000000001,61.2,1.902
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,15.7,17.3,1.4,5,23.5,54.90000000000001,89,3.354
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,3.1,,8.4,,56.90000000000001,74.3,61.3,2.098
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,3.1,,8.4,,56.90000000000001,74.3,61.3,2.098
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,14.6,,7.9,,91.7,91.7,77.80000000000001,1.254
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,22.5,,4.9,,84.30000000000001,84.30000000000001,79.80000000000001,1.393
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,27.8,.9,2.9,12.9,76.7,76.7,77.40000000000001,1.282
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,15.7,,6.9,,87.5,87.5,72.10000000000001,1.111
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,21.9,,4.3,,84.90000000000001,85.10000000000001,69.40000000000001,.991
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,25.5,12.3,2.7,3.5,82.7,83,62.2,.754
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,3.4,,3.1,,80.30000000000001,84.90000000000001,51,.6820000000000001
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,7.9,,1.9,,74.40000000000001,86.90000000000001,53.1,.73
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,9.200000000000001,,1.5,,68,89.10000000000001,53,.766
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,3.1,,7.100000000000001,,91.5,94.2,66.8,1.07
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,4.600000000000001,,6.2,,91.80000000000001,94.2,68.2,1.06
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,6.9,3,4.600000000000001,8.5,92.40000000000001,94.2,56,.578
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,3.6,,4.7,,92.5,98.5,66.90000000000001,1.057
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,6.300000000000001,,3.4,,91,95.2,69.7,1.387
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,7.800000000000001,1.1,2.6,2.6,89.5,92.2,55.7,1.229
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,3.2,,10.3,,92.5,93.5,62.5,.9470000000000001
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,3.5,,10.2,,91.80000000000001,93.30000000000001,63.40000000000001,.962
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,10.4,,7.2,,76.2,90.90000000000001,75.60000000000001,1.311
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,4.3,,5.2,,94.7,97.7,59.1,.611
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,7.5,,4,,90.60000000000001,93.60000000000001,59.6,.656
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,9.1,7.100000000000001,3.4,4.100000000000001,84.30000000000001,87.40000000000001,44.3,.391
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,4.7,,5,,93.60000000000001,94.40000000000001,72.5,1.074
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,5.600000000000001,,4.2,,92.30000000000001,93.60000000000001,72.2,1.068
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,6.9,,3.2,,81.2,86.40000000000001,64.3,.846
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,4,,9.1,,93.30000000000001,95.30000000000001,76.2,1.199
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,5.800000000000001,,8,,91.5,93.60000000000001,76.60000000000001,1.23
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,11.4,14.6,4.600000000000001,4.7,82,84.40000000000001,74.2,1.144
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,6.7,,5.100000000000001,,90.90000000000001,92.2,64.7,.876
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,10.7,,3.7,,86.30000000000001,89.2,64.10000000000001,.987
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,12.7,18.1,3.1,2.9,76.10000000000001,82.60000000000001,60.3,1.165
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,10.4,,3.3,,88.40000000000001,89.2,74.8,1.211
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,16.7,,2.3,,72.7,79.5,78.90000000000001,1.499
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,19.8,5.600000000000001,1.8,3.4,58,70.40000000000001,81.5,1.715
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,3.4,,5,,81.90000000000001,93.7,71.8,1.413
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,4,,4.9,,81.80000000000001,93.7,71.2,1.36
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,18,,1.8,,81.60000000000001,94.30000000000001,56.3,.7020000000000001
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,8.6,,2.9,,92.5,93.60000000000001,69.5,1.476
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,10.6,,2.6,,90.7,92.7,70.90000000000001,1.467
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,15.6,,2,,81,87.60000000000001,66.40000000000001,.9590000000000001
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,6,,5.100000000000001,,94.40000000000001,93.90000000000001,66.7,.851
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,7.800000000000001,,4.3,,90.2,91.90000000000001,68,.892
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,9.300000000000001,10.9,3.6,2.9,79.30000000000001,86.80000000000001,67.40000000000001,.856
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,8,,4.4,,90.10000000000001,93.40000000000001,61.3,1.023
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,9,,4.3,,89.40000000000001,92.5,63.3,1.115
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,16.9,,3.1,,84.60000000000001,86.60000000000001,74.8,1.659
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,4.7,,7.7,,90.80000000000001,95.5,65.40000000000001,1.021
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,6.5,,6.300000000000001,,85.2,89.7,67.8,1.173
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,8.800000000000001,5.100000000000001,4.5,7.100000000000001,61,65,71.60000000000001,1.649
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,4.5,,9.200000000000001,,90.40000000000001,94.7,62.1,.766
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,11.4,,7,,83,89,68.90000000000001,1.176
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,17.6,4.2,5.100000000000001,14.3,69.2,78.5,77.90000000000001,1.932
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,2.9,,4.7,,86.60000000000001,87.10000000000001,93.30000000000001,3.762
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,12,,2.9,,55.8,57.5,94.7,2.973
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,16.8,7.800000000000001,1.9,3.5,40.90000000000001,43.1,41.5,.304
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,23.9,,1,,39.8,41.6,44.40000000000001,.484
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,23.9,10.6,1,1.7,39.8,41.6,44.40000000000001,.484
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,3.7,,4.800000000000001,,87.5,88.60000000000001,87.10000000000001,2.23
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,13.9,,2.9,,64.2,65.2,89.40000000000001,2.128
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,19.5,9.300000000000001,1.8,3.2,52.1,52.90000000000001,32.5,.254
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,1.5,,6.100000000000001,,92.2,95.2,80.90000000000001,1.867
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,3.9,,5.4,,85,88.5,84.10000000000001,1.984
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,7.300000000000001,2.7,4.5,7.300000000000001,70.8,75.2,86.80000000000001,1.914
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,.8,,6.800000000000001,,93.60000000000001,93.60000000000001,66.5,1.588
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,1.8,,6.7,,89.80000000000001,90.2,71.5,1.778
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,5.800000000000001,2.5,6.300000000000001,11.3,72.2,74.10000000000001,51.6,.586
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,1.1,,7,,98.5,98.5,78.7,2.314
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,1.8,,6.7,,95.40000000000001,95.90000000000001,80.40000000000001,2.336
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,6.100000000000001,2.4,5.100000000000001,8.800000000000001,73,77.5,79,1.351
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,1.4,,10.8,,90.90000000000001,93.30000000000001,86.10000000000001,2.036
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,4.3,,7.800000000000001,,76.60000000000001,80.2,87.40000000000001,2.133
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,7.100000000000001,2.9,4.9,6.7,55.8,61.2,89.10000000000001,2.271
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,2.7,,5.600000000000001,,89.60000000000001,90,85.5,2.537
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,4.100000000000001,,5.100000000000001,,77.80000000000001,78.90000000000001,87.10000000000001,2.5
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,6.100000000000001,3.3,4.5,9.200000000000001,52.7,55.3,88.60000000000001,2.202
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,3.1,,6.300000000000001,,83.90000000000001,85.30000000000001,82.60000000000001,2.811
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,5.7,,5.5,,69.2,74.3,86.7,2.976
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,8.200000000000001,2.7,4.800000000000001,7.600000000000001,49.3,59.40000000000001,88.40000000000001,2.481
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,1,,4.4,,68.60000000000001,71.90000000000001,85.2,1.765
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,2.7,,3.6,,60.8,66.5,90.10000000000001,2.361
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,4,1.6,3,3.4,54.3,62,90.5,2.743
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,1.3,,8.6,,91.5,92.60000000000001,86,2.226
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,2.8,,7.800000000000001,,74.90000000000001,80,91,2.701
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,5.4,2.7,6.300000000000001,8,50,61,93.60000000000001,3.304
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,1.4,,5.300000000000001,,88.5,88.5,79.5,2.182
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,3.6,,4.9,,75.3,78.30000000000001,82.90000000000001,2.482
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,6.800000000000001,3.3,4.4,8.9,53.8,61.6,85.7,2.955
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,2,,7.5,,93.80000000000001,93.5,70.5,1.775
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,7.100000000000001,,5.5,,75.10000000000001,75.90000000000001,79.80000000000001,2.097
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,12.4,5.4,3.5,5.800000000000001,46.6,49,73.2,1.028
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,1,,6.600000000000001,,97.5,98,57.2,1.312
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,1.8,,6.800000000000001,,93.7,95.2,60.90000000000001,1.525
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,5.600000000000001,3,8,12.1,66.40000000000001,75.10000000000001,86.10000000000001,2.538
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,1.2,,7.100000000000001,,98.7,98.7,80.90000000000001,2.105
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,1.5,,7.100000000000001,,92.5,94.2,82.30000000000001,2.191
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,4.7,.9,6.5,12,50.40000000000001,63.6,87,2.153
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,1.4,,5,,92.5,93.7,81.60000000000001,2.049
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,4.2,,4.9,,80.40000000000001,83.80000000000001,85,2.245
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,10,1.8,4.800000000000001,11.2,60.5,67.60000000000001,89,2.523
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,1.3,,4.7,,93,93.7,84.40000000000001,2.545
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,2.2,,5.100000000000001,,88.10000000000001,89.40000000000001,85.40000000000001,2.502
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,5.5,2,6.4,10.8,61.2,65.60000000000001,86.5,1.867
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,1.3,,4.9,,85.7,86.40000000000001,74.10000000000001,2.015
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,2.1,,5,,83.5,84.30000000000001,77.30000000000001,2.038
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,5.5,1.8,5.4,10.6,73.60000000000001,75.10000000000001,84.80000000000001,1.711
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,1.5,,5.600000000000001,,83.10000000000001,85.90000000000001,86.5,2.592
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,4,,5.2,,69.8,72.40000000000001,89.2,2.598
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,8.5,2.4,4.5,8.5,49.6,52,81.40000000000001,1.53
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,1,,5.5,,93.80000000000001,94.60000000000001,70.90000000000001,1.849
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,2.1,,5.300000000000001,,88.2,88.80000000000001,74,1.991
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,6.600000000000001,2.6,4.3,5.2,52.8,52.8,83.7,1.664
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,1.4,,4,,95.90000000000001,96.5,68.8,1.881
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,3.2,,3.8,,80.40000000000001,82.80000000000001,74.90000000000001,2.354
