id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,sex_rat_t,sex_rat_04,sex_rat_b,dep_rat_t,dep_rat_ag,dep_rat_014
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,89.30000000000001,86.7,85.40000000000001,44.6,10.5,34.1
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,89,85.2,83.7,41.40000000000001,7.800000000000001,33.5
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,90.2,85.80000000000001,84.80000000000001,49.40000000000001,8.9,40.40000000000001
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,89.30000000000001,85.80000000000001,84.60000000000001,47.1,8.300000000000001,38.8
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,87,85.80000000000001,83.90000000000001,41.40000000000001,6.800000000000001,34.6
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,89.90000000000001,84.7,85.40000000000001,45.7,9.9,35.8
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,89.60000000000001,84.7,85.60000000000001,44.90000000000001,9.1,35.7
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,89,84.60000000000001,86,42.7,7.2,35.5
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,90,86.10000000000001,89.60000000000001,45.3,10.3,35
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,89,85.60000000000001,88.90000000000001,43.8,9.200000000000001,34.6
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,87.30000000000001,84.7,87.60000000000001,41,7.100000000000001,34
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,87.40000000000001,86.5,87.2,42.90000000000001,10.1,32.8
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,86.80000000000001,86.60000000000001,86.30000000000001,41.8,8.800000000000001,32.9
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,85.80000000000001,87,84.60000000000001,39.8,6.600000000000001,33.1
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,88.10000000000001,84.60000000000001,85.7,46.7,11.3,35.4
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,88.30000000000001,84.10000000000001,84.80000000000001,45.8,10.5,35.2
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,89,82.40000000000001,81.40000000000001,42.2,7.9,34.3
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,89.10000000000001,83.30000000000001,82.80000000000001,45.90000000000001,9.4,36.5
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,89.10000000000001,84.40000000000001,83.80000000000001,42.5,8.6,34
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,89.10000000000001,86.30000000000001,85.60000000000001,37.8,7.4,30.4
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,90.40000000000001,82.60000000000001,81,49.1,9.5,39.6
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,88.90000000000001,83.2,81.7,43.5,8.4,35.1
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,87.7,83.80000000000001,82.5,39,7.5,31.4
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,90.10000000000001,82.60000000000001,82.30000000000001,50,9.700000000000001,40.3
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,90,82.7,82.7,49.2,9.4,39.8
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,88.90000000000001,83.90000000000001,86,44.1,7.5,36.5
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,91.90000000000001,87.10000000000001,86.60000000000001,44.6,10.7,33.9
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,91.5,87.60000000000001,87.40000000000001,42.90000000000001,9.800000000000001,33.1
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,90.40000000000001,89,89.90000000000001,38.3,7.300000000000001,31
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,86.7,82.2,79.90000000000001,45.3,9,36.3
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,87.90000000000001,85.40000000000001,84.90000000000001,42.5,8,34.5
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,88.90000000000001,88.10000000000001,89.5,40.3,7.300000000000001,33.1
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,88.40000000000001,83.30000000000001,82.90000000000001,44.40000000000001,10.8,33.6
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,88.5,85,85.30000000000001,43.8,9.700000000000001,34.1
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,88.7,88.5,90.7,42.5,7.300000000000001,35.2
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,88.10000000000001,85.40000000000001,87.5,44,10.6,33.4
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,87.60000000000001,85,85.30000000000001,43.6,9.600000000000001,34
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,86.40000000000001,84.30000000000001,81.30000000000001,42.90000000000001,7.5,35.4
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,69,87.5,89.30000000000001,44.40000000000001,3,41.3
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,81.80000000000001,88.80000000000001,89.90000000000001,39,5.2,33.8
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,82.2,88.90000000000001,90,38.90000000000001,5.300000000000001,33.6
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,96.80000000000001,92.80000000000001,85.30000000000001,58.40000000000001,7.9,50.5
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,95.80000000000001,92.10000000000001,84.90000000000001,57.3,7.7,49.6
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,83.80000000000001,80.90000000000001,76.60000000000001,44.90000000000001,5.5,39.40000000000001
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,107.2,89.2,86.5,55.6,9.9,45.6
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,101.9,88.5,87.40000000000001,53.6,9.1,44.5
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,76.7,83.80000000000001,95.7,43.3,4.9,38.3
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,113.7,90.40000000000001,86.60000000000001,57,10.7,46.3
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,111.4,90.2,87.2,56.3,10.5,45.90000000000001
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,69.7,82.7,115.9,40.90000000000001,5.4,35.5
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,111.6,89.60000000000001,87.2,59.90000000000001,10.8,49.1
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,107.7,89.40000000000001,86.7,58.1,10.1,48
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,81.7,87.5,81.40000000000001,44.5,4.9,39.6
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,92.10000000000001,91.80000000000001,90.7,50.8,7.7,43.1
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,90.2,89.5,88.10000000000001,45.3,7.600000000000001,37.7
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,88.60000000000001,87.40000000000001,85.7,41.2,7.600000000000001,33.6
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,114.4,90.2,87.90000000000001,55.40000000000001,13.2,42.2
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,110.3,89.80000000000001,88.10000000000001,53.5,12.1,41.5
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,91.7,87.60000000000001,89.80000000000001,44.40000000000001,6.800000000000001,37.7
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,103.9,82.40000000000001,81.7,54.1,10.8,43.3
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,102,81.10000000000001,80.80000000000001,53.2,10.1,43.1
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,91.30000000000001,72.2,74.40000000000001,47.6,5.9,41.6
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,109.7,88.80000000000001,84.90000000000001,56.2,10.9,45.40000000000001
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,109,88.80000000000001,84.90000000000001,55.8,10.7,45.1
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,92.7,86.60000000000001,84.80000000000001,43.3,6.600000000000001,36.8
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,117.7,93,88.2,57.3,12,45.3
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,113.9,92.30000000000001,88,54.90000000000001,11.4,43.5
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,84.80000000000001,83.80000000000001,84.90000000000001,35.6,6.4,29.2
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,99.7,87.40000000000001,85.10000000000001,60.3,8.700000000000001,51.6
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,98,86.80000000000001,83.7,58.5,8.300000000000001,50.2
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,89,82.80000000000001,73.2,48.5,5.800000000000001,42.7
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,94.80000000000001,90.7,89.7,52.6,7.9,44.7
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,93.40000000000001,90,89.30000000000001,49.40000000000001,7.2,42.2
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,91.2,88.80000000000001,88.60000000000001,44.7,6.2,38.5
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,93,90.60000000000001,86.40000000000001,56.90000000000001,6.9,50
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,92,90.5,87.7,54.8,6.2,48.6
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,90.30000000000001,90.2,90.40000000000001,51.2,5,46.2
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,88.90000000000001,88.5,90,65.2,7.100000000000001,58.1
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,88,88.10000000000001,89.10000000000001,57.6,6.800000000000001,50.8
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,86.60000000000001,87.10000000000001,87,45.90000000000001,6.300000000000001,39.6
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,86.30000000000001,87.5,87.7,48.7,8,40.8
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,87.30000000000001,86.80000000000001,86.2,44.2,7.800000000000001,36.4
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,88.10000000000001,86.2,84.7,40.90000000000001,7.7,33.1
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,89.2,80.2,75.7,45.1,8.9,36.2
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,88.5,81.5,78.10000000000001,42.1,8.300000000000001,33.8
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,87.60000000000001,83.40000000000001,81.90000000000001,38.6,7.7,30.9
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,88.2,82.90000000000001,79.10000000000001,48.1,8.1,40
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,87.7,82.90000000000001,80.10000000000001,45.3,7.800000000000001,37.6
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,87.10000000000001,83,82,41.2,7.300000000000001,33.9
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,89.90000000000001,82.2,79.40000000000001,47.40000000000001,8.4,38.90000000000001
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,88.80000000000001,81.90000000000001,78.60000000000001,44.90000000000001,7.9,37
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,86.2,81.10000000000001,76.2,39.2,6.7,32.5
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,88,83.30000000000001,80.80000000000001,50.6,8.800000000000001,41.8
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,88.10000000000001,83.30000000000001,80.90000000000001,49.3,8.4,40.90000000000001
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,88.7,83,80.90000000000001,45.1,7.100000000000001,38
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,88.60000000000001,83.90000000000001,83.2,50.8,7.9,42.8
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,88.7,83.40000000000001,83,48.40000000000001,7.7,40.7
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,89,81.90000000000001,82.5,43.1,7.2,36
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,86,83.2,83.40000000000001,54.7,7.600000000000001,47.1
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,86.40000000000001,84.10000000000001,85.80000000000001,51.8,6.7,45.1
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,86.80000000000001,85.2,89.30000000000001,48.5,5.7,42.8
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,85,80.10000000000001,79.7,50.6,8.4,42.2
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,85.60000000000001,80,79.5,48.90000000000001,7.9,41
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,86.90000000000001,79.80000000000001,79.10000000000001,45.2,6.800000000000001,38.40000000000001
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,86.80000000000001,84.2,84.10000000000001,50.6,8.5,42.2
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,87.10000000000001,83.90000000000001,83.80000000000001,49.3,8,41.3
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,88.10000000000001,83.10000000000001,83.10000000000001,45,6.4,38.5
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,90.2,86.60000000000001,88.60000000000001,50.6,8,42.7
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,90.2,86.40000000000001,88.30000000000001,49.5,7.800000000000001,41.7
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,89.90000000000001,85.5,86.90000000000001,44.8,6.9,37.9
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,89.80000000000001,88.30000000000001,89.5,48.6,8.4,40.3
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,89.7,87.5,87.5,47.2,7.9,39.3
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,89.60000000000001,84.90000000000001,81.2,42.90000000000001,6.600000000000001,36.3
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,87.7,86.30000000000001,85.80000000000001,49.2,7.4,41.90000000000001
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,87.2,85.90000000000001,85.5,47,7,40
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,86.10000000000001,85.10000000000001,84.7,42.5,6.2,36.3
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,88.60000000000001,84.7,85.40000000000001,51,8.4,42.7
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,88.60000000000001,84.5,85,49.8,7.9,41.90000000000001
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,88.5,83.5,82.80000000000001,44.8,6.2,38.7
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,85.2,82,81.7,49.5,9.200000000000001,40.3
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,86.7,81.90000000000001,80.2,46.5,8.4,38.1
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,88.7,81.80000000000001,77.80000000000001,42.5,7.300000000000001,35.2
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,86.10000000000001,77.80000000000001,77.5,47.90000000000001,9.1,38.8
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,86.2,78.5,78,47.1,8.4,38.7
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,86.5,80.80000000000001,79.40000000000001,44.7,6.300000000000001,38.40000000000001
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,89.60000000000001,77.7,77.90000000000001,49.2,9.5,39.7
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,89.5,77.80000000000001,78,48.6,9.200000000000001,39.5
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,89,78.90000000000001,78.7,45.2,7.2,38.1
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,90.7,78.60000000000001,76.90000000000001,48.40000000000001,9,39.5
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,89.80000000000001,78.90000000000001,77.10000000000001,47.6,8.200000000000001,39.40000000000001
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,87.30000000000001,79.7,77.60000000000001,45.1,5.9,39.2
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,87.80000000000001,81.10000000000001,81.7,52,7.5,44.40000000000001
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,85.40000000000001,84,84.7,45.8,6.600000000000001,39.2
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,84.40000000000001,85.5,86.40000000000001,43.1,6.100000000000001,37
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,90.7,91.2,91.90000000000001,98,6.9,91.10000000000001
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,90.7,91.2,91.5,94.7,6.800000000000001,87.90000000000001
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,90.7,90.60000000000001,87.7,72.3,6.2,66.10000000000001
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,87.2,84.40000000000001,84.40000000000001,61.3,6.600000000000001,54.7
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,87.30000000000001,85,84.7,49.90000000000001,5.4,44.5
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,87.30000000000001,85.2,84.80000000000001,47.2,5.100000000000001,42.1
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,88,88.10000000000001,89.10000000000001,70.3,7.800000000000001,62.5
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,88,87.2,87.40000000000001,66.3,7.4,58.90000000000001
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,88.30000000000001,83.80000000000001,80.60000000000001,54,6.300000000000001,47.7
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,84.90000000000001,82.60000000000001,80,50.2,5.100000000000001,45.1
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,86.5,87.30000000000001,86.5,44.6,5.4,39.2
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,86.60000000000001,87.7,86.90000000000001,44.3,5.4,38.90000000000001
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,85.90000000000001,90.5,102,50.6,3.9,46.7
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,86.90000000000001,88.30000000000001,86.80000000000001,41.6,5.300000000000001,36.3
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,87,88.2,86.5,41.40000000000001,5.300000000000001,36.1
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,83.7,82.90000000000001,68.5,56.90000000000001,4.100000000000001,52.90000000000001
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,88.60000000000001,88.80000000000001,88.80000000000001,48.6,4.600000000000001,44
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,88.7,88.80000000000001,89,48.5,4.600000000000001,43.90000000000001
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,89.7,67.5,57.6,35.7,8.300000000000001,27.3
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,88.40000000000001,88.40000000000001,86.30000000000001,40.8,6.300000000000001,34.5
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,88.40000000000001,88.40000000000001,86.30000000000001,40.8,6.300000000000001,34.5
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,82.2,89.5,89.80000000000001,32.2,4,28.3
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,82.2,89.5,89.80000000000001,32.2,4,28.3
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,89.2,91.60000000000001,93.10000000000001,38.3,6.2,32
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,89.2,91.60000000000001,93.10000000000001,38.3,6.2,32
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,91.40000000000001,84.80000000000001,55.7,49.1,6.100000000000001,43
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,87.5,88.5,88.2,41.40000000000001,6.800000000000001,34.6
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,87.5,88.5,88.30000000000001,41.3,6.800000000000001,34.6
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,85.80000000000001,79.5,80.90000000000001,46.7,6,40.7
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,84,85.2,85.2,40.40000000000001,5.100000000000001,35.4
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,83.90000000000001,85.7,85.5,40,5,35
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,78.80000000000001,95.80000000000001,110.6,51.2,4.3,46.90000000000001
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,86.2,89.60000000000001,89.30000000000001,43.40000000000001,5.2,38.2
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,86.2,89.60000000000001,89.2,43.3,5.2,38.1
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,90.7,89.5,90.7,53.40000000000001,7.100000000000001,46.3
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,90.60000000000001,89.10000000000001,90,52.3,7,45.40000000000001
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,90.2,87.30000000000001,86.90000000000001,48.1,6.5,41.6
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,90.30000000000001,90.5,89.40000000000001,76.40000000000001,6.600000000000001,69.8
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,90.5,90.7,89.7,66.60000000000001,6.600000000000001,60.1
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,90.90000000000001,91.30000000000001,90.80000000000001,50.5,6.5,44
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,93.80000000000001,90.80000000000001,90,65,7.800000000000001,57.2
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,94,90.80000000000001,89.80000000000001,62.7,7.5,55.2
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,94.40000000000001,90.5,89.10000000000001,57.3,6.9,50.40000000000001
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,95.60000000000001,83.40000000000001,83.40000000000001,55.2,8.6,46.6
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,95,84,84.90000000000001,54.8,8.200000000000001,46.6
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,93.2,86.2,90.10000000000001,53.5,6.600000000000001,46.8
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,90,86.7,86.40000000000001,65.5,7.9,57.6
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,89.5,86.60000000000001,86.10000000000001,62.1,7.5,54.6
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,87.2,86.2,84.2,48.1,6.100000000000001,42
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,87.80000000000001,87.30000000000001,85.5,71,7.600000000000001,63.5
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,88,87.2,85.2,67.2,7.4,59.90000000000001
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,88.7,86.60000000000001,83.40000000000001,53.2,6.7,46.5
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,84.10000000000001,86.40000000000001,87.90000000000001,76.3,7,69.3
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,84.60000000000001,86.2,87.30000000000001,73,6.800000000000001,66.2
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,86.40000000000001,85.30000000000001,84,61.2,6,55.2
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,85.60000000000001,85.2,85.10000000000001,68.40000000000001,8.1,60.3
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,86.10000000000001,85.5,85.5,67.2,7.9,59.2
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,88.90000000000001,87.30000000000001,88,60.6,7,53.6
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,89.40000000000001,87.5,88.90000000000001,62.3,7.600000000000001,54.8
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,89.7,87.5,88.30000000000001,60.2,7.4,52.90000000000001
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,91.10000000000001,87.5,85.40000000000001,52.3,6.600000000000001,45.7
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,90.5,86.40000000000001,86.2,66.10000000000001,7.4,58.7
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,90.5,86.40000000000001,86.10000000000001,64.3,7.300000000000001,57.1
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,90.60000000000001,85.80000000000001,85.40000000000001,52.7,6.5,46.2
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,92,86.90000000000001,85.7,61.6,7.2,54.40000000000001
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,91,86.60000000000001,85,53.7,6.5,47.2
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,90.2,86.2,84.2,47.2,6,41.2
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,95.10000000000001,84.30000000000001,83.30000000000001,58.40000000000001,8.1,50.2
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,94.7,84.80000000000001,83.40000000000001,57.2,7.7,49.5
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,93.5,86.5,83.60000000000001,53.6,6.4,47.2
