id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_wtr_t,hh_wtr_slm,hh_snt2_t,hh_snt2_slm,hh_snt_t,hh_snt_slm
3_14_279_0,2011,Total,3,India,14,Manipur,279,Ukhrul,43.2,,81,,58.40000000000001,
3_14_279_0,2011,Urban,3,India,14,Manipur,279,Ukhrul,48.5,,93.90000000000001,,80,
3_14_280_0,2011,Rural,3,India,14,Manipur,280,Chandel,18.1,,73.40000000000001,,40.7,
3_14_280_0,2011,Total,3,India,14,Manipur,280,Chandel,18,,75.90000000000001,,44.90000000000001,
3_14_280_0,2011,Urban,3,India,14,Manipur,280,Chandel,17.4,,96.5,,78.5,
3_15_281_0,2011,Rural,3,India,15,Mizoram,281,Mamit,16.7,,82.10000000000001,,56.6,
3_15_281_0,2011,Total,3,India,15,Mizoram,281,Mamit,25.4,,85.10000000000001,,61.5,
3_15_281_0,2011,Urban,3,India,15,Mizoram,281,Mamit,64.2,,98.60000000000001,,82.90000000000001,
3_15_282_0,2011,Rural,3,India,15,Mizoram,282,Kolasib,51.8,,95.40000000000001,,72.5,
3_15_282_0,2011,Total,3,India,15,Mizoram,282,Kolasib,64.7,,96,,78.90000000000001,
3_15_282_0,2011,Urban,3,India,15,Mizoram,282,Kolasib,74.8,,96.40000000000001,,84,
3_15_283_0,2011,Rural,3,India,15,Mizoram,283,Aizawl,33.3,,97.30000000000001,,81.2,
3_15_283_0,2011,Total,3,India,15,Mizoram,283,Aizawl,65.3,,98.30000000000001,,91.5,
3_15_283_0,2011,Urban,3,India,15,Mizoram,283,Aizawl,73.8,65.10000000000001,98.5,99.10000000000001,94.30000000000001,92.90000000000001
3_15_284_0,2011,Rural,3,India,15,Mizoram,284,Champhai,54.2,,94.90000000000001,,80.10000000000001,
3_15_284_0,2011,Total,3,India,15,Mizoram,284,Champhai,57.2,,95.80000000000001,,82.40000000000001,
3_15_284_0,2011,Urban,3,India,15,Mizoram,284,Champhai,61.90000000000001,,97.30000000000001,,86,
3_15_285_0,2011,Rural,3,India,15,Mizoram,285,Serchhip,57.40000000000001,,96.40000000000001,,79,
3_15_285_0,2011,Total,3,India,15,Mizoram,285,Serchhip,64.7,,97.90000000000001,,82.5,
3_15_285_0,2011,Urban,3,India,15,Mizoram,285,Serchhip,72.10000000000001,,99.40000000000001,,85.90000000000001,
3_15_286_0,2011,Rural,3,India,15,Mizoram,286,Lunglei,31.7,,80.10000000000001,,41.1,
3_15_286_0,2011,Total,3,India,15,Mizoram,286,Lunglei,52.3,,87.30000000000001,,62.2,
3_15_286_0,2011,Urban,3,India,15,Mizoram,286,Lunglei,80.30000000000001,,97.10000000000001,,90.80000000000001,
3_15_287_0,2011,Rural,3,India,15,Mizoram,287,Lawngtlai,30.5,,58.1,,34.1,
3_15_287_0,2011,Total,3,India,15,Mizoram,287,Lawngtlai,30.4,,64.8,,41.90000000000001,
3_15_287_0,2011,Urban,3,India,15,Mizoram,287,Lawngtlai,30.2,,98.30000000000001,,80.5,
3_15_288_0,2011,Rural,3,India,15,Mizoram,288,Saiha,39.6,,86.90000000000001,,63,
3_15_288_0,2011,Total,3,India,15,Mizoram,288,Saiha,52.40000000000001,,91.40000000000001,,64.90000000000001,
3_15_288_0,2011,Urban,3,India,15,Mizoram,288,Saiha,70,,97.40000000000001,,67.5,
3_16_289_0,2011,Rural,3,India,16,Tripura,289,West Tripura,53.40000000000001,,83.90000000000001,,69.3,
3_16_289_0,2011,Total,3,India,16,Tripura,289,West Tripura,66.8,,89.30000000000001,,76.60000000000001,
3_16_289_0,2011,Urban,3,India,16,Tripura,289,West Tripura,86.10000000000001,82.7,97,90.2,87.10000000000001,74.40000000000001
3_16_290_0,2011,Rural,3,India,16,Tripura,290,South Tripura,48.2,,82,,65.60000000000001,
3_16_290_0,2011,Total,3,India,16,Tripura,290,South Tripura,53.2,,84.40000000000001,,69.40000000000001,
3_16_290_0,2011,Urban,3,India,16,Tripura,290,South Tripura,80.60000000000001,82.30000000000001,97.2,98.40000000000001,90.10000000000001,90.80000000000001
3_16_291_0,2011,Rural,3,India,16,Tripura,291,Dhalai,23.5,,65.5,,45.40000000000001,
3_16_291_0,2011,Total,3,India,16,Tripura,291,Dhalai,27.1,,69.2,,49.8,
3_16_291_0,2011,Urban,3,India,16,Tripura,291,Dhalai,54,80.30000000000001,96,97.5,82.10000000000001,77.10000000000001
3_16_292_0,2011,Rural,3,India,16,Tripura,292,North Tripura,21.9,,80.30000000000001,,56.8,
3_16_292_0,2011,Total,3,India,16,Tripura,292,North Tripura,28.4,,83.40000000000001,,62.3,
3_16_292_0,2011,Urban,3,India,16,Tripura,292,North Tripura,56.6,56.8,96.60000000000001,95.90000000000001,86,83.80000000000001
3_17_293_0,2011,Rural,3,India,17,Meghalaya,293,West Garo Hills,24.3,,54.8,,37.2,
3_17_293_0,2011,Total,3,India,17,Meghalaya,293,West Garo Hills,29.5,,59,,42.2,
3_17_293_0,2011,Urban,3,India,17,Meghalaya,293,West Garo Hills,70.3,63.8,91.7,82.80000000000001,81.30000000000001,82.10000000000001
3_17_294_0,2011,Rural,3,India,17,Meghalaya,294,East Garo Hills,12.8,,78.2,,42.1,
3_17_294_0,2011,Total,3,India,17,Meghalaya,294,East Garo Hills,16.2,,80.60000000000001,,46.5,
3_17_294_0,2011,Urban,3,India,17,Meghalaya,294,East Garo Hills,38,70.3,96.60000000000001,98.10000000000001,75,90.40000000000001
3_17_295_0,2011,Rural,3,India,17,Meghalaya,295,South Garo Hills,21.7,,60.5,,43.1,
3_17_295_0,2011,Total,3,India,17,Meghalaya,295,South Garo Hills,22.1,,63,,46.1,
3_17_295_0,2011,Urban,3,India,17,Meghalaya,295,South Garo Hills,25.9,12.2,85.7,83.80000000000001,74.3,74.7
3_17_296_0,2011,Rural,3,India,17,Meghalaya,296,West Khasi Hills,27.3,,38.5,,22,
3_17_296_0,2011,Total,3,India,17,Meghalaya,296,West Khasi Hills,31.6,,44.3,,26.8,
3_17_296_0,2011,Urban,3,India,17,Meghalaya,296,West Khasi Hills,66.40000000000001,66.5,90.2,93.5,65.3,88.5
3_17_297_0,2011,Rural,3,India,17,Meghalaya,297,Ribhoi,37,,61.8,,32.1,
3_17_297_0,2011,Total,3,India,17,Meghalaya,297,Ribhoi,38.2,,64.2,,34.4,
3_17_297_0,2011,Urban,3,India,17,Meghalaya,297,Ribhoi,52.1,,91.10000000000001,,60.6,
3_17_298_0,2011,Rural,3,India,17,Meghalaya,298,East Khasi Hills,48.7,,42.90000000000001,,32.4,
3_17_298_0,2011,Total,3,India,17,Meghalaya,298,East Khasi Hills,64.60000000000001,,68.3,,62.1,
3_17_298_0,2011,Urban,3,India,17,Meghalaya,298,East Khasi Hills,82.2,88,96.60000000000001,90.7,95.10000000000001,90.60000000000001
3_17_299_0,2011,Rural,3,India,17,Meghalaya,299,Jaintia Hills,20.7,,42,,26.9,
3_17_299_0,2011,Total,3,India,17,Meghalaya,299,Jaintia Hills,24.2,,46.3,,32.2,
3_17_299_0,2011,Urban,3,India,17,Meghalaya,299,Jaintia Hills,64.90000000000001,63.5,95.7,95.30000000000001,93.90000000000001,93.2
3_18_300_0,2011,Rural,3,India,18,Assam,300,Kokrajhar,49.5,,23.8,,18.1,
3_18_300_0,2011,Total,3,India,18,Assam,300,Kokrajhar,50.6,,28,,22.2,
3_18_300_0,2011,Urban,3,India,18,Assam,300,Kokrajhar,66.5,,87.60000000000001,,81.7,
3_18_301_0,2011,Rural,3,India,18,Assam,301,Dhubri,77,,37.3,,17.2,
3_18_301_0,2011,Total,3,India,18,Assam,301,Dhubri,78.2,,41.6,,22.6,
3_18_301_0,2011,Urban,3,India,18,Assam,301,Dhubri,87.7,80.90000000000001,77.7,70.8,67.5,59.7
3_18_302_0,2011,Rural,3,India,18,Assam,302,Goalpara,52.1,,60.6,,27.5,
3_18_302_0,2011,Total,3,India,18,Assam,302,Goalpara,54.1,,63.90000000000001,,32.6,
3_18_302_0,2011,Urban,3,India,18,Assam,302,Goalpara,65.60000000000001,,83.60000000000001,,63,
3_18_303_0,2011,Rural,3,India,18,Assam,303,Barpeta,80.5,,67.90000000000001,,27.8,
3_18_303_0,2011,Total,3,India,18,Assam,303,Barpeta,81.60000000000001,,70,,32.7,
3_18_303_0,2011,Urban,3,India,18,Assam,303,Barpeta,93.2,58.6,90,58.6,79.40000000000001,58.6
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,80.2,,55.90000000000001,,22.8,
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,79.40000000000001,,58.90000000000001,,27.2,
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,70.3,,88.7,,71.7,
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,72.5,,70.3,,29.2,
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,74,,73.7,,36.2,
3_18_305_0,2011,Urban,3,India,18,Assam,305,Nagaon,83,98.2,93.5,97.40000000000001,77.40000000000001,87
3_18_306_0,2011,Rural,3,India,18,Assam,306,Sonitpur,36.4,,53.5,,32.9,
3_18_306_0,2011,Total,3,India,18,Assam,306,Sonitpur,37.9,,57.7,,38.8,
3_18_306_0,2011,Urban,3,India,18,Assam,306,Sonitpur,50.7,51.5,93.80000000000001,85.10000000000001,89.10000000000001,75.90000000000001
3_18_307_0,2011,Rural,3,India,18,Assam,307,Lakhimpur,45.3,,52.40000000000001,,27.8,
3_18_307_0,2011,Total,3,India,18,Assam,307,Lakhimpur,48.1,,56.8,,33,
3_18_307_0,2011,Urban,3,India,18,Assam,307,Lakhimpur,72,61.90000000000001,93.7,19.8,77.40000000000001,8.1
3_18_308_0,2011,Rural,3,India,18,Assam,308,Dhemaji,70.3,,38.40000000000001,,20.7,
3_18_308_0,2011,Total,3,India,18,Assam,308,Dhemaji,72.2,,42.90000000000001,,24.4,
3_18_308_0,2011,Urban,3,India,18,Assam,308,Dhemaji,94,,94.10000000000001,,66.60000000000001,
3_18_309_0,2011,Rural,3,India,18,Assam,309,Tinsukia,85.2,,76,,39.90000000000001,
3_18_309_0,2011,Total,3,India,18,Assam,309,Tinsukia,86.60000000000001,,79.80000000000001,,49.2,
3_18_309_0,2011,Urban,3,India,18,Assam,309,Tinsukia,91.90000000000001,97.30000000000001,93.2,92,82.5,70.8
3_18_310_0,2011,Rural,3,India,18,Assam,310,Dibrugarh,87.40000000000001,,72.60000000000001,,39.3,
3_18_310_0,2011,Total,3,India,18,Assam,310,Dibrugarh,89.30000000000001,,77,,49.7,
3_18_310_0,2011,Urban,3,India,18,Assam,310,Dibrugarh,96.90000000000001,96.40000000000001,94.90000000000001,94.2,91.30000000000001,87.90000000000001
3_18_311_0,2011,Rural,3,India,18,Assam,311,Sivasagar,68.5,,69.8,,40.90000000000001,
3_18_311_0,2011,Total,3,India,18,Assam,311,Sivasagar,70.90000000000001,,72.10000000000001,,45.40000000000001,
3_18_311_0,2011,Urban,3,India,18,Assam,311,Sivasagar,90.90000000000001,75.90000000000001,91.40000000000001,73.7,83.60000000000001,66.3
3_18_312_0,2011,Rural,3,India,18,Assam,312,Jorhat,55.6,,56.90000000000001,,35.3,
3_18_312_0,2011,Total,3,India,18,Assam,312,Jorhat,61,,64.7,,46.3,
3_18_312_0,2011,Urban,3,India,18,Assam,312,Jorhat,80,91.60000000000001,92.30000000000001,93.80000000000001,85.40000000000001,89.2
3_18_313_0,2011,Rural,3,India,18,Assam,313,Golaghat,63.90000000000001,,63.8,,30.9,
3_18_313_0,2011,Total,3,India,18,Assam,313,Golaghat,67,,67,,36.4,
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,94.7,98.60000000000001,95.5,91.90000000000001,86.30000000000001,88.5
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,31.4,,46.6,,23.7,
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,32.7,,52.90000000000001,,29.8,
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,40.5,,93.10000000000001,,68.5,
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,11.5,,55.8,,39.7,
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,21.4,,67.90000000000001,,52.8,
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,43.1,,94.80000000000001,,81.60000000000001,
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,23.8,,75,,45.5,
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,33.2,,78.5,,52.5,
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,74.10000000000001,57.90000000000001,93.80000000000001,75,82.80000000000001,54.8
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,16.2,,80,,46,
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,21.4,,81.5,,50.2,
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,70.2,77.7,96.2,97.60000000000001,90.40000000000001,93.7
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,12.1,,80.10000000000001,,42.6,
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,16.5,,81.30000000000001,,45.90000000000001,
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,71.90000000000001,56.3,97.2,88.30000000000001,87.90000000000001,70.3
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,56.90000000000001,,47.90000000000001,,22.2,
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,57.3,,55.1,,32.9,
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,59.1,53.8,90.10000000000001,64,85.5,54.2
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,38.8,,22.9,,16.6,
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,40.6,,27.6,,21,
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,61.8,75.90000000000001,82.90000000000001,87.40000000000001,72.10000000000001,75
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,71.90000000000001,,54.90000000000001,,33.8,
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,72.60000000000001,,57.2,,37.2,
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,78.40000000000001,,77.10000000000001,,67.7,
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,27.4,,63.1,,46.7,
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,55,,90.80000000000001,,85.10000000000001,
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,59.7,47.7,95.5,92.80000000000001,91.60000000000001,83
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,86.2,,61.1,,35.8,
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,86.80000000000001,,64.2,,39.90000000000001,
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,91,93.90000000000001,89,92.10000000000001,72,68.10000000000001
3_18_324_0,2011,Rural,3,India,18,Assam,324,Baksa,61.7,,37.2,,22.8,
3_18_324_0,2011,Total,3,India,18,Assam,324,Baksa,62.1,,37.9,,23.4,
3_18_324_0,2011,Urban,3,India,18,Assam,324,Baksa,95.30000000000001,,93.60000000000001,,70.8,
3_18_325_0,2011,Rural,3,India,18,Assam,325,Darrang,75.2,,46.3,,24.9,
3_18_325_0,2011,Total,3,India,18,Assam,325,Darrang,76.40000000000001,,49.3,,28.7,
3_18_325_0,2011,Urban,3,India,18,Assam,325,Darrang,92.80000000000001,84.30000000000001,89.80000000000001,87,81,74.60000000000001
3_18_326_0,2011,Rural,3,India,18,Assam,326,Udalguri,55.1,,39.90000000000001,,26.3,
3_18_326_0,2011,Total,3,India,18,Assam,326,Udalguri,55.90000000000001,,42.3,,28.9,
3_18_326_0,2011,Urban,3,India,18,Assam,326,Udalguri,70.40000000000001,64.8,88.80000000000001,63.90000000000001,77.7,61.1
3_19_327_0,2011,Rural,3,India,19,West Bengal,327,Darjiling,27.1,,50.5,,44.7,
3_19_327_0,2011,Total,3,India,19,West Bengal,327,Darjiling,37.2,,64.2,,60,
3_19_327_0,2011,Urban,3,India,19,West Bengal,327,Darjiling,53.3,59.7,86,77.30000000000001,84.2,76.10000000000001
3_19_328_0,2011,Rural,3,India,19,West Bengal,328,Jalpaiguri,46.90000000000001,,35.3,,31.8,
3_19_328_0,2011,Total,3,India,19,West Bengal,328,Jalpaiguri,47.7,,48,,45,
3_19_328_0,2011,Urban,3,India,19,West Bengal,328,Jalpaiguri,49.8,47.1,80.80000000000001,86.2,78.80000000000001,85.60000000000001
3_19_329_0,2011,Rural,3,India,19,West Bengal,329,Koch Bihar,86.10000000000001,,53.7,,47.40000000000001,
3_19_329_0,2011,Total,3,India,19,West Bengal,329,Koch Bihar,86.30000000000001,,57.3,,51.5,
3_19_329_0,2011,Urban,3,India,19,West Bengal,329,Koch Bihar,88.30000000000001,87.60000000000001,88.90000000000001,87.90000000000001,86.60000000000001,86.2
3_19_330_0,2011,Rural,3,India,19,West Bengal,330,Uttar Dinajpur,84.40000000000001,,20,,18.4,
3_19_330_0,2011,Total,3,India,19,West Bengal,330,Uttar Dinajpur,85.2,,26.9,,25.3,
3_19_330_0,2011,Urban,3,India,19,West Bengal,330,Uttar Dinajpur,91.10000000000001,90,79.80000000000001,71.10000000000001,77.90000000000001,69.2
3_19_331_0,2011,Rural,3,India,19,West Bengal,331,Dakshin Dinajpur,70.7,,26.7,,25.4,
3_19_331_0,2011,Total,3,India,19,West Bengal,331,Dakshin Dinajpur,73.7,,36.1,,34.8,
3_19_331_0,2011,Urban,3,India,19,West Bengal,331,Dakshin Dinajpur,91.7,88.80000000000001,91.2,89.30000000000001,90.30000000000001,88.40000000000001
3_19_332_0,2011,Rural,3,India,19,West Bengal,332,Maldah,64.10000000000001,,24.6,,23.3,
3_19_332_0,2011,Total,3,India,19,West Bengal,332,Maldah,66.5,,30.9,,29.6,
3_19_332_0,2011,Urban,3,India,19,West Bengal,332,Maldah,82.5,77.7,73,77.10000000000001,71.8,75.60000000000001
3_19_333_0,2011,Rural,3,India,19,West Bengal,333,Murshidabad,72.10000000000001,,33.7,,30.7,
3_19_333_0,2011,Total,3,India,19,West Bengal,333,Murshidabad,73.60000000000001,,38.6,,35.9,
3_19_333_0,2011,Urban,3,India,19,West Bengal,333,Murshidabad,80.60000000000001,76.60000000000001,61.1,64.7,59.7,63.7
3_19_334_0,2011,Rural,3,India,19,West Bengal,334,Birbhum,59.5,,18.4,,18,
3_19_334_0,2011,Total,3,India,19,West Bengal,334,Birbhum,60.6,,23.7,,23.4,
3_19_334_0,2011,Urban,3,India,19,West Bengal,334,Birbhum,68.10000000000001,63.8,60.90000000000001,46.2,60.7,46.1
3_19_335_0,2011,Rural,3,India,19,West Bengal,335,Barddhaman,68.5,,45.3,,43.2,
3_19_335_0,2011,Total,3,India,19,West Bengal,335,Barddhaman,69.2,,54.8,,53.3,
3_19_335_0,2011,Urban,3,India,19,West Bengal,335,Barddhaman,70.3,71,70.5,60.40000000000001,70,59.6
3_19_336_0,2011,Rural,3,India,19,West Bengal,336,Nadia,85.80000000000001,,69.7,,60.3,
3_19_336_0,2011,Total,3,India,19,West Bengal,336,Nadia,87.30000000000001,,76.2,,68.5,
3_19_336_0,2011,Urban,3,India,19,West Bengal,336,Nadia,91.2,88.5,92.5,93.7,88.80000000000001,91.5
3_19_337_0,2011,Rural,3,India,19,West Bengal,337,North Twenty Four Parganas,66.60000000000001,,77.10000000000001,,69,
3_19_337_0,2011,Total,3,India,19,West Bengal,337,North Twenty Four Parganas,78.90000000000001,,86.10000000000001,,82,
3_19_337_0,2011,Urban,3,India,19,West Bengal,337,North Twenty Four Parganas,88.30000000000001,87,93.10000000000001,88.90000000000001,92,88
3_19_338_0,2011,Rural,3,India,19,West Bengal,338,Hugli,67.5,,59.2,,56.7,
3_19_338_0,2011,Total,3,India,19,West Bengal,338,Hugli,73.90000000000001,,70.40000000000001,,68.7,
3_19_338_0,2011,Urban,3,India,19,West Bengal,338,Hugli,84.10000000000001,84.40000000000001,88.2,84.10000000000001,87.7,83.90000000000001
3_19_339_0,2011,Rural,3,India,19,West Bengal,339,Bankura,53,,16.3,,16.1,
3_19_339_0,2011,Total,3,India,19,West Bengal,339,Bankura,54.2,,20,,19.9,
3_19_339_0,2011,Urban,3,India,19,West Bengal,339,Bankura,66.90000000000001,71.90000000000001,59.7,54.7,59.5,54.40000000000001
3_19_340_0,2011,Rural,3,India,19,West Bengal,340,Puruliya,29.9,,5.9,,5.800000000000001,
3_19_340_0,2011,Total,3,India,19,West Bengal,340,Puruliya,33.2,,11.6,,11.5,
3_19_340_0,2011,Urban,3,India,19,West Bengal,340,Puruliya,55.5,51.6,50.1,40.5,50,40.3
3_19_341_0,2011,Rural,3,India,19,West Bengal,341,Haora,61.7,,58.8,,55,
3_19_341_0,2011,Total,3,India,19,West Bengal,341,Haora,68.8,,73.5,,71.40000000000001,
3_19_341_0,2011,Urban,3,India,19,West Bengal,341,Haora,73,66.40000000000001,82.40000000000001,75.90000000000001,81.30000000000001,75.2
3_19_342_0,2011,Rural,3,India,19,West Bengal,342,Kolkata,,,,,,
3_19_342_0,2011,Total,3,India,19,West Bengal,342,Kolkata,92.5,,94.2,,94.10000000000001,
3_19_342_0,2011,Urban,3,India,19,West Bengal,342,Kolkata,92.5,91.5,94.2,91.2,94.10000000000001,91
3_19_343_0,2011,Rural,3,India,19,West Bengal,343,South Twenty Four Parganas,54.1,,53.1,,48.7,
3_19_343_0,2011,Total,3,India,19,West Bengal,343,South Twenty Four Parganas,57.40000000000001,,60.8,,57.2,
3_19_343_0,2011,Urban,3,India,19,West Bengal,343,South Twenty Four Parganas,66.40000000000001,72.3,81.90000000000001,89.60000000000001,80.30000000000001,89
3_19_344_0,2011,Rural,3,India,19,West Bengal,344,Paschim Medinipur,54.3,,40,,34.1,
3_19_344_0,2011,Total,3,India,19,West Bengal,344,Paschim Medinipur,55.90000000000001,,44.3,,39.1,
3_19_344_0,2011,Urban,3,India,19,West Bengal,344,Paschim Medinipur,67.60000000000001,64.90000000000001,75.90000000000001,63.90000000000001,75.5,63.6
3_19_345_0,2011,Rural,3,India,19,West Bengal,345,Purba Medinipur,57.1,,79,,68.3,
3_19_345_0,2011,Total,3,India,19,West Bengal,345,Purba Medinipur,58.2,,79.30000000000001,,69.60000000000001,
3_19_345_0,2011,Urban,3,India,19,West Bengal,345,Purba Medinipur,67,64.90000000000001,81.30000000000001,76,79.7,75.40000000000001
3_1_1_0,2011,Rural,3,India,1,Jammu and Kashmir,1,Kupwara,38.5,,28.2,,21.9,
3_1_1_0,2011,Total,3,India,1,Jammu and Kashmir,1,Kupwara,40.6,,30.4,,24.2,
3_1_1_0,2011,Urban,3,India,1,Jammu and Kashmir,1,Kupwara,61.40000000000001,81.10000000000001,51.40000000000001,54.90000000000001,46.2,48.1
3_1_10_0,2011,Rural,3,India,1,Jammu and Kashmir,10,Srinagar,82.40000000000001,,59,,58,
3_1_10_0,2011,Total,3,India,1,Jammu and Kashmir,10,Srinagar,97.80000000000001,,74.40000000000001,,73.40000000000001,
3_1_10_0,2011,Urban,3,India,1,Jammu and Kashmir,10,Srinagar,98.10000000000001,97.10000000000001,74.60000000000001,65,73.7,63.3
3_1_11_0,2011,Rural,3,India,1,Jammu and Kashmir,11,Ganderbal,77,,34.1,,30.3,
3_1_11_0,2011,Total,3,India,1,Jammu and Kashmir,11,Ganderbal,78.60000000000001,,37.8,,34.2,
3_1_11_0,2011,Urban,3,India,1,Jammu and Kashmir,11,Ganderbal,87.60000000000001,,58.7,,55.90000000000001,
3_1_12_0,2011,Rural,3,India,1,Jammu and Kashmir,12,Pulwama,78.60000000000001,,47.1,,43.7,
3_1_12_0,2011,Total,3,India,1,Jammu and Kashmir,12,Pulwama,80.60000000000001,,51.90000000000001,,48.40000000000001,
3_1_12_0,2011,Urban,3,India,1,Jammu and Kashmir,12,Pulwama,94.40000000000001,75.90000000000001,85.40000000000001,68.2,81.5,67.8
3_1_13_0,2011,Rural,3,India,1,Jammu and Kashmir,13,Shupiyan,69.3,,56.3,,49.7,
3_1_13_0,2011,Total,3,India,1,Jammu and Kashmir,13,Shupiyan,71.10000000000001,,58.1,,51.90000000000001,
3_1_13_0,2011,Urban,3,India,1,Jammu and Kashmir,13,Shupiyan,99.80000000000001,100,87.90000000000001,87.10000000000001,87.80000000000001,87.10000000000001
3_1_14_0,2011,Rural,3,India,1,Jammu and Kashmir,14,Anantnag,65.5,,35.5,,30.4,
3_1_14_0,2011,Total,3,India,1,Jammu and Kashmir,14,Anantnag,71,,40.40000000000001,,35.4,
3_1_14_0,2011,Urban,3,India,1,Jammu and Kashmir,14,Anantnag,88.80000000000001,87.80000000000001,56.3,57.2,52,53.8
3_1_15_0,2011,Rural,3,India,1,Jammu and Kashmir,15,Kulgam,57.8,,31.1,,27.3,
3_1_15_0,2011,Total,3,India,1,Jammu and Kashmir,15,Kulgam,62.1,,33.9,,30.1,
3_1_15_0,2011,Urban,3,India,1,Jammu and Kashmir,15,Kulgam,81.10000000000001,83.60000000000001,46.40000000000001,43.6,42.6,40
3_1_16_0,2011,Rural,3,India,1,Jammu and Kashmir,16,Doda,70.5,,22,,21.6,
3_1_16_0,2011,Total,3,India,1,Jammu and Kashmir,16,Doda,72.3,,26.3,,25.9,
3_1_16_0,2011,Urban,3,India,1,Jammu and Kashmir,16,Doda,94,95.90000000000001,77.7,90.80000000000001,77.30000000000001,90.10000000000001
3_1_17_0,2011,Rural,3,India,1,Jammu and Kashmir,17,Ramban,52.5,,16.9,,16.6,
3_1_17_0,2011,Total,3,India,1,Jammu and Kashmir,17,Ramban,53.7,,19.2,,18.9,
3_1_17_0,2011,Urban,3,India,1,Jammu and Kashmir,17,Ramban,84,,81.10000000000001,,80.80000000000001,
3_1_18_0,2011,Rural,3,India,1,Jammu and Kashmir,18,Kishtwar,57.2,,14,,13.1,
3_1_18_0,2011,Total,3,India,1,Jammu and Kashmir,18,Kishtwar,59.5,,17.3,,16.3,
3_1_18_0,2011,Urban,3,India,1,Jammu and Kashmir,18,Kishtwar,96.40000000000001,,70.90000000000001,,69.2,
3_1_19_0,2011,Rural,3,India,1,Jammu and Kashmir,19,Udhampur,41.1,,7.2,,7.100000000000001,
3_1_19_0,2011,Total,3,India,1,Jammu and Kashmir,19,Udhampur,49,,18.9,,18.8,
3_1_19_0,2011,Urban,3,India,1,Jammu and Kashmir,19,Udhampur,85.80000000000001,91.30000000000001,73.90000000000001,77.40000000000001,73.7,77.10000000000001
3_1_2_0,2011,Rural,3,India,1,Jammu and Kashmir,2,Badgam,74.8,,36.4,,31.8,
3_1_2_0,2011,Total,3,India,1,Jammu and Kashmir,2,Badgam,77.2,,40,,35.9,
3_1_2_0,2011,Urban,3,India,1,Jammu and Kashmir,2,Badgam,92.40000000000001,90.90000000000001,63.2,41.90000000000001,62.2,40.90000000000001
