id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,lp_inf_man_t,lp_inf_man_1,lp_inf_man_2,lp_inf_man_3,lp_inf_man_4,lp_inf_man_5,lp_inf_man_6,lp_inf_man_7,lp_inf_man_8,lp_inf_man_9,lp_inf_man_10,lp_inf_man_11,lp_inf_man_12,lp_inf_man_13,kl_inf_man_t,kl_inf_man_1,kl_inf_man_2,kl_inf_man_3,kl_inf_man_4,kl_inf_man_5,kl_inf_man_6,kl_inf_man_7,kl_inf_man_8,kl_inf_man_9,kl_inf_man_10,kl_inf_man_11,kl_inf_man_12,kl_inf_man_13
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,149.7,181.6,70.5,123.5,34.3,,,83,,1185.6,,,,299.9,2134,718.5,1815.7,869,867.8000000000001,,,535.7000000000001,,2021.3,,,,3783.9
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,63.3,57.2,66.90000000000001,16.8,349.3,,,70.3,70.8,,,,,148,495.9,438.6,634.9000000000001,260,3213.5,,,375.3,525.2000000000001,,,,,759.3000000000001
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,96.60000000000001,58.7,91.10000000000001,66.90000000000001,349.3,,,70.3,174.4,,,,,255.4,1057.4,504.5,2263.4,669.8000000000001,3213.5,,,375.3,939.2000000000001,,,,,769.7000000000001
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,240.7,97.80000000000001,129.2,368.5,,,,,568.3000000000001,,,,,264.1,3606.7,2220.9,5072.1,3139,,,,,2514.6,,,,,770.6
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,63.3,57.2,66.90000000000001,16.8,349.3,,,70.3,70.8,,,,,148,495.9,438.6,634.9000000000001,260,3213.5,,,375.3,525.2000000000001,,,,,759.3000000000001
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,96.60000000000001,58.7,91.10000000000001,66.90000000000001,349.3,,,70.3,174.4,,,,,255.4,1057.4,504.5,2263.4,669.8000000000001,3213.5,,,375.3,939.2000000000001,,,,,769.7000000000001
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,240.7,97.80000000000001,129.2,368.5,,,,,568.3000000000001,,,,,264.1,3606.7,2220.9,5072.1,3139,,,,,2514.6,,,,,770.6
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,48.7,47.2,49.6,46.2,,,,38.5,48.40000000000001,,,,,139.5,588.3000000000001,581.8000000000001,552.6,1158.2,,,,548,638.4000000000001,,,,,546.6
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,59.6,48.40000000000001,55.5,46.2,289.3,,,39.7,68.10000000000001,,,,278.5,240.7,626.3000000000001,594.5,723.4000000000001,1158.2,4593.6,,,553.2000000000001,685.1,,,,1460.2,646.3000000000001
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,308.7000000000001,128.4,81.60000000000001,,289.3,,,163.8,563.8000000000001,,,,278.5,734.4000000000001,1499.4,1415.8,1482.5,,4593.6,,,1102.1,1860,,,,1460.2,1133.2
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,57.2,36.5,39.7,286.6,,,,30,46.3,,,,,255.5,431.5,402,501.9,534.1,,,,208.9,334.8,,,,,744.2000000000001
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,58.8,36.9,44.90000000000001,286.6,,,,30,46.3,,,,,254.9,446.8,406.4,588.8000000000001,534.1,,,,208.9,334.8,,,,,774.9000000000001
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,110.8,62.2,83.5,,,,,,,,,,,249.1,944.9000000000001,659.8000000000001,1233.4,,,,,,,,,,,1082.4
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,24.2,21.1,57.5,45.40000000000001,,,,30.5,101.9,,,48.7,,,321.7000000000001,302.6,730.3000000000001,393.2000000000001,,,,441.4,520.7000000000001,,,589.8000000000001,,
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,26.2,21.7,61.40000000000001,45.40000000000001,100.6,,,30.5,101.9,,,48.2,290.5,282.7,339.8,307.1,954.9000000000001,393.2000000000001,964.2000000000001,,,441.4,520.7000000000001,,,574,2624.8,1997.2
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,96.5,80.60000000000001,62.3,,100.6,,,,,,,42.8,290.5,282.7,996.6,725.5,1003.3,,964.2000000000001,,,,,,,366.6,2624.8,1997.2
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,109.3,109.7,80.90000000000001,27.5,,,,105.9,,,,36.3,,61.2,425.9,403.9,1130.3,214.9,,,,1290.2,,,,289.3,,527.1
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,114.5,109.6,129.4,996.6,117.4,,,106.6,607.1,,,36.3,2162.4,354.4,495.9,437.8,1994.3,1891.6,1722.7,,,1290.2,1321.3,,,289.3,5338.900000000001,2002.4
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,257.3,104.7,146.7,1163,117.4,,,176.4,607.1,,,,2162.4,386,2422.4,2485.2,2302.1,2179.7,1722.7,,,,1321.3,,,,5338.900000000001,2161.2
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,63.3,69.2,66.2,25.5,,,,,147.2,,,,,8.300000000000001,562.3000000000001,276.7,618.9000000000001,334.4,,,,,763.8000000000001,,,,,508.6
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,65.8,82.5,65.40000000000001,28.6,,,,,177.9,,,,,31.1,567,336.1,614.5,327.6,,,,,792.6,,,,,616.6
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,107.7,230.1,48,52.5,,,,,443.2000000000001,,,,,333.6,645.6,994.1,517.8000000000001,274.2,,,,,1041.4,,,,,2043.7
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,41.40000000000001,32.1,37.5,73.60000000000001,,,,19.3,171.4,,,,,28.3,332.3,448.5,433.6,241.5,,,,103.3,1649.9,,,,,313.4
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,55.8,48.6,63.3,70.5,144.1,,,19.3,245.1,,,,,84.80000000000001,504.5,465.4,923.8000000000001,228.2,4559,,,103.3,1107.3,,,,,682.5
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,100.4,135.5,76,22.6,144.1,,,,271.8,,,,,147.3,1038.9,554.5,1165.3,26.8,4559,,,,910.6,,,,,1091.1
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,21.8,18.5,51,29,,,,11.5,172.1,,,,,36.9,214,216.4,1484.9,194.9,,,,77.40000000000001,757,,,,,214
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,36,24.3,40.6,28.7,26.8,,,90.80000000000001,370.1,,,,,53.90000000000001,299.9,298.5,507.1,236.9,1703.4,,,154.1,780.8000000000001,,,,,544.9
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,114.1,118.7,38,25.2,26.8,,,136.7,421.8,,,,,93,772.2000000000001,1630.2,266,768.4000000000001,1703.4,,,198.6,787,,,,,1306.4
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,37.2,30.4,64.3,32.1,179.3,,,151.1,58.2,,,,,80.7,296.7,311.3,452.9,152.5,1321.3,,,1730.2,229.6,,,,,288
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,38.6,30.4,59.7,34.9,179.3,,,158.5,64.3,,,,,79.40000000000001,302.4,311.3,516.3000000000001,190.2,1321.3,,,1344.8,238.8,,,,,302.5
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,136.6,,33.6,77.90000000000001,,,,168.7,327.4,,,,,67.40000000000001,688.8000000000001,,808.4000000000001,771.8000000000001,,,,814.2000000000001,633.3000000000001,,,,,438.9
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,50.90000000000001,63.5,53.3,49.1,,,,75.5,19.3,,,,,50.3,496.9,704.4000000000001,843.4000000000001,266.7,,,,276.4,127.6,,,,,140.5
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,69.2,68.10000000000001,58.2,50.40000000000001,178.5,,,75.5,19.3,,1909.4,,,66.8,531.7000000000001,679.5,741.4000000000001,282.8,1398.1,,,276.4,127.6,,3339,,,289
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,184.6,150.2,69.7,93.2,178.5,,,,,,1909.4,,,170.6,751.4000000000001,240.9,498.3,792.8000000000001,1398.1,,,,,,3339,,,1225
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,42.6,55.1,26.2,32.7,,,,28.4,37.8,,,,,85,203.7,393.9,138.6,70.3,,,,78.30000000000001,291,,,,,203.6
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,48,60.2,28.4,32.7,,,,29.5,78.40000000000001,,,,,101.4,244.8,402.4,246.9,70.8,,,,95.40000000000001,476.1,,,,,209.5
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,146.5,289.8,48.2,30,,,,44.8,286.9,,,,,525,993.3000000000001,785.5,1254.7,151.6,,,,319.1,1427.8,,,,,361.8
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,46,47.1,41.2,38.8,,,,38.2,104,,,253.6,,122.2,223.6,371.9,219,119,,,,24.2,385.2000000000001,,,3785.4,,691.7000000000001
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,47.90000000000001,47.8,42.7,39,,,,38.2,104.6,,,253.6,,210.8,232.7,371.3,239,118.5,,,,24.2,395.2000000000001,,,3785.4,,1140.5
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,195,170.7,63.5,56.90000000000001,,,,,407.1,,,,,662.9000000000001,934.1,250,527,74.2,,,,,5128.200000000001,,,,,3432.3
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,100.9,57.2,104.3,98.2,,,,329.4,80.30000000000001,,,,,94.40000000000001,520.8000000000001,727.8000000000001,568.9,376.9,,,,986.6,216.7,,,,,166.7
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,113.4,65.40000000000001,112.9,97.2,383.5,,,329.4,147.1,,,,,174.3,626.4000000000001,781.5,864.6,374.6,18794.9,,,986.6,472.8,,,,,316.9
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,221.8,297.7,145.9,24.2,383.5,,,,484.9,,,,,301.5,1545,2299.9,2002.3,205.6,18794.9,,,,1767.7,,,,,556.3000000000001
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,101.3,61.7,28,20.7,,,,205.4,321.4,,,,,415.6,390.2000000000001,324.7000000000001,515.7000000000001,230.9,,,,322.8,2299.8,,,,,966.3000000000001
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,109.9,90.2,35.4,21.2,265.2,,,205.4,321.4,,,,,386.6,405.4,350,559.1,237.8,1167.8,,,322.8,2299.8,,,,,929
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,187.8,209.3,81.7,127.4,265.2,,,,,,,,,141.9,543.6,455.9,833.7000000000001,1818.1,1167.8,,,,,,,,,614.8000000000001
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,267.1,237,139,89.30000000000001,,,,243.7,638.1,,,,1133.6,351,765.6,1211.6,835.5,86.80000000000001,,,,928,995.4000000000001,,,,1516.7,795.6
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,264.5,223.8,122.1,97.80000000000001,233.9,,,243.7,504.3,,,,1129.2,366.9,818,1188.2,938.4000000000001,127.4,3036.6,,,928,1055.9,,,,1514.4,851.1
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,243.8,94.10000000000001,75.8,297.3,233.9,,,,297.4,,,,842.1,480.1,1223.5,958.7000000000001,1219.7,1083.4,3036.6,,,,1149.5,,,,1360.6,1245.1
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,108.7,179.9,30.1,48.1,,,,109.3,372.1,,,,,257.8,532.2000000000001,795.9000000000001,642.5,357.4,,,,381.4,978.9000000000001,,,,,669.3000000000001
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,130.4,243.5,39.3,47.5,207.1,,,109.3,457.9,,,,,287.6,578.4,860.3000000000001,641.1,351.2000000000001,4556.8,,,381.4,810.6,,,,,700.2000000000001
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,243.2,397.2000000000001,54.7,32.8,207.1,,,,598,,,,,886.8000000000001,818,1015.9,638.7000000000001,198.5,4556.8,,,,535.7000000000001,,,,,1322.9
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,103.3,116.2,56.3,43.2,152.1,,,168.5,517.8000000000001,,,,,337.8,503.2000000000001,563,878.1,249.1,7113.700000000001,,,376.4,1228.5,,,,,632.6
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,179.2,219.5,101,50.1,364.2000000000001,,,326.5,539.2000000000001,,,859.1,1853.3,225.2,864.4000000000001,730.4000000000001,1287.6,250.4,3730.9,,,1248.4,4232.2,,,3187.8,5965.200000000001,1398.3
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,534,1503.5,154.5,184.6,369.6,,,766,573.5,,,859.1,1853.3,96.40000000000001,2553.7,2810.2,1777.8,277.1,3645.2,,,3674.7,9046.9,,,3187.8,5965.200000000001,2274.6
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,219.4,156.2,71.40000000000001,,116.8,,,408.1,576.6,,,,1341.3,572.2000000000001,796.3000000000001,538.2000000000001,1495.3,,1157,,,2777.4,803.2000000000001,,,,1238.5,1151.5
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,247.9,161.8,77.90000000000001,,147.1,,,408.1,423.6,,,,1171.9,611.6,1055.8,583.9,1707.6,,1619.7,,,2777.4,2699.9,,,,2902.5,1561.4
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,450.6,286.9,101.7,,185.8,,,,284.1,,,,1123.4,774.1,2899.5,1602.6,2481.2,,2211,,,,4429.2,,,,3379.7,3250.9
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,114.1,189.3,41.3,13,385.7000000000001,,,413.6,728.7000000000001,,,,244.3,407.1,486.1,726,515.6,19.3,3471.1,,,4072.3,2107.2,,,,492.8,635.6
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,123.7,190.8,56.6,13,276.5,,,342.6,1564,,267.8,,320.2000000000001,407.1,549.7000000000001,765.1,950.9000000000001,20,3775.9,,,3423.5,2146.5,,2785.5,,802.5,635.6
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,321.7000000000001,225.5,100.9,107.1,220.6,,,106.7,2346.8,,267.8,,779.9000000000001,,1867.6,1641.5,2215.3,739.2000000000001,3931.8,,,1267.7,2183.3,,2785.5,,2678.4,
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,125,83,83.80000000000001,29.5,115.7,,,184.6,1658.1,,,,,69.5,617.8000000000001,449.1,735.9000000000001,205.7,2164.1,,,1731.2,1485,,,,,732.3000000000001
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,131.6,104.7,84.90000000000001,29.5,162.4,,,189.1,1426.6,,75,,110.6,73.2,613.6,473.6,658,205.7,1391.9,,,1671,1292,,1703.4,,501.4,719
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,200.7,412.9,87.90000000000001,,214.3,,,255.2,319.2000000000001,,75,,110.6,139.3,569.2000000000001,823.3000000000001,442.4,,535.7000000000001,,,801.6,368.9,,1703.4,,501.4,483.9
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,40.7,223,21.8,43.2,,,2,,,,,,,135.4,113.9,968.5,304.3,82,,,45.8,,,,,,,399.3
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,44.3,213.3,36.2,43.2,286.9,,2,540,1330.8,,,,,148.9,136.3,871.9000000000001,473.8,82,2151.9,,45.8,1427,4584.900000000001,,,,,449.2000000000001
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,254.6,178.8,126.6,77.10000000000001,286.9,,,540,1330.8,,,,,377.3,1444.9,527.2000000000001,1540.4,227.1,2151.9,,,1427,4584.900000000001,,,,,1293.6
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,141.4,411,73.10000000000001,32.5,,,,138.3,,,,,,217.6,663.6,978.6,712.4000000000001,624.2000000000001,,,,226.3,,,,,,465.4
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,194.7,366.4,73.8,53.5,306.7,,19.3,211.4,917.8000000000001,,,,548,296.4,1649.7,1940.1,946,393.1,2267.4,,215.1,5500,6650.6,,,,2903.3,2342.7
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,259.2,338.1,75.5,60.7,306.7,,19.3,234.1,917.8000000000001,,,,548,436.6,2845.2,2548.7,1492.9,314.6,2267.4,,215.1,7138.3,6650.6,,,,2903.3,5683.900000000001
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,93.10000000000001,462.3,32.5,24.7,,404.4,,50.90000000000001,28.3,,,,,98,394.2000000000001,1698.5,441.7000000000001,234.2,,5236.700000000001,,118.5,107.4,,,,,254.3
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,152.2,408.1,55,24.8,158.7,404.4,,72,211.4,,,,,267.8,930.9000000000001,1914.9,1258.6,232.5,2234,5236.700000000001,,256.1,561.8000000000001,,,,,1127.7
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,431.1,195.1,137.2,40.1,158.7,,,443.5,477,,,,,796.1,3461.4,2765.1,4241.8,64.60000000000001,2234,,,2669.9,1221.1,,,,,3846.2
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,54.6,109.4,18.3,63.3,122.1,,,58.5,70.40000000000001,,,,,,1098.3,9031.700000000001,607.9,306.8,1085.6,,,377.9,292.8,,,,,
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,69.90000000000001,138.5,26.9,62.7,274.4,,177.3,61.7,237.9,,,,,98.2,1243.8,7541.6,1048.8,325.9,3651.5,,5217.400000000001,455.7000000000001,632.4000000000001,,,,,1660.6
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,122.6,235.2,73.7,61.5,349.9,,177.3,178.3,700.1,,,,,98.2,1743.7,2585.4,3454.4,358.5,4923.900000000001,,5217.400000000001,3294.7,1569.1,,,,,1660.6
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,46,56.90000000000001,32.2,54.3,,,,23,16.4,,,,,36,307.3,805.5,495.2000000000001,133.6,,,,281.7,102,,,,,167.4
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,67,82.30000000000001,33.5,57.40000000000001,,,387.6,23,79.80000000000001,,,,,165.8,823.6,956.2000000000001,614.7000000000001,194,,,4957.400000000001,281.7,163,,,,,4489.6
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,181.3,234.8,38.8,136.4,,,387.6,,1187,,,,,214,3636.1,1860.3,1066.3,1714.1,,,4957.400000000001,,1228.5,,,,,6093.8
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,37.3,45,34.4,33.5,,,,30.4,13.9,,,,,11.5,253.7,277,759.7000000000001,120.5,,,,176,139.3,,,,,414.4
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,42,47.3,52.90000000000001,41.8,,,144.6,33.7,70.90000000000001,,464.2000000000001,,,19.7,258.2,293.2,552.4,151.7,,,1294.6,159.1,293.7,,1107.1,,,515.2000000000001
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,75.5,257.1,72.8,82,,,144.6,50.40000000000001,419.7000000000001,,464.2000000000001,,,64.8,290.3,1760.7,330.4,302.9,,,1294.6,73.5,1239.6,,1107.1,,,1075.6
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,76,200,34.1,27.6,,,,26.8,31.4,,,,,34.2,717.8000000000001,1817.6,562.4,193.9,,,,34.3,96.40000000000001,,,,,57.6
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,77.10000000000001,199.2,32.8,27.6,,,,26.8,243.8,,,,,34.1,713.2000000000001,1751.8,567.6,193.9,,,,34.3,319.1,,,,,58.2
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,86.40000000000001,189.2,26.9,,,,,,684.6,,,,,19.3,674.4000000000001,1002.5,591.3000000000001,,,,,,781.3000000000001,,,,,167.1
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,43.90000000000001,145.6,38.1,43.8,,,,42.3,45,,,,,27.4,366.3,1028.5,353.6,273.1,,,,277.1,271.3,,,,,122.7
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,47.3,133.5,39.1,39,,,,52.1,74.8,,,75,287.7,54.8,415.9,901,392,245.8,,,,402.7000000000001,337,,,621.4000000000001,1413,684.2000000000001
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,72.7,98.2,54.90000000000001,29.2,,,,199,411.8,,,75,287.7,115.1,791.9000000000001,528.2000000000001,976.2000000000001,190.3,,,,2298.2,1078.5,,,621.4000000000001,1413,1922.6
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,67.7,129.1,48.2,30.4,51.40000000000001,,,36.4,,,,,,29.4,411.8,694.3000000000001,285.4,451.3,782.1,,,239.8,,,,,,233.4
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,68.3,128.9,48.7,31.6,54.5,,,36.4,208.1,,,,,38.2,418.2000000000001,694.5,311,433.1,764,,,239.8,567.3000000000001,,,,,240.8
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,94.90000000000001,105,69,52.40000000000001,69.60000000000001,,,,208.1,,,,,115.4,702.1,726.4000000000001,1301.4,94,674.9000000000001,,,,567.3000000000001,,,,,305.7
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,72.90000000000001,76.90000000000001,70.8,41.3,,,,23.6,57.8,,,,,174,487.8,497,903.9000000000001,283.6,,,,120,297.7,,,,,284.9
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,90.90000000000001,92.60000000000001,75.8,41.3,282.5,,,23.6,145.7,,,,190.7,207,545.5,523.9,991.6,283.6,1584.4,,,120,435.3,,,,842.1,462.2000000000001
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,410.3,550,123,,282.5,,,,847,,,,190.7,411.2000000000001,1568.4,1307.1,1819.6,,1584.4,,,,1532.3,,,,842.1,1560.1
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,68.7,89,142,26.3,,,,31.4,36,,,,,144.1,235.9,378.4,566.7000000000001,101.9,,,,112.4,264.6,,,,,211.8
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,72.10000000000001,105.1,141,26.3,212,,,31.3,73.10000000000001,,,271.4,167.1,144,262.4,435.6,605.9,101.8,3462,,,113.5,703.9000000000001,,,3642.6,1195.6,210.9
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,219.5,671.6,126.1,10.5,212,,,21.6,120.5,,,271.4,167.1,128.6,1432.3,2446.4,1145.2,1.1,3462,,,220.4,1266.7,,,3642.6,1195.6,122.1
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,51.40000000000001,66.10000000000001,92.90000000000001,26.1,,,,47.1,52,,,,,52.90000000000001,339.7000000000001,420.6,735.6,151.6,,,,199.8,149,,,,,423.5
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,59,81.60000000000001,84.7,32,166.7,,,47.1,105.9,,,,347.9,56.3,406.7000000000001,482.1,775.6,163.4,2452.5,,,199.8,231.2,,,,792.8000000000001,558.9
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,122.7,142.7,57.1,104.8,166.7,,,,985.6,,,,347.9,128.7,968.1,724.1,909.2000000000001,309,2452.5,,,,1571.3,,,,792.8000000000001,3436.8
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,101.3,142.4,51.40000000000001,74,,,,80.40000000000001,27.2,,,50.90000000000001,,63.5,504.9,461.3,728.6,782.2000000000001,,,,229,309.8,,,697.3000000000001,,429.1
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,106,150.4,57.40000000000001,74,,,,81.5,64.10000000000001,,,50.90000000000001,,64.3,512.6,456.5,765.1,782.2000000000001,,,,228.6,387.5,,,697.3000000000001,,436.8
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,152.5,239.7,78.40000000000001,,,,,98.2,104.1,,,,,92.90000000000001,589.9,403.3,892.2000000000001,,,,,221.8,471.5,,,,,692.1
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,71.8,87,69.5,126.3,,,,29.6,119.2,,,,,142.5,280.3,601.9,200.2,372.1,,,,11.5,1282,,,,,504.5
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,76.80000000000001,86.80000000000001,71.40000000000001,125.6,192.8,,,33.6,112.2,180.3,,,,143.4,426.2000000000001,605.3000000000001,294.8,391.7000000000001,1935.6,,,152.7,1536.3,1297,,,,1209.1
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,136.3,53.6,120.7,96.40000000000001,192.8,,,177.4,106.8,180.3,,,,144.2,2183.8,1114.2,2687.8,1182.8,1935.6,,,5161.900000000001,1731.5,1297,,,,1868.9
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,30,52.40000000000001,46.3,22.1,,,,,,,,,,56.40000000000001,154.4,306.8,433.6,93,,,,,,,,,,377
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,32.5,57,50.7,22.3,122.1,,,,537.6,,,44.40000000000001,,64.60000000000001,163.6,309.8,422.5,94.90000000000001,2405.2,,,,835.6,,,33,,392.3
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,98.90000000000001,183.2,59.90000000000001,33.3,122.1,,,,537.6,,,44.40000000000001,,98.2,401.4,391.8,399.1,226.3,2405.2,,,,835.6,,,33,,454.9
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,92,171,137.1,33.9,,,,85.2,107.6,,,,,88.80000000000001,2779.6,9243.200000000001,5121.1,794.6,,,,1749.9,2488.1,,,,,2675.1
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,102.8,168.7,111,33.9,,,,85.80000000000001,213.8,,,,,100.2,3210.2,8838.4,4730.8,794.6,,,,1780.7,3298,,,,,2761.2
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,138.8,163.4,106.6,,,,,160.7,257.1,,,,,225,4644.1,7938.6,4664.8,,,,,5463.8,3628.3,,,,,3698.6
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,76.3,44.90000000000001,143.2,45,,,,58.6,283.8,,,,,31.9,719.1,2287.7,930.1,145.2,,,,228.5,876.1,,,,,540.7000000000001
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,91.40000000000001,53.90000000000001,134.9,60,202,,,59.8,283.8,267.8,,,,101.8,902.6,2388.4,1097.9,192.7,8004.5,,,269.5,876.1,10862.2,,,,901.4000000000001
