id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,est_sh_6,est_sh_7,est_sh_8,est_sh_9,est_sh_11,own_fen,own_men,size
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,68.2,5.9,.5,3.3,22.1,6,94,2
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,65.90000000000001,5.600000000000001,.7000000000000001,.7000000000000001,27.1,3,97,2
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,57.8,8.300000000000001,.8,4.7,28.4,10,90,2
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,52.6,10.1,.9,7.300000000000001,29.1,15,85,2
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,53.8,11.2,,4.600000000000001,30.4,5,95,1
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,62,14.2,.6000000000000001,4,19.2,4,96,2
3_3_37_0,2011,Urban,3,India,3,Punjab,37,Jalandhar,66,15.6,.9,3.7,13.8,4,96,2
3_3_38_0,2011,Rural,3,India,3,Punjab,38,Hoshiarpur,54.1,14,.1,5.2,26.5,13,87,1
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,60.6,11.2,.3,4.4,23.4,10,90,2
3_3_38_0,2011,Urban,3,India,3,Punjab,38,Hoshiarpur,67.3,8.200000000000001,.5,3.7,20.2,7,93,2
3_3_39_0,2011,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,55.1,6,2.2,4.100000000000001,32.5,5,95,1
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,57.3,6.300000000000001,2.4,8.5,25.5,5,95,2
3_3_39_0,2011,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,59.2,6.5,2.6,12.6,19.1,5,95,2
3_3_40_0,2011,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,52.3,10,1.9,4.600000000000001,31.2,7,93,2
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,61.90000000000001,10.3,1,3.6,23.2,7,93,2
3_3_40_0,2011,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,72.8,10.6,,2.4,14.2,6,94,2
3_3_41_0,2011,Rural,3,India,3,Punjab,41,Ludhiana,33.4,29.6,0,5.9,31,12,88,2
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,57.3,13.1,0,5.4,24.2,7,93,2
3_3_41_0,2011,Urban,3,India,3,Punjab,41,Ludhiana,62.40000000000001,9.5,0,5.300000000000001,22.8,5,95,2
3_3_42_0,2011,Rural,3,India,3,Punjab,42,Moga,46.2,11.6,,7.300000000000001,34.8,8,92,2
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,58.1,10.6,.8,4.4,26.1,7,93,2
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,67.60000000000001,9.800000000000001,1.5,2,19.2,6,94,2
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,52.8,17.9,.3,1.8,27.2,2,98,1
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,62.3,10.5,.2,1.4,25.6,2,98,2
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,70.90000000000001,3.8,.2,1.1,24,2,98,3
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,50.3,13,,1.4,35.3,8,92,2
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,57.5,10.7,.2,2.5,29.2,8,92,2
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,67.5,7.4,.4,4,20.6,9,91,2
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,46.3,8.800000000000001,,3.5,41.40000000000001,17,83,1
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,58.7,9.5,1.2,3.3,27.2,11,89,2
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,67.90000000000001,10,2.1,3.2,16.8,6,94,3
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,56.5,3.3,,11.1,29,5,95,2
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,66.5,4.800000000000001,,7.4,21.2,5,95,2
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,71.90000000000001,5.600000000000001,,5.4,17,5,95,2
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,50.1,1.9,,5.800000000000001,42.1,5,95,1
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,48.3,8.1,,5.7,37.9,4,96,2
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,47.5,10.9,,5.600000000000001,36,4,96,2
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,47.1,9.700000000000001,.5,8.300000000000001,34.4,5,95,2
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,48.90000000000001,8.6,.4,7,35,10,90,2
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,50.7,7.600000000000001,.4,5.800000000000001,35.6,14,86,2
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,39.2,36.7,,1.6,22.5,6,94,1
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,47.40000000000001,30.1,,.8,21.8,8,92,1
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,54,24.8,,.1,21.2,10,90,1
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,39.2,36.7,,1.6,22.5,6,94,1
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,47.40000000000001,30.1,,.8,21.8,8,92,1
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,54,24.8,,.1,21.2,10,90,1
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,79,8.800000000000001,.1,1.2,10.8,3,97,2
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,74,6.7,.3,3.1,15.9,5,95,2
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,63.90000000000001,2.2,.6000000000000001,7,26.3,10,90,2
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,75.5,3.5,,6.300000000000001,14.7,9,91,1
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,66.5,1.3,1.2,7.7,23.3,4,96,1
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,63.40000000000001,.6000000000000001,1.6,8.200000000000001,26.3,2,98,1
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,35.2,19.9,.4,.1,44.5,1,99,1
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,46,12.9,1.7,2.9,36.6,8,92,2
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,58.8,4.7,3.2,6.2,27.2,16,84,2
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,54.1,3.9,,20.1,21.9,12,88,1
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,60.8,4.100000000000001,.5,9.800000000000001,24.8,8,92,2
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,63.5,4.2,.8,5.600000000000001,25.9,7,93,2
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,52.40000000000001,30.4,,1.7,15.4,5,95,1
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,56.5,23.6,.8,2.7,16.4,11,89,2
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,56.90000000000001,23,.8,2.8,16.5,11,89,2
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,51.90000000000001,26.9,,.4,20.8,0,100,1
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,63.8,19.6,,.3,16.4,0,100,1
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,90.60000000000001,3,,,6.4,0,100,2
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,60.1,16.9,,3.2,19.9,3,97,1
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,64.2,14.1,.1,2.9,18.7,3,97,1
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,82.90000000000001,1.7,.4,1.6,13.4,2,98,2
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,54.5,14.1,,3.9,27.5,0,100,1
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,56.1,13.4,0,3.8,26.7,0,100,1
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,82.40000000000001,2.8,.6000000000000001,1.5,12.8,2,98,2
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,49.8,23.9,.9,3.1,22.3,1,99,1
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,50,19.3,.7000000000000001,4.4,25.6,3,97,1
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,50.40000000000001,6,,8.200000000000001,35.3,9,91,2
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,50.40000000000001,21,.1,3.2,25.4,4,96,1
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,55.1,16,.4,2,26.5,7,93,2
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,33.6,4.9,.5,1.6,9.4,6,94,1
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,54.3,16.4,1.5,1.6,26.2,2,98,1
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,60,12.4,1.1,2.4,24,1,99,1
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,72.40000000000001,3.8,.3,4.2,19.3,0,100,2
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,56.1,27.3,,3.5,13,8,92,2
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,58.5,23.3,.5,4.100000000000001,13.5,8,92,2
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,69.40000000000001,5.100000000000001,2.9,6.9,15.7,7,93,2
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,53.8,19.5,,2.1,24.6,1,99,1
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,55.5,17.8,,2.2,24.5,1,99,1
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,69.2,4.3,,3.2,23.3,7,93,2
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,55.1,11.6,1.4,1.9,30,3,97,1
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,55.90000000000001,10.8,1.8,3.9,27.6,3,97,1
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,60.6,5.9,4,17.1,12.5,5,95,2
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,46.90000000000001,9.4,4.7,2.6,36.5,2,98,1
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,52.6,12.2,3.5,2.8,28.9,4,96,2
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,63.8,17.8,1.1,3.3,14,9,91,2
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,56.6,23.8,1.5,3,15.1,5,95,2
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,56.90000000000001,20.2,1.2,5.4,16.3,5,95,2
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,57.90000000000001,16.3,.5,9.300000000000001,16.1,6,94,2
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,60.7,9.700000000000001,,10.1,19.6,2,98,2
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,62.5,9.700000000000001,,7.4,20.4,3,97,2
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,65,9.700000000000001,,3.7,21.6,3,97,2
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,60.5,11.2,.1,7.5,20.7,0,100,1
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,62.3,9.200000000000001,.1,4.5,23.9,1,99,2
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,64.2,7.100000000000001,,1.2,27.4,1,99,2
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,51.7,18.3,,2.5,27.6,9,91,1
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,68.60000000000001,4.3,,2.4,24.7,4,96,2
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,72.8,.8,,2.4,23.9,3,97,2
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,52.7,26.6,1.6,,19.1,7,93,1
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,50.5,17.9,1.8,4.800000000000001,25.1,8,92,1
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,47.6,7,2,10.7,32.6,9,91,2
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,70.10000000000001,4.7,.5,2.5,22.1,2,98,1
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,60.6,11.7,.2,6.5,21,5,95,2
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,53.90000000000001,16.5,,9.200000000000001,20.3,7,93,2
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,52.90000000000001,14.7,8.5,6.4,17.5,10,90,1
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,57.6,11.3,4.600000000000001,5.9,20.6,9,91,2
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,62.40000000000001,7.800000000000001,.8,5.300000000000001,23.8,7,93,2
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,35.4,55.1,.4,,9.200000000000001,4,96,1
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,42.8,37.8,1.1,3.5,14.7,6,94,1
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,51.3,18.3,1.9,7.4,21,9,91,2
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,60.5,4,,.9,34.6,1,99,1
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,72.5,3,,3.3,21.2,9,91,2
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,80,2.3,,4.800000000000001,12.8,13,87,2
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,69.7,6.9,0,.4,23,24,76,1
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,62.8,7,.1,6.600000000000001,23.4,10,90,2
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,59.3,7.100000000000001,.1,9.9,23.6,3,97,2
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,35.3,41,0,5.4,18.3,1,99,1
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,42.3,32.6,0,6.4,18.6,2,98,1
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,60.2,11.1,.1,9,19.5,3,97,1
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,64.90000000000001,5,.2,7.5,22.4,5,95,1
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,58.7,5.600000000000001,.7000000000000001,10.6,24.4,4,96,1
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,47.3,6.800000000000001,1.8,16.1,28.1,4,96,2
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,44.6,7.2,,1.1,47.1,9,91,2
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,64,2.5,,2.6,30.9,6,94,2
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,72.60000000000001,.4,,3.2,23.8,4,96,2
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,65.3,3,,6.100000000000001,25.6,6,94,2
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,61.1,7.100000000000001,.2,6.9,24.7,6,94,2
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,56.3,11.6,.5,7.9,23.7,7,93,2
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,70.60000000000001,.2,,.5,28.7,0,100,2
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,63.1,1.3,3.9,1.5,30.1,1,99,2
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,53.6,2.8,8.800000000000001,2.8,32,2,98,2
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,69.8,17.8,,0,12.4,8,92,2
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,67.5,16.8,,0,15.6,8,92,2
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,59.3,13,,,27.7,8,92,2
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,59.3,12.8,,.6000000000000001,27.3,6,94,1
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,66.5,11.4,1.8,1.7,18.6,6,94,2
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,71.2,10.4,3,2.5,12.9,6,94,2
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,33,40.40000000000001,,1.8,24.8,1,99,2
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,52.2,25.9,.9,1.5,19.5,6,94,2
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,68.8,13.5,1.6,1.2,15,11,89,2
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,65.60000000000001,20.4,,4,10,5,95,2
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,70.40000000000001,12.3,.1,8.200000000000001,9,3,97,2
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,77.10000000000001,1,.2,14.1,7.600000000000001,0,100,2
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,63.90000000000001,8.1,,6.300000000000001,21.7,5,95,2
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,65.60000000000001,5.9,,7,21.5,7,93,2
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,67.8,3.2,,7.9,21.2,9,91,2
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,80.10000000000001,4.5,0,2.9,12.5,4,96,2
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,76.5,4.3,0,3,16.3,5,95,2
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,65.3,3.6,,3.1,28,9,91,2
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,51.3,35.6,,.2,12.9,0,100,1
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,59.8,23.4,,1.6,15.1,0,100,1
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,73.5,3.8,,3.9,18.8,1,99,2
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,62.3,12.8,,.6000000000000001,24.3,16,84,1
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,50,14.8,4.7,3.4,27.1,14,86,2
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,49.3,14.9,4.9,3.6,27.2,14,86,2
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,51.3,35.6,,.2,12.9,0,100,1
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,59.8,23.4,,1.6,15.1,0,100,1
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,73.5,3.8,,3.9,18.8,1,99,2
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,62.7,8.700000000000001,,8.4,20.2,4,96,2
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,64,9.4,.3,9.5,16.8,7,93,2
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,62.7,8.700000000000001,,8.4,20.2,4,96,2
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,64,9.4,.3,9.5,16.8,7,93,2
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,,,,,,,,
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,64,9.4,.3,9.5,16.8,7,93,2
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,,,,,,,,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,64,9.4,.3,9.5,16.8,7,93,2
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,64,9.4,.3,9.5,16.8,7,93,2
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,64,9.4,.3,9.5,16.8,7,93,2
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,62.7,8.700000000000001,,8.4,20.2,4,96,2
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,64,9.4,.3,9.5,16.8,7,93,2
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,62.7,8.700000000000001,,8.4,20.2,4,96,2
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,64,9.4,.3,9.5,16.8,7,93,2
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,62.7,8.700000000000001,,8.4,20.2,4,96,2
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,63.90000000000001,9.4,.3,9.5,16.9,7,93,2
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,64,9.4,.3,9.5,16.8,7,93,2
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,52.1,20,,.9,26.9,0,100,1
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,57.3,17.8,,3.4,21.4,2,98,2
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,63.6,15.2,,6.5,14.8,5,95,2
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,40.40000000000001,50.6,,.9,8,0,100,1
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,53.2,35.4,,1.3,10.1,1,99,1
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,78,6,,1.9,14.1,3,97,2
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,53.2,25,1,,20.7,3,97,2
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,59.8,17.4,.8,2.3,19.7,3,97,2
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,65,11.2,.6000000000000001,4.2,19,2,98,2
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,50.8,32.4,,9.700000000000001,7.2,2,98,2
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,57.1,19.6,.3,7.5,15.5,5,95,2
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,64.8,4.2,.7000000000000001,4.800000000000001,25.5,8,92,2
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,50.6,15.6,1.1,1.9,30.8,2,98,2
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,53.7,16.4,1.4,2,26.5,2,98,2
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,60.7,18.1,2,2.4,16.8,1,99,2
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,72.7,18.1,,.3,8.9,2,98,2
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,70.40000000000001,15.3,.8,2.1,11.4,4,96,2
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,68.10000000000001,12.4,1.7,4,13.8,5,95,2
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,70.7,14.5,1.5,1.4,11.8,1,99,1
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,71.10000000000001,12.8,1,3.3,11.7,2,98,2
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,71.8,9.200000000000001,.1,7.4,11.5,4,96,2
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,63.2,20.9,.4,5.9,9.600000000000001,5,95,2
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,64.7,16.1,.3,4.5,14.4,4,96,2
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,68,5.600000000000001,,1.4,25,1,99,2
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,64.60000000000001,4.600000000000001,.5,2,28.3,0,100,2
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,62.7,5.300000000000001,.5,3.8,27.7,2,98,2
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,58.90000000000001,6.7,.4,7.600000000000001,26.4,5,95,2
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,61,22.7,1.4,6.300000000000001,8.6,6,94,2
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,65.60000000000001,11.7,1.8,6.4,14.4,4,96,2
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,70.3,.5,2.2,6.5,20.4,1,99,2
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,61.40000000000001,6.2,2,5.9,24.6,5,95,2
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,54.1,17.1,2.1,5.100000000000001,21.5,11,89,2
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,51.5,21.1,2.2,4.800000000000001,20.4,13,87,2
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,58.2,22.6,,3.3,15.9,3,97,2
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,67,10.5,1.7,2.6,18.2,4,96,2
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,71.5,4.3,2.6,2.3,19.3,4,96,2
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,59.6,15.8,.7000000000000001,2,21.9,14,86,1
