id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,road_lng_t,road_lng_h,road_lng_r,road_lng_o,road_int_t,road_int_h,road_int_r,road_int_o,station_nmb_t,station_nmb_r,station_nmb_m,station_den_t,station_den_r,station_den_m
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,674,429,226,18.7,183,117,61.5,5.100000000000001,7,7,0,1.9,1.9,0
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,150,90.60000000000001,54.6,4.9,980,592,357,32,4,4,0,26.12,26.12,0
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,275,211,62.2,2.2,119,91.30000000000001,26.9,1,1,1,0,.43,.43,0
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,373,264,74.10000000000001,34.6,154,109,30.6,14.3,3,3,0,1.24,1.24,0
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,97.2,53,11.8,32.4,904,492,110,301,2,2,0,18.59,18.59,0
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,360,251,109,.6000000000000001,171,119,51.7,.3,0,0,0,0,0,0
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,411,296,114,.6000000000000001,189,136,52.6,.3,3,3,0,1.38,1.38,0
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,50.5,45.1,5.4,0,745,665,79.2,0,3,3,0,44.27,44.27,0
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,295,203,90.10000000000001,1.6,130,89.30000000000001,39.6,.7000000000000001,0,0,0,0,0,0
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,533,319,186,27.6,209,125,73.2,10.9,4,4,0,1.57,1.57,0
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,238,115,96.10000000000001,26.1,894,434,361,98.10000000000001,4,4,0,15.04,15.04,0
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,588,145,422,20.3,459,113,330,15.8,11,11,0,8.59,8.59,0
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,615,155,437,23.8,475,120,337,18.3,11,11,0,8.48,8.48,0
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,27.5,10,14,3.5,1733,631,882,219,0,0,0,0,0,0
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,696,221,261,214,420,133,158,129,4,4,0,2.41,2.41,0
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,2306,478,505,1324,1157,240,253,664,16,14,2,8.029999999999999,7.020000000000001,1
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,1610,257,244,1110,4784,763,724,3296,12,10,2,35.65,29.71,5.94
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,710,201,328,182,780,221,360,199,0,0,0,0,0,0
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,3062,427,925,1710,2517,351,760,1406,7,1,6,5.75,.8200000000000001,4.93
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,2352,226,597,1529,7701,741,1954,5005,7,1,6,22.92,3.27,19.65
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,669,309,357,2.7,189,87.2,101,.7000000000000001,7,7,0,1.98,1.98,0
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,829,374,442,12.2,225,102,120,3.3,10,10,0,2.71,2.71,0
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,160,65.7,85.10000000000001,9.600000000000001,1093,448,580,65.3,3,3,0,20.45,20.45,0
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,475,312,162,.8,136,89.40000000000001,46.2,.2,4,4,0,1.14,1.14,0
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,639,380,255,4.7,175,104,69.7,1.3,6,6,0,1.64,1.64,0
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,164,67.40000000000001,93.10000000000001,3.8,1045,429,592,24.4,2,2,0,12.72,12.72,0
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,177,154,10.8,11.6,104,90.80000000000001,6.4,6.800000000000001,7,7,0,4.12,4.12,0
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,240,178,13.6,48.40000000000001,137,101,7.7,27.6,9,9,0,5.13,5.13,0
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,63.1,23.5,2.7,36.8,1115,416,48.3,650,2,2,0,35.35,35.35,0
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,667,518,135,13.7,206,160,41.90000000000001,4.3,1,1,0,.31,.31,0
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,842,597,192,53.40000000000001,251,178,57.3,15.9,5,5,0,1.49,1.49,0
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,176,79.30000000000001,56.7,39.6,1443,651,466,326,4,4,0,32.86,32.86,0
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,1115,537,559,19,298,143,149,5.100000000000001,8,8,0,2.14,2.14,0
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,1707,727,768,212,428,182,192,53.1,19,19,0,4.76,4.76,0
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,592,190,209,193,2426,779,856,791,11,11,0,45.08,45.08,0
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,320,214,107,0,137,91.2,45.5,0,1,1,0,.43,.43,0
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,415,267,147,.9,172,110,60.8,.4,5,5,0,2.07,2.07,0
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,94.10000000000001,53,40.2,.9,1289,726,551,12.1,4,4,0,54.78,54.78,0
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,262,241,20.8,.1,98.80000000000001,90.90000000000001,7.800000000000001,0,3,3,0,1.13,1.13,0
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,300,273,27.2,.1,112,102,10.1,0,4,4,0,1.49,1.49,0
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,38.7,32.3,6.4,0,981,819,162,0,1,1,0,25.37,25.37,0
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,553,388,160,5.4,110,76.90000000000001,31.7,1.1,3,3,0,.6,.6,0
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,657,441,208,8.200000000000001,126,84.80000000000001,40,1.6,5,5,0,.96,.96,0
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,104,53,48.40000000000001,2.8,675,344,314,18.3,2,2,0,12.96,12.96,0
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,354,271,75.2,8,91.30000000000001,69.8,19.4,2.1,8,8,0,2.06,2.06,0
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,508,393,96.7,18.1,123,95.2,23.4,4.4,14,14,0,3.39,3.39,0
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,154,123,21.5,10,602,479,83.90000000000001,39.1,6,6,0,23.41,23.41,0
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,582,234,279,70.2,157,63.1,75.3,19,0,0,0,0,0,0
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,643,257,304,82.30000000000001,171,68.3,80.90000000000001,21.9,0,0,0,0,0,0
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,60.3,23.2,25,12.1,1121,431,466,225,0,0,0,0,0,0
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,523,363,160,.2,122,85,37.4,0,1,1,0,.23,.23,0
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,613,425,188,.2,141,97.90000000000001,43.3,0,3,3,0,.6900000000000001,.6900000000000001,0
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,89.40000000000001,61.3,28.1,0,1479,1013,465,0,2,2,0,33.08,33.08,0
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,1012,624,363,24.2,134,82.80000000000001,48.2,3.2,2,2,0,.27,.27,0
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,1074,676,374,24.2,141,88.7,49,3.2,2,2,0,.26,.26,0
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,62.7,51.90000000000001,10.7,0,721,597,124,0,0,0,0,0,0,0
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,1075,551,518,6.600000000000001,190,97.2,91.5,1.2,6,6,0,1.06,1.06,0
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,1251,633,558,60.1,217,110,96.90000000000001,10.4,9,9,0,1.56,1.56,0
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,176,82.2,39.90000000000001,53.6,1819,851,413,555,3,3,0,31.06,31.06,0
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,680,367,281,31.9,116,62.40000000000001,47.8,5.4,2,2,0,.34,.34,0
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,750,403,313,33.8,126,67.8,52.6,5.7,6,6,0,1.01,1.01,0
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,70.3,36.3,32.1,1.9,980,506,448,26.7,4,4,0,55.79,55.79,0
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,596,427,168,.9,133,95.60000000000001,37.6,.2,4,4,0,.9,.9,0
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,688,487,199,1.1,151,107,43.8,.2,5,5,0,1.1,1.1,0
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,91.30000000000001,59.8,31.3,.2,1017,666,349,1.8,1,1,0,11.14,11.14,0
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,2119,373,1544,203,1007,177,733,96.30000000000001,15,15,0,7.13,7.13,0
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,5893,713,2238,2942,2343,283,890,1170,25,25,0,9.94,9.94,0
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,3774,340,695,2739,9215,830,1697,6689,10,10,0,24.42,24.42,0
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,630,405,224,1,140,90.10000000000001,49.90000000000001,.2,6,6,0,1.34,1.34,0
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,706,452,251,2.8,154,98.60000000000001,54.7,.6000000000000001,8,8,0,1.75,1.75,0
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,75.7,47.2,26.7,1.8,825,515,291,19.2,2,2,0,21.8,21.8,0
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,308,170,138,0,143,79.2,64.2,0,7,7,0,3.25,3.25,0
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,360,194,167,0,164,88.10000000000001,75.8,0,10,10,0,4.55,4.55,0
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,51.7,23.2,28.5,0,1112,500,612,0,3,3,0,64.52,64.52,0
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,324,195,129,0,158,95.2,62.7,0,2,2,0,.97,.97,0
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,377,222,154,0,180,106,73.60000000000001,0,4,4,0,1.91,1.91,0
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,52.7,27.1,25.6,0,1180,607,573,0,2,2,0,44.8,44.8,0
3_9_161_0,2011,Rural,3,India,9,Uttar Pradesh,161,Etawah,345,252,88.2,4.9,150,110,38.40000000000001,2.1,2,2,0,.87,.87,0
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,423,297,120,5.600000000000001,181,127,51.40000000000001,2.4,3,3,0,1.28,1.28,0
3_9_161_0,2011,Urban,3,India,9,Uttar Pradesh,161,Etawah,78.60000000000001,45.8,32,.7000000000000001,1744,1017,711,15,1,1,0,22.19,22.19,0
3_9_162_0,2011,Rural,3,India,9,Uttar Pradesh,162,Auraiya,312,195,117,0,162,101,60.8,0,2,2,0,1.04,1.04,0
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,370,233,135,1.7,187,117,68.40000000000001,.9,3,3,0,1.51,1.51,0
3_9_162_0,2011,Urban,3,India,9,Uttar Pradesh,162,Auraiya,58.1,37.9,18.5,1.7,986,642,314,29.2,1,1,0,16.96,16.96,0
3_9_163_0,2011,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,434,355,78.90000000000001,0,138,113,25.2,0,3,3,0,.96,.96,0
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,493,402,90.80000000000001,0,154,126,28.4,0,3,3,0,.9400000000000001,.9400000000000001,0
3_9_163_0,2011,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,59.2,47.2,12,0,849,677,171,0,0,0,0,0,0,0
3_9_164_0,2011,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,418,326,86.60000000000001,5,155,121,32.1,1.8,6,6,0,2.23,2.23,0
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,1379,508,826,44.6,462,170,277,15,12,12,0,4.020000000000001,4.020000000000001,0
3_9_164_0,2011,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,961,182,739,39.7,3344,634,2572,138,6,6,0,20.88,20.88,0
3_9_165_0,2011,Rural,3,India,9,Uttar Pradesh,165,Jalaun,594,373,221,0,131,82.30000000000001,48.7,0,3,3,0,.66,.66,0
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,647,396,252,0,141,85.90000000000001,54.6,0,6,6,0,1.3,1.3,0
3_9_165_0,2011,Urban,3,India,9,Uttar Pradesh,165,Jalaun,53.6,22.7,30.9,0,716,303,412,0,3,3,0,40.07,40.07,0
3_9_166_0,2011,Rural,3,India,9,Uttar Pradesh,166,Jhansi,539,430,107,2.1,115,91.80000000000001,22.8,.5,8,8,0,1.71,1.71,0
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,750,553,194,3.4,152,112,39.1,.7000000000000001,10,10,0,2.02,2.02,0
3_9_166_0,2011,Urban,3,India,9,Uttar Pradesh,166,Jhansi,211,123,86.90000000000001,1.2,799,465,329,4.7,2,2,0,7.57,7.57,0
3_9_167_0,2011,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,391,263,128,.5,80,53.8,26.1,.1,8,8,0,1.64,1.64,0
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,425,280,133,11.8,86.30000000000001,56.90000000000001,27,2.4,9,9,0,1.83,1.83,0
3_9_167_0,2011,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,34.7,17.6,5.800000000000001,11.3,775,392,130,253,1,1,0,22.32,22.32,0
3_9_168_0,2011,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,379,314,65,0,95.7,79.30000000000001,16.4,0,1,1,0,.25,.25,0
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,415,337,78.30000000000001,0,103,83.7,19.5,0,1,1,0,.25,.25,0
3_9_168_0,2011,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,36.3,22.9,13.4,0,529,334,195,0,0,0,0,0,0,0
3_9_169_0,2011,Rural,3,India,9,Uttar Pradesh,169,Mahoba,281,235,45.3,.4,92.60000000000001,77.5,14.9,.1,6,6,0,1.98,1.98,0
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,315,255,59.2,.6000000000000001,102,82.80000000000001,19.2,.2,6,6,0,1.95,1.95,0
3_9_169_0,2011,Urban,3,India,9,Uttar Pradesh,169,Mahoba,33.6,19.5,13.9,.2,802,466,331,4.600000000000001,0,0,0,0,0,0
3_9_170_0,2011,Rural,3,India,9,Uttar Pradesh,170,Banda,450,341,109,0,105,79.90000000000001,25.6,0,1,1,0,.23,.23,0
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,498,372,126,0,116,86.2,29.3,0,3,3,0,.7000000000000001,.7000000000000001,0
3_9_170_0,2011,Urban,3,India,9,Uttar Pradesh,170,Banda,47.3,30.4,16.9,0,1211,779,433,0,2,2,0,51.17,51.17,0
3_9_171_0,2011,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,255,153,102,0,79.30000000000001,47.5,31.7,0,3,3,0,.9300000000000001,.9300000000000001,0
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,265,158,107,0,82,49,33,0,6,6,0,1.86,1.86,0
3_9_171_0,2011,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,10,5.4,4.7,0,623,332,291,0,3,3,0,186,186,0
3_9_172_0,2011,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,489,407,77.30000000000001,4.2,119,99.2,18.8,1,3,3,0,.73,.73,0
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,578,483,91.5,4.2,137,115,21.7,1,5,5,0,1.19,1.19,0
3_9_172_0,2011,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,89.30000000000001,75.10000000000001,14.2,0,877,737,139,0,2,2,0,19.63,19.63,0
3_9_173_0,2011,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,457,313,143,0,124,85.2,39,0,2,2,0,.54,.54,0
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,492,337,155,0,132,90.2,41.6,0,6,6,0,1.61,1.61,0
3_9_173_0,2011,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,34.9,23.2,11.8,0,705,467,238,0,4,4,0,80.76000000000001,80.76000000000001,0
3_9_174_0,2011,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,298,196,102,0,170,112,58.1,0,0,0,0,0,0,0
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,323,215,108,0,180,120,60.2,0,2,2,0,1.11,1.11,0
3_9_174_0,2011,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,25.4,19.3,6.100000000000001,0,617,468,149,0,2,2,0,48.54,48.54,0
3_9_175_0,2011,Rural,3,India,9,Uttar Pradesh,175,Allahabad,915,643,243,29.5,176,123,46.7,5.7,10,10,0,1.92,1.92,0
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,1409,778,354,276,260,144,65.40000000000001,50.90000000000001,19,19,0,3.51,3.51,0
3_9_175_0,2011,Urban,3,India,9,Uttar Pradesh,175,Allahabad,493,136,111,246,2383,656,537,1191,9,9,0,43.49,43.49,0
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,2546,336,2185,26,656,86.40000000000001,562,6.7,11,11,0,2.83,2.83,0
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,2684,362,2243,78.90000000000001,681,91.90000000000001,569,20,13,13,0,3.3,3.3,0
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,137,26.5,58,52.90000000000001,2384,459,1007,918,2,2,0,34.7,34.7,0
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,388,267,120,.5,154,106,47.6,.2,4,4,0,1.59,1.59,0
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,450,300,150,.5,173,115,57.8,.2,6,6,0,2.31,2.31,0
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,62.40000000000001,32.5,29.9,0,864,450,414,0,2,2,0,27.69,27.69,0
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,380,208,172,0,172,93.80000000000001,77.7,0,0,0,0,0,0,0
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,430,245,180,5.100000000000001,187,106,78.10000000000001,2.2,1,1,0,.43,.43,0
3_9_178_0,2011,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,49.3,36.8,7.4,5.100000000000001,589,439,88.40000000000001,60.8,1,1,0,11.93,11.93,0
3_9_179_0,2011,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,566,495,70.40000000000001,.2,127,112,15.9,.1,9,9,0,2.03,2.03,0
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,614,524,85.60000000000001,4.7,137,117,19.1,1.1,12,12,0,2.68,2.68,0
3_9_179_0,2011,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,48.40000000000001,28.7,15.2,4.5,1222,724,384,113,3,3,0,75.75,75.75,0
3_9_180_0,2011,Rural,3,India,9,Uttar Pradesh,180,Bahraich,625,320,303,1.5,130,66.5,63,.3,1,1,0,.21,.21,0
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,650,338,310,1.5,134,69.60000000000001,64,.3,1,1,0,.21,.21,0
3_9_180_0,2011,Urban,3,India,9,Uttar Pradesh,180,Bahraich,24.7,17.7,7,0,705,504,201,0,0,0,0,0,0,0
3_9_181_0,2011,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,446,173,273,.1,230,88.90000000000001,141,.1,0,0,0,0,0,0
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,464,177,284,4.100000000000001,238,90.40000000000001,145,2.1,0,0,0,0,0,0
3_9_181_0,2011,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,17.9,3.7,10.2,4,2008,419,1146,443,0,0,0,0,0,0
3_9_182_0,2011,Rural,3,India,9,Uttar Pradesh,182,Balrampur,259,158,101,0,80.10000000000001,48.90000000000001,31.2,0,0,0,0,0,0,0
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,303,179,111,12.8,92.80000000000001,54.90000000000001,34,3.9,0,0,0,0,0,0
3_9_182_0,2011,Urban,3,India,9,Uttar Pradesh,182,Balrampur,44.8,21.6,10.4,12.8,1153,556,268,330,0,0,0,0,0,0
3_9_183_0,2011,Rural,3,India,9,Uttar Pradesh,183,Gonda,450,277,173,.7000000000000001,113,69.2,43.3,.2,6,6,0,1.5,1.5,0
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,481,297,183,1.6,119,73.7,45.40000000000001,.4,6,6,0,1.49,1.49,0
3_9_183_0,2011,Urban,3,India,9,Uttar Pradesh,183,Gonda,30.9,20.2,9.800000000000001,.9,1044,683,330,31.5,0,0,0,0,0,0
3_9_184_0,2011,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,314,229,84.90000000000001,0,114,82.80000000000001,30.7,0,2,2,0,.72,.72,0
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,350,260,90.5,0,125,92.5,32.2,0,3,3,0,1.07,1.07,0
3_9_184_0,2011,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,36.7,31.2,5.600000000000001,0,777,659,118,0,1,1,0,21.17,21.17,0
3_9_185_0,2011,Rural,3,India,9,Uttar Pradesh,185,Basti,384,301,83.10000000000001,0,132,104,28.6,0,1,1,0,.34,.34,0
3_9_185_0,2011,Total,3,India,9,Uttar Pradesh,185,Basti,423,327,96.10000000000001,.1,144,112,32.8,0,3,3,0,1.03,1.03,0
3_9_185_0,2011,Urban,3,India,9,Uttar Pradesh,185,Basti,38.8,25.7,13,.1,1677,1109,562,5.5,2,2,0,86.40000000000001,86.40000000000001,0
3_9_186_0,2011,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,252,215,37.1,0,155,132,22.7,0,0,0,0,0,0,0
3_9_186_0,2011,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,267,221,45.90000000000001,0,162,134,27.9,0,2,2,0,1.22,1.22,0
3_9_186_0,2011,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,14.6,5.800000000000001,8.800000000000001,0,1227,486,741,0,2,2,0,168,168,0
3_9_187_0,2011,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,421,253,168,0,147,88.10000000000001,58.5,0,1,1,0,.35,.35,0
3_9_187_0,2011,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,450,273,176,.7000000000000001,155,93.90000000000001,60.40000000000001,.2,4,4,0,1.37,1.37,0
3_9_187_0,2011,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,28.7,20.2,7.800000000000001,.7000000000000001,721,508,196,17,3,3,0,75.36,75.36,0
3_9_188_0,2011,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,520,301,213,6.7,163,94.30000000000001,66.60000000000001,2.1,2,2,0,.63,.63,0
3_9_188_0,2011,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,708,357,278,74.10000000000001,213,107,83.60000000000001,22.3,6,6,0,1.8,1.8,0
3_9_188_0,2011,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,188,55.8,65.3,67.40000000000001,1407,416,488,503,4,4,0,29.86,29.86,0
3_9_189_0,2011,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,379,340,39.1,.3,132,118,13.6,.1,3,3,0,1.04,1.04,0
3_9_189_0,2011,Total,3,India,9,Uttar Pradesh,189,Kushinagar,424,371,53.2,.3,146,127,18.3,.1,6,6,0,2.06,2.06,0
3_9_189_0,2011,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,45.40000000000001,31.2,14.2,0,1484,1020,464,0,3,3,0,98.13,98.13,0
3_9_190_0,2011,Rural,3,India,9,Uttar Pradesh,190,Deoria,360,206,150,4.600000000000001,146,83.5,60.7,1.9,2,2,0,.8100000000000001,.8100000000000001,0
3_9_190_0,2011,Total,3,India,9,Uttar Pradesh,190,Deoria,419,229,180,9.600000000000001,166,90.90000000000001,71.2,3.8,6,6,0,2.38,2.38,0
3_9_190_0,2011,Urban,3,India,9,Uttar Pradesh,190,Deoria,58.3,23.4,29.9,4.9,1021,410,524,86.2,4,4,0,70.04000000000001,70.04000000000001,0
3_9_191_0,2011,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,1040,486,526,27.5,246,115,124,6.5,2,2,0,.47,.47,0
3_9_191_0,2011,Total,3,India,9,Uttar Pradesh,191,Azamgarh,1175,514,572,89.10000000000001,275,120,134,20.8,4,4,0,.9300000000000001,.9300000000000001,0
3_9_191_0,2011,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,135,27.7,46,61.6,2738,560,930,1248,2,2,0,40.48,40.48,0
3_9_192_0,2011,Rural,3,India,9,Uttar Pradesh,192,Mau,645,156,478,11.1,410,99,304,7.100000000000001,1,1,0,.64,.64,0
3_9_192_0,2011,Total,3,India,9,Uttar Pradesh,192,Mau,746,192,522,31.8,451,116,315,19.2,5,5,0,3.02,3.02,0
