id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,m_tmp_1,m_tmp_2,m_tmp_3,m_tmp_4,m_tmp_5,m_tmp_6,m_tmp_7,m_tmp_8,m_tmp_9,m_tmp_10,m_tmp_11,m_tmp_12,m_dec_tmp_1,m_dec_tmp_2,m_dec_tmp_3,m_dec_tmp_4,m_dec_tmp_5,m_dec_tmp_6,m_dec_tmp_7,m_dec_tmp_8,m_dec_tmp_9,m_dec_tmp_10,m_dec_tmp_11,m_dec_tmp_12,sd_dec_tmp_1,sd_dec_tmp_2,sd_dec_tmp_3,sd_dec_tmp_4,sd_dec_tmp_5,sd_dec_tmp_6,sd_dec_tmp_7,sd_dec_tmp_8,sd_dec_tmp_9,sd_dec_tmp_10,sd_dec_tmp_11,sd_dec_tmp_12,a_dec_tmp_1,a_dec_tmp_2,a_dec_tmp_3,a_dec_tmp_4,a_dec_tmp_5,a_dec_tmp_6,a_dec_tmp_7,a_dec_tmp_8,a_dec_tmp_9,a_dec_tmp_10,a_dec_tmp_11,a_dec_tmp_12,m_pre_1,m_pre_2,m_pre_3,m_pre_4,m_pre_5,m_pre_6,m_pre_7,m_pre_8,m_pre_9,m_pre_10,m_pre_11,m_pre_12,m_dec_pre_1,m_dec_pre_2,m_dec_pre_3,m_dec_pre_4,m_dec_pre_5,m_dec_pre_6,m_dec_pre_7,m_dec_pre_8,m_dec_pre_9,m_dec_pre_10,m_dec_pre_11,m_dec_pre_12,sd_dec_pre_1,sd_dec_pre_2,sd_dec_pre_3,sd_dec_pre_4,sd_dec_pre_5,sd_dec_pre_6,sd_dec_pre_7,sd_dec_pre_8,sd_dec_pre_9,sd_dec_pre_10,sd_dec_pre_11,sd_dec_pre_12,a_dec_pre_1,a_dec_pre_2,a_dec_pre_3,a_dec_pre_4,a_dec_pre_5,a_dec_pre_6,a_dec_pre_7,a_dec_pre_8,a_dec_pre_9,a_dec_pre_10,a_dec_pre_11,a_dec_pre_12
3_14_275_0,2001,Total,3,India,14,Manipur,275,Bishnupur,13.778254,15.939128,19.000002,21.917383,21.460873,22.282618,22.804365,22.843491,23.343493,21.621748,17.660873,15.239127,13.17114,14.821733,18.298412,20.822527,21.645853,22.410681,22.729256,22.514633,22.702383,21.407907,17.856915,14.680231,.56883138,1.2252969,.88273805,.94725382,.96224236,.33057353,.34568679,.32165888,.58063209,.67302155,.66285026,.75080854,.088856019,.11927857,-.0011690961,-.48963249,-.041358929,-.21718897,-.21446303,-.037374947,-.20831198,-.35239646,-.23445186,-.2174817,3.095649,26.034792,27.260796,81.508751,304.73026,402.60889,241.17825,441.24753,227.16525,200.36058,25.539175,0,13.44468,38.451778,112.51733,139.31415,238.93472,407.87259,372.0228,316.65231,231.61368,133.05801,37.738335,8.9913111,11.674322,29.412865,73.953773,62.563004,72.652382,101.36274,96.055107,75.317062,76.192482,46.338428,34.945782,19.910294,-2.6774316,-10.846992,-38.352814,31.558987,-29.535177,4.2349916,15.362497,-19.100145,-17.585108,16.089006,4.0823789,3.4171028
3_14_276_0,2001,Total,3,India,14,Manipur,276,Thoubal,13.698159,15.838983,18.942993,21.875315,21.407703,22.271284,22.742657,22.838562,23.304399,21.572412,17.565836,15.1603,13.125669,14.754925,18.192957,20.747744,21.638643,22.412743,22.69743,22.472977,22.664455,21.331322,17.758804,14.601369,.57311225,1.229521,.87591475,.95067048,.9668681,.3353141,.33856598,.32948145,.57977104,.67918557,.66578507,.75131673,.060993921,.12450409,.014140161,-.51516736,-.062156212,-.23187351,-.22937775,-.042739507,-.21852855,-.36803007,-.24980249,-.24392997,2.9636996,25.540142,24.775333,74.986603,290.74765,398.76007,239.53738,434.19492,227.81396,193.6593,26.98608,0,13.545383,37.55352,102.2574,129.76604,229.14445,391.43423,363.41083,313.33875,228.92322,131.41473,38.481438,8.9933558,11.310963,28.333599,67.251663,58.237591,69.536583,98.857018,90.848457,71.479675,74.054657,44.924564,34.757923,19.516508,-2.7800069,-10.532393,-33.796299,30.313158,-31.035345,1.5638728,12.054546,-18.92967,-18.740524,14.173166,2.7416906,3.5880895
3_14_277_0,2001,Total,3,India,14,Manipur,277,Imphal West,13.570694,15.756907,18.849058,21.647129,21.372965,22.289198,22.88607,22.894085,23.381353,21.571745,17.579077,15.075582,12.976877,14.600641,18.076395,20.6187,21.527887,22.36132,22.698034,22.490753,22.686552,21.304077,17.672266,14.485782,.5719654,1.2750747,.87975407,.94101173,.97717518,.33408675,.37318325,.33499429,.61834514,.67576188,.6439299,.7731542,.1290063,.15418528,.038307767,-.51872402,-.069830447,-.15912859,-.17454563,-.0075258077,-.19319458,-.3434006,-.21924116,-.20517729,2.8696177,26.48391,22.139103,84.72509,294.58463,418.18613,245.53592,427.86688,234.28604,182.44226,28.399532,0,14.342766,38.208443,106.15132,134.5072,236.74425,402.64624,367.62695,302.2294,224.063,127.35409,37.509869,9.4335604,12.01938,28.307697,69.605453,59.459545,71.927032,108.04604,95.001083,65.549599,73.301964,43.268204,35.477871,20.625916,-3.6325748,-10.418682,-31.394873,33.162159,-36.067249,-3.8492255,9.804616,-12.699561,-15.967713,16.746683,3.6840374,3.5656714
3_14_278_0,2001,Total,3,India,14,Manipur,278,Imphal East,14.392249,16.700777,19.825588,22.657343,22.417311,23.328485,23.857124,23.896128,24.352602,22.584505,18.512999,15.859894,13.838133,15.565524,19.04879,21.602268,22.580292,23.376141,23.698013,23.492365,23.661263,22.281353,18.602749,15.271282,.58296818,1.2761331,.88438576,.94206458,.98060596,.34987739,.36450437,.34499329,.62383926,.67179352,.65750951,.76783377,.12847367,.16778614,.050722666,-.52975857,-.075495906,-.16588572,-.17672773,-.0071256352,-.19778004,-.34400743,-.21027182,-.20240384,3.4035025,28.107517,24.357763,93.650101,328.7059,424.24109,250.16484,451.43085,246.15768,191.85628,28.406338,0,16.838011,40.750263,116.92268,146.8656,263.73407,412.61023,376.34323,318.49088,236.14716,133.08733,37.771255,9.9521627,14.44437,30.444731,76.460236,65.351318,81.166893,111.43367,98.378181,69.615211,77.995506,46.091953,36.138142,21.852583,-4.300899,-11.129239,-35.136986,35.660606,-38.920364,-2.9898596,10.504224,-13.203641,-16.283251,18.178391,3.9227715,3.7593842
3_14_279_0,2001,Total,3,India,14,Manipur,279,Ukhrul,12.799855,14.877892,17.977341,20.839085,20.717236,21.84696,22.273806,22.52911,22.75803,20.925739,16.820988,14.296235,12.345613,13.847701,17.036097,19.822065,20.983713,21.927763,22.157997,22.006611,22.092905,20.573868,16.881201,13.713394,.5804112,1.296786,.85498089,.93045032,.99771118,.34518769,.37039137,.36402109,.6130715,.6862554,.64159733,.77528673,.0027191972,.10303029,.093180247,-.59296852,-.15445459,-.19308695,-.21050319,-.038770899,-.23531349,-.40338618,-.31165832,-.32887951,2.4725585,23.17252,12.642174,62.841499,266.13181,433.08231,267.47015,432.46057,266.07773,160.33786,34.627346,.025267517,16.521467,33.702477,63.847698,102.39815,219.98372,365.59045,367.52716,311.70282,235.9415,125.6359,39.540047,8.9443531,12.103855,24.416845,42.83923,45.505749,68.506042,107.74595,83.012962,59.15155,73.314278,40.676071,33.923702,18.00444,-4.569963,-8.3164177,-7.860395,29.505337,-44.599323,-18.570349,-4.3574915,-13.398058,-24.395405,8.9729004,-1.8530719,3.999187
3_14_280_0,2001,Total,3,India,14,Manipur,280,Chandel,15.263299,17.487049,20.622917,23.76972,22.942717,23.59483,23.976192,24.075108,24.527208,22.966867,18.899092,16.536905,14.699314,16.467478,19.955639,22.548792,23.264948,23.892275,24.10918,23.809637,23.982195,22.788965,19.266989,16.08963,.57365686,1.1522211,.85420877,.95704257,.94305807,.32562393,.301732,.30712625,.50208843,.67240083,.68671048,.72227758,-.029746544,.01902323,-.057132222,-.48700938,-.032293834,-.3387503,-.30652007,-.10684001,-.25886554,-.39014089,-.30761203,-.29732975,3.22281,25.224504,29.845915,63.324505,291.28833,354.66196,215.88136,429.86761,207.78706,215.1228,23.84074,0,11.901915,38.375008,98.140213,127.36786,222.40495,365.08871,335.36743,320.15097,228.39864,138.67676,39.684956,8.1860027,10.038434,31.114994,67.996269,60.115921,67.333427,81.380074,81.943542,85.640007,73.7183,48.366505,33.722279,17.738583,-1.1209486,-11.491946,-35.651047,25.919861,-23.74683,11.54081,18.374037,-27.576031,-21.413473,10.839986,2.5236411,3.926497
3_15_281_0,2001,Total,3,India,15,Mizoram,281,Mamit,16.906681,19.678095,23.053263,25.882357,25.60718,25.536261,25.7278,25.867935,26.56419,25.03562,21.450544,18.482372,16.358707,18.616329,22.646166,24.984652,25.438208,25.715467,25.857967,25.780308,25.961535,24.882364,21.519075,17.968302,.57163924,1.0937403,.95154595,.91015029,.779791,.37930837,.3084895,.31020728,.54430193,.63184911,.74701303,.73131073,.24179503,.058844559,-.072579481,-.30927631,-.051131226,-.26366201,-.22900097,-.10596642,-.1627284,-.29942173,-.16376922,-.051808205,4.7566051,26.882685,19.435125,118.55256,325.09067,393.79028,332.43076,598.16785,387.64108,286.05194,20.842785,0,13.573731,47.218658,152.69263,180.98608,396.19803,486.7818,577.43451,473.64737,361.44141,213.08672,36.401779,10.532918,18.358686,34.892902,117.61312,83.675911,164.67764,140.38492,201.43546,124.73775,102.28256,84.445259,37.25787,20.118196,-1.6428853,-17.796284,-59.75853,59.149639,-49.869362,105.88317,13.133272,-28.573549,-30.04409,-21.441681,7.7592707,5.1986423
3_15_282_0,2001,Total,3,India,15,Mizoram,282,Kolasib,16.524326,19.191782,22.475266,25.259235,25.110901,25.378838,25.830746,25.679325,26.379322,24.7279,20.87599,17.956873,15.925391,18.063837,21.997644,24.265285,24.917955,25.418711,25.770008,25.597086,25.76186,24.539169,21.025318,17.455194,.58466041,1.1629122,.93781555,.93301713,.88865477,.36159226,.32912323,.30606854,.583049,.65277928,.71705705,.7286371,.22567244,.14957517,-.077392206,-.34655413,.034145635,-.19463544,-.18688756,-.032021746,-.16142756,-.29467732,-.12504683,-.068807498,5.2547431,31.064156,37.972008,140.51443,422.37271,442.49225,338.01987,641.08362,335.39081,286.38977,18.303362,0,16.371117,50.272556,193.44958,227.80489,385.09589,551.26862,543.72656,467.86227,348.72479,178.69676,33.284771,10.338259,19.887079,39.914387,132.55893,102.73593,136.3201,133.33676,167.7,133.19566,119.02242,73.615494,35.262943,24.80015,-1.5215844,-15.211719,-83.156822,48.867844,-8.4323521,50.206734,34.030968,-35.27607,-24.213453,18.415936,11.092954,2.8664587
3_15_283_0,2001,Total,3,India,15,Mizoram,283,Aizawl,15.243204,17.733742,20.895323,23.65653,23.253401,23.420782,23.684155,23.714098,24.427315,22.971195,19.318058,16.757465,14.68352,16.682976,20.440563,22.645123,23.197506,23.616913,23.830891,23.653385,23.895163,22.870592,19.559818,16.271332,.57043964,1.0878726,.93369424,.92355692,.83467555,.35234171,.29866534,.30222589,.51248986,.63787156,.74206924,.7162081,.16527857,.037168905,-.095007338,-.31385171,.0089074485,-.28424177,-.26156354,-.10905694,-.18625593,-.32339516,-.19687696,-.12525144,4.5335326,26.889235,32.034447,113.25008,359.75696,421.66995,343.10696,620.9104,350.29584,295.82022,19.307579,0,12.779226,46.025791,159.66856,189.8027,359.60339,514.66718,586.83484,482.75891,363.63516,206.01945,37.392223,10.60966,16.990517,35.773335,117.45663,86.104408,142.23489,133.5621,194.35588,139.46878,105.3099,78.824593,34.940674,22.634172,-.755674,-16.800732,-63.857487,50.410622,-28.130768,95.85025,25.1604,-37.256313,-32.910496,-10.6913,9.5104666,5.6275573
3_15_284_0,2001,Total,3,India,15,Mizoram,284,Champhai,12.851373,14.912791,17.729691,20.671242,19.988142,20.260523,20.42491,20.466459,21.263491,19.84659,16.371241,14.162335,12.269202,13.922961,17.316179,19.500299,20.101879,20.623095,20.733122,20.533579,20.825462,19.850428,16.79015,13.77788,.58071846,1.0054636,.91755515,.94950318,.82985586,.33648872,.30192474,.29700923,.42851776,.62886107,.76288319,.7112726,.059067741,-.091672443,-.1462588,-.316044,.020028451,-.42194304,-.34061286,-.17507403,-.24408178,-.36912128,-.28839478,-.23399863,3.5267081,21.781231,33.314533,79.970337,319.64883,392.93948,328.23419,599.80725,317.37534,308.37909,19.158239,0,8.5103445,37.525059,127.05769,163.49887,303.74765,494.72244,560.0235,480.76892,350.99844,203.15659,43.007206,8.9656687,10.533138,31.235842,101.16824,80.053436,107.74921,104.52357,171.49672,148.31625,103.6141,73.419151,36.619946,18.145258,.48049966,-14.49278,-51.534519,32.875725,-24.997433,94.866158,46.306976,-43.554985,-32.548626,-9.7759447,9.5584726,6.1373687
3_15_285_0,2001,Total,3,India,15,Mizoram,285,Serchhip,15.471329,17.942398,20.930483,23.782166,23.078318,22.935032,23.043993,23.20471,23.93503,22.747917,19.359907,16.88974,14.945513,16.939207,20.522871,22.73271,23.127674,23.358553,23.428005,23.244326,23.524317,22.737577,19.677666,16.488256,.5743286,.97688633,.94071835,.90751237,.75022393,.36774641,.30972689,.30638885,.42138934,.60352266,.78292906,.71351218,.092212684,-.13166794,-.13803656,-.32884246,-.061425705,-.42834732,-.36573851,-.20449178,-.21573547,-.35846436,-.30295265,-.20057808,4.2579241,21.811132,23.237505,80.017776,280.01089,354.98053,313.76489,571.76294,367.09961,305.5892,21.769188,0,9.965044,39.201031,127.69545,157.81686,344.91141,463.78372,549.25507,479.63068,355.17877,214.94971,44.85334,11.147305,12.586387,31.637945,107.02437,76.837929,128.60135,113.51013,184.08627,125.66925,100.82942,78.959068,41.819031,18.346149,-.061226744,-16.227411,-50.559341,38.662334,-54.67223,112.79053,38.867569,-35.281967,-29.381363,-24.772209,6.6507936,7.4637976
3_15_286_0,2001,Total,3,India,15,Mizoram,286,Lunglei,17.46451,20.096033,23.086533,25.888893,25.160135,24.700508,24.666574,24.927708,25.646042,24.619558,21.460747,18.849512,16.964931,19.136389,22.700628,24.908262,25.192745,25.177353,25.128839,24.982893,25.28216,24.601423,21.70607,18.461248,.59003383,.92916018,.94703513,.88929552,.70669061,.39221153,.32900915,.3233175,.39038441,.5930137,.80631429,.71913427,.084191009,-.19190168,-.15069132,-.37679547,-.12914276,-.47358751,-.38081583,-.23896289,-.21385068,-.37390247,-.32701081,-.19409537,4.1903367,20.052834,14.973959,66.014702,222.31255,308.68723,296.83926,537.47644,389.68857,303.47055,24.893793,0,9.0911388,36.431591,114.38302,144.06599,353.03772,447.81357,512.07617,472.31458,332.45642,206.33727,50.109116,11.575453,10.219433,31.263987,101.60756,77.886848,134.02487,116.53303,176.63924,99.21946,107.10861,82.370438,53.30986,17.633341,-.23141533,-15.343021,-47.412685,29.955168,-78.014557,103.45312,55.72213,-27.659323,-17.260059,-22.290075,2.9911475,6.8941312
3_15_287_0,2001,Total,3,India,15,Mizoram,287,Lawngtlai,17.721006,20.17828,22.904547,25.806158,24.991211,24.257153,24.067745,24.470795,25.17021,24.360647,21.522623,19.065125,17.214714,19.285538,22.558968,24.833376,25.101915,24.830435,24.563114,24.56027,24.886248,24.37561,21.74564,18.619631,.54067022,.91529071,.94094694,.8864187,.70869303,.4282155,.28460935,.29956141,.30608925,.56316388,.79341924,.67739272,.039253037,-.28143036,-.20036548,-.43788499,-.19709656,-.49968737,-.28141177,-.27315179,-.16181037,-.36263007,-.28435692,-.18441303,3.3947673,16.979383,10.708993,44.336723,174.39502,295.29782,324.58188,562.91071,424.33005,342.89844,31.489998,.002237801,6.2235527,31.60725,93.495422,127.76689,354.24768,496.31332,550.24872,532.27289,330.39603,217.71313,66.513359,11.361443,6.5875263,30.93008,89.859329,81.229645,150.83693,152.54283,216.01784,100.41387,126.34887,98.899689,77.301277,20.182163,.20944493,-14.460472,-41.854126,18.932255,-95.95694,106.03291,99.944992,-33.121513,-8.8279266,-24.384563,-1.3290292,7.9191256
3_15_288_0,2001,Total,3,India,15,Mizoram,288,Saiha,16.430992,18.662006,21.231485,24.266935,23.331802,22.671362,22.474026,22.87302,23.528006,22.772198,19.966446,17.734558,15.91831,17.782757,20.911579,23.274345,23.516632,23.240183,22.88946,22.947483,23.246073,22.769211,20.213293,17.225359,.500718,.95761812,.93564689,.87865227,.73183882,.43168169,.25082776,.26839247,.28961203,.55364269,.77275586,.63454205,.013413865,-.2853331,-.22359566,-.45839807,-.22392151,-.47316387,-.18165551,-.25173736,-.10717537,-.34003323,-.21156481,-.15112065,2.7904484,15.316245,11.278285,37.503872,172.71062,298.17871,335.95999,582.98004,437.5752,369.742,32.584187,.0094630364,4.7652783,28.93298,89.712059,126.36502,355.46011,520.02576,567.90594,563.08655,342.65625,228.2444,72.026047,10.046931,5.0517564,29.442482,87.934464,84.195686,155.29938,166.29128,234.0723,114.76832,136.60201,106.99122,83.149292,18.909811,.38146874,-13.717157,-41.754093,16.176584,-99.516182,110.68843,116.61116,-42.2421,-6.5888481,-26.974739,-2.4462554,8.1731129
3_16_289_0,2001,Total,3,India,16,Tripura,289,West Tripura,18.085636,21.429327,25.117743,28.064793,27.92123,27.750561,27.922632,28.219408,28.747339,27.174788,23.602613,19.721804,17.699898,20.358625,24.832623,27.309252,27.74288,28.041687,28.035492,28.046803,28.03393,26.901409,23.273752,19.076408,.56006128,1.0637143,1.0060298,1.0341907,.81545186,.46717066,.25971812,.29109296,.59676397,.64335448,.69384265,.69539076,.34168553,.073631123,-.045371808,-.26200679,-.13940912,-.2632421,-.2153642,-.091168098,-.089271747,-.22228311,-.098569363,.12336581,2.6969159,16.929716,21.514694,112.69512,321.43149,384.22021,278.83511,480.45551,308.34189,242.96664,22.856585,0,10.884684,35.627411,102.81645,155.23849,395.02127,402.97479,491.98633,371.11581,276.60815,187.26604,33.217827,8.5607615,13.595295,23.76791,79.787834,83.743683,163.56375,124.89788,209.90221,98.300522,94.566811,93.494423,40.640335,16.799532,-3.5115869,-14.721249,-38.878441,46.064667,-76.318268,87.562141,-13.793551,5.4267573,-2.8589182,-14.444599,3.1940248,2.4852111
3_16_290_0,2001,Total,3,India,16,Tripura,290,South Tripura,18.644556,21.867729,25.366388,28.067148,27.960518,27.508062,27.427967,27.802732,28.469299,27.235643,23.873344,20.227337,18.20886,20.850418,25.027164,27.352764,27.82189,27.861073,27.666943,27.671572,27.868462,27.000364,23.648199,19.628357,.58190805,.9932695,1.0018989,.94662857,.69589955,.45681304,.27212763,.29797113,.52738994,.61508709,.76156706,.71530807,.29649091,.00095196994,-.074947111,-.34746835,-.16278692,-.31968051,-.24392934,-.14038521,-.13017669,-.25678712,-.15628137,.050314289,3.1401863,16.776518,17.208769,90.022171,263.65363,354.74057,305.86273,520.79187,346.89569,268.03461,26.070652,0,10.478573,34.114464,101.94357,142.37354,397.79004,419.38531,531.57178,426.09125,286.65546,196.19022,40.691536,9.0476341,12.330076,24.028364,80.459686,84.812431,158.84656,126.2563,206.52831,100.94125,98.613029,93.230522,52.406765,14.42875,-3.0195913,-14.21322,-42.194687,39.110409,-99.566994,81.936012,13.251143,5.4148769,1.6065438,-17.723274,1.366683,2.7619441
3_16_291_0,2001,Total,3,India,16,Tripura,291,Dhalai,17.656292,20.726675,24.47406,27.462194,27.343876,27.243242,27.404535,27.655642,28.243307,26.554083,22.791208,19.312683,17.135801,19.611629,24.099218,26.680092,27.077942,27.356268,27.468655,27.484375,27.541218,26.318518,22.622383,18.725533,.56883371,1.1166388,.97672468,.93085873,.76708061,.42000318,.30450624,.31800753,.59732771,.63510555,.73763752,.74313825,.35448918,.13511018,-.040405862,-.30073488,-.089947321,-.19573283,-.1682511,-.071697205,-.11655767,-.25900364,-.10170135,.054743439,3.9147773,23.762051,16.105881,122.06664,321.41,384.12515,301.14447,534.63007,361.82877,259.40283,21.725067,0,12.64456,43.173023,134.30801,162.35049,422.69476,445.94363,524.59375,421.49884,322.00317,204.66663,32.992195,8.7472095,16.990913,30.164333,108.40293,86.249931,181.87022,146.0179,194.46194,113.60515,96.289558,89.80587,39.870998,15.40968,-2.7783015,-15.950418,-53.119434,65.922478,-74.764717,93.392853,-.95197052,-15.320091,-17.529427,-25.192987,6.0577669,3.4016752
3_16_292_0,2001,Total,3,India,16,Tripura,292,North Tripura,17.351042,20.283312,23.83473,26.851641,26.791613,26.90501,27.244986,27.315765,27.919186,26.072468,22.279303,18.983902,16.764843,19.134203,23.431543,25.975998,26.476974,26.922115,27.164202,27.149252,27.173635,25.82935,22.200855,18.408106,.58700198,1.1899797,.96663213,.93027157,.84057611,.40430364,.34372285,.32678089,.62430155,.64754272,.7182129,.75644362,.34010667,.18412375,-.025757395,-.29538649,-.041402433,-.15817903,-.14069441,-.025678122,-.12424752,-.24932052,-.073020779,.031628743,4.741632,30.545252,18.656626,147.88467,381.20087,429.19003,337.79141,620.51038,393.91876,275.51144,19.574476,0,15.428119,52.33556,168.82523,199.30818,432.17941,512.74707,575.00671,466.39435,367.53101,206.86516,30.756227,9.1962948,20.692257,37.715828,131.12251,92.277008,183.27876,151.30663,199.08411,125.1373,108.16614,85.981491,33.704239,19.476221,-2.7102325,-17.828114,-66.856323,71.305077,-38.944817,89.060837,1.3735044,-25.477406,-28.830715,-11.932615,8.8184338,3.2068565
3_17_293_0,2001,Total,3,India,17,Meghalaya,293,West Garo Hills,16.780975,19.736095,23.467991,25.963945,26.24412,27.0243,27.713705,28.289505,27.689007,26.02252,22.90793,18.994619,17.040743,19.363264,23.402592,25.337915,25.756962,26.756672,27.291227,27.510767,26.616117,25.646677,21.644485,17.751101,.88623571,1.2963561,.90127081,1.151103,.93727624,.3791022,.33932078,.32677931,.57838166,.69934517,.84069771,.87242001,-.24238576,-.45088953,-.21871799,.0048843324,-.027447043,-.10114609,-.24414507,-.1490528,.15998761,-.2869634,.0074159508,.16383314,1.5700767,8.0126133,37.292351,143.72205,535.53839,621.41382,435.61145,348.61673,319.2305,302.18304,15.145093,0,9.9488392,13.104937,36.696613,177.55865,427.14917,550.85663,492.58228,485.79745,396.8262,197.61694,14.828366,3.7337584,8.0282898,6.8346801,26.818581,102.01384,148.90036,126.30413,164.61324,138.36777,152.92168,121.10067,16.873646,6.6953282,-2.6262231,-1.3720134,9.4956903,2.6932888,-44.736912,-3.8569484,103.35705,-57.285267,-66.705734,-29.011393,9.0711594,1.0262859
3_17_294_0,2001,Total,3,India,17,Meghalaya,294,East Garo Hills,15.765196,18.758224,22.304993,24.707245,25.165188,26.191151,26.896139,27.420193,26.718445,24.964497,21.860624,17.954512,16.003597,18.373804,22.221542,24.019798,24.708113,25.810802,26.374275,26.663692,25.84951,24.66317,20.887939,17.050196,.65426946,1.1907461,.85711253,1.2830733,.90492642,.37596434,.37999105,.29828832,.47289255,.6612981,.6340608,.75928736,-.18766178,-.52297121,-.21346577,-.012221708,-.097612858,-.13178371,-.26714441,-.21485691,.024293385,-.29361925,-.19891502,-.040916219,1.6965997,11.637482,41.065063,185.05914,576.22882,711.66656,486.87201,368.57852,368.59299,337.2952,17.959991,0,10.56563,18.224976,53.45293,204.97278,492.72815,631.15948,578.94244,551.7619,419.94647,216.80611,15.81448,4.8166356,9.5539465,9.4310541,32.79155,101.11708,183.12308,158.73135,194.68784,130.90829,147.69102,138.93951,18.589531,8.1026716,-2.5332708,-2.2652788,8.2630901,20.914093,-75.697151,3.6957729,113.31736,-78.567863,-58.949345,-40.510235,12.21427,1.183359
3_17_295_0,2001,Total,3,India,17,Meghalaya,295,South Garo Hills,16.562056,19.720087,23.100901,25.796209,25.962055,26.56987,27.329468,27.889063,27.207148,25.762054,22.858931,18.642864,16.709991,19.043432,22.812187,25.036612,25.374962,26.245911,26.782942,27.039165,26.282648,25.2955,21.705803,17.710245,.83919334,1.266988,1.014259,1.1649168,1.0046713,.43898749,.42099509,.36166194,.59790564,.72144115,.60485029,.85777634,.007524434,-.32406157,.0051178718,-.00059942028,.06944368,-.0047283429,-.12912114,-.052351236,.21612202,-.10406288,-.070300959,.2248062,1.365846,12.069548,47.74155,182.94849,613.8053,746.45862,466.42123,368.21283,356.08533,370.55832,21.272245,0,9.1678476,25.139894,59.890663,197.98647,496.12149,636.49835,609.28333,521.48828,432.96039,204.43602,19.210808,5.0792489,7.6823406,12.11277,42.135811,116.70825,186.09937,152.33044,186.72678,134.86713,150.34901,111.39676,22.994431,9.1712904,-1.3981378,-6.3913054,2.4312568,34.541473,-67.707008,5.9572268,95.291656,-35.462509,-62.293156,-12.602576,11.526575,1.6354288
