id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area,pop,dens
3_24_484_0,2001,Urban,3,India,24,Gujarat,484,Panch Mahals,71.3,242,3396
3_24_485_0,2001,Rural,3,India,24,Gujarat,485,Dohad,3532,1480,419
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,3593,1634,455
3_24_485_0,2001,Urban,3,India,24,Gujarat,485,Dohad,61.1,154,2522
3_24_486_0,2001,Rural,3,India,24,Gujarat,486,Vadodara,7301,1948,267
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,7560,3542,468
3_24_486_0,2001,Urban,3,India,24,Gujarat,486,Vadodara,259,1593,6149
3_24_487_0,2001,Rural,3,India,24,Gujarat,487,Narmada,2841,462,163
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,2859,510,178
3_24_487_0,2001,Urban,3,India,24,Gujarat,487,Narmada,18.2,47.6,2619
3_24_488_0,2001,Rural,3,India,24,Gujarat,488,Bharuch,5328,1018,191
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,5419,1334,246
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,90.80000000000001,316,3477
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,1760,187,106
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,1760,187,106
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,0,0,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,2161,893,413
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,2214,1190,538
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,52.7,297,5641
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,2933,1022,348
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,3042,1309,430
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,108,288,2659
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,3926,1243,317
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,4307,1381,321
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,381,138,363
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,3182,650,204
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,3211,720,224
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,28.3,69.5,2453
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,31.8,22.6,711
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,37.8,44.2,1171
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,6,21.6,3625
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,47.7,78.2,1640
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,54.5,114,2091
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,6.800000000000001,35.8,5257
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,486,170,350
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,505,192,380
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,19.1,21.9,1147
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,5839,1109,190
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,5906,1308,221
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,67.2,199,2964
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,7060,1262,179
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,7143,1708,239
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,82.80000000000001,446,5386
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,11538,2600,225
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,11883,3653,307
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,345,1053,3051
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,9453,1759,186
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,9704,2232,230
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,251,473,1884
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,5308,1003,189
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,5445,1630,299
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,136,627,4606
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,5015,842,168
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,5131,1021,199
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,116,178,1532
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,11989,1707,142
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,12228,2606,213
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,240,900,3756
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,6240,912,146
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,6308,1237,196
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,68.2,325,4767
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,9477,1454,153
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,9894,4059,410
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,417,2605,6242
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,4025,960,239
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,4080,1136,278
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,55.1,176,3187
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,5177,1057,204
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,5200,1201,231
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,23.8,143,6017
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,14265,903,63.3
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,14310,970,67.8
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,44.90000000000001,67.3,1499
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,11111,1406,127
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,11342,2071,183
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,231,665,2879
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,13470,1970,146
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,13595,2423,178
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,126,453,3608
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,10285,2155,210
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,10598,2845,268
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,313,689,2200
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,4664,833,179
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,4711,981,208
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,46.8,147,3148
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,6130,1043,170
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,6349,1528,241
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,219,485,2219
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,7471,1300,174
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,7636,1607,211
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,165,308,1870
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,9879,1815,184
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,10173,2903,285
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,293,1087,3705
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,14914,3044,204
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,15478,4982,322
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,564,1938,3433
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,8589,2052,239
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,9554,7906,827
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,965,5853,6064
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,8.700000000000001,0,0
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,403,8640,21456
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,394,8640,21932
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,6.300000000000001,0,0
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,77,3338,43338
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,70.7,3338,47201
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,6765,1673,247
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,6968,2208,317
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,203,535,2638
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,14923,3032,203
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,15636,7225,462
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,713,4193,5881
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,16682,3237,194
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,17099,4015,235
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,417,778,1865
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,10565,1774,168
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,10641,2161,203
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,75.40000000000001,387,5137
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,6996,1590,227
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,7131,2080,292
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,136,490,3608
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,7349,1252,170
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,7614,1485,195
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,265,233,880
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,14371,2624,183
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,14811,3850,260
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,439,1225,2789
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,10387,2411,232
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,10614,2793,263
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,227,382,1683
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,8224,1501,183
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,8281,1690,204
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,57.90000000000001,189,3263
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,5030,780,155
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,5071,862,170
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,40.40000000000001,82.30000000000001,2039
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,7503,2469,329
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,7756,3519,454
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,252,1050,4165
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,8222,1948,237
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,8518,2577,303
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,296,629,2129
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,15755,1828,116
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,16107,2466,153
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,352,638,1811
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,7972,1880,236
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,8035,2305,287
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,62.8,425,6763
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,11598,2771,239
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,11869,3220,271
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,270,449,1663
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,9281,2286,246
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,9447,2669,283
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,165,384,2319
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,0,0,0
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,181,3830,21124
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,181,3830,21124
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,6961,1637,235
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,7548,3572,473
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,587,1935,3296
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,18280,3137,172
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,18419,3500,190
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,139,363,2602
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,13994,2816,201
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,14252,3247,228
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,258,431,1671
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,12720,2623,206
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,12802,3044,238
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,81.30000000000001,421,5181
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,15456,2037,132
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,15851,2518,159
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,395,481,1216
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,5479,2248,410
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,5635,2485,441
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,155,237,1530
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,5902,1835,311
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,6084,2233,367
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,183,398,2179
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,11187,2242,200
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,11437,3670,321
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,250,1428,5712
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,10484,3750,358
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,10777,4662,433
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,293,912,3110
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,7656,3053,399
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,7827,3796,485
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,171,743,4349
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,8537,2844,333
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,8766,3975,453
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,229,1131,4941
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,11044,3179,288
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,11333,4460,394
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,289,1281,4425
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,17425,2592,149
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,17651,2943,167
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,226,351,1556
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,12991,2052,158
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,13191,2615,198
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,200,563,2817
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,15211,1914,126
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,15445,2480,161
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,234,566,2416
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,17283,2712,157
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,17533,3523,201
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,250,811,3242
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,18730,2721,145
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,19102,3567,187
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,373,846,2271
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,14773,2868,194
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,15060,3664,243
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,287,796,2772
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,13023,3202,246
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,13372,4209,315
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,349,1007,2883
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,6399,1173,183
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,6524,1652,253
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,126,479,3811
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,10249,1411,138
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,10510,1800,171
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,261,389,1487
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,5294,1157,219
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,5437,1502,276
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,143,345,2416
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,8333,1249,150
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,8462,1670,197
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,129,421,3271
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,5528,998,180
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,5575,1196,215
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,46.5,198,4264
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,4355,630,145
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,4636,972,210
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,280,342,1222
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,3924,722,184
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,4219,1604,380
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,294,882,2998
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,10062,966,96
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,10294,1342,130
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,232,377,1622
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,4725,1140,241
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,4859,1439,296
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,134,299,2234
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,8070,1320,164
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,8452,2027,240
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,382,707,1851
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,8365,1244,149
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,8478,1518,179
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,113,274,2432
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,5762,1248,217
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,5905,1791,303
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,143,543,3788
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,8228,1072,130
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,8491,1643,193
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,263,571,2170
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,3458,902,261
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,3585,1109,309
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,127,206,1629
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,7079,918,130
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,7192,1141,159
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,113,223,1979
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,10447,2078,199
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,10577,2585,244
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,130,507,3895
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,1681,599,356
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,2192,6166,2814
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,511,5567,10897
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,4897,1481,302
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,4946,1755,355
3_29_573_0,2001,Urban,3,India,29,Karnataka,573,Mandya,49.3,274,5557
3_29_574_0,2001,Rural,3,India,29,Karnataka,574,Hassan,6785,1410,208
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,6845,1714,250
3_29_574_0,2001,Urban,3,India,29,Karnataka,574,Hassan,59.2,305,5146
3_29_575_0,2001,Rural,3,India,29,Karnataka,575,Dakshina Kannada,4472,1162,260
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,4844,1869,386
3_29_575_0,2001,Urban,3,India,29,Karnataka,575,Dakshina Kannada,372,707,1901
3_29_576_0,2001,Rural,3,India,29,Karnataka,576,Kodagu,4073,473,116
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,4104,549,134
3_29_576_0,2001,Urban,3,India,29,Karnataka,576,Kodagu,31.2,75.40000000000001,2417
3_29_577_0,2001,Rural,3,India,29,Karnataka,577,Mysore,6184,1659,268
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,6354,2635,415
3_29_577_0,2001,Urban,3,India,29,Karnataka,577,Mysore,170,976,5758
3_29_578_0,2001,Rural,3,India,29,Karnataka,578,Chamarajanagar,5594,817,146
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,5648,965,171
3_29_578_0,2001,Urban,3,India,29,Karnataka,578,Chamarajanagar,53.6,148,2761
3_29_579_0,2001,Rural,3,India,29,Karnataka,579,Gulbarga,10793,1485,138
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,11090,2170,196
3_29_579_0,2001,Urban,3,India,29,Karnataka,579,Gulbarga,296,685,2313
3_29_580_0,2001,Rural,3,India,29,Karnataka,580,Yadgir,5240,791,151
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,5335,954,179
3_29_580_0,2001,Urban,3,India,29,Karnataka,580,Yadgir,95.2,163,1713
3_29_581_0,2001,Rural,3,India,29,Karnataka,581,Kolar,3787,983,259
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,3900,1387,356
3_29_581_0,2001,Urban,3,India,29,Karnataka,581,Kolar,113,405,3588
3_29_582_0,2001,Rural,3,India,29,Karnataka,582,Chikkaballapura,4317,928,215
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,4355,1149,264
3_29_582_0,2001,Urban,3,India,29,Karnataka,582,Chikkaballapura,37.6,221,5886
3_29_583_0,2001,Rural,3,India,29,Karnataka,583,Bangalore Rural,2214,658,297
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,2271,850,374
3_29_583_0,2001,Urban,3,India,29,Karnataka,583,Bangalore Rural,57.5,192,3345
3_29_584_0,2001,Rural,3,India,29,Karnataka,584,Ramanagara,3478,815,234
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,3511,1031,294
3_29_584_0,2001,Urban,3,India,29,Karnataka,584,Ramanagara,32.7,215,6573
3_2_23_0,2001,Rural,3,India,2,Himachal Pradesh,23,Chamba,6458,426,66
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,6471,461,71.2
3_2_23_0,2001,Urban,3,India,2,Himachal Pradesh,23,Chamba,13.2,34.5,2610
3_2_24_0,2001,Rural,3,India,2,Himachal Pradesh,24,Kangra,5712,1265,222
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,5742,1338,233
3_2_24_0,2001,Urban,3,India,2,Himachal Pradesh,24,Kangra,29.9,72.3,2415
3_2_25_0,2001,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,13944,33.2,2.4
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,13944,33.2,2.4
3_2_25_0,2001,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,0,0,
3_2_26_0,2001,Rural,3,India,2,Himachal Pradesh,26,Kullu,5478,351,64.2
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,5502,382,69.40000000000001
3_2_26_0,2001,Urban,3,India,2,Himachal Pradesh,26,Kullu,24.1,30.1,1251
