id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,st,sc
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,10.67,5.770000000000001
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,93.76000000000001,.49
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,93.76000000000001,.49
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,59.9,2.29
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,48.08,3.22
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,16.72,5.69
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,68.24,2.43
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,54.76,2.64
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,18.34,3.22
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,63.3,3.21
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,28.19,3.39
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,4.770000000000001,3.51
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,63.3,3.21
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,28.19,3.39
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,4.770000000000001,3.51
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,0,2.5
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,.26,4.01
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,.54,5.59
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,14.3,3.01
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,12.18,2.69
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,7.53,1.99
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,74.94,1.67
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,62.24,1.86
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,19.45,2.52
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,74.71000000000001,2.57
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,65.53,3.16
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,15.3,6.390000000000001
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,33.29,5.99
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,25.97,6.390000000000001
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,5.25,7.520000000000001
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,14.89,7.99
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,11.84,7.79
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,4.2,7.28
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,6.020000000000001,11.13
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,5.16,10.82
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,1.95,9.69
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,13.71,15.03
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,9.91,13.73
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,3.04,11.43
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,8.050000000000001,16.79
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,6.95,15.94
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,1.79,11.93
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,18.89,18.63
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,13.68,17.13
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,3.77,14.28
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,14.56,12.3
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,12.49,12.83
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,6.66,14.3
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,14.98,16.59
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,10.93,17.12
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,8.67,17.42
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,8.82,17.69
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,8.6,17.77
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,7.390000000000001,18.21
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,18,13.18
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,16.36,13.97
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,4.25,19.77
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,40.37,10.82
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,38.31,11.22
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,10.63,16.47
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,22.69,12.41
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,18.12,14.34
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,8.460000000000001,18.41
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,22.06,10.04
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,19.26,10.28
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,6.99,11.35
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,10.19,18.56
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,8.82,17.32
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,4.46,13.37
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,9.85,10.42
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,8.800000000000001,10.2
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,3.15,9.029999999999999
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,2.59,10.45
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,2.3,9.98
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,1.7,8.98
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,2.04,11.75
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,2,11.23
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,1.79,9.050000000000001
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,4.75,11.2
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,3.46,12.98
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,1.31,15.94
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,35.54,6.96
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,23.92,8.540000000000001
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,5.58,11.03
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,47,2.02
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,14.75,4.18
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,2.57,4.99
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,.8200000000000001,4.65
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,.8200000000000001,4.65
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,.62,5.5
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,.62,5.5
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,14.6,1.94
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,12.19,2.43
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,4.65,3.97
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,6.72,8.040000000000001
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,3.62,10.53
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,1.38,12.33
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,8.92,11.72
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,7.51,12
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,1.82,13.12
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,1.08,13.18
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,1.12,13.01
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,1.32,12.24
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,2.56,20.46
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,2.3,19.43
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,1.46,16.1
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,1.87,16.97
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,1.87,16.53
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,1.89,14.2
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,1.64,15.69
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,1.79,15.02
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,2.12,13.57
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,.77,8.380000000000001
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,.78,8.76
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,.8100000000000001,11.08
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,1.25,1.32
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,1.18,1.44
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,.66,2.4
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,.58,4.48
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,.5700000000000001,4.44
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,.43,4.05
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,.66,13.38
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,.61,12.76
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,.48,11.32
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,.71,11.86
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,.6900000000000001,12.13
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,.63,12.98
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,21.69,19.31
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,16.74,18.54
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,3.03,16.39
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,8.41,16.43
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,7.07,14.84
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,.97,7.66
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,2.9,20.14
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,2.6,18.62
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,1.34,12.33
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,5.69,18.89
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,5.04,17.58
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,1.15,9.810000000000001
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,.9,8.02
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,.9,8.02
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,7.32,20.59
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,4.09,14.55
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,1.36,9.44
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,8.700000000000001,18.19
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,7.930000000000001,17.1
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,1.39,7.92
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,11.61,18.68
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,10.55,17.73
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,3.64,11.51
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,16.94,17.96
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,14.1,16.99
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,2.13,12.88
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,31.03,17.13
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,26.47,16.55
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,8,14.19
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,6.59,9.1
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,5.96,9.050000000000001
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,.89,8.630000000000001
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,11.36,10.3
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,9.550000000000001,10.58
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,1.5,11.86
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,23.4,7.140000000000001
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,14.55,7.600000000000001
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,1.24,8.279999999999999
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,4.84,19.9
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,3.91,17.99
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,.87,11.76
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,2.91,21.05
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,2.54,19.17
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,1.04,11.5
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,3.12,22.13
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,2.57,17.83
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,1.41,8.74
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,5.36,21.28
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,4.66,18.32
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,2.93,11
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,3.82,23.07
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,3.86,21.29
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,4.09,11.47
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,10.21,24.88
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,9.08,22
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,5.17,12.07
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,2.64,17.81
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,2.36,15.74
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,1.39,8.65
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,2.15,18.87
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,1.97,17.81
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,1.39,14.31
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,3.95,18.57
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,3.46,16.45
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,1.85,9.390000000000001
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,3.81,21.11
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,3.42,18.75
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,2,10.19
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,6.640000000000001,11.5
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,5.78,10.96
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,3.04,9.26
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,5.99,16.5
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,4.850000000000001,15.17
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,2.06,11.9
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,1.9,19.8
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,1.66,18.5
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,.8,13.88
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,14.7,22.28
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,12.13,19.89
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,3.51,11.86
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,22.25,19.89
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,18.15,19
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,5.97,16.37
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,12.9,15.93
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,11.59,15.48
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,4.98,13.26
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,7.28,16.11
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,5.600000000000001,14.14
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,2.5,10.51
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,6.12,7.57
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,4.39,8.23
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,2.98,8.76
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,1.97,7.32
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,1.76,7.53
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,1.24,8.029999999999999
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,10.16,13.36
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,8.84,12.19
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,3.79,7.7
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,21.31,20.5
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,17.99,18.46
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,11.79,14.65
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,18.99,23.67
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,17.54,22.17
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,10.98,15.37
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,14.08,22.08
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,11.71,18.61
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,6.25,10.62
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,4.07,18.63
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,3.41,16.41
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,2.17,12.23
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,3.96,6.23
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,3.74,6.09
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,2.79,5.47
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,4.05,22.11
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,3.6,20.43
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,1.71,13.52
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,8.18,19.82
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,7.5,18.34
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,4.71,12.28
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,2.33,24.91
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,1.32,13.02
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,1.18,11.41
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,.91,14.02
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,.97,14.02
3_29_573_0,2001,Urban,3,India,29,Karnataka,573,Mandya,1.31,14.01
3_29_574_0,2001,Rural,3,India,29,Karnataka,574,Hassan,1.71,19.44
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,1.54,18.11
3_29_574_0,2001,Urban,3,India,29,Karnataka,574,Hassan,.74,11.91
3_29_575_0,2001,Rural,3,India,29,Karnataka,575,Dakshina Kannada,4.66,8.48
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,3.32,6.91
3_29_575_0,2001,Urban,3,India,29,Karnataka,575,Dakshina Kannada,1.16,4.4
3_29_576_0,2001,Rural,3,India,29,Karnataka,576,Kodagu,9.49,12.53
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,8.41,12.29
3_29_576_0,2001,Urban,3,India,29,Karnataka,576,Kodagu,1.62,10.79
3_29_577_0,2001,Rural,3,India,29,Karnataka,577,Mysore,13.52,21.02
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,10.27,17.71
3_29_577_0,2001,Urban,3,India,29,Karnataka,577,Mysore,4.8,12.1
3_29_578_0,2001,Rural,3,India,29,Karnataka,578,Chamarajanagar,10.39,25.4
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,10.99,24.61
3_29_578_0,2001,Urban,3,India,29,Karnataka,578,Chamarajanagar,14.33,20.25
3_29_579_0,2001,Rural,3,India,29,Karnataka,579,Gulbarga,5.91,24.99
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,4.92,22.92
3_29_579_0,2001,Urban,3,India,29,Karnataka,579,Gulbarga,2.3,17.39
3_29_580_0,2001,Rural,3,India,29,Karnataka,580,Yadgir,5.91,24.99
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,4.92,22.92
3_29_580_0,2001,Urban,3,India,29,Karnataka,580,Yadgir,2.3,17.39
3_29_581_0,2001,Rural,3,India,29,Karnataka,581,Kolar,6.53,29.38
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,4.91,28.62
3_29_581_0,2001,Urban,3,India,29,Karnataka,581,Kolar,.99,26.76
3_29_582_0,2001,Rural,3,India,29,Karnataka,582,Chikkaballapura,13.57,26.65
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,11.97,23.91
3_29_582_0,2001,Urban,3,India,29,Karnataka,582,Chikkaballapura,5.26,12.43
3_29_583_0,2001,Rural,3,India,29,Karnataka,583,Bangalore Rural,3.69,21.95
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,3.27,20.07
3_29_583_0,2001,Urban,3,India,29,Karnataka,583,Bangalore Rural,1.77,13.27
3_29_584_0,2001,Rural,3,India,29,Karnataka,584,Ramanagara,3.69,21.95
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,3.27,20.07
3_29_584_0,2001,Urban,3,India,29,Karnataka,584,Ramanagara,1.77,13.27
3_2_23_0,2001,Rural,3,India,2,Himachal Pradesh,23,Chamba,27.14,20.21
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,25.51,20.04
3_2_23_0,2001,Urban,3,India,2,Himachal Pradesh,23,Chamba,5.41,17.98
3_2_24_0,2001,Rural,3,India,2,Himachal Pradesh,24,Kangra,.11,21.21
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,.12,20.88
3_2_24_0,2001,Urban,3,India,2,Himachal Pradesh,24,Kangra,.31,14.97
3_2_25_0,2001,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,72.95,7.84
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,72.95,7.84
3_2_25_0,2001,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,
3_2_26_0,2001,Rural,3,India,2,Himachal Pradesh,26,Kullu,2.66,29.42
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,2.97,28.28
3_2_26_0,2001,Urban,3,India,2,Himachal Pradesh,26,Kullu,6.67,14.88
3_2_27_0,2001,Rural,3,India,2,Himachal Pradesh,27,Mandi,1.21,29.65
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,1.17,28.98
3_2_27_0,2001,Urban,3,India,2,Himachal Pradesh,27,Mandi,.6800000000000001,19.83
3_2_28_0,2001,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,0,24.41
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,.04,23.88
3_2_28_0,2001,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,.45,17.18
3_2_29_0,2001,Rural,3,India,2,Himachal Pradesh,29,Una,.01,22.78
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,.01,22.44
3_2_29_0,2001,Urban,3,India,2,Himachal Pradesh,29,Una,.07,18.92
3_2_30_0,2001,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,2.8,25.82
