id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_lit,pop_lit,dens_lit
3_2_26_0,2001,Urban,3,India,2,Himachal Pradesh,26,Kullu,38.1,42.1,1103
3_2_27_0,2001,Rural,3,India,2,Himachal Pradesh,27,Mandi,3892,771,.2
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,3947,905,229
3_2_27_0,2001,Urban,3,India,2,Himachal Pradesh,27,Mandi,54.8,134,2453
3_2_28_0,2001,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,1097,420,.38
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,1109,443,399
3_2_28_0,2001,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,12.4,22.8,1841
3_2_29_0,2001,Rural,3,India,2,Himachal Pradesh,29,Una,1494,351,.24
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,1560,500,320
3_2_29_0,2001,Urban,3,India,2,Himachal Pradesh,29,Una,66.7,149,2234
3_2_30_0,2001,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,1177,326,.28
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,1196,365,305
3_2_30_0,2001,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,18.9,39.6,2093
3_2_31_0,2001,Rural,3,India,2,Himachal Pradesh,31,Solan,1810,345,.19
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,1945,499,256
3_2_31_0,2001,Urban,3,India,2,Himachal Pradesh,31,Solan,135,154,1143
3_2_32_0,2001,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,2803,348,.12
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,2862,467,163
3_2_32_0,2001,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,59.3,120,2018
3_2_33_0,2001,Rural,3,India,2,Himachal Pradesh,33,Shimla,5081,652,.13
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,5134,789,154
3_2_33_0,2001,Urban,3,India,2,Himachal Pradesh,33,Shimla,53.3,137,2576
3_2_34_0,2001,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,6468,78.80000000000001,.01
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,6471,78.80000000000001,12.2
3_2_34_0,2001,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,2.9,.08,26.3
3_30_585_0,2001,Rural,3,India,30,Goa,585,North Goa,1488,522,.35
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,1700,787,463
3_30_585_0,2001,Urban,3,India,30,Goa,585,North Goa,213,265,1246
3_30_586_0,2001,Rural,3,India,30,Goa,586,South Goa,1808,307,.17
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,1941,536,276
3_30_586_0,2001,Urban,3,India,30,Goa,586,South Goa,133,229,1719
3_31_587_0,2001,Rural,3,India,31,Lakshadweep,587,Lakshadweep,83,21.9,.26
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,83,21.9,264
3_31_587_0,2001,Urban,3,India,31,Lakshadweep,587,Lakshadweep,0,0,
3_32_588_0,2001,Rural,3,India,32,Kerala,588,Kasaragod,1984,1233,.62
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,1987,1252,630
3_32_588_0,2001,Urban,3,India,32,Kerala,588,Kasaragod,3.3,19.5,5835
3_32_589_0,2001,Rural,3,India,32,Kerala,589,Kannur,2875,2093,.73
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,2970,2738,922
3_32_589_0,2001,Urban,3,India,32,Kerala,589,Kannur,94.60000000000001,646,6824
3_32_590_0,2001,Rural,3,India,32,Kerala,590,Wayanad,2138,807,.38
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,2138,807,377
3_32_590_0,2001,Urban,3,India,32,Kerala,590,Wayanad,0,0,
3_32_591_0,2001,Rural,3,India,32,Kerala,591,Kozhikode,2234,2302,1
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,2342,3215,1373
3_32_591_0,2001,Urban,3,India,32,Kerala,591,Kozhikode,109,912,8404
3_32_592_0,2001,Rural,3,India,32,Kerala,592,Malappuram,3529,3224,.91
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,3529,3224,913
3_32_592_0,2001,Urban,3,India,32,Kerala,592,Malappuram,0,0,
3_32_593_0,2001,Rural,3,India,32,Kerala,593,Palakkad,4382,2690,.61
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,4491,2948,656
3_32_593_0,2001,Urban,3,India,32,Kerala,593,Palakkad,109,258,2360
3_32_594_0,2001,Rural,3,India,32,Kerala,594,Thrissur,2853,3178,1.1
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,3015,3671,1218
3_32_594_0,2001,Urban,3,India,32,Kerala,594,Thrissur,161,493,3053
3_32_595_0,2001,Rural,3,India,32,Kerala,595,Ernakulam,2437,1211,.5
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,3080,3576,1161
3_32_595_0,2001,Urban,3,India,32,Kerala,595,Ernakulam,643,2365,3675
3_32_596_0,2001,Rural,3,India,32,Kerala,596,Idukki,4340,929,.21
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,4340,929,214
3_32_596_0,2001,Urban,3,India,32,Kerala,596,Idukki,0,0,
3_32_597_0,2001,Rural,3,India,32,Kerala,597,Kottayam,2122,1606,.76
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,2219,2019,910
3_32_597_0,2001,Urban,3,India,32,Kerala,597,Kottayam,97.5,413,4232
3_32_598_0,2001,Rural,3,India,32,Kerala,598,Alappuzha,1264,1938,1.5
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,1418,2682,1891
3_32_598_0,2001,Urban,3,India,32,Kerala,598,Alappuzha,155,744,4811
3_32_599_0,2001,Rural,3,India,32,Kerala,599,Pathanamthitta,2597,1339,.52
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,2608,1354,519
3_32_599_0,2001,Urban,3,India,32,Kerala,599,Pathanamthitta,11,15.2,1385
3_32_600_0,2001,Rural,3,India,32,Kerala,600,Kollam,2312,1864,.8100000000000001
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,2484,2517,1013
3_32_600_0,2001,Urban,3,India,32,Kerala,600,Kollam,173,654,3781
3_32_601_0,2001,Rural,3,India,32,Kerala,601,Thiruvananthapuram,1953,2618,1.3
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,2204,4229,1919
3_32_601_0,2001,Urban,3,India,32,Kerala,601,Thiruvananthapuram,251,1611,6430
3_33_602_0,2001,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,2590,824,.32
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,3430,2729,796
3_33_602_0,2001,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,839,1905,2269
3_33_603_0,2001,Rural,3,India,33,Tamil Nadu,603,Chennai,0,0,
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,178,4224,23779
3_33_603_0,2001,Urban,3,India,33,Tamil Nadu,603,Chennai,178,4224,23779
3_33_604_0,2001,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,3755,1318,.35
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,4431,3308,747
3_33_604_0,2001,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,676,1991,2946
3_33_605_0,2001,Rural,3,India,33,Tamil Nadu,605,Vellore,5592,2278,.41
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,6082,3615,594
3_33_605_0,2001,Urban,3,India,33,Tamil Nadu,605,Vellore,490,1337,2730
3_33_606_0,2001,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,6091,2171,.36
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,6194,2415,390
3_33_606_0,2001,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,104,244,2357
3_33_607_0,2001,Rural,3,India,33,Tamil Nadu,607,Viluppuram,6955,2769,.4
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,7195,3269,454
3_33_607_0,2001,Urban,3,India,33,Tamil Nadu,607,Viluppuram,240,500,2083
3_33_608_0,2001,Rural,3,India,33,Tamil Nadu,608,Salem,4585,1823,.4
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,5264,3029,575
3_33_608_0,2001,Urban,3,India,33,Tamil Nadu,608,Salem,679,1206,1776
3_33_609_0,2001,Rural,3,India,33,Tamil Nadu,609,Namakkal,3091,1159,.38
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,3388,1708,504
3_33_609_0,2001,Urban,3,India,33,Tamil Nadu,609,Namakkal,297,548,1844
3_33_610_0,2001,Rural,3,India,33,Tamil Nadu,610,Erode,5447,1118,.21
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,5770,1783,309
3_33_610_0,2001,Urban,3,India,33,Tamil Nadu,610,Erode,323,664,2056
3_33_611_0,2001,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,2480,628,.25
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,2550,854,335
3_33_611_0,2001,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,70.40000000000001,226,3208
3_33_612_0,2001,Rural,3,India,33,Tamil Nadu,612,Dindigul,5871,1848,.31
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,6046,2224,368
3_33_612_0,2001,Urban,3,India,33,Tamil Nadu,612,Dindigul,175,377,2150
3_33_613_0,2001,Rural,3,India,33,Tamil Nadu,613,Karur,2807,1471,.52
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,2920,1699,582
3_33_613_0,2001,Urban,3,India,33,Tamil Nadu,613,Karur,113,228,2028
3_33_614_0,2001,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,4137,1154,.28
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,4463,2178,488
3_33_614_0,2001,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,326,1024,3141
3_33_615_0,2001,Rural,3,India,33,Tamil Nadu,615,Perambalur,1736,580,.33
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,1755,609,347
3_33_615_0,2001,Urban,3,India,33,Tamil Nadu,615,Perambalur,19,29.1,1528
3_33_616_0,2001,Rural,3,India,33,Tamil Nadu,616,Ariyalur,1889,503,.27
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,1931,540,280
3_33_616_0,2001,Urban,3,India,33,Tamil Nadu,616,Ariyalur,41.6,37.3,896
3_33_617_0,2001,Rural,3,India,33,Tamil Nadu,617,Cuddalore,3268,1665,.51
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,3731,2726,731
3_33_617_0,2001,Urban,3,India,33,Tamil Nadu,617,Cuddalore,463,1061,2293
3_33_618_0,2001,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,2375,1135,.48
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,2568,1503,586
3_33_618_0,2001,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,193,369,1914
3_33_619_0,2001,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,2151,1176,.55
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,2313,1472,636
3_33_619_0,2001,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,161,296,1833
3_33_620_0,2001,Rural,3,India,33,Tamil Nadu,620,Thanjavur,3148,1912,.61
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,3424,2518,735
3_33_620_0,2001,Urban,3,India,33,Tamil Nadu,620,Thanjavur,277,606,2193
3_33_621_0,2001,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,4581,1634,.36
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,4650,1774,382
3_33_621_0,2001,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,68.40000000000001,139,2036
3_33_622_0,2001,Rural,3,India,33,Tamil Nadu,622,Sivaganga,4221,1118,.26
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,4316,1291,299
3_33_622_0,2001,Urban,3,India,33,Tamil Nadu,622,Sivaganga,95,174,1829
3_33_623_0,2001,Rural,3,India,33,Tamil Nadu,623,Madurai,3404,1482,.44
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,3660,2821,771
3_33_623_0,2001,Urban,3,India,33,Tamil Nadu,623,Madurai,256,1339,5227
3_33_624_0,2001,Rural,3,India,33,Tamil Nadu,624,Theni,2778,1189,.43
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,2847,1383,486
3_33_624_0,2001,Urban,3,India,33,Tamil Nadu,624,Theni,68.2,195,2852
3_33_625_0,2001,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,4042,1400,.35
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,4297,1964,457
3_33_625_0,2001,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,255,564,2209
3_33_626_0,2001,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,4034,1266,.31
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,4077,1379,338
3_33_626_0,2001,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,42.40000000000001,113,2677
3_33_627_0,2001,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,4468,1040,.23
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,4701,1523,324
3_33_627_0,2001,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,233,483,2070
3_33_628_0,2001,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,6398,2607,.41
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,6750,3433,509
3_33_628_0,2001,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,352,827,2350
3_33_629_0,2001,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,1500,1473,.98
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,1648,2025,1228
3_33_629_0,2001,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,148,552,3721
3_33_630_0,2001,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,4453,1037,.23
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,4500,1106,246
3_33_630_0,2001,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,47.7,68.8,1443
3_33_631_0,2001,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,4963,1609,.32
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,5069,1833,362
3_33_631_0,2001,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,106,224,2103
3_33_632_0,2001,Rural,3,India,33,Tamil Nadu,632,Coimbatore,4009,1107,.28
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,4735,2849,602
3_33_632_0,2001,Urban,3,India,33,Tamil Nadu,632,Coimbatore,726,1742,2399
3_33_633_0,2001,Rural,3,India,33,Tamil Nadu,633,Tiruppur,4810,1687,.35
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,5190,2399,462
3_33_633_0,2001,Urban,3,India,33,Tamil Nadu,633,Tiruppur,380,711,1870
3_34_634_0,2001,Rural,3,India,34,Puducherry,634,Yanam,15.5,31.6,2
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,18,33.6,1862
3_34_634_0,2001,Urban,3,India,34,Puducherry,634,Yanam,2.6,2,755
3_34_635_0,2001,Rural,3,India,34,Puducherry,635,Puducherry,151,43.1,.29
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,298,486,1632
3_34_635_0,2001,Urban,3,India,34,Puducherry,635,Puducherry,147,443,3009
3_34_636_0,2001,Rural,3,India,34,Puducherry,636,Mahe,5.800000000000001,26.4,4.5
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,8.300000000000001,39,4676
3_34_636_0,2001,Urban,3,India,34,Puducherry,636,Mahe,2.5,12.6,4976
3_34_637_0,2001,Rural,3,India,34,Puducherry,637,Karaikal,89.40000000000001,36.2,.4
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,162,164,1016
3_34_637_0,2001,Urban,3,India,34,Puducherry,637,Karaikal,72.3,128,1773
3_35_638_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,1717,37.3,.02
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,1717,37.3,21.7
3_35_638_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,0,0,
3_35_639_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,2861,94.5,.03
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,2861,94.5,33
3_35_639_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,0,0,
3_35_640_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,2230,94.7,.04
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,2251,153,68.10000000000001
3_35_640_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,21.3,58.6,2753
3_3_35_0,2001,Rural,3,India,3,Punjab,35,Gurdaspur,2668,1010,.38
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,3640,2084,572
3_3_35_0,2001,Urban,3,India,3,Punjab,35,Gurdaspur,972,1073,1104
3_3_36_0,2001,Rural,3,India,3,Punjab,36,Kapurthala,1280,366,.29
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,1569,716,456
3_3_36_0,2001,Urban,3,India,3,Punjab,36,Kapurthala,288,349,1211
3_3_37_0,2001,Rural,3,India,3,Punjab,37,Jalandhar,1763,633,.36
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,2631,2091,795
3_3_37_0,2001,Urban,3,India,3,Punjab,37,Jalandhar,869,1458,1678
3_3_38_0,2001,Rural,3,India,3,Punjab,38,Hoshiarpur,3155,910,.29
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,3391,1400,413
3_3_38_0,2001,Urban,3,India,3,Punjab,38,Hoshiarpur,236,491,2083
3_3_39_0,2001,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,1111,419,.38
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,1265,656,518
3_3_39_0,2001,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,154,236,1539
3_3_40_0,2001,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,940,228,.24
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,1141,434,380
3_3_40_0,2001,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,201,206,1025
3_3_41_0,2001,Rural,3,India,3,Punjab,41,Ludhiana,2483,676,.27
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,3743,3115,832
3_3_41_0,2001,Urban,3,India,3,Punjab,41,Ludhiana,1259,2439,1937
3_3_42_0,2001,Rural,3,India,3,Punjab,42,Moga,1724,469,.27
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,2105,852,405
3_3_42_0,2001,Urban,3,India,3,Punjab,42,Moga,380,383,1007
3_3_43_0,2001,Rural,3,India,3,Punjab,43,Firozpur,4787,1025,.21
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,5319,1674,315
3_3_43_0,2001,Urban,3,India,3,Punjab,43,Firozpur,533,649,1218
3_3_44_0,2001,Rural,3,India,3,Punjab,44,Muktsar,2353,574,.24
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,2561,884,345
3_3_44_0,2001,Urban,3,India,3,Punjab,44,Muktsar,207,310,1495
3_3_45_0,2001,Rural,3,India,3,Punjab,45,Faridkot,1323,296,.22
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,1486,548,369
3_3_45_0,2001,Urban,3,India,3,Punjab,45,Faridkot,163,252,1544
3_3_46_0,2001,Rural,3,India,3,Punjab,46,Bathinda,2933,579,.2
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,3337,1002,300
3_3_46_0,2001,Urban,3,India,3,Punjab,46,Bathinda,403,422,1048
3_3_47_0,2001,Rural,3,India,3,Punjab,47,Mansa,2084,819,.39
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,2192,940,429
3_3_47_0,2001,Urban,3,India,3,Punjab,47,Mansa,108,121,1113
3_3_48_0,2001,Rural,3,India,3,Punjab,48,Patiala,2530,834,.33
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,3218,1652,513
3_3_48_0,2001,Urban,3,India,3,Punjab,48,Patiala,688,818,1189
3_3_49_0,2001,Rural,3,India,3,Punjab,49,Amritsar,1385,459,.33
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,2615,2085,797
3_3_49_0,2001,Urban,3,India,3,Punjab,49,Amritsar,1230,1626,1322
3_3_50_0,2001,Rural,3,India,3,Punjab,50,Tarn Taran,1574,496,.32
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,2380,1021,429
3_3_50_0,2001,Urban,3,India,3,Punjab,50,Tarn Taran,806,525,651
3_3_51_0,2001,Rural,3,India,3,Punjab,51,Rupnagar,1191,384,.32
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,1369,647,473
3_3_51_0,2001,Urban,3,India,3,Punjab,51,Rupnagar,178,263,1476
3_3_52_0,2001,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,711,216,.3
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,1228,753,613
3_3_52_0,2001,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,516,537,1040
3_3_53_0,2001,Rural,3,India,3,Punjab,53,Sangrur,3221,1144,.36
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,3737,1741,466
3_3_53_0,2001,Urban,3,India,3,Punjab,53,Sangrur,516,597,1156
3_3_54_0,2001,Rural,3,India,3,Punjab,54,Barnala,1187,262,.22
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,1366,466,341
3_3_54_0,2001,Urban,3,India,3,Punjab,54,Barnala,179,204,1141
3_4_55_0,2001,Rural,3,India,4,Chandigarh,55,Chandigarh,0,0,
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,118,670,5677
3_4_55_0,2001,Urban,3,India,4,Chandigarh,55,Chandigarh,118,670,5677
3_5_56_0,2001,Rural,3,India,5,Uttarakhand,56,Uttarkashi,7984,247,.03
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,7990,248,31.1
3_5_56_0,2001,Urban,3,India,5,Uttarakhand,56,Uttarkashi,5.9,1.5,258
3_5_57_0,2001,Rural,3,India,5,Uttarakhand,57,Chamoli,7841,411,.05
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,7843,412,52.5
3_5_57_0,2001,Urban,3,India,5,Uttarakhand,57,Chamoli,2.2,.41,184
3_5_58_0,2001,Rural,3,India,5,Uttarakhand,58,Rudraprayag,1986,138,.07
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,1986,138,69.60000000000001
3_5_58_0,2001,Urban,3,India,5,Uttarakhand,58,Rudraprayag,0,0,
3_5_59_0,2001,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,3800,255,.07
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,3886,362,93.2
3_5_59_0,2001,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,85.7,107,1253
3_5_60_0,2001,Rural,3,India,5,Uttarakhand,60,Dehradun,2859,402,.14
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,3163,1296,410
3_5_60_0,2001,Urban,3,India,5,Uttarakhand,60,Dehradun,304,894,2937
3_5_61_0,2001,Rural,3,India,5,Uttarakhand,61,Garhwal,5236,650,.12
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,5294,744,141
3_5_61_0,2001,Urban,3,India,5,Uttarakhand,61,Garhwal,57.8,93.30000000000001,1616
3_5_62_0,2001,Rural,3,India,5,Uttarakhand,62,Pithoragarh,7219,321,.04
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,7234,354,48.90000000000001
3_5_62_0,2001,Urban,3,India,5,Uttarakhand,62,Pithoragarh,15.7,32.9,2100
3_5_63_0,2001,Rural,3,India,5,Uttarakhand,63,Bageshwar,2245,170,.08
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,2245,170,75.7
3_5_63_0,2001,Urban,3,India,5,Uttarakhand,63,Bageshwar,0,0,
3_5_64_0,2001,Rural,3,India,5,Uttarakhand,64,Almora,3065,690,.23
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,3088,740,240
3_5_64_0,2001,Urban,3,India,5,Uttarakhand,64,Almora,22.4,49.90000000000001,2230
3_5_65_0,2001,Rural,3,India,5,Uttarakhand,65,Champawat,1797,314,.17
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,1814,377,208
3_5_65_0,2001,Urban,3,India,5,Uttarakhand,65,Champawat,18,63.2,3513
3_5_66_0,2001,Rural,3,India,5,Uttarakhand,66,Nainital,3904,332,.08
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,4015,538,134
3_5_66_0,2001,Urban,3,India,5,Uttarakhand,66,Nainital,111,206,1851
3_5_67_0,2001,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,2434,830,.34
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,2700,1200,444
3_5_67_0,2001,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,267,370,1387
3_5_68_0,2001,Rural,3,India,5,Uttarakhand,68,Hardwar,2104,1043,.5
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,2277,1533,673
3_5_68_0,2001,Urban,3,India,5,Uttarakhand,68,Hardwar,173,490,2836
3_6_69_0,2001,Rural,3,India,6,Haryana,69,Panchkula,730,147,.2
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,868,321,370
3_6_69_0,2001,Urban,3,India,6,Haryana,69,Panchkula,138,174,1267
3_6_70_0,2001,Rural,3,India,6,Haryana,70,Ambala,1167,527,.45
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,1509,1047,694
3_6_70_0,2001,Urban,3,India,6,Haryana,70,Ambala,342,520,1519
3_6_71_0,2001,Rural,3,India,6,Haryana,71,Yamunanagar,1496,524,.35
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,1755,1013,577
3_6_71_0,2001,Urban,3,India,6,Haryana,71,Yamunanagar,258,489,1891
3_6_72_0,2001,Rural,3,India,6,Haryana,72,Kurukshetra,1234,406,.33
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,1672,828,495
3_6_72_0,2001,Urban,3,India,6,Haryana,72,Kurukshetra,437,421,963
3_6_73_0,2001,Rural,3,India,6,Haryana,73,Kaithal,2024,778,.38
