id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,edu_lit_7_t,edu_lit_7_f,edu_lit_7_m
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,61.8,47.40000000000001,74.2
3_23_443_0,2001,Urban,3,India,23,Madhya Pradesh,443,Vidisha,77.60000000000001,68.3,85.7
3_23_444_0,2001,Rural,3,India,23,Madhya Pradesh,444,Bhopal,52.7,36.5,66.90000000000001
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,74.60000000000001,66.40000000000001,81.90000000000001
3_23_444_0,2001,Urban,3,India,23,Madhya Pradesh,444,Bhopal,79.60000000000001,73.10000000000001,85.40000000000001
3_23_445_0,2001,Rural,3,India,23,Madhya Pradesh,445,Sehore,59.8,42.6,75.40000000000001
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,63.1,47.40000000000001,77.30000000000001
3_23_445_0,2001,Urban,3,India,23,Madhya Pradesh,445,Sehore,77.40000000000001,68.2,85.60000000000001
3_23_446_0,2001,Rural,3,India,23,Madhya Pradesh,446,Raisen,70.8,59.6,80.60000000000001
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,72.2,61.3,81.60000000000001
3_23_446_0,2001,Urban,3,India,23,Madhya Pradesh,446,Raisen,77.90000000000001,68.7,85.80000000000001
3_23_447_0,2001,Rural,3,India,23,Madhya Pradesh,447,Betul,62,50.5,73.2
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,66.40000000000001,55.6,76.80000000000001
3_23_447_0,2001,Urban,3,India,23,Madhya Pradesh,447,Betul,84.5,77.40000000000001,91.10000000000001
3_23_448_0,2001,Rural,3,India,23,Madhya Pradesh,448,Harda,61.7,48.1,74.10000000000001
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,66.5,54.1,77.90000000000001
3_23_448_0,2001,Urban,3,India,23,Madhya Pradesh,448,Harda,83.40000000000001,74.90000000000001,91
3_23_449_0,2001,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,63,48.8,75.60000000000001
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,70,57.8,80.80000000000001
3_23_449_0,2001,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,84.80000000000001,76.90000000000001,91.90000000000001
3_23_450_0,2001,Rural,3,India,23,Madhya Pradesh,450,Katni,58.5,41.3,74.7
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,63.6,48.2,77.90000000000001
3_23_450_0,2001,Urban,3,India,23,Madhya Pradesh,450,Katni,81.5,73,89.2
3_23_451_0,2001,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,63.8,49.7,76.80000000000001
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,75.7,65.90000000000001,84.60000000000001
3_23_451_0,2001,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,84.2,77.60000000000001,90
3_23_452_0,2001,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,66.7,54,78.2
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,69.7,57.90000000000001,80.40000000000001
3_23_452_0,2001,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,82.7,74.5,90.10000000000001
3_23_453_0,2001,Rural,3,India,23,Madhya Pradesh,453,Dindori,52.8,36.6,68.90000000000001
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,54.2,38.2,70
3_23_453_0,2001,Urban,3,India,23,Madhya Pradesh,453,Dindori,81,70.8,90.60000000000001
3_23_454_0,2001,Rural,3,India,23,Madhya Pradesh,454,Mandla,56.5,41.7,71.40000000000001
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,59.6,45.5,73.7
3_23_454_0,2001,Urban,3,India,23,Madhya Pradesh,454,Mandla,85.2,77.90000000000001,92.10000000000001
3_23_455_0,2001,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,60.5,48.3,72.3
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,65.8,54.6,76.40000000000001
3_23_455_0,2001,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,81.30000000000001,73.40000000000001,88.5
3_23_456_0,2001,Rural,3,India,23,Madhya Pradesh,456,Seoni,63.2,50.8,75.3
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,65.60000000000001,53.8,77.2
3_23_456_0,2001,Urban,3,India,23,Madhya Pradesh,456,Seoni,85.80000000000001,79,92.2
3_23_457_0,2001,Rural,3,India,23,Madhya Pradesh,457,Balaghat,66.7,54.7,79.10000000000001
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,68.7,57.2,80.60000000000001
3_23_457_0,2001,Urban,3,India,23,Madhya Pradesh,457,Balaghat,82.10000000000001,74,90.10000000000001
3_23_458_0,2001,Rural,3,India,23,Madhya Pradesh,458,Guna,55.3,37.2,71
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,59.5,42.90000000000001,74.10000000000001
3_23_458_0,2001,Urban,3,India,23,Madhya Pradesh,458,Guna,74.7,62.8,85.40000000000001
3_23_459_0,2001,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,55.3,37.2,71
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,59.5,42.90000000000001,74.10000000000001
3_23_459_0,2001,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,74.7,62.8,85.40000000000001
3_23_460_0,2001,Rural,3,India,23,Madhya Pradesh,460,Shahdol,52.2,37.7,66.40000000000001
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,58.7,45,71.8
3_23_460_0,2001,Urban,3,India,23,Madhya Pradesh,460,Shahdol,77,66.7,86.30000000000001
3_23_461_0,2001,Rural,3,India,23,Madhya Pradesh,461,Anuppur,52.2,37.7,66.40000000000001
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,58.7,45,71.8
3_23_461_0,2001,Urban,3,India,23,Madhya Pradesh,461,Anuppur,77,66.7,86.30000000000001
3_23_462_0,2001,Rural,3,India,23,Madhya Pradesh,462,Sidhi,48.8,32.2,64.40000000000001
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,52.3,36,67.40000000000001
3_23_462_0,2001,Urban,3,India,23,Madhya Pradesh,462,Sidhi,72.2,58.6,83.60000000000001
3_23_463_0,2001,Rural,3,India,23,Madhya Pradesh,463,Singrauli,48.8,32.2,64.40000000000001
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,52.3,36,67.40000000000001
3_23_463_0,2001,Urban,3,India,23,Madhya Pradesh,463,Singrauli,72.2,58.6,83.60000000000001
3_23_464_0,2001,Rural,3,India,23,Madhya Pradesh,464,Jhabua,36.4,23.3,49.40000000000001
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,41.40000000000001,28.6,53.90000000000001
3_23_464_0,2001,Urban,3,India,23,Madhya Pradesh,464,Jhabua,82.5,73.90000000000001,90.5
3_23_465_0,2001,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,27.1,18.2,36.1
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,31.1,22,40.2
3_23_465_0,2001,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,77,67.60000000000001,85.7
3_23_466_0,2001,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),55.8,41,69.60000000000001
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),61.8,48.90000000000001,73.7
3_23_466_0,2001,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),77.2,69.40000000000001,84.5
3_23_467_0,2001,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,55.8,41,69.60000000000001
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,61.8,48.90000000000001,73.7
3_23_467_0,2001,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,77.2,69.40000000000001,84.5
3_24_468_0,2001,Rural,3,India,24,Gujarat,468,Kachchh,53.5,41.3,65.10000000000001
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,59.8,48.6,70.40000000000001
3_24_468_0,2001,Urban,3,India,24,Gujarat,468,Kachchh,74,65.3,81.90000000000001
3_24_469_0,2001,Rural,3,India,24,Gujarat,469,Banas Kantha,47.90000000000001,30.7,64
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,51,34.4,66.5
3_24_469_0,2001,Urban,3,India,24,Gujarat,469,Banas Kantha,74.5,63,85.10000000000001
3_24_470_0,2001,Rural,3,India,24,Gujarat,470,Patan,55.8,40.7,70.3
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,60.40000000000001,46.3,73.60000000000001
3_24_470_0,2001,Urban,3,India,24,Gujarat,470,Patan,77.40000000000001,68,86.10000000000001
3_24_471_0,2001,Rural,3,India,24,Gujarat,471,Mahesana,72.3,58.7,85.30000000000001
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,75.60000000000001,63.7,86.80000000000001
3_24_471_0,2001,Urban,3,India,24,Gujarat,471,Mahesana,83.90000000000001,76.5,90.7
3_24_472_0,2001,Rural,3,India,24,Gujarat,472,Sabar Kantha,64.8,49.8,79.30000000000001
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,66.60000000000001,52.3,80.40000000000001
3_24_472_0,2001,Urban,3,India,24,Gujarat,472,Sabar Kantha,81,72.40000000000001,89.10000000000001
3_24_473_0,2001,Rural,3,India,24,Gujarat,473,Gandhinagar,72.10000000000001,57.6,85.7
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,76,63.7,87.40000000000001
3_24_473_0,2001,Urban,3,India,24,Gujarat,473,Gandhinagar,84,76.60000000000001,90.7
3_24_474_0,2001,Rural,3,India,24,Gujarat,474,Ahmadabad,62.3,46.2,77.2
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,79.60000000000001,71,87.40000000000001
3_24_474_0,2001,Urban,3,India,24,Gujarat,474,Ahmadabad,83.7,76.90000000000001,89.7
3_24_475_0,2001,Rural,3,India,24,Gujarat,475,Surendranagar,55.90000000000001,40.90000000000001,69.8
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,61.6,48.1,74.2
3_24_475_0,2001,Urban,3,India,24,Gujarat,475,Surendranagar,76.80000000000001,67.2,85.5
3_24_476_0,2001,Rural,3,India,24,Gujarat,476,Rajkot,66.10000000000001,54.90000000000001,76.90000000000001
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,74.2,65.2,82.60000000000001
3_24_476_0,2001,Urban,3,India,24,Gujarat,476,Rajkot,81.60000000000001,74.90000000000001,87.80000000000001
3_24_477_0,2001,Rural,3,India,24,Gujarat,477,Jamnagar,60.40000000000001,48.8,71.5
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,66.5,56.2,76.3
3_24_477_0,2001,Urban,3,India,24,Gujarat,477,Jamnagar,74.10000000000001,65.60000000000001,82
3_24_478_0,2001,Rural,3,India,24,Gujarat,478,Porbandar,60.1,48.5,71.3
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,68.60000000000001,58.40000000000001,78.40000000000001
3_24_478_0,2001,Urban,3,India,24,Gujarat,478,Porbandar,77.40000000000001,68.7,85.60000000000001
3_24_479_0,2001,Rural,3,India,24,Gujarat,479,Junagadh,63.7,51.3,75.7
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,67.8,56.40000000000001,78.7
3_24_479_0,2001,Urban,3,India,24,Gujarat,479,Junagadh,77.60000000000001,68.8,85.90000000000001
3_24_480_0,2001,Rural,3,India,24,Gujarat,480,Amreli,62.8,52.1,73.8
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,66.10000000000001,55.8,76.40000000000001
3_24_480_0,2001,Urban,3,India,24,Gujarat,480,Amreli,77.2,68.8,85.2
3_24_481_0,2001,Rural,3,India,24,Gujarat,481,Bhavnagar,58.7,44.2,72.90000000000001
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,66.2,53.7,78
3_24_481_0,2001,Urban,3,India,24,Gujarat,481,Bhavnagar,78,69.3,85.80000000000001
3_24_482_0,2001,Rural,3,India,24,Gujarat,482,Anand,71.60000000000001,57.1,84.80000000000001
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,74.5,61.90000000000001,86.10000000000001
3_24_482_0,2001,Urban,3,India,24,Gujarat,482,Anand,82.10000000000001,74.3,89.40000000000001
3_24_483_0,2001,Rural,3,India,24,Gujarat,483,Kheda,70.60000000000001,54.90000000000001,85.30000000000001
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,74,60.3,86.7
3_24_483_0,2001,Urban,3,India,24,Gujarat,483,Kheda,83.30000000000001,75.60000000000001,90.30000000000001
3_24_484_0,2001,Rural,3,India,24,Gujarat,484,Panch Mahals,57.5,40.3,73.7
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,60.90000000000001,44.90000000000001,75.90000000000001
3_24_484_0,2001,Urban,3,India,24,Gujarat,484,Panch Mahals,83.7,76.10000000000001,90.80000000000001
3_24_485_0,2001,Rural,3,India,24,Gujarat,485,Dohad,41.40000000000001,27,55.7
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,45.2,31.3,58.90000000000001
3_24_485_0,2001,Urban,3,India,24,Gujarat,485,Dohad,77.90000000000001,69.2,86.2
3_24_486_0,2001,Rural,3,India,24,Gujarat,486,Vadodara,57.6,44.1,70.2
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,70.8,60.7,80
3_24_486_0,2001,Urban,3,India,24,Gujarat,486,Vadodara,86.10000000000001,80.30000000000001,91.40000000000001
3_24_487_0,2001,Rural,3,India,24,Gujarat,487,Narmada,56.6,42.7,69.90000000000001
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,59.90000000000001,46.6,72.40000000000001
3_24_487_0,2001,Urban,3,India,24,Gujarat,487,Narmada,86.80000000000001,79.90000000000001,93.10000000000001
3_24_488_0,2001,Rural,3,India,24,Gujarat,488,Bharuch,70.40000000000001,60,80.10000000000001
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,74.40000000000001,65.10000000000001,83
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,85.60000000000001,79.7,91
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,59.7,48.5,70.7
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,59.7,48.5,70.7
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,,,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,72.3,64.60000000000001,79.90000000000001
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,75.8,68.60000000000001,82.80000000000001
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,85.10000000000001,79.5,90.2
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,62.6,52.5,72.2
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,69.2,59.6,77.90000000000001
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,86.40000000000001,79.90000000000001,91.80000000000001
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,62.5,53.90000000000001,70.7
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,74.60000000000001,66.40000000000001,81.5
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,82.7,75.8,88
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,62.5,53.90000000000001,70.7
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,74.60000000000001,66.40000000000001,81.5
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,82.7,75.8,88
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,60.5,46.8,75.60000000000001
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,71.40000000000001,60.1,84.40000000000001
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,81.90000000000001,72.40000000000001,93.30000000000001
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,79.80000000000001,64.8,86.5
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,80.7,68.60000000000001,87.40000000000001
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,82.60000000000001,74.10000000000001,90
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,49.3,30.8,64.5
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,57.6,40.2,71.2
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,84.40000000000001,74.5,90.80000000000001
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,51.1,40,62
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,55.8,45.2,66.2
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,80.30000000000001,72.7,87.40000000000001
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,67.10000000000001,55.7,78
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,71.60000000000001,61.40000000000001,81.40000000000001
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,84.5,77.7,90.80000000000001
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,72.10000000000001,59.6,84
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,75.40000000000001,64.3,85.90000000000001
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,83.60000000000001,76.10000000000001,90.60000000000001
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,73.7,61,85.80000000000001
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,75.8,64.10000000000001,86.90000000000001
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,83.5,75.5,91.10000000000001
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,79,70.10000000000001,87.30000000000001
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,82,74.60000000000001,88.90000000000001
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,87.2,82.30000000000001,91.7
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,71.40000000000001,57.6,84.60000000000001
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,73.40000000000001,60.6,85.40000000000001
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,82.40000000000001,74.8,89.5
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,79.2,71.10000000000001,86.80000000000001
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,82.5,75.7,88.90000000000001
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,88.80000000000001,84.40000000000001,92.90000000000001
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,76.90000000000001,68.60000000000001,84.80000000000001
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,80.10000000000001,72.5,87.2
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,88.60000000000001,83.2,93.7
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,75.60000000000001,66.60000000000001,84
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,84,77.40000000000001,90.2
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,88.7,83.40000000000001,93.60000000000001
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,76.5,65.2,87.7
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,78.5,67.8,89
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,88.80000000000001,82,95.40000000000001
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,77,65.60000000000001,88.80000000000001
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,78.5,67.60000000000001,89.60000000000001
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,89.10000000000001,82.40000000000001,95.60000000000001
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,58.3,46,70.40000000000001
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,60.1,48.1,71.90000000000001
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,83,74.8,90.7
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,67.7,56,78.80000000000001
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,73.2,62.90000000000001,82.90000000000001
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,84.7,77.5,91.30000000000001
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,70.60000000000001,58.5,82.10000000000001
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,73.60000000000001,62.5,84.10000000000001
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,86.40000000000001,79.80000000000001,92.60000000000001
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,64.60000000000001,50,78.40000000000001
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,67.8,54.3,80.40000000000001
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,77.80000000000001,68.3,86.60000000000001
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,64.3,48.3,79.7
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,66.3,51.2,80.7
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,76.90000000000001,66.90000000000001,86.30000000000001
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,61.40000000000001,45.5,77
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,66.10000000000001,52,79.60000000000001
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,75.90000000000001,66.10000000000001,85.10000000000001
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,61.3,44.6,77.40000000000001
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,64.40000000000001,49.1,79.2
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,77.40000000000001,68,86.30000000000001
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,67,51.6,81.60000000000001
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,72.90000000000001,60.1,84.90000000000001
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,82.7,74.40000000000001,90.2
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,67.7,55.8,79
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,74.40000000000001,64.40000000000001,83.60000000000001
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,84.60000000000001,77.90000000000001,90.60000000000001
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,64.40000000000001,52.6,75.60000000000001
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,80.7,73.10000000000001,87.10000000000001
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,86.5,81.10000000000001,91
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,86.90000000000001,81.10000000000001,91.60000000000001
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,86.90000000000001,81.10000000000001,91.60000000000001
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,86.40000000000001,81.40000000000001,90.2
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,86.40000000000001,81.40000000000001,90.2
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,73.8,63.6,84.10000000000001
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,77,67.7,86.10000000000001
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,87.10000000000001,81.40000000000001,92
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,72.40000000000001,60.7,83.60000000000001
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,80.5,71.90000000000001,88.30000000000001
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,86.10000000000001,80,91.60000000000001
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,72.90000000000001,61.1,84.2
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,75.3,64.3,85.7
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,84.7,77.30000000000001,91.40000000000001
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,65.3,51,78.90000000000001
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,68,54.5,80.7
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,80,70.60000000000001,88.80000000000001
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,68.90000000000001,55.90000000000001,81.2
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,71.5,59.40000000000001,82.90000000000001
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,80.10000000000001,70.90000000000001,88.5
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,67,54.40000000000001,78.90000000000001
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,69,56.90000000000001,80.40000000000001
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,79.60000000000001,70.3,88.30000000000001
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,68.3,56.1,79.60000000000001
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,71.2,59.8,82
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,77.5,67.5,87.2
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,76.80000000000001,66.40000000000001,87.5
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,78.2,68.40000000000001,88.2
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,86.40000000000001,80.40000000000001,92.10000000000001
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,73.3,63.6,85
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,75,65.8,85.90000000000001
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,88.30000000000001,84.7,91.7
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,79.30000000000001,69.8,89.80000000000001
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,80.30000000000001,71.2,90.30000000000001
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,89.7,85.30000000000001,94.10000000000001
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,73.10000000000001,60.7,85.2
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,76.90000000000001,66,87.5
