id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_wtr_t,hh_snt2_t
3_24_477_0,2001,Urban,3,India,24,Gujarat,477,Jamnagar,80.90000000000001,63.90000000000001
3_24_478_0,2001,Rural,3,India,24,Gujarat,478,Porbandar,40.8,13.3
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,61.90000000000001,36.9
3_24_478_0,2001,Urban,3,India,24,Gujarat,478,Porbandar,84.2,61.90000000000001
3_24_479_0,2001,Rural,3,India,24,Gujarat,479,Junagadh,65.10000000000001,24.9
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,70.5,38.7
3_24_479_0,2001,Urban,3,India,24,Gujarat,479,Junagadh,83.10000000000001,71
3_24_480_0,2001,Rural,3,India,24,Gujarat,480,Amreli,67.5,27.7
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,71.40000000000001,34.7
3_24_480_0,2001,Urban,3,India,24,Gujarat,480,Amreli,85.10000000000001,59.3
3_24_481_0,2001,Rural,3,India,24,Gujarat,481,Bhavnagar,50,14.9
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,63.7,33.9
3_24_481_0,2001,Urban,3,India,24,Gujarat,481,Bhavnagar,83.90000000000001,61.7
3_24_482_0,2001,Rural,3,India,24,Gujarat,482,Anand,77.40000000000001,28.9
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,81.30000000000001,39.6
3_24_482_0,2001,Urban,3,India,24,Gujarat,482,Anand,91.90000000000001,68.90000000000001
3_24_483_0,2001,Rural,3,India,24,Gujarat,483,Kheda,80.2,22.8
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,82.90000000000001,35
3_24_483_0,2001,Urban,3,India,24,Gujarat,483,Kheda,91.80000000000001,67.7
3_24_484_0,2001,Rural,3,India,24,Gujarat,484,Panch Mahals,48.7,8.5
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,53.90000000000001,17.5
3_24_484_0,2001,Urban,3,India,24,Gujarat,484,Panch Mahals,87.90000000000001,76.5
3_24_485_0,2001,Rural,3,India,24,Gujarat,485,Dohad,40.3,4.9
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,45.2,11
3_24_485_0,2001,Urban,3,India,24,Gujarat,485,Dohad,82.80000000000001,57.40000000000001
3_24_486_0,2001,Rural,3,India,24,Gujarat,486,Vadodara,77.90000000000001,21
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,85,47.7
3_24_486_0,2001,Urban,3,India,24,Gujarat,486,Vadodara,92.90000000000001,77.80000000000001
3_24_487_0,2001,Rural,3,India,24,Gujarat,487,Narmada,77.7,10
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,79.60000000000001,16.3
3_24_487_0,2001,Urban,3,India,24,Gujarat,487,Narmada,95.90000000000001,71
3_24_488_0,2001,Rural,3,India,24,Gujarat,488,Bharuch,77.2,34.2
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,81.40000000000001,45.5
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,93.10000000000001,77.10000000000001
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,47.40000000000001,8.800000000000001
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,47.40000000000001,8.800000000000001
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,64.3,21.4
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,72.5,34.2
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,94.40000000000001,68.3
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,57.5,13.8
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,66.90000000000001,26.3
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,89.90000000000001,57
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,71.10000000000001,22.2
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,85.40000000000001,54.7
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,94.60000000000001,75.7
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,71.10000000000001,22.2
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,85.40000000000001,54.7
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,94.60000000000001,75.7
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,83.30000000000001,20.4
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,90.80000000000001,41.6
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,97.90000000000001,61.90000000000001
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,94.90000000000001,31.9
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,95.60000000000001,41.90000000000001
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,97.2,65.3
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,64.8,17.1
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,72.2,31.9
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,93.90000000000001,75
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,74.7,13.4
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,76.80000000000001,18.6
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,89.7,50.3
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,82.80000000000001,11
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,83,19.4
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,83.60000000000001,46.90000000000001
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,86.40000000000001,14.3
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,87.60000000000001,23.3
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,91,48.2
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,58.40000000000001,14.7
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,62.3,20.6
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,78.5,45.2
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,69.40000000000001,24.1
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,73.10000000000001,36.4
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,80.10000000000001,60.7
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,56.6,15.3
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,61.5,25
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,79.30000000000001,55
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,72.90000000000001,27.8
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,75,39.40000000000001
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,79.60000000000001,64.3
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,56.5,28.5
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,61.40000000000001,37.4
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,75.8,63.8
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,66.90000000000001,23
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,76.3,51.1
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,81.80000000000001,67.7
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,51.8,25
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,55.1,31
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,74.3,66.10000000000001
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,38.90000000000001,18
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,43,23.6
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,76.90000000000001,70.8
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,44.5,13.5
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,46.5,16.2
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,72.40000000000001,52.6
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,46.40000000000001,17.8
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,56.3,29.2
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,78.30000000000001,54.3
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,49.3,13.8
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,54.8,20.5
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,82,53
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,61.1,11
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,66.3,21.1
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,85.10000000000001,57.8
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,59.7,8.1
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,63.2,12.8
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,85.40000000000001,42.40000000000001
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,68.5,10.8
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,73,21
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,84.5,47
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,62.40000000000001,8.5
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,65.60000000000001,15.4
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,82,51.40000000000001
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,63.3,9.9
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,69.8,23.9
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,86.7,60.2
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,49.90000000000001,10.7
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,66,27.1
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,90.60000000000001,52.1
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,47.40000000000001,17.1
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,82.10000000000001,49.40000000000001
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,93.80000000000001,60.3
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,96.60000000000001,39.1
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,96.60000000000001,39.1
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,96.90000000000001,38.40000000000001
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,96.90000000000001,38.40000000000001
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,51.8,18.9
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,61.1,27.6
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,90.80000000000001,55.40000000000001
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,59.6,15.4
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,80.80000000000001,41.1
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,94.5,57.8
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,48.3,11.5
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,56,19
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,87.2,49
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,68,7.2
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,71.5,14.1
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,90,51.40000000000001
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,72.7,11.6
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,74.3,20
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,80.10000000000001,51.2
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,73.90000000000001,16.4
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,75.8,19.6
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,87.5,38.90000000000001
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,62.7,7.9
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,71,18.5
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,89.40000000000001,41.8
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,76.90000000000001,15.7
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,78.80000000000001,20.7
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,90.7,51.90000000000001
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,39.6,20.5
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,43.3,25.2
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,75.7,65.7
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,23.5,23.9
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,24.4,28
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,33,67.5
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,79.80000000000001,25.7
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,83.90000000000001,33.7
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,93.5,52.2
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,69.8,20.1
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,74.8,27.3
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,89.90000000000001,49.1
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,46.40000000000001,8.9
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,51.7,16.9
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,67.40000000000001,40.8
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,72.5,11.1
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,73.40000000000001,18.4
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,78.30000000000001,56.8
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,46,12.2
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,50.3,19.8
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,70.5,56
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,74.10000000000001,12.3
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,75.8,18.9
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,86.2,57.8
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,91.80000000000001,77.10000000000001
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,91.80000000000001,77.10000000000001
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,72.8,19.5
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,74.60000000000001,43.7
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,76,63.7
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,69.3,10.2
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,70.40000000000001,14.3
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,81.10000000000001,56.3
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,73.60000000000001,13.8
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,74.40000000000001,19.4
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,80.60000000000001,60.8
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,55.3,11.5
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,57.5,20
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,67.7,60.2
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,59.2,15.7
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,61.1,24.5
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,69.5,64
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,36.8,7.2
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,37.8,11.3
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,46.6,47.8
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,48.1,6.9
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,52,13.9
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,70.5,46.8
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,47.40000000000001,10.8
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,58.2,28.2
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,75.8,56.7
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,52.2,22.1
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,58.6,31.6
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,81.30000000000001,65.60000000000001
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,72.2,26.6
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,74,33.3
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,82.5,64.40000000000001
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,61.3,30.2
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,68.7,41.3
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,87.80000000000001,70
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,60.40000000000001,21.9
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,65.8,33.3
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,80.80000000000001,65.2
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,58.90000000000001,13
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,58.6,19
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,56.5,53.7
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,71.2,14.4
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,71.60000000000001,24.1
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,73.3,60.7
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,81.80000000000001,13.2
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,82.30000000000001,21.9
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,84.40000000000001,55.2
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,67.5,12.1
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,69.8,19.5
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,77.90000000000001,46.5
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,80.2,10.1
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,81,20.6
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,83.90000000000001,58.1
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,83.90000000000001,11
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,84.7,22
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,88,65
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,54.90000000000001,9.1
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,59.90000000000001,20.3
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,75.7,55.7
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,60.8,3.4
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,64.7,8.6
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,74.10000000000001,21.4
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,52.6,2.3
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,57.40000000000001,10.1
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,74.60000000000001,38.1
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,58.8,5.2
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,58.7,10.5
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,58.5,30.6
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,45,4
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,52,9.800000000000001
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,72.5,26.6
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,66.60000000000001,5.4
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,67.60000000000001,9.300000000000001
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,72.3,28.3
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,61.6,4.9
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,66.7,12.5
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,76.3,27
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,60.3,11.7
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,72.7,33.4
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,82.7,51
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,21.7,20.8
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,28.1,32.6
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,43.7,61.3
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,71.5,13
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,70.90000000000001,19.8
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,68.60000000000001,47.1
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,65.10000000000001,8.5
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,68.40000000000001,19.3
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,74.40000000000001,38.7
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,76.80000000000001,7.9
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,78.10000000000001,16.6
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,83.90000000000001,55.1
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,73.7,14.6
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,75.60000000000001,26.9
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,80.10000000000001,54.8
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,50.40000000000001,26.6
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,61.1,41.8
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,80.5,69.40000000000001
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,11.2,47.5
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,14.3,52.90000000000001
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,27.6,76.2
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,62.6,25.3
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,67.2,32.7
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,85.80000000000001,63.2
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,74.7,10.3
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,77.30000000000001,21.5
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,87.90000000000001,68
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,77.7,38.2
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,86.10000000000001,79.80000000000001
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,87.2,85.30000000000001
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,80.10000000000001,14.7
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,81.30000000000001,23.6
3_29_573_0,2001,Urban,3,India,29,Karnataka,573,Mandya,87.90000000000001,71.10000000000001
3_29_574_0,2001,Rural,3,India,29,Karnataka,574,Hassan,75.90000000000001,13.3
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,78.40000000000001,22.4
3_29_574_0,2001,Urban,3,India,29,Karnataka,574,Hassan,90,64.90000000000001
3_29_575_0,2001,Rural,3,India,29,Karnataka,575,Dakshina Kannada,18.5,44.3
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,33.3,59.7
3_29_575_0,2001,Urban,3,India,29,Karnataka,575,Dakshina Kannada,56.1,83.40000000000001
3_29_576_0,2001,Rural,3,India,29,Karnataka,576,Kodagu,39.2,46.6
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,44.7,50.1
3_29_576_0,2001,Urban,3,India,29,Karnataka,576,Kodagu,80.10000000000001,72.7
3_29_577_0,2001,Rural,3,India,29,Karnataka,577,Mysore,76.7,13.5
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,82.7,39.2
3_29_577_0,2001,Urban,3,India,29,Karnataka,577,Mysore,92.80000000000001,82
3_29_578_0,2001,Rural,3,India,29,Karnataka,578,Chamarajanagar,73.90000000000001,8.6
