id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,wkp_7_t,emp_7_t,wkp_7_f,emp_7_f,wkp_7_m,emp_7_m
3_5_57_0,2001,Urban,3,India,5,Uttarakhand,57,Chamoli,88.5,42.1,87.2,21.1,89.40000000000001,56.8
3_5_58_0,2001,Rural,3,India,5,Uttarakhand,58,Rudraprayag,84.2,53.2,85.40000000000001,55.5,82.80000000000001,50.5
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,84.2,53.3,85.40000000000001,55.2,82.90000000000001,51
3_5_58_0,2001,Urban,3,India,5,Uttarakhand,58,Rudraprayag,89.30000000000001,57.90000000000001,83.90000000000001,9.5,91.80000000000001,77.5
3_5_59_0,2001,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,83.2,53.40000000000001,84.60000000000001,53.6,81.7,53.1
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,83.7,52.3,84.7,50.2,82.7,54.5
3_5_59_0,2001,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,88.30000000000001,42.90000000000001,85.90000000000001,8.9,89.80000000000001,63.3
3_5_60_0,2001,Rural,3,India,5,Uttarakhand,60,Dehradun,84.5,39.3,84.40000000000001,20.9,84.5,56.1
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,86.5,36.1,86.5,14.5,86.60000000000001,55.2
3_5_60_0,2001,Urban,3,India,5,Uttarakhand,60,Dehradun,88.40000000000001,33.3,88.40000000000001,8.9,88.40000000000001,54.40000000000001
3_5_61_0,2001,Rural,3,India,5,Uttarakhand,61,Garhwal,85.10000000000001,47.3,86.5,46.7,83.40000000000001,48
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,85.5,45.3,86.7,42.5,84.2,48.5
3_5_61_0,2001,Urban,3,India,5,Uttarakhand,61,Garhwal,88,32,87.90000000000001,8.9,88.2,50.90000000000001
3_5_62_0,2001,Rural,3,India,5,Uttarakhand,62,Pithoragarh,83.90000000000001,53.5,85.10000000000001,54.6,82.60000000000001,52.40000000000001
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,84.40000000000001,50.90000000000001,85.40000000000001,49.8,83.40000000000001,52.1
3_5_62_0,2001,Urban,3,India,5,Uttarakhand,62,Pithoragarh,87.60000000000001,34.1,87.60000000000001,14.3,87.60000000000001,50.40000000000001
3_5_63_0,2001,Rural,3,India,5,Uttarakhand,63,Bageshwar,83.40000000000001,57.7,84.80000000000001,60.1,81.80000000000001,55.1
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,83.5,57.1,84.80000000000001,58.8,82,55.1
3_5_63_0,2001,Urban,3,India,5,Uttarakhand,63,Bageshwar,86.2,36.7,85.90000000000001,14,86.40000000000001,55
3_5_64_0,2001,Rural,3,India,5,Uttarakhand,64,Almora,83.7,57.2,85.30000000000001,59.6,81.90000000000001,54.3
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,84,55.90000000000001,85.40000000000001,57.3,82.40000000000001,54.40000000000001
3_5_64_0,2001,Urban,3,India,5,Uttarakhand,64,Almora,88,36.3,87.5,12.5,88.40000000000001,54.90000000000001
3_5_65_0,2001,Rural,3,India,5,Uttarakhand,65,Champawat,81.7,51.5,82.7,50.2,80.7,52.90000000000001
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,82.2,48.90000000000001,83,44.5,81.40000000000001,53.40000000000001
3_5_65_0,2001,Urban,3,India,5,Uttarakhand,65,Champawat,84.90000000000001,34.7,84.80000000000001,9.600000000000001,84.90000000000001,56
3_5_66_0,2001,Rural,3,India,5,Uttarakhand,66,Nainital,81.5,58.6,81,51.2,81.90000000000001,65.60000000000001
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,81.80000000000001,55.5,81.40000000000001,45.8,82.30000000000001,64.60000000000001
3_5_66_0,2001,Urban,3,India,5,Uttarakhand,66,Nainital,86.5,32,86.40000000000001,7.9,86.60000000000001,53
3_5_67_0,2001,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,83,45.3,83,30.1,83,59.2
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,83.7,40.8,83.60000000000001,22.4,83.7,57.40000000000001
3_5_67_0,2001,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,85,32.4,84.90000000000001,7.600000000000001,85.10000000000001,54.1
3_5_68_0,2001,Rural,3,India,5,Uttarakhand,68,Hardwar,79.7,37.4,79.90000000000001,12.3,79.60000000000001,59.5
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,81.80000000000001,35.9,81.90000000000001,10.7,81.80000000000001,57.7
3_5_68_0,2001,Urban,3,India,5,Uttarakhand,68,Hardwar,86.5,32.7,86.30000000000001,7.300000000000001,86.7,54.1
3_6_69_0,2001,Rural,3,India,6,Haryana,69,Panchkula,84.60000000000001,49.40000000000001,84.2,26.9,85,67.2
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,85.90000000000001,44.40000000000001,85.90000000000001,21.2,86,63.40000000000001
3_6_69_0,2001,Urban,3,India,6,Haryana,69,Panchkula,87.5,38.40000000000001,87.90000000000001,14.7,87.2,58.8
3_6_70_0,2001,Rural,3,India,6,Haryana,70,Ambala,85.80000000000001,36.9,86.80000000000001,12.3,85,58.90000000000001
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,86.80000000000001,36.9,87.5,11.6,86.10000000000001,59.2
3_6_70_0,2001,Urban,3,India,6,Haryana,70,Ambala,88.40000000000001,36.9,88.7,10.3,88.2,59.7
3_6_71_0,2001,Rural,3,India,6,Haryana,71,Yamunanagar,84.5,40.2,85,17.5,84.10000000000001,60.2
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,85.60000000000001,37.7,86.10000000000001,13.5,85.2,58.8
3_6_71_0,2001,Urban,3,India,6,Haryana,71,Yamunanagar,87.40000000000001,33.8,87.90000000000001,7.2,86.90000000000001,56.7
3_6_72_0,2001,Rural,3,India,6,Haryana,72,Kurukshetra,85.10000000000001,46.90000000000001,86.10000000000001,29.5,84.30000000000001,62.5
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,85.80000000000001,43.5,86.7,24.7,85,60.2
3_6_72_0,2001,Urban,3,India,6,Haryana,72,Kurukshetra,87.60000000000001,34.2,88.30000000000001,11.3,87.10000000000001,53.90000000000001
3_6_73_0,2001,Rural,3,India,6,Haryana,73,Kaithal,84.40000000000001,49.2,85,35.2,83.90000000000001,61.3
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,84.60000000000001,46.5,85.30000000000001,30.2,84.10000000000001,60.5
3_6_73_0,2001,Urban,3,India,6,Haryana,73,Kaithal,85.5,35.1,86.40000000000001,9.9,84.80000000000001,57
3_6_74_0,2001,Rural,3,India,6,Haryana,74,Karnal,84.10000000000001,44.3,84.60000000000001,26.4,83.7,60
3_6_74_0,2001,Total,3,India,6,Haryana,74,Karnal,84.90000000000001,42.1,85.40000000000001,22.3,84.40000000000001,59.40000000000001
3_6_74_0,2001,Urban,3,India,6,Haryana,74,Karnal,87,36.2,87.60000000000001,11.2,86.5,58
3_6_75_0,2001,Rural,3,India,6,Haryana,75,Panipat,82.7,50.6,83,39.6,82.5,60
3_6_75_0,2001,Total,3,India,6,Haryana,75,Panipat,83.60000000000001,47.3,83.80000000000001,30.7,83.40000000000001,61.2
3_6_75_0,2001,Urban,3,India,6,Haryana,75,Panipat,84.90000000000001,42.6,85,17.8,84.80000000000001,62.90000000000001
3_6_76_0,2001,Rural,3,India,6,Haryana,76,Sonipat,84.10000000000001,53,84.60000000000001,43.7,83.7,60.90000000000001
3_6_76_0,2001,Total,3,India,6,Haryana,76,Sonipat,84.60000000000001,48.3,85.2,35.7,84.2,59
3_6_76_0,2001,Urban,3,India,6,Haryana,76,Sonipat,86.10000000000001,34.6,86.80000000000001,12.8,85.60000000000001,53.40000000000001
3_6_77_0,2001,Rural,3,India,6,Haryana,77,Jind,83.90000000000001,56.40000000000001,84.10000000000001,48.6,83.7,63
3_6_77_0,2001,Total,3,India,6,Haryana,77,Jind,84.2,52.1,84.60000000000001,41.2,83.90000000000001,61.40000000000001
3_6_77_0,2001,Urban,3,India,6,Haryana,77,Jind,85.60000000000001,35.6,86.40000000000001,13.1,85,55.2
3_6_78_0,2001,Rural,3,India,6,Haryana,78,Fatehabad,83.60000000000001,57.40000000000001,84.10000000000001,47.2,83.10000000000001,66.60000000000001
3_6_78_0,2001,Total,3,India,6,Haryana,78,Fatehabad,83.90000000000001,53.7,84.5,40.7,83.40000000000001,65.2
3_6_78_0,2001,Urban,3,India,6,Haryana,78,Fatehabad,85.40000000000001,36.4,86.10000000000001,11.3,84.7,58.90000000000001
3_6_79_0,2001,Rural,3,India,6,Haryana,79,Sirsa,84.60000000000001,54.8,85.10000000000001,44.40000000000001,84,64.10000000000001
3_6_79_0,2001,Total,3,India,6,Haryana,79,Sirsa,85,50.1,85.60000000000001,35.9,84.40000000000001,62.8
3_6_79_0,2001,Urban,3,India,6,Haryana,79,Sirsa,86.2,37.2,86.90000000000001,12.4,85.60000000000001,59.3
3_6_80_0,2001,Rural,3,India,6,Haryana,80,Hisar,83.90000000000001,56.1,84,48,83.7,63
3_6_80_0,2001,Total,3,India,6,Haryana,80,Hisar,84.5,51.2,84.7,39.2,84.40000000000001,61.5
3_6_80_0,2001,Urban,3,India,6,Haryana,80,Hisar,86.5,37.8,86.80000000000001,14.8,86.2,57.3
3_6_81_0,2001,Rural,3,India,6,Haryana,81,Bhiwani,83.90000000000001,54.40000000000001,84.30000000000001,48.40000000000001,83.5,59.8
3_6_81_0,2001,Total,3,India,6,Haryana,81,Bhiwani,84.30000000000001,50.7,84.60000000000001,41.8,83.90000000000001,58.7
3_6_81_0,2001,Urban,3,India,6,Haryana,81,Bhiwani,85.90000000000001,35.4,86.2,13.7,85.60000000000001,54.2
3_6_82_0,2001,Rural,3,India,6,Haryana,82,Rohtak,84.60000000000001,52.7,85,43.8,84.40000000000001,60.2
3_6_82_0,2001,Total,3,India,6,Haryana,82,Rohtak,85.5,46.2,85.90000000000001,32.4,85.10000000000001,58
3_6_82_0,2001,Urban,3,India,6,Haryana,82,Rohtak,87.10000000000001,34.4,87.7,12.1,86.5,53.8
3_6_83_0,2001,Rural,3,India,6,Haryana,83,Jhajjar,84.90000000000001,55.7,85.40000000000001,48.8,84.40000000000001,61.7
3_6_83_0,2001,Total,3,India,6,Haryana,83,Jhajjar,85,51.90000000000001,85.5,41.7,84.60000000000001,60.7
3_6_83_0,2001,Urban,3,India,6,Haryana,83,Jhajjar,85.5,38.7,85.7,16.4,85.40000000000001,57.1
3_6_84_0,2001,Rural,3,India,6,Haryana,84,Mahendragarh,84,53.8,85,49.40000000000001,83.10000000000001,57.90000000000001
3_6_84_0,2001,Total,3,India,6,Haryana,84,Mahendragarh,84.2,51.40000000000001,85.2,44.8,83.40000000000001,57.6
3_6_84_0,2001,Urban,3,India,6,Haryana,84,Mahendragarh,85.40000000000001,36.5,86.2,15.1,84.7,55.8
3_6_85_0,2001,Rural,3,India,6,Haryana,85,Rewari,84.40000000000001,55.1,85.40000000000001,49.8,83.60000000000001,59.90000000000001
3_6_85_0,2001,Total,3,India,6,Haryana,85,Rewari,84.80000000000001,51.40000000000001,85.60000000000001,43,84,59.2
3_6_85_0,2001,Urban,3,India,6,Haryana,85,Rewari,86.30000000000001,34.9,86.60000000000001,10.5,86.10000000000001,55.8
3_6_86_0,2001,Rural,3,India,6,Haryana,86,Gurgaon,78.5,50.40000000000001,78.60000000000001,40.90000000000001,78.40000000000001,58.8
3_6_86_0,2001,Total,3,India,6,Haryana,86,Gurgaon,79.90000000000001,47.5,80.10000000000001,34.6,79.80000000000001,58.7
3_6_86_0,2001,Urban,3,India,6,Haryana,86,Gurgaon,84.90000000000001,37.8,85.40000000000001,14.2,84.60000000000001,58.40000000000001
3_6_87_0,2001,Rural,3,India,6,Haryana,87,Mewat,78.5,50.40000000000001,78.60000000000001,40.90000000000001,78.40000000000001,58.8
3_6_87_0,2001,Total,3,India,6,Haryana,87,Mewat,79.90000000000001,47.5,80.10000000000001,34.6,79.80000000000001,58.7
3_6_87_0,2001,Urban,3,India,6,Haryana,87,Mewat,84.90000000000001,37.8,85.40000000000001,14.2,84.60000000000001,58.40000000000001
3_6_88_0,2001,Rural,3,India,6,Haryana,88,Faridabad,81.5,47.8,81.7,35.9,81.30000000000001,58
3_6_88_0,2001,Total,3,India,6,Haryana,88,Faridabad,84.2,39,84,15.3,84.40000000000001,58.5
3_6_88_0,2001,Urban,3,India,6,Haryana,88,Faridabad,85,36.6,84.7,9.5,85.2,58.7
3_6_89_0,2001,Rural,3,India,6,Haryana,89,Palwal,79.30000000000001,54.40000000000001,79.30000000000001,49,79.2,59.1
3_6_89_0,2001,Total,3,India,6,Haryana,89,Palwal,80,50.8,80.10000000000001,42.2,80,58.2
3_6_89_0,2001,Urban,3,India,6,Haryana,89,Palwal,83.40000000000001,36.2,83.60000000000001,15.2,83.2,54.6
3_7_90_0,2001,Rural,3,India,7,NCT Of Delhi,90,North West,83.5,37.5,83.2,12.5,83.7,57.5
3_7_90_0,2001,Total,3,India,7,NCT Of Delhi,90,North West,84.90000000000001,37.8,84.60000000000001,10.5,85.2,60.1
3_7_90_0,2001,Urban,3,India,7,NCT Of Delhi,90,North West,85.10000000000001,37.9,84.7,10.3,85.40000000000001,60.3
3_7_91_0,2001,Rural,3,India,7,NCT Of Delhi,91,North,80.7,37.4,79.90000000000001,9.4,81.30000000000001,59.8
3_7_91_0,2001,Total,3,India,7,NCT Of Delhi,91,North,86.30000000000001,38,85.80000000000001,9.5,86.7,61.40000000000001
3_7_91_0,2001,Urban,3,India,7,NCT Of Delhi,91,North,86.7,38.1,86.10000000000001,9.5,87.10000000000001,61.5
3_7_92_0,2001,Rural,3,India,7,NCT Of Delhi,92,North East,82.7,34.5,82.30000000000001,7.5,83.2,57.2
3_7_92_0,2001,Total,3,India,7,NCT Of Delhi,92,North East,83.2,34,83,6.600000000000001,83.5,57.1
3_7_92_0,2001,Urban,3,India,7,NCT Of Delhi,92,North East,83.30000000000001,34,83,6.5,83.5,57.1
3_7_93_0,2001,Rural,3,India,7,NCT Of Delhi,93,East,85.5,47.2,84.30000000000001,22,86.5,66.8
3_7_93_0,2001,Total,3,India,7,NCT Of Delhi,93,East,86,37.8,85.80000000000001,10.8,86.10000000000001,60.5
3_7_93_0,2001,Urban,3,India,7,NCT Of Delhi,93,East,86,37.7,85.80000000000001,10.6,86.10000000000001,60.40000000000001
3_7_94_0,2001,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,
3_7_94_0,2001,Total,3,India,7,NCT Of Delhi,94,New Delhi,88,42.90000000000001,87.2,17.9,88.7,62.3
3_7_94_0,2001,Urban,3,India,7,NCT Of Delhi,94,New Delhi,88,42.90000000000001,87.2,17.9,88.7,62.3
3_7_95_0,2001,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,
3_7_95_0,2001,Total,3,India,7,NCT Of Delhi,95,Central,87.5,39.6,87.10000000000001,10.8,87.90000000000001,63.5
3_7_95_0,2001,Urban,3,India,7,NCT Of Delhi,95,Central,87.5,39.6,87.10000000000001,10.8,87.90000000000001,63.5
3_7_96_0,2001,Rural,3,India,7,NCT Of Delhi,96,West,82.10000000000001,41.40000000000001,80.80000000000001,10.7,83.2,63.90000000000001
3_7_96_0,2001,Total,3,India,7,NCT Of Delhi,96,West,86.40000000000001,39.2,86.10000000000001,12.5,86.60000000000001,61.3
3_7_96_0,2001,Urban,3,India,7,NCT Of Delhi,96,West,86.60000000000001,39.1,86.40000000000001,12.6,86.80000000000001,61.1
3_7_97_0,2001,Rural,3,India,7,NCT Of Delhi,97,South West,84.80000000000001,38.90000000000001,85.10000000000001,16.6,84.60000000000001,57.40000000000001
3_7_97_0,2001,Total,3,India,7,NCT Of Delhi,97,South West,85.7,40,85.10000000000001,12.4,86.2,61.40000000000001
3_7_97_0,2001,Urban,3,India,7,NCT Of Delhi,97,South West,85.90000000000001,40.2,85.10000000000001,11.8,86.40000000000001,62
3_7_98_0,2001,Rural,3,India,7,NCT Of Delhi,98,South,83.5,39.3,83.10000000000001,13.5,83.90000000000001,59.7
3_7_98_0,2001,Total,3,India,7,NCT Of Delhi,98,South,85.5,40.2,84.7,12.7,86.10000000000001,61.6
3_7_98_0,2001,Urban,3,India,7,NCT Of Delhi,98,South,85.7,40.3,84.90000000000001,12.5,86.30000000000001,61.90000000000001
3_8_100_0,2001,Rural,3,India,8,Rajasthan,100,Hanumangarh,82.80000000000001,53.90000000000001,83,43.2,82.60000000000001,63.6
3_8_100_0,2001,Total,3,India,8,Rajasthan,100,Hanumangarh,83.10000000000001,49.8,83.40000000000001,35.9,82.90000000000001,62.3
3_8_100_0,2001,Urban,3,India,8,Rajasthan,100,Hanumangarh,84.60000000000001,33.8,84.90000000000001,7,84.40000000000001,57.5
3_8_101_0,2001,Rural,3,India,8,Rajasthan,101,Bikaner,78.60000000000001,61.2,78.7,56,78.5,65.90000000000001
3_8_101_0,2001,Total,3,India,8,Rajasthan,101,Bikaner,80.30000000000001,52.3,80.30000000000001,41.1,80.2,62.5
3_8_101_0,2001,Urban,3,India,8,Rajasthan,101,Bikaner,83.60000000000001,33.7,83.60000000000001,9.800000000000001,83.60000000000001,55.40000000000001
3_8_102_0,2001,Rural,3,India,8,Rajasthan,102,Churu,79.2,64.2,79.7,62.3,78.80000000000001,66
3_8_102_0,2001,Total,3,India,8,Rajasthan,102,Churu,80,55.40000000000001,80.40000000000001,47.8,79.7,62.8
3_8_102_0,2001,Urban,3,India,8,Rajasthan,102,Churu,82.2,33.6,82.5,11.1,81.90000000000001,54.8
3_8_103_0,2001,Rural,3,India,8,Rajasthan,103,Jhunjhunun,82.30000000000001,53.1,83.2,47,81.40000000000001,59.1
3_8_103_0,2001,Total,3,India,8,Rajasthan,103,Jhunjhunun,82.5,48.2,83.30000000000001,39.1,81.7,57
3_8_103_0,2001,Urban,3,India,8,Rajasthan,103,Jhunjhunun,83.30000000000001,29.7,83.80000000000001,8.4,82.90000000000001,49.1
3_8_104_0,2001,Rural,3,India,8,Rajasthan,104,Alwar,79.40000000000001,58,79.2,53.5,79.5,61.90000000000001
3_8_104_0,2001,Total,3,India,8,Rajasthan,104,Alwar,80,54.40000000000001,79.90000000000001,47.1,80.10000000000001,60.7
3_8_104_0,2001,Urban,3,India,8,Rajasthan,104,Alwar,83.80000000000001,34.6,83.80000000000001,11.7,83.80000000000001,54.40000000000001
3_8_105_0,2001,Rural,3,India,8,Rajasthan,105,Bharatpur,78.80000000000001,55.40000000000001,78.40000000000001,49.5,79.10000000000001,60.40000000000001
3_8_105_0,2001,Total,3,India,8,Rajasthan,105,Bharatpur,79.60000000000001,51,79.30000000000001,41.6,79.90000000000001,58.90000000000001
3_8_105_0,2001,Urban,3,India,8,Rajasthan,105,Bharatpur,83.10000000000001,33.7,83.10000000000001,11,83.10000000000001,53.3
3_8_106_0,2001,Rural,3,India,8,Rajasthan,106,Dhaulpur,76.90000000000001,60.40000000000001,76.2,50.7,77.40000000000001,68.3
3_8_106_0,2001,Total,3,India,8,Rajasthan,106,Dhaulpur,77.60000000000001,56.3,77.10000000000001,44,78,66.3
3_8_106_0,2001,Urban,3,India,8,Rajasthan,106,Dhaulpur,81,38.2,81.2,16.3,80.80000000000001,57.1
3_8_107_0,2001,Rural,3,India,8,Rajasthan,107,Karauli,79.10000000000001,53,78.80000000000001,48.40000000000001,79.30000000000001,56.90000000000001
3_8_107_0,2001,Total,3,India,8,Rajasthan,107,Karauli,79.40000000000001,50.3,79.2,43.2,79.60000000000001,56.3
3_8_107_0,2001,Urban,3,India,8,Rajasthan,107,Karauli,81.30000000000001,34.3,81.10000000000001,13.2,81.40000000000001,52.7
3_8_108_0,2001,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,81,56.3,80.90000000000001,51.90000000000001,81.10000000000001,60.1
3_8_108_0,2001,Total,3,India,8,Rajasthan,108,Sawai Madhopur,81.5,51.5,81.40000000000001,43.7,81.60000000000001,58.5
3_8_108_0,2001,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,83.60000000000001,32,83.40000000000001,9.800000000000001,83.7,51.7
3_8_109_0,2001,Rural,3,India,8,Rajasthan,109,Dausa,79.5,57.2,79.30000000000001,53.2,79.5,60.7
3_8_109_0,2001,Total,3,India,8,Rajasthan,109,Dausa,79.90000000000001,54.1,79.80000000000001,47.7,80,59.8
3_8_109_0,2001,Urban,3,India,8,Rajasthan,109,Dausa,83.2,34.8,83.2,12.5,83.2,54.2
3_8_110_0,2001,Rural,3,India,8,Rajasthan,110,Jaipur,80.40000000000001,50.3,80.5,42.6,80.40000000000001,57.3
3_8_110_0,2001,Total,3,India,8,Rajasthan,110,Jaipur,82.5,43,82.5,27,82.5,57.40000000000001
3_8_110_0,2001,Urban,3,India,8,Rajasthan,110,Jaipur,84.60000000000001,36,84.60000000000001,11.5,84.60000000000001,57.5
3_8_111_0,2001,Rural,3,India,8,Rajasthan,111,Sikar,81.40000000000001,51.8,82.2,46,80.7,57.40000000000001
3_8_111_0,2001,Total,3,India,8,Rajasthan,111,Sikar,81.7,47.5,82.40000000000001,38.2,81.10000000000001,56.5
3_8_111_0,2001,Urban,3,India,8,Rajasthan,111,Sikar,82.80000000000001,31.4,83.10000000000001,8,82.60000000000001,53.1
3_8_112_0,2001,Rural,3,India,8,Rajasthan,112,Nagaur,80.80000000000001,53.8,81.2,46.8,80.40000000000001,60.7
3_8_112_0,2001,Total,3,India,8,Rajasthan,112,Nagaur,81,50.2,81.40000000000001,40.5,80.7,59.6
3_8_112_0,2001,Urban,3,India,8,Rajasthan,112,Nagaur,82,33.1,82,9.800000000000001,81.90000000000001,54.5
3_8_113_0,2001,Rural,3,India,8,Rajasthan,113,Jodhpur,78.5,54.7,78.40000000000001,47,78.60000000000001,61.90000000000001
3_8_113_0,2001,Total,3,India,8,Rajasthan,113,Jodhpur,80.7,47.40000000000001,80.5,33.6,80.80000000000001,59.90000000000001
3_8_113_0,2001,Urban,3,India,8,Rajasthan,113,Jodhpur,85,34.3,84.80000000000001,8.9,85.2,56.5
3_8_114_0,2001,Rural,3,India,8,Rajasthan,114,Jaisalmer,77.10000000000001,56.40000000000001,76.5,43.40000000000001,77.60000000000001,67
3_8_114_0,2001,Total,3,India,8,Rajasthan,114,Jaisalmer,78,53.40000000000001,77.30000000000001,38,78.5,65.90000000000001
3_8_114_0,2001,Urban,3,India,8,Rajasthan,114,Jaisalmer,82.80000000000001,37.7,82,8.5,83.5,60.2
3_8_115_0,2001,Rural,3,India,8,Rajasthan,115,Barmer,77.40000000000001,62.3,77.10000000000001,57.8,77.7,66.40000000000001
3_8_115_0,2001,Total,3,India,8,Rajasthan,115,Barmer,77.80000000000001,60.2,77.5,53.90000000000001,78.10000000000001,65.7
3_8_115_0,2001,Urban,3,India,8,Rajasthan,115,Barmer,83.30000000000001,35,82.90000000000001,8.1,83.7,57.8
3_8_116_0,2001,Rural,3,India,8,Rajasthan,116,Jalor,78.30000000000001,66.10000000000001,78.80000000000001,61.6,77.7,70.40000000000001
3_8_116_0,2001,Total,3,India,8,Rajasthan,116,Jalor,78.5,63.90000000000001,79,58.3,78.10000000000001,69.40000000000001
3_8_116_0,2001,Urban,3,India,8,Rajasthan,116,Jalor,81.40000000000001,38.6,81.2,17.4,81.60000000000001,57.40000000000001
3_8_117_0,2001,Rural,3,India,8,Rajasthan,117,Sirohi,79.2,53.6,79.60000000000001,43.2,78.90000000000001,63.7
3_8_117_0,2001,Total,3,India,8,Rajasthan,117,Sirohi,80.10000000000001,50.40000000000001,80.40000000000001,37.4,79.90000000000001,62.7
3_8_117_0,2001,Urban,3,India,8,Rajasthan,117,Sirohi,84.40000000000001,36.3,84.60000000000001,10.8,84.2,58.6
3_8_118_0,2001,Rural,3,India,8,Rajasthan,118,Pali,81,52.1,81.7,43.90000000000001,80.30000000000001,60.5
3_8_118_0,2001,Total,3,India,8,Rajasthan,118,Pali,81.40000000000001,48.90000000000001,82,37.7,80.90000000000001,60
3_8_118_0,2001,Urban,3,India,8,Rajasthan,118,Pali,83.10000000000001,37.4,83.10000000000001,14.4,83.10000000000001,58.5
3_8_119_0,2001,Rural,3,India,8,Rajasthan,119,Ajmer,80.5,56.8,80.7,49.5,80.2,63.8
3_8_119_0,2001,Total,3,India,8,Rajasthan,119,Ajmer,82.90000000000001,47.40000000000001,83,33.7,82.80000000000001,60.1
3_8_119_0,2001,Urban,3,India,8,Rajasthan,119,Ajmer,86.5,34.3,86.40000000000001,11.1,86.5,55.2
3_8_120_0,2001,Rural,3,India,8,Rajasthan,120,Tonk,81.2,58.40000000000001,81.2,54.6,81.10000000000001,61.90000000000001
3_8_120_0,2001,Total,3,India,8,Rajasthan,120,Tonk,81.5,53.90000000000001,81.60000000000001,46.90000000000001,81.5,60.5
3_8_120_0,2001,Urban,3,India,8,Rajasthan,120,Tonk,82.90000000000001,37.4,83.10000000000001,18.7,82.7,55.2
3_8_121_0,2001,Rural,3,India,8,Rajasthan,121,Bundi,81.2,63.3,81.10000000000001,57.90000000000001,81.30000000000001,68.2
3_8_121_0,2001,Total,3,India,8,Rajasthan,121,Bundi,81.80000000000001,58,81.80000000000001,49.5,81.90000000000001,65.7
3_8_121_0,2001,Urban,3,India,8,Rajasthan,121,Bundi,84.7,35.8,84.90000000000001,14.4,84.60000000000001,55.2
3_8_122_0,2001,Rural,3,India,8,Rajasthan,122,Bhilwara,81.10000000000001,56.8,81.5,48.2,80.7,65.3
3_8_122_0,2001,Total,3,India,8,Rajasthan,122,Bhilwara,82.30000000000001,51.3,82.5,39,82,63.3
3_8_122_0,2001,Urban,3,India,8,Rajasthan,122,Bhilwara,85.30000000000001,36.4,85.30000000000001,12.5,85.30000000000001,58.2
3_8_123_0,2001,Rural,3,India,8,Rajasthan,123,Rajsamand,81.2,52.1,81.90000000000001,40.40000000000001,80.5,64.10000000000001
3_8_123_0,2001,Total,3,India,8,Rajasthan,123,Rajsamand,81.7,49.8,82.30000000000001,36.5,81.10000000000001,63.40000000000001
3_8_123_0,2001,Urban,3,India,8,Rajasthan,123,Rajsamand,85.10000000000001,35.3,85.2,10.2,84.90000000000001,58.6
3_8_124_0,2001,Rural,3,India,8,Rajasthan,124,Dungarpur,78.60000000000001,62.7,79.30000000000001,59,77.80000000000001,66.5
3_8_124_0,2001,Total,3,India,8,Rajasthan,124,Dungarpur,79.10000000000001,60.7,79.80000000000001,56,78.40000000000001,65.5
3_8_124_0,2001,Urban,3,India,8,Rajasthan,124,Dungarpur,85.80000000000001,37.5,86.10000000000001,18.4,85.5,55.2
3_8_125_0,2001,Rural,3,India,8,Rajasthan,125,Banswara,78.5,62,78.5,59.1,78.40000000000001,64.8
3_8_125_0,2001,Total,3,India,8,Rajasthan,125,Banswara,79,59.8,79.10000000000001,55.5,78.90000000000001,64
3_8_125_0,2001,Urban,3,India,8,Rajasthan,125,Banswara,86.2,34.2,86.7,12.3,85.7,54.7
3_8_126_0,2001,Rural,3,India,8,Rajasthan,126,Chittaurgarh,83.10000000000001,66,83.5,61.5,82.7,70.40000000000001
3_8_126_0,2001,Total,3,India,8,Rajasthan,126,Chittaurgarh,83.40000000000001,60.90000000000001,83.80000000000001,53.3,83,68.3
3_8_126_0,2001,Urban,3,India,8,Rajasthan,126,Chittaurgarh,84.80000000000001,38.1,84.90000000000001,15.3,84.7,59.3
3_8_127_0,2001,Rural,3,India,8,Rajasthan,127,Kota,81.7,52.7,81.60000000000001,43.6,81.80000000000001,60.90000000000001
