id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ntl_pc,ntl_a
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,23,7.4
3_2_29_0,2001,Urban,3,India,2,Himachal Pradesh,29,Una,4.600000000000001,23.8
3_2_30_0,2001,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,28.3,8.1
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,26.8,8.200000000000001
3_2_30_0,2001,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,6.800000000000001,17.9
3_2_31_0,2001,Rural,3,India,2,Himachal Pradesh,31,Solan,36.4,8.700000000000001
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,35.1,9
3_2_31_0,2001,Urban,3,India,2,Himachal Pradesh,31,Solan,19.1,28.3
3_2_32_0,2001,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,18.6,2.8
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,17.7,2.9
3_2_32_0,2001,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,8.800000000000001,22.5
3_2_33_0,2001,Rural,3,India,2,Himachal Pradesh,33,Shimla,13.4,1.7
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,12.8,2
3_2_33_0,2001,Urban,3,India,2,Himachal Pradesh,33,Shimla,9.800000000000001,30.3
3_2_34_0,2001,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,19.1,.23
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,19.1,.23
3_2_34_0,2001,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,
3_30_585_0,2001,Rural,3,India,30,Goa,585,North Goa,22.4,8.6
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,21.1,9.700000000000001
3_30_585_0,2001,Urban,3,India,30,Goa,585,North Goa,17.7,17.1
3_30_586_0,2001,Rural,3,India,30,Goa,586,South Goa,29.4,4.7
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,20.9,5.800000000000001
3_30_586_0,2001,Urban,3,India,30,Goa,586,South Goa,11.6,15
3_31_587_0,2001,Rural,3,India,31,Lakshadweep,587,Lakshadweep,7.7,1.8
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,8,2.1
3_31_587_0,2001,Urban,3,India,31,Lakshadweep,587,Lakshadweep,8.700000000000001,4.2
3_32_588_0,2001,Rural,3,India,32,Kerala,588,Kasaragod,9.5,5.100000000000001
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,8.6,5.4
3_32_588_0,2001,Urban,3,India,32,Kerala,588,Kasaragod,5,10.1
3_32_589_0,2001,Rural,3,India,32,Kerala,589,Kannur,12.2,5.300000000000001
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,7.300000000000001,6.7
3_32_589_0,2001,Urban,3,India,32,Kerala,589,Kannur,4.4,11.8
3_32_590_0,2001,Rural,3,India,32,Kerala,590,Wayanad,10.7,4
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,10.7,4
3_32_590_0,2001,Urban,3,India,32,Kerala,590,Wayanad,11.2,8.300000000000001
3_32_591_0,2001,Rural,3,India,32,Kerala,591,Kozhikode,6.2,5.800000000000001
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,5.100000000000001,7.100000000000001
3_32_591_0,2001,Urban,3,India,32,Kerala,591,Kozhikode,3.7,14.8
3_32_592_0,2001,Rural,3,India,32,Kerala,592,Malappuram,5.800000000000001,5
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,5.7,5.2
3_32_592_0,2001,Urban,3,India,32,Kerala,592,Malappuram,4.7,8.300000000000001
3_32_593_0,2001,Rural,3,India,32,Kerala,593,Palakkad,8.9,5.300000000000001
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,8.800000000000001,5.800000000000001
3_32_593_0,2001,Urban,3,India,32,Kerala,593,Palakkad,7.800000000000001,17.4
3_32_594_0,2001,Rural,3,India,32,Kerala,594,Thrissur,7,6.800000000000001
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,6.5,7.9
3_32_594_0,2001,Urban,3,India,32,Kerala,594,Thrissur,5.300000000000001,16.3
3_32_595_0,2001,Rural,3,India,32,Kerala,595,Ernakulam,13.9,8.200000000000001
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,10.9,12.7
3_32_595_0,2001,Urban,3,India,32,Kerala,595,Ernakulam,8.700000000000001,34
3_32_596_0,2001,Rural,3,India,32,Kerala,596,Idukki,16.8,3.5
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,16.5,3.5
3_32_596_0,2001,Urban,3,India,32,Kerala,596,Idukki,6.7,9.5
3_32_597_0,2001,Rural,3,India,32,Kerala,597,Kottayam,11.8,7.7
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,9,8.1
3_32_597_0,2001,Urban,3,India,32,Kerala,597,Kottayam,3,15.6
3_32_598_0,2001,Rural,3,India,32,Kerala,598,Alappuzha,7,10.9
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,6,11.4
3_32_598_0,2001,Urban,3,India,32,Kerala,598,Alappuzha,3.6,14.5
3_32_599_0,2001,Rural,3,India,32,Kerala,599,Pathanamthitta,8.5,4
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,8.1,4.2
3_32_599_0,2001,Urban,3,India,32,Kerala,599,Pathanamthitta,5.4,12.6
3_32_600_0,2001,Rural,3,India,32,Kerala,600,Kollam,8.700000000000001,7.4
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,7.800000000000001,7.9
3_32_600_0,2001,Urban,3,India,32,Kerala,600,Kollam,4.3,19.1
3_32_601_0,2001,Rural,3,India,32,Kerala,601,Thiruvananthapuram,5.9,8
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,5.4,10.3
3_32_601_0,2001,Urban,3,India,32,Kerala,601,Thiruvananthapuram,4.5,25.5
3_33_602_0,2001,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,29.8,13.7
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,26.4,21
3_33_602_0,2001,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,22.7,84
3_33_603_0,2001,Rural,3,India,33,Tamil Nadu,603,Chennai,434,103
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,9.9,234
3_33_603_0,2001,Urban,3,India,33,Tamil Nadu,603,Chennai,9.800000000000001,234
3_33_604_0,2001,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,24.4,10.3
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,17.9,13.3
3_33_604_0,2001,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,11.5,35.4
3_33_605_0,2001,Rural,3,India,33,Tamil Nadu,605,Vellore,18.7,8.300000000000001
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,15.5,9.200000000000001
3_33_605_0,2001,Urban,3,India,33,Tamil Nadu,605,Vellore,8,22.8
3_33_606_0,2001,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,19.2,6.7
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,17.5,6.800000000000001
3_33_606_0,2001,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,6.7,12.7
3_33_607_0,2001,Rural,3,India,33,Tamil Nadu,607,Viluppuram,19.5,7.800000000000001
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,17.7,8
3_33_607_0,2001,Urban,3,India,33,Tamil Nadu,607,Viluppuram,7.300000000000001,14.4
3_33_608_0,2001,Rural,3,India,33,Tamil Nadu,608,Salem,26.9,9.9
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,21,12.1
3_33_608_0,2001,Urban,3,India,33,Tamil Nadu,608,Salem,13.6,26.7
3_33_609_0,2001,Rural,3,India,33,Tamil Nadu,609,Namakkal,25.1,9.700000000000001
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,20.8,10.5
3_33_609_0,2001,Urban,3,India,33,Tamil Nadu,609,Namakkal,10.6,18.4
3_33_610_0,2001,Rural,3,India,33,Tamil Nadu,610,Erode,32.2,6.100000000000001
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,25.1,7.7
3_33_610_0,2001,Urban,3,India,33,Tamil Nadu,610,Erode,17.1,17.3
3_33_611_0,2001,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,18,3.8
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,13.9,4.7
3_33_611_0,2001,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,10.7,6.600000000000001
3_33_612_0,2001,Rural,3,India,33,Tamil Nadu,612,Dindigul,21.3,6.5
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,19.1,7
3_33_612_0,2001,Urban,3,India,33,Tamil Nadu,612,Dindigul,13.2,10.8
3_33_613_0,2001,Rural,3,India,33,Tamil Nadu,613,Karur,14.6,7.800000000000001
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,14.3,8.300000000000001
3_33_613_0,2001,Urban,3,India,33,Tamil Nadu,613,Karur,12.9,12.9
3_33_614_0,2001,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,29.5,8.1
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,21,10.3
3_33_614_0,2001,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,12.2,30.1
3_33_615_0,2001,Rural,3,India,33,Tamil Nadu,615,Perambalur,20.6,7
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,20.5,7.100000000000001
3_33_615_0,2001,Urban,3,India,33,Tamil Nadu,615,Perambalur,19.6,9.600000000000001
3_33_616_0,2001,Rural,3,India,33,Tamil Nadu,616,Ariyalur,29.3,7.600000000000001
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,27.4,7.7
3_33_616_0,2001,Urban,3,India,33,Tamil Nadu,616,Ariyalur,11.9,10
3_33_617_0,2001,Rural,3,India,33,Tamil Nadu,617,Cuddalore,17.8,10.3
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,15.9,11.6
3_33_617_0,2001,Urban,3,India,33,Tamil Nadu,617,Cuddalore,11,26.5
3_33_618_0,2001,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,21.2,10.2
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,17.9,10.5
3_33_618_0,2001,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,7,13.5
3_33_619_0,2001,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,17.1,9.600000000000001
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,15.9,10.1
3_33_619_0,2001,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,9.200000000000001,21.7
3_33_620_0,2001,Rural,3,India,33,Tamil Nadu,620,Thanjavur,16.1,9.5
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,14,10.3
3_33_620_0,2001,Urban,3,India,33,Tamil Nadu,620,Thanjavur,8.1,19.6
3_33_621_0,2001,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,21.2,7.4
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,19.9,7.600000000000001
3_33_621_0,2001,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,9.300000000000001,16.5
3_33_622_0,2001,Rural,3,India,33,Tamil Nadu,622,Sivaganga,27.5,6.800000000000001
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,23.9,7.2
3_33_622_0,2001,Urban,3,India,33,Tamil Nadu,622,Sivaganga,10.3,14.6
3_33_623_0,2001,Rural,3,India,33,Tamil Nadu,623,Madurai,18.5,8.200000000000001
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,14.2,10.9
3_33_623_0,2001,Urban,3,India,33,Tamil Nadu,623,Madurai,9.4,43
3_33_624_0,2001,Rural,3,India,33,Tamil Nadu,624,Theni,12.9,5
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,11.9,5.800000000000001
3_33_624_0,2001,Urban,3,India,33,Tamil Nadu,624,Theni,10.1,9
3_33_625_0,2001,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,20,7.4
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,17.6,8
3_33_625_0,2001,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,9.9,17.4
3_33_626_0,2001,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,18.2,5.4
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,16.5,5.600000000000001
3_33_626_0,2001,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,7.5,8.5
3_33_627_0,2001,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,26.8,6.9
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,24.1,7.800000000000001
3_33_627_0,2001,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,16.7,17.6
3_33_628_0,2001,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,17.6,7
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,16.4,8.300000000000001
3_33_628_0,2001,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,13.8,16.2
3_33_629_0,2001,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,9.300000000000001,7.800000000000001
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,7.9,9.700000000000001
3_33_629_0,2001,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,6.9,12.8
3_33_630_0,2001,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,24.5,5.5
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,22.9,5.600000000000001
3_33_630_0,2001,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,9.9,10.4
3_33_631_0,2001,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,15.7,5.4
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,15.4,5.600000000000001
3_33_631_0,2001,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,10.6,13.4
3_33_632_0,2001,Rural,3,India,33,Tamil Nadu,632,Coimbatore,32.3,9.9
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,22.6,13.6
3_33_632_0,2001,Urban,3,India,33,Tamil Nadu,632,Coimbatore,17.8,20.6
3_33_633_0,2001,Rural,3,India,33,Tamil Nadu,633,Tiruppur,22,8
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,21.1,9.800000000000001
3_33_633_0,2001,Urban,3,India,33,Tamil Nadu,633,Tiruppur,19.3,20.6
3_34_634_0,2001,Rural,3,India,34,Puducherry,634,Yanam,,
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,4.7,8.800000000000001
3_34_634_0,2001,Urban,3,India,34,Puducherry,634,Yanam,4.7,8.800000000000001
3_34_635_0,2001,Rural,3,India,34,Puducherry,635,Puducherry,32.7,16.2
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,15.5,25.4
3_34_635_0,2001,Urban,3,India,34,Puducherry,635,Puducherry,10.2,59.3
3_34_636_0,2001,Rural,3,India,34,Puducherry,636,Mahe,,
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,3.1,14.6
3_34_636_0,2001,Urban,3,India,34,Puducherry,636,Mahe,3.1,14.6
3_34_637_0,2001,Rural,3,India,34,Puducherry,637,Karaikal,28.2,15.6
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,17.2,17.4
3_34_637_0,2001,Urban,3,India,34,Puducherry,637,Karaikal,8.700000000000001,24.3
3_35_638_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,18.1,.39
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,18.1,.39
3_35_638_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,
3_35_639_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,14.5,.48
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,14.5,.48
3_35_639_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,
3_35_640_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,31.3,1.1
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,18.5,1.3
3_35_640_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,5.7,26.7
3_3_35_0,2001,Rural,3,India,3,Punjab,35,Gurdaspur,31.9,15.9
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,29.8,17
3_3_35_0,2001,Urban,3,India,3,Punjab,35,Gurdaspur,18.9,46.8
3_3_36_0,2001,Rural,3,India,3,Punjab,36,Kapurthala,40.6,15.1
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,36.5,16.7
3_3_36_0,2001,Urban,3,India,3,Punjab,36,Kapurthala,22.5,43.5
3_3_37_0,2001,Rural,3,India,3,Punjab,37,Jalandhar,38.2,19.4
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,32.5,25.8
3_3_37_0,2001,Urban,3,India,3,Punjab,37,Jalandhar,23.9,126
3_3_38_0,2001,Rural,3,India,3,Punjab,38,Hoshiarpur,31.2,10.6
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,27.6,11.4
3_3_38_0,2001,Urban,3,India,3,Punjab,38,Hoshiarpur,13.3,36.6
3_3_39_0,2001,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,30.3,13.6
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,26.8,13.9
3_3_39_0,2001,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,7.300000000000001,27.3
3_3_40_0,2001,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,50.8,16.1
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,43.6,16.6
3_3_40_0,2001,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,14.1,32.2
3_3_41_0,2001,Rural,3,India,3,Punjab,41,Ludhiana,48.3,21.2
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,36.7,30.6
3_3_41_0,2001,Urban,3,India,3,Punjab,41,Ludhiana,25.4,170
3_3_42_0,2001,Rural,3,India,3,Punjab,42,Moga,46.3,14.7
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,40,16.2
3_3_42_0,2001,Urban,3,India,3,Punjab,42,Moga,21.3,44.1
3_3_43_0,2001,Rural,3,India,3,Punjab,43,Firozpur,54.7,13.1
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,45.3,14.2
3_3_43_0,2001,Urban,3,India,3,Punjab,43,Firozpur,19.3,46.8
3_3_44_0,2001,Rural,3,India,3,Punjab,44,Muktsar,40.40000000000001,12.1
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,38.40000000000001,13.2
3_3_44_0,2001,Urban,3,India,3,Punjab,44,Muktsar,27.5,47.3
3_3_45_0,2001,Rural,3,India,3,Punjab,45,Faridkot,51.1,12.2
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,40.5,14.9
3_3_45_0,2001,Urban,3,India,3,Punjab,45,Faridkot,24.8,45.40000000000001
3_3_46_0,2001,Rural,3,India,3,Punjab,46,Bathinda,56,12.2
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,47.5,14.2
3_3_46_0,2001,Urban,3,India,3,Punjab,46,Bathinda,29,46.40000000000001
3_3_47_0,2001,Rural,3,India,3,Punjab,47,Mansa,23.5,9.5
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,24,10.3
3_3_47_0,2001,Urban,3,India,3,Punjab,47,Mansa,28.5,28.1
3_3_48_0,2001,Rural,3,India,3,Punjab,48,Patiala,42.7,17
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,38.40000000000001,19.7
3_3_48_0,2001,Urban,3,India,3,Punjab,48,Patiala,25.7,83.90000000000001
3_3_49_0,2001,Rural,3,India,3,Punjab,49,Amritsar,43.8,20.1
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,33.8,27
3_3_49_0,2001,Urban,3,India,3,Punjab,49,Amritsar,22.6,103
3_3_50_0,2001,Rural,3,India,3,Punjab,50,Tarn Taran,43.3,17.1
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,40.6,17.4
3_3_50_0,2001,Urban,3,India,3,Punjab,50,Tarn Taran,16.8,27.9
3_3_51_0,2001,Rural,3,India,3,Punjab,51,Rupnagar,29.6,12.7
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,28.1,13.3
3_3_51_0,2001,Urban,3,India,3,Punjab,51,Rupnagar,17,36.8
3_3_52_0,2001,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,46.7,21.9
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,40.6,24.9
3_3_52_0,2001,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,27.8,49.5
3_3_53_0,2001,Rural,3,India,3,Punjab,53,Sangrur,33.9,13.3
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,32.1,14.9
3_3_53_0,2001,Urban,3,India,3,Punjab,53,Sangrur,25.9,32.1
3_3_54_0,2001,Rural,3,India,3,Punjab,54,Barnala,51.8,12.5
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,41.6,14.2
3_3_54_0,2001,Urban,3,India,3,Punjab,54,Barnala,22.4,36.3
3_4_55_0,2001,Rural,3,India,4,Chandigarh,55,Chandigarh,127,116
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,34.1,193
3_4_55_0,2001,Urban,3,India,4,Chandigarh,55,Chandigarh,31.7,208
3_5_56_0,2001,Rural,3,India,5,Uttarakhand,56,Uttarkashi,5.9,.18
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,6,.19
3_5_56_0,2001,Urban,3,India,5,Uttarakhand,56,Uttarkashi,41.6,9.300000000000001
3_5_57_0,2001,Rural,3,India,5,Uttarakhand,57,Chamoli,3,.15
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,3.7,.19
3_5_57_0,2001,Urban,3,India,5,Uttarakhand,57,Chamoli,24.6,5.800000000000001
3_5_58_0,2001,Rural,3,India,5,Uttarakhand,58,Rudraprayag,7,.49
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,7.4,.51
3_5_58_0,2001,Urban,3,India,5,Uttarakhand,58,Rudraprayag,34.2,5.2
3_5_59_0,2001,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,27.6,2.3
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,26.4,2.5
3_5_59_0,2001,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,15.6,34.6
3_5_60_0,2001,Rural,3,India,5,Uttarakhand,60,Dehradun,23.7,4.600000000000001
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,19.6,8
3_5_60_0,2001,Urban,3,India,5,Uttarakhand,60,Dehradun,16.2,59.2
3_5_61_0,2001,Rural,3,India,5,Uttarakhand,61,Garhwal,10,1.4
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,10.1,1.4
3_5_61_0,2001,Urban,3,India,5,Uttarakhand,61,Garhwal,10.7,16.2
3_5_62_0,2001,Rural,3,India,5,Uttarakhand,62,Pithoragarh,7.7,.35
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,7.600000000000001,.37
3_5_62_0,2001,Urban,3,India,5,Uttarakhand,62,Pithoragarh,5.4,4.4
3_5_63_0,2001,Rural,3,India,5,Uttarakhand,63,Bageshwar,9.800000000000001,.74
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,10,.75
3_5_63_0,2001,Urban,3,India,5,Uttarakhand,63,Bageshwar,49.7,8.700000000000001
3_5_64_0,2001,Rural,3,India,5,Uttarakhand,64,Almora,8.200000000000001,1.9
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,8.300000000000001,2
3_5_64_0,2001,Urban,3,India,5,Uttarakhand,64,Almora,12.2,12.8
3_5_65_0,2001,Rural,3,India,5,Uttarakhand,65,Champawat,4.800000000000001,.9400000000000001
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,4.7,.98
3_5_65_0,2001,Urban,3,India,5,Uttarakhand,65,Champawat,3,11.4
3_5_66_0,2001,Rural,3,India,5,Uttarakhand,66,Nainital,25.7,2.8
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,22.5,3
3_5_66_0,2001,Urban,3,India,5,Uttarakhand,66,Nainital,8.6,26.4
3_5_67_0,2001,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,24.2,9.800000000000001
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,23.1,10.3
3_5_67_0,2001,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,14.9,25.8
3_5_68_0,2001,Rural,3,India,5,Uttarakhand,68,Hardwar,9.200000000000001,5.2
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,10.5,7.100000000000001
3_5_68_0,2001,Urban,3,India,5,Uttarakhand,68,Hardwar,15.9,60.7
3_6_69_0,2001,Rural,3,India,6,Haryana,69,Panchkula,39.7,10
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,35.8,13.3
3_6_69_0,2001,Urban,3,India,6,Haryana,69,Panchkula,28.9,62.1
3_6_70_0,2001,Rural,3,India,6,Haryana,70,Ambala,29.7,15.9
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,29.5,20.4
3_6_70_0,2001,Urban,3,India,6,Haryana,70,Ambala,28.9,93.7
3_6_71_0,2001,Rural,3,India,6,Haryana,71,Yamunanagar,28.5,12.6
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,26.8,15.5
3_6_71_0,2001,Urban,3,India,6,Haryana,71,Yamunanagar,22.4,78.80000000000001
3_6_72_0,2001,Rural,3,India,6,Haryana,72,Kurukshetra,42.2,17.3
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,37.6,18.6
3_6_72_0,2001,Urban,3,India,6,Haryana,72,Kurukshetra,18.7,57.90000000000001
3_6_73_0,2001,Rural,3,India,6,Haryana,73,Kaithal,29.9,12.1
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,29.1,13.1
3_6_73_0,2001,Urban,3,India,6,Haryana,73,Kaithal,24.4,37.7
3_6_74_0,2001,Rural,3,India,6,Haryana,74,Karnal,36.2,15.8
3_6_74_0,2001,Total,3,India,6,Haryana,74,Karnal,33.5,17.5
3_6_74_0,2001,Urban,3,India,6,Haryana,74,Karnal,22.8,52.40000000000001
3_6_75_0,2001,Rural,3,India,6,Haryana,75,Panipat,49,24.5
3_6_75_0,2001,Total,3,India,6,Haryana,75,Panipat,44.8,29.1
