id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,yieldvus_all,yieldvus_sel7,yieldvus_sel6,yieldvus_sel1,yieldvus_sel2,yieldvus_sel3,yieldvus_sel4,yieldvus_sel5,yieldp_all,yieldp_sel7,yieldp_sel6,yieldp_sel1,yieldp_sel2,yieldp_sel3,yieldp_sel4,yieldp_sel5
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,2.3,1.4,.41,.16,.59,1.6,7.600000000000001,.15,14.2,1.7,1.7,.54,.5700000000000001,4,127,.47
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,1.3,,,.75,.6900000000000001,1.5,,,2.8,,,3,.5700000000000001,3.6,,
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,1.7,2.4,,.74,.98,1,5,,13.3,2.9,,3.1,1.2,2.4,83.30000000000001,
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,.89,1.1,,,.66,.99,,,1.6,1.4,,,.5700000000000001,2.4,,
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,.99,1.5,,.58,.72,.9400000000000001,4.800000000000001,,2.1,1.8,,2.5,.66,2.3,81,
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,2.1,,,,.74,1.2,1.6,,3.3,,,,.67,3,26.3,
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,2.1,,,,.74,1.2,1.6,,3.3,,,,.67,3,26.3,
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,2.1,,,,.74,1.2,1.6,,3.3,,,,.67,3,26.3,
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,1.3,,.51,,.61,1.2,4,1.3,6,,2.1,,.6900000000000001,2.9,67.60000000000001,4.3
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,1.4,,.75,,.8300000000000001,1.4,3.6,1.4,5.100000000000001,,3.1,,1,3.3,61.1,4.600000000000001
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,1.5,,.75,,.77,1.5,3.6,1.5,6.600000000000001,,3.1,,.78,3.5,60,4.800000000000001
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,1.1,.8200000000000001,.66,,.48,1.2,3.5,1.1,6.2,1,2.7,,.64,3,59.40000000000001,3.5
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,1.5,,.6800000000000001,,.67,1.4,3.6,1.4,8.6,,2.8,,.67,3.4,60.8,4.5
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,1.6,,.72,,.92,1.6,4,1.6,5.9,,3,,1,3.9,67.5,5.100000000000001
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,1.6,,.87,,.8300000000000001,1.6,4.100000000000001,1.6,5.2,,3.6,,.72,3.8,68.5,5.100000000000001
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,1.5,,,.11,.8200000000000001,1.5,3.6,1.5,4.2,,,.5,.74,3.6,60,4.800000000000001
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,1.9,.8200000000000001,,,.78,1.5,4.100000000000001,1.4,4.5,1,,,.73,3.6,68.8,4.600000000000001
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,2,,.63,,.74,1.3,4.2,1.4,4.2,,2.6,,.73,3.2,70,4.7
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,1.6,,,,.55,1.4,3.7,1.4,4.4,,,,.47,3.4,62.5,4.7
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,2,.8200000000000001,.72,.23,.42,1.6,,1.3,3.5,1,3,1,.5,3.7,,4.4
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,2,,,.15,.5600000000000001,1.4,3.6,1.4,3.9,,,.67,.74,3.4,60,4.600000000000001
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,1.4,,.7000000000000001,,.7000000000000001,1.4,4,1.5,4.3,,2.9,,.87,3.3,66.7,4.7
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,1.4,,.55,,.87,1.3,3.9,1.5,4.7,,2.3,,.79,3.1,64.7,4.800000000000001
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,1.4,,.55,,.87,1.3,3.9,1.5,4.7,,2.3,,.79,3.1,64.7,4.800000000000001
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,1.2,,.5600000000000001,,.5700000000000001,1.3,3.3,1.2,6.100000000000001,,2.3,,.59,3.2,54.7,3.8
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,1.3,,.63,,.63,1.4,3.6,1.3,5.2,,2.6,,.73,3.3,60.7,4.3
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,1.5,.8200000000000001,.72,.23,.73,1.5,4.3,1.5,4.4,1,3,1,.71,3.6,71.40000000000001,4.800000000000001
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,1.5,.8200000000000001,.72,.23,.73,1.5,4.3,1.5,4.4,1,3,1,.71,3.6,71.40000000000001,4.800000000000001
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,1.4,,.6,,1,1.6,,1.4,5.300000000000001,,2.5,,.98,3.9,,4.5
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,.67,,.29,.36,.62,.64,,.43,2.7,,1.2,1.4,.6,1.5,,1.4
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,.76,,.29,.41,.53,.48,3.3,.39,6,,1.2,1.6,.5700000000000001,1.2,55,1.3
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,.44,,.25,.32,.46,.5700000000000001,,.38,1.4,,1,1.3,.47,1.4,,1.2
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,.53,,.24,.34,.53,.6900000000000001,,.34,1.7,,1,1.4,.53,1.7,,1.1
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,1.8,.72,.37,.4,.62,.8200000000000001,3.5,.51,23.3,.88,1.6,1.6,.6,2,58.40000000000001,1.7
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,.38,,.28,.33,.45,.45,3.4,.32,1.2,,1.2,1.3,.46,1.1,57,1
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,.47,,.31,.35,.5,.46,3.4,.42,1.5,,1.3,1.4,.5600000000000001,1.1,57.40000000000001,1.4
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,.53,,.26,.36,.5600000000000001,.6900000000000001,,.45,1.6,,1.1,1.4,.59,1.7,,1.5
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,.39,,.31,.28,.47,.42,,.33,1.3,,1.3,1.1,.51,1,,1.1
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,.62,,.31,.31,.53,.49,,.46,1.7,,1.3,1.3,.59,1.2,,1.5
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,1.1,.46,.33,.37,.55,1,3.7,.78,8.300000000000001,.5600000000000001,1.4,1.5,.71,2.4,61.5,2.5
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,1.5,.3,.39,,.92,1.2,3.7,1,12.7,.36,1.6,,.87,3,61.6,3.4
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,1.6,.75,.37,.31,.55,.91,3.5,.8200000000000001,18.5,.91,1.5,1.3,.5600000000000001,2.2,58.3,2.7
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,.86,.6,.5700000000000001,.36,.43,1.2,3.6,.79,3.9,.73,2.4,1.6,.62,2.9,60.7,2.6
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,1.4,0,.58,0,.6800000000000001,1.2,3.5,1.2,8.300000000000001,0,2.4,0,.7000000000000001,2.9,59.2,3.8
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,1.7,.77,.55,.17,.5700000000000001,1.2,3.4,1.2,16.8,.9300000000000001,2.3,.75,.6,2.9,56.5,3.9
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,1.5,,0,0,.99,1.3,3.8,1.4,8,,0,0,.99,3.1,63.6,4.600000000000001
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,1.2,,0,.22,.74,.96,3.4,1.4,4,,0,.97,.75,2.3,57.8,4.4
3_6_74_0,2001,Total,3,India,6,Haryana,74,Karnal,1.3,0,.85,.15,.8200000000000001,1.2,3.7,1.4,5.300000000000001,0,3.5,.6,.97,2.8,62.40000000000001,4.5
3_6_75_0,2001,Total,3,India,6,Haryana,75,Panipat,1.3,,0,0,.91,.9300000000000001,4.2,1.4,5.300000000000001,,0,0,.87,2.2,70.60000000000001,4.5
3_6_76_0,2001,Total,3,India,6,Haryana,76,Sonipat,1.1,,0,.18,1.4,.74,3.3,1.3,4.800000000000001,,0,.71,1.3,1.8,54.90000000000001,4.100000000000001
3_6_77_0,2001,Total,3,India,6,Haryana,77,Jind,1.2,,0,.33,.45,.78,3.1,1.3,3.8,,0,1.4,.78,1.9,52.1,4.3
3_6_78_0,2001,Total,3,India,6,Haryana,78,Fatehabad,1.7,0,0,.3,.51,1.2,3.9,1.4,3.5,0,0,1.3,.91,2.8,65.5,4.4
3_6_79_0,2001,Total,3,India,6,Haryana,79,Sirsa,1.1,.74,0,.27,.32,1.2,3.4,1.3,2.5,.89,0,1.2,.62,2.9,56.3,4.2
3_6_80_0,2001,Total,3,India,6,Haryana,80,Hisar,1.5,0,0,.32,.32,.91,3.1,1.3,3.2,0,0,1.4,.54,2.2,51.7,4.4
3_6_81_0,2001,Total,3,India,6,Haryana,81,Bhiwani,.66,0,0,.17,.26,.99,3.1,1,1.6,0,0,.77,.53,2.4,52.5,3.3
3_6_82_0,2001,Total,3,India,6,Haryana,82,Rohtak,.9500000000000001,,.58,.15,.5,.49,2.8,1.2,5.300000000000001,,2.4,.61,.72,1.2,46.40000000000001,3.9
3_6_83_0,2001,Total,3,India,6,Haryana,83,Jhajjar,.79,.58,0,.12,.44,.51,2.6,1.2,2.8,.71,0,.51,.6,1.2,44.3,3.7
3_6_84_0,2001,Total,3,India,6,Haryana,84,Mahendragarh,.5700000000000001,0,0,.24,.39,,0,1.2,1.8,0,0,1.1,.8,,0,3.9
3_6_85_0,2001,Total,3,India,6,Haryana,85,Rewari,.8,0,0,.24,.46,1.1,0,1.3,2.4,0,0,1,.92,2.7,0,4.100000000000001
3_6_86_0,2001,Total,3,India,6,Haryana,86,Gurgaon,.78,0,0,.21,.42,1,.01,1.1,2.5,0,0,.9300000000000001,.6800000000000001,2.4,.22,3.6
3_6_87_0,2001,Total,3,India,6,Haryana,87,Mewat,.78,0,0,.21,.42,1,.01,1.1,2.5,0,0,.9300000000000001,.6800000000000001,2.4,.22,3.6
3_6_88_0,2001,Total,3,India,6,Haryana,88,Faridabad,1.1,,.62,.15,.54,.99,2.9,1.3,4.800000000000001,,2.6,.62,.52,2.4,48.90000000000001,4.100000000000001
3_6_89_0,2001,Total,3,India,6,Haryana,89,Palwal,1.1,,.62,.15,.54,.99,2.9,1.3,4.800000000000001,,2.6,.62,.52,2.4,48.90000000000001,4.100000000000001
3_7_90_0,2001,Total,3,India,7,NCT Of Delhi,90,North West,,,,,,,,,,,,,,,,
3_7_91_0,2001,Total,3,India,7,NCT Of Delhi,91,North,.9,,.28,.25,.09,.78,.03,1.1,3.1,,1.2,.88,.19,1.9,.44,3.6
3_7_92_0,2001,Total,3,India,7,NCT Of Delhi,92,North East,,,,,,,,,,,,,,,,
3_7_93_0,2001,Total,3,India,7,NCT Of Delhi,93,East,.9,,.28,.25,.09,.78,.03,1.1,3.1,,1.2,.88,.19,1.9,.44,3.6
3_7_94_0,2001,Total,3,India,7,NCT Of Delhi,94,New Delhi,.9,,.28,.25,.09,.78,.03,1.1,3.1,,1.2,.88,.19,1.9,.44,3.6
3_7_95_0,2001,Total,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,,,,,
3_7_96_0,2001,Total,3,India,7,NCT Of Delhi,96,West,.9,,.28,.25,.09,.78,.03,1.1,3.1,,1.2,.88,.19,1.9,.44,3.6
3_7_97_0,2001,Total,3,India,7,NCT Of Delhi,97,South West,,,,,,,,,,,,,,,,
3_7_98_0,2001,Total,3,India,7,NCT Of Delhi,98,South,,,,,,,,,,,,,,,,
3_8_100_0,2001,Total,3,India,8,Rajasthan,100,Hanumangarh,1.3,.79,.24,.05,.08,1,2.5,.9400000000000001,1.8,.96,1,.23,.15,2.5,41.1,3
3_8_101_0,2001,Total,3,India,8,Rajasthan,101,Bikaner,.39,1.2,.24,.03,.25,.45,2.5,.4,.58,1.5,1,.12,.51,1.1,41.2,1.3
3_8_102_0,2001,Total,3,India,8,Rajasthan,102,Churu,.1,1.5,.24,.02,.05,,,.77,.26,1.8,1,.1,.05,,,2.5
3_8_103_0,2001,Total,3,India,8,Rajasthan,103,Jhunjhunun,.3,.78,.24,.09,.33,,2.4,.72,.8300000000000001,.9500000000000001,1,.39,.5600000000000001,,40.8,2.3
3_8_104_0,2001,Total,3,India,8,Rajasthan,104,Alwar,.67,.78,.42,.27,.49,.47,2.5,1.1,1.9,.9500000000000001,1.7,1.2,.92,1.1,41.2,3.5
3_8_105_0,2001,Total,3,India,8,Rajasthan,105,Bharatpur,.71,.78,.25,.31,.84,.62,2.3,1.1,2,.9500000000000001,1,1.3,1.2,1.5,38.2,3.7
3_8_106_0,2001,Total,3,India,8,Rajasthan,106,Dhaulpur,.65,.78,.26,.3,.47,.46,4.600000000000001,.9400000000000001,1.9,.9400000000000001,1.1,1.3,.6800000000000001,1.1,77.60000000000001,3.1
3_8_107_0,2001,Total,3,India,8,Rajasthan,107,Karauli,.5,1,.25,.29,.49,.29,2.9,.8200000000000001,1.5,1.2,1,1.3,1,.71,48.7,2.7
3_8_108_0,2001,Total,3,India,8,Rajasthan,108,Sawai Madhopur,.44,.73,.25,.22,.4,.5,4.100000000000001,.65,1.1,.89,1,.92,.74,1.2,68.90000000000001,2.1
3_8_109_0,2001,Total,3,India,8,Rajasthan,109,Dausa,.55,.99,.25,.24,.42,.52,2.4,.9300000000000001,1.6,1.2,1,1,.85,1.2,41,3
3_8_110_0,2001,Total,3,India,8,Rajasthan,110,Jaipur,.39,.71,.19,.13,.45,.42,2.5,.65,1.1,.86,.78,.58,.62,1,41.2,2.1
3_8_111_0,2001,Total,3,India,8,Rajasthan,111,Sikar,.33,.85,.25,.15,.32,,2.5,.63,.99,1,1,.65,.55,,41.3,2
3_8_112_0,2001,Total,3,India,8,Rajasthan,112,Nagaur,.24,.5600000000000001,.25,.1,.2,,,.41,.58,.6800000000000001,1,.42,.21,,,1.3
3_8_113_0,2001,Total,3,India,8,Rajasthan,113,Jodhpur,.18,.78,.24,.02,.13,.5,,.53,.34,.9400000000000001,1,.09,.11,1.2,,1.7
3_8_114_0,2001,Total,3,India,8,Rajasthan,114,Jaisalmer,.25,.78,.25,.01,.3,,2.4,.77,.58,.9500000000000001,1.1,.05,.62,,40.8,2.5
3_8_115_0,2001,Total,3,India,8,Rajasthan,115,Barmer,.06,,.25,.03,.15,,,.77,.19,,1,.12,.12,,,2.5
3_8_116_0,2001,Total,3,India,8,Rajasthan,116,Jalor,.15,.77,.25,.04,.15,,,.43,.37,.9400000000000001,1,.19,.13,,,1.4
3_8_117_0,2001,Total,3,India,8,Rajasthan,117,Sirohi,.31,.78,.19,.09,.14,.44,,.5,.66,.9500000000000001,.79,.36,.18,1.1,,1.6
3_8_118_0,2001,Total,3,India,8,Rajasthan,118,Pali,.2,.22,.1,.02,.18,.54,2.5,.43,.37,.27,.4,.07,.23,1.3,41.2,1.4
3_8_119_0,2001,Total,3,India,8,Rajasthan,119,Ajmer,.2,.28,.16,.04,.23,.48,2.5,.34,.41,.34,.6800000000000001,.14,.26,1.2,41.2,1.1
3_8_120_0,2001,Total,3,India,8,Rajasthan,120,Tonk,.32,.35,.2,.06,.34,.48,3.2,.43,.74,.42,.8200000000000001,.25,.47,1.2,54.40000000000001,1.4
3_8_121_0,2001,Total,3,India,8,Rajasthan,121,Bundi,.6,.78,.27,.23,.58,.45,2.4,.72,2.2,.9500000000000001,1.1,.72,.91,1.1,39.40000000000001,2.3
3_8_122_0,2001,Total,3,India,8,Rajasthan,122,Bhilwara,.4,.78,.23,.08,.35,.49,1.6,.66,1,.9500000000000001,.96,.26,.46,1.2,26.1,2.1
3_8_123_0,2001,Total,3,India,8,Rajasthan,123,Rajsamand,.21,.32,.15,.06,.16,.47,1.7,.49,.9500000000000001,.39,.61,.19,.23,1.1,28.8,1.6
3_8_124_0,2001,Total,3,India,8,Rajasthan,124,Dungarpur,.25,.8200000000000001,.2,.08,.25,.08,1.9,.5700000000000001,.87,1,.85,.27,.37,.2,31.1,1.9
3_8_125_0,2001,Total,3,India,8,Rajasthan,125,Banswara,.38,.78,.24,.08,.43,.16,2.1,.52,1.1,.9400000000000001,1,.27,.65,.38,35.6,1.7
3_8_126_0,2001,Total,3,India,8,Rajasthan,126,Chittaurgarh,.59,.88,.32,.19,.55,.46,3.2,.8200000000000001,1.5,1.1,1.3,.6,.89,1.1,53.7,2.7
3_8_127_0,2001,Total,3,India,8,Rajasthan,127,Kota,.6800000000000001,.78,.51,.27,.62,.5600000000000001,2.5,.87,1.6,.9500000000000001,2.1,.84,.99,1.3,41.2,2.8
3_8_128_0,2001,Total,3,India,8,Rajasthan,128,Baran,.63,.65,.44,.32,.53,.29,3.1,.74,1.4,.79,1.8,1,.86,.71,52.8,2.4
3_8_129_0,2001,Total,3,India,8,Rajasthan,129,Jhalawar,.54,.75,.34,.19,.52,.46,2.5,.79,1.2,.91,1.4,.59,.84,1.1,41.2,2.6
3_8_130_0,2001,Total,3,India,8,Rajasthan,130,Udaipur,.32,.5700000000000001,.26,.07,.27,.15,1.8,.6900000000000001,1.2,.6900000000000001,1.1,.22,.42,.37,30.9,2.2
3_8_131_0,2001,Total,3,India,8,Rajasthan,131,Pratapgarh,.43,.74,.27,.12,.42,.26,2.4,.6800000000000001,1.2,.9,1.1,.36,.65,.62,40.1,2.2
3_8_99_0,2001,Total,3,India,8,Rajasthan,99,Ganganagar,1.4,.91,.25,.09,.2,.77,2.6,.86,2,1.1,1,.39,.39,1.9,43.3,2.8
3_9_132_0,2001,Total,3,India,9,Uttar Pradesh,132,Saharanpur,1.9,.89,.36,.33,.64,.99,3.6,.92,23,1.1,1.5,1.4,.64,2.4,59.90000000000001,3
3_9_133_0,2001,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,2.5,.89,.39,.32,.59,.98,3.7,1.1,34.3,1.1,1.6,1.4,.58,2.4,62.1,3.5
3_9_134_0,2001,Total,3,India,9,Uttar Pradesh,134,Bijnor,2.2,1,.34,.21,.86,1.2,3.4,.85,31.2,1.2,1.4,.79,.86,2.8,56.90000000000001,2.8
3_9_135_0,2001,Total,3,India,9,Uttar Pradesh,135,Moradabad,1.3,,.35,.23,.9300000000000001,.9300000000000001,3.2,.97,10.7,,1.4,1,.91,2.2,53.5,3.1
3_9_136_0,2001,Total,3,India,9,Uttar Pradesh,136,Rampur,1.2,1,.35,.2,1.1,.9400000000000001,3.5,1.1,7.2,1.2,1.5,.78,1,2.3,59.40000000000001,3.6
3_9_137_0,2001,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,1.7,,.34,.18,.96,.91,3.4,.9400000000000001,20.5,,1.4,.79,.91,2.2,57.40000000000001,3
3_9_138_0,2001,Total,3,India,9,Uttar Pradesh,138,Meerut,2.4,.8200000000000001,.38,.32,.84,.98,3.6,1.2,31.7,1,1.6,1.4,.8,2.4,59.6,3.7
3_9_139_0,2001,Total,3,India,9,Uttar Pradesh,139,Baghpat,2.4,,.35,.31,.67,1.1,3.8,1.1,32.1,,1.5,1.4,.67,2.6,63,3.5
3_9_140_0,2001,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,2,,.39,.31,.9300000000000001,.86,3.6,1.1,23.3,,1.6,1.4,.86,2.1,59.7,3.6
3_9_141_0,2001,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,.9500000000000001,,.37,.34,.8,.85,3.5,1,4.600000000000001,,1.5,1.5,.77,2,58.90000000000001,3.3
3_9_142_0,2001,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,1.2,.66,.49,.35,.77,.89,3.5,1.2,9.200000000000001,.8,2,1.5,.74,2.1,58.5,3.8
3_9_143_0,2001,Total,3,India,9,Uttar Pradesh,143,Aligarh,.88,.8200000000000001,.49,.38,.84,.78,3.7,.99,4,1,2,1.7,.8100000000000001,1.9,61.90000000000001,3.2
3_9_144_0,2001,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,1,,.41,.37,.8200000000000001,.8200000000000001,3.4,1.1,4.2,,1.7,1.6,.78,2,56.2,3.5
3_9_145_0,2001,Total,3,India,9,Uttar Pradesh,145,Mathura,.98,.62,.42,.29,.6900000000000001,.86,3.3,1,4.600000000000001,.75,1.7,1.3,.6900000000000001,2.1,55.8,3.4
3_9_146_0,2001,Total,3,India,9,Uttar Pradesh,146,Agra,.98,.67,.41,.35,1,.75,2.9,1.1,4,.8100000000000001,1.7,1.5,1.3,1.8,49,3.5
3_9_147_0,2001,Total,3,India,9,Uttar Pradesh,147,Firozabad,.97,.8200000000000001,.41,.37,.91,.67,3,.92,4.2,1,1.7,1.6,.9500000000000001,1.6,49.7,3
3_9_148_0,2001,Total,3,India,9,Uttar Pradesh,148,Mainpuri,.91,.6900000000000001,.47,.34,.92,.84,3.3,.97,3.2,.8300000000000001,1.9,1.5,.86,2,56.1,3.1
3_9_149_0,2001,Total,3,India,9,Uttar Pradesh,149,Budaun,.92,.37,.36,.34,.98,.7000000000000001,4,.92,5.100000000000001,.45,1.5,1.5,.9500000000000001,1.7,66.3,3
3_9_150_0,2001,Total,3,India,9,Uttar Pradesh,150,Bareilly,1.2,.4,.4,.26,.9400000000000001,.84,3.4,.85,10.3,.48,1.6,1.1,.92,2,56.40000000000001,2.7
3_9_151_0,2001,Total,3,India,9,Uttar Pradesh,151,Pilibhit,1.4,.41,.38,.25,.85,1.1,3.5,1,9.9,.5,1.6,.97,.88,2.7,58.40000000000001,3.4
3_9_152_0,2001,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,1.2,.4,.4,.26,.67,.98,3.2,1,7.600000000000001,.49,1.6,1.1,.67,2.4,53.5,3.2
3_9_153_0,2001,Total,3,India,9,Uttar Pradesh,153,Kheri,1.5,.86,.23,.29,.6900000000000001,1.1,3.2,.84,17.3,1,.97,.97,.71,2.5,53.8,2.7
3_9_154_0,2001,Total,3,India,9,Uttar Pradesh,154,Sitapur,1.1,.66,.24,.34,.91,.72,3.2,.72,10.7,.8100000000000001,1,1.1,.91,1.7,53.7,2.3
3_9_155_0,2001,Total,3,India,9,Uttar Pradesh,155,Hardoi,.84,.47,.38,.29,.6,.76,3.2,.85,4.3,.5600000000000001,1.6,.9500000000000001,.65,1.8,53.7,2.7
3_9_156_0,2001,Total,3,India,9,Uttar Pradesh,156,Unnao,.67,.8,.34,.32,.73,.55,2.3,.74,2.2,.97,1.4,1,.78,1.3,38.90000000000001,2.4
3_9_157_0,2001,Total,3,India,9,Uttar Pradesh,157,Lucknow,.74,.77,.22,.2,.67,.62,3.2,.8,2.4,.9300000000000001,.92,.6800000000000001,.7000000000000001,1.5,53.90000000000001,2.6
3_9_158_0,2001,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,.73,.77,.21,.27,.8,.7000000000000001,2.9,.7000000000000001,2.5,.9300000000000001,.89,.87,.85,1.7,49.3,2.3
3_9_159_0,2001,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,1.4,1,.53,.29,.98,.87,3,1,7.7,1.2,2.2,1.2,1.1,2.1,50.40000000000001,3.4
3_9_160_0,2001,Total,3,India,9,Uttar Pradesh,160,Kannauj,1.3,1,.5700000000000001,.31,1.1,.78,2.9,1.1,6,1.2,2.3,1.2,1.1,1.9,47.8,3.5
3_9_161_0,2001,Total,3,India,9,Uttar Pradesh,161,Etawah,.89,1,.49,.36,1.1,.9300000000000001,2.9,.9,3.2,1.2,2,1.6,1.2,2.3,48,2.9
3_9_162_0,2001,Total,3,India,9,Uttar Pradesh,162,Auraiya,.91,1,.5,.35,1,.89,3.3,1,3.1,1.2,2.1,1.5,1.3,2.1,55.7,3.3
3_9_163_0,2001,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,.5700000000000001,,,,,,,,2.6,,,,,,,
3_9_164_0,2001,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,.9500000000000001,1,.39,.41,1.2,.8300000000000001,2.7,.98,3.3,1.2,1.6,1.4,1.4,2,44.5,3.2
3_9_165_0,2001,Total,3,India,9,Uttar Pradesh,165,Jalaun,.77,.59,.18,.29,.76,.38,2.5,.9500000000000001,1.9,.72,.75,1.1,.9300000000000001,.91,42.3,3.1
3_9_166_0,2001,Total,3,India,9,Uttar Pradesh,166,Jhansi,.7000000000000001,.75,.19,.19,.71,.38,2.5,.76,1.4,.91,.77,.6,.8100000000000001,.92,42.40000000000001,2.5
3_9_167_0,2001,Total,3,India,9,Uttar Pradesh,167,Lalitpur,.53,.5700000000000001,.33,.18,.5600000000000001,.37,2.5,.5700000000000001,1.2,.6900000000000001,1.4,.5700000000000001,.6800000000000001,.9,42.3,1.8
3_9_168_0,2001,Total,3,India,9,Uttar Pradesh,168,Hamirpur,.5700000000000001,.51,.36,.26,.5600000000000001,.43,2.9,.6800000000000001,1.6,.62,1.5,.8100000000000001,.75,1,48.90000000000001,2.2
3_9_169_0,2001,Total,3,India,9,Uttar Pradesh,169,Mahoba,.5600000000000001,.51,.35,.27,.61,.43,2.8,.5600000000000001,1.2,.62,1.5,.84,.66,1,46.5,1.8
3_9_170_0,2001,Total,3,India,9,Uttar Pradesh,170,Banda,.47,.51,.18,.27,.53,.49,2.1,.45,1.2,.62,.75,.84,.79,1.2,34.6,1.5
3_9_171_0,2001,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,.48,.52,.36,.24,.6,.4,2.8,.54,1.2,.63,1.5,.78,.84,.98,46.2,1.8
3_9_172_0,2001,Total,3,India,9,Uttar Pradesh,172,Fatehpur,.8100000000000001,.6800000000000001,.5,.32,.88,.76,3.6,.75,3.5,.8300000000000001,2.1,1,1.2,1.8,60.1,2.4
3_9_173_0,2001,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,.76,.8200000000000001,.5,.24,.85,.75,3.1,.72,2.5,1,2.1,.9400000000000001,.88,1.8,52,2.3
3_9_174_0,2001,Total,3,India,9,Uttar Pradesh,174,Kaushambi,.78,.6900000000000001,.49,.18,1.1,.87,2.1,.75,2.7,.84,2,.6800000000000001,1.3,2.1,34.4,2.4
3_9_175_0,2001,Total,3,India,9,Uttar Pradesh,175,Allahabad,.79,.66,.5,.24,.9500000000000001,.8200000000000001,3.2,.71,2.4,.8,2.1,.96,1.2,2,54.3,2.3
3_9_176_0,2001,Total,3,India,9,Uttar Pradesh,176,Bara Banki,.99,.84,.29,.23,.76,.8100000000000001,3.2,.85,4.9,1,1.2,.79,.8,2,53.6,2.7
3_9_177_0,2001,Total,3,India,9,Uttar Pradesh,177,Faizabad,.98,.96,.32,.21,.79,.87,3.3,.77,5.7,1.2,1.3,.65,.89,2.1,55.1,2.5
