id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,bank_t
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,63.2
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,63.2
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,65.5
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,65.5
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,28.7
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,37.6
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,65.90000000000001
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,48.40000000000001
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,60.6
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,68.5
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,46.7
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,48.90000000000001
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,57.8
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,34.8
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,37
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,48.6
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,29.5
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,32.3
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,42.6
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,43.2
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,44.2
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,50.5
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,43.1
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,42.40000000000001
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,40.90000000000001
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,55.3
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,57.5
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,71.7
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,39.2
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,42.6
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,71.5
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,36.4
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,39
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,63.90000000000001
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,58.6
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,58.90000000000001
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,59.6
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,54.3
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,54.3
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,54.40000000000001
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,33.3
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,34.3
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,37.2
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,37.3
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,35.8
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,28.2
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,28.1
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,29.3
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,34.8
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,35.8
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,35.3
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,32.5
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,39.3
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,39.3
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,33.2
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,36.1
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,38.5
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,28.2
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,28.3
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,29.3
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,27.1
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,27.3
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,29.5
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,27.7
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,28
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,29.5
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,30.7
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,31
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,32
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,28.3
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,28.8
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,34.1
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,27.1
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,28.1
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,33.1
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,29.1
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,32.3
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,37.6
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,24.1
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,25.6
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,31.1
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,28.9
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,29
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,29.9
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,31.2
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,30.2
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,27.5
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,27.5
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,27.8
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,28.8
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,38
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,36.8
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,29.9
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,28.3
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,28.3
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,28.2
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,34.6
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,33.4
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,28.5
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,30.3
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,29.8
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,28.1
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,34.7
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,33.7
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,30.3
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,34
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,34.3
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,35.4
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,51.8
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,53.40000000000001
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,58.6
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,46.7
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,46.8
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,46.90000000000001
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,36.2
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,39.7
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,52.3
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,23.2
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,25.3
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,33.5
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,20.3
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,25.3
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,39.7
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,27
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,29.5
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,41.8
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,39.3
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,40.90000000000001
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,43.90000000000001
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,43.8
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,48.7
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,52.6
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,59.1
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,63.6
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,74.60000000000001
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,40
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,40.6
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,43.1
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,27
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,30.5
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,36.7
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,30.4
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,32.9
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,43.7
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,33.8
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,36.7
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,43.40000000000001
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,42.90000000000001
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,45.8
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,51.2
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,78.10000000000001
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,79.5
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,85.2
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,41.2
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,44
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,55.5
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,24.2
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,28.7
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,47.7
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,25.1
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,46.7
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,49.5
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,33.3
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,35.1
3_29_573_0,2001,Urban,3,India,29,Karnataka,573,Mandya,44.7
3_29_574_0,2001,Rural,3,India,29,Karnataka,574,Hassan,38.6
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,41.3
3_29_574_0,2001,Urban,3,India,29,Karnataka,574,Hassan,53.6
3_29_575_0,2001,Rural,3,India,29,Karnataka,575,Dakshina Kannada,63.90000000000001
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,69
3_29_575_0,2001,Urban,3,India,29,Karnataka,575,Dakshina Kannada,77
3_29_576_0,2001,Rural,3,India,29,Karnataka,576,Kodagu,49.3
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,52.1
3_29_576_0,2001,Urban,3,India,29,Karnataka,576,Kodagu,69.5
3_29_577_0,2001,Rural,3,India,29,Karnataka,577,Mysore,21
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,31.3
3_29_577_0,2001,Urban,3,India,29,Karnataka,577,Mysore,48.3
3_29_578_0,2001,Rural,3,India,29,Karnataka,578,Chamarajanagar,15.1
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,17.1
3_29_578_0,2001,Urban,3,India,29,Karnataka,578,Chamarajanagar,28.4
3_29_579_0,2001,Rural,3,India,29,Karnataka,579,Gulbarga,20.8
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,23.8
3_29_579_0,2001,Urban,3,India,29,Karnataka,579,Gulbarga,32.4
3_29_580_0,2001,Rural,3,India,29,Karnataka,580,Yadgir,20.8
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,23.8
3_29_580_0,2001,Urban,3,India,29,Karnataka,580,Yadgir,32.4
3_29_581_0,2001,Rural,3,India,29,Karnataka,581,Kolar,29.5
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,31
3_29_581_0,2001,Urban,3,India,29,Karnataka,581,Kolar,35.8
3_29_582_0,2001,Rural,3,India,29,Karnataka,582,Chikkaballapura,29.5
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,31
3_29_582_0,2001,Urban,3,India,29,Karnataka,582,Chikkaballapura,35.8
3_29_583_0,2001,Rural,3,India,29,Karnataka,583,Bangalore Rural,21.8
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,23.4
3_29_583_0,2001,Urban,3,India,29,Karnataka,583,Bangalore Rural,29.2
3_29_584_0,2001,Rural,3,India,29,Karnataka,584,Ramanagara,21.8
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,23.4
3_29_584_0,2001,Urban,3,India,29,Karnataka,584,Ramanagara,29.2
3_2_23_0,2001,Rural,3,India,2,Himachal Pradesh,23,Chamba,42.40000000000001
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,45
3_2_23_0,2001,Urban,3,India,2,Himachal Pradesh,23,Chamba,74.5
3_2_24_0,2001,Rural,3,India,2,Himachal Pradesh,24,Kangra,68.60000000000001
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,69.10000000000001
3_2_24_0,2001,Urban,3,India,2,Himachal Pradesh,24,Kangra,76.7
3_2_25_0,2001,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,67.90000000000001
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,67.90000000000001
3_2_25_0,2001,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,
3_2_26_0,2001,Rural,3,India,2,Himachal Pradesh,26,Kullu,54.2
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,55.90000000000001
3_2_26_0,2001,Urban,3,India,2,Himachal Pradesh,26,Kullu,70.8
3_2_27_0,2001,Rural,3,India,2,Himachal Pradesh,27,Mandi,45.90000000000001
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,48.90000000000001
3_2_27_0,2001,Urban,3,India,2,Himachal Pradesh,27,Mandi,82.7
3_2_28_0,2001,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,75.60000000000001
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,76
3_2_28_0,2001,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,81.2
3_2_29_0,2001,Rural,3,India,2,Himachal Pradesh,29,Una,67.2
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,67.5
3_2_29_0,2001,Urban,3,India,2,Himachal Pradesh,29,Una,70.7
3_2_30_0,2001,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,53.3
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,55.5
3_2_30_0,2001,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,79.40000000000001
3_2_31_0,2001,Rural,3,India,2,Himachal Pradesh,31,Solan,56.8
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,58.8
3_2_31_0,2001,Urban,3,India,2,Himachal Pradesh,31,Solan,66.3
3_2_32_0,2001,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,47.2
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,50.2
3_2_32_0,2001,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,72.5
3_2_33_0,2001,Rural,3,India,2,Himachal Pradesh,33,Shimla,50.2
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,58
3_2_33_0,2001,Urban,3,India,2,Himachal Pradesh,33,Shimla,77
3_2_34_0,2001,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,63.1
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,63.1
3_2_34_0,2001,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,
3_30_585_0,2001,Rural,3,India,30,Goa,585,North Goa,66.90000000000001
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,71.2
3_30_585_0,2001,Urban,3,India,30,Goa,585,North Goa,76.40000000000001
3_30_586_0,2001,Rural,3,India,30,Goa,586,South Goa,72.2
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,74.8
3_30_586_0,2001,Urban,3,India,30,Goa,586,South Goa,76.90000000000001
3_31_587_0,2001,Rural,3,India,31,Lakshadweep,587,Lakshadweep,47.90000000000001
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,51.7
3_31_587_0,2001,Urban,3,India,31,Lakshadweep,587,Lakshadweep,56.90000000000001
3_32_588_0,2001,Rural,3,India,32,Kerala,588,Kasaragod,60.7
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,60.2
3_32_588_0,2001,Urban,3,India,32,Kerala,588,Kasaragod,57.8
3_32_589_0,2001,Rural,3,India,32,Kerala,589,Kannur,74.8
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,69.60000000000001
3_32_589_0,2001,Urban,3,India,32,Kerala,589,Kannur,63.8
3_32_590_0,2001,Rural,3,India,32,Kerala,590,Wayanad,52.3
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,52.40000000000001
3_32_590_0,2001,Urban,3,India,32,Kerala,590,Wayanad,53.1
3_32_591_0,2001,Rural,3,India,32,Kerala,591,Kozhikode,49.90000000000001
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,50.2
3_32_591_0,2001,Urban,3,India,32,Kerala,591,Kozhikode,50.90000000000001
3_32_592_0,2001,Rural,3,India,32,Kerala,592,Malappuram,50.3
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,50.2
3_32_592_0,2001,Urban,3,India,32,Kerala,592,Malappuram,48.6
3_32_593_0,2001,Rural,3,India,32,Kerala,593,Palakkad,52
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,52.1
3_32_593_0,2001,Urban,3,India,32,Kerala,593,Palakkad,52.6
3_32_594_0,2001,Rural,3,India,32,Kerala,594,Thrissur,45.90000000000001
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,47.90000000000001
3_32_594_0,2001,Urban,3,India,32,Kerala,594,Thrissur,52.90000000000001
3_32_595_0,2001,Rural,3,India,32,Kerala,595,Ernakulam,58.1
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,59.5
3_32_595_0,2001,Urban,3,India,32,Kerala,595,Ernakulam,61
3_32_596_0,2001,Rural,3,India,32,Kerala,596,Idukki,51.1
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,51.5
3_32_596_0,2001,Urban,3,India,32,Kerala,596,Idukki,61
3_32_597_0,2001,Rural,3,India,32,Kerala,597,Kottayam,58.8
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,59.2
3_32_597_0,2001,Urban,3,India,32,Kerala,597,Kottayam,61.2
3_32_598_0,2001,Rural,3,India,32,Kerala,598,Alappuzha,40.2
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,40.6
3_32_598_0,2001,Urban,3,India,32,Kerala,598,Alappuzha,41.5
3_32_599_0,2001,Rural,3,India,32,Kerala,599,Pathanamthitta,50.7
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,51.5
3_32_599_0,2001,Urban,3,India,32,Kerala,599,Pathanamthitta,59
3_32_600_0,2001,Rural,3,India,32,Kerala,600,Kollam,43.2
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,44.1
3_32_600_0,2001,Urban,3,India,32,Kerala,600,Kollam,48.8
3_32_601_0,2001,Rural,3,India,32,Kerala,601,Thiruvananthapuram,37.6
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,40.40000000000001
3_32_601_0,2001,Urban,3,India,32,Kerala,601,Thiruvananthapuram,46.3
3_33_602_0,2001,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,10.3
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,20.8
3_33_602_0,2001,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,29.7
3_33_603_0,2001,Rural,3,India,33,Tamil Nadu,603,Chennai,
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,44.90000000000001
3_33_603_0,2001,Urban,3,India,33,Tamil Nadu,603,Chennai,44.90000000000001
3_33_604_0,2001,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,15.7
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,26.1
3_33_604_0,2001,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,35.4
3_33_605_0,2001,Rural,3,India,33,Tamil Nadu,605,Vellore,12.5
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,15.6
3_33_605_0,2001,Urban,3,India,33,Tamil Nadu,605,Vellore,21.4
3_33_606_0,2001,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,18.8
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,19.8
3_33_606_0,2001,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,24.5
3_33_607_0,2001,Rural,3,India,33,Tamil Nadu,607,Viluppuram,17.4
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,18.9
3_33_607_0,2001,Urban,3,India,33,Tamil Nadu,607,Viluppuram,28.5
3_33_608_0,2001,Rural,3,India,33,Tamil Nadu,608,Salem,13.4
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,15.8
3_33_608_0,2001,Urban,3,India,33,Tamil Nadu,608,Salem,18.9
3_33_609_0,2001,Rural,3,India,33,Tamil Nadu,609,Namakkal,20.2
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,19.4
3_33_609_0,2001,Urban,3,India,33,Tamil Nadu,609,Namakkal,18
3_33_610_0,2001,Rural,3,India,33,Tamil Nadu,610,Erode,18.6
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,20
3_33_610_0,2001,Urban,3,India,33,Tamil Nadu,610,Erode,21.8
3_33_611_0,2001,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,22.6
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,25.4
3_33_611_0,2001,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,27.6
3_33_612_0,2001,Rural,3,India,33,Tamil Nadu,612,Dindigul,17.2
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,18.9
3_33_612_0,2001,Urban,3,India,33,Tamil Nadu,612,Dindigul,21.7
3_33_613_0,2001,Rural,3,India,33,Tamil Nadu,613,Karur,16.4
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,18.9
3_33_613_0,2001,Urban,3,India,33,Tamil Nadu,613,Karur,24.2
3_33_614_0,2001,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,24.4
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,30.1
3_33_614_0,2001,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,37.4
3_33_615_0,2001,Rural,3,India,33,Tamil Nadu,615,Perambalur,26.8
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,28.5
3_33_615_0,2001,Urban,3,India,33,Tamil Nadu,615,Perambalur,38.1
3_33_616_0,2001,Rural,3,India,33,Tamil Nadu,616,Ariyalur,22.2
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,22.3
3_33_616_0,2001,Urban,3,India,33,Tamil Nadu,616,Ariyalur,23.4
3_33_617_0,2001,Rural,3,India,33,Tamil Nadu,617,Cuddalore,21.5
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,26.9
3_33_617_0,2001,Urban,3,India,33,Tamil Nadu,617,Cuddalore,39.1
3_33_618_0,2001,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,21.6
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,24.7
3_33_618_0,2001,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,37.6
3_33_619_0,2001,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,19.6
