id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,sex_rat_t,sex_rat_04,dep_rat_t,dep_rat_ag,dep_rat_014
3_3_39_0,2001,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,91.40000000000001,79.10000000000001,54.7,11.3,43.40000000000001
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,91.40000000000001,79.30000000000001,54,11,43
3_3_39_0,2001,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,91.30000000000001,80.5,49.5,8.6,40.90000000000001
3_3_40_0,2001,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,86.40000000000001,75.5,55.7,9.600000000000001,46.1
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,86.10000000000001,76.60000000000001,53.2,8.800000000000001,44.40000000000001
3_3_40_0,2001,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,85.40000000000001,79.40000000000001,48.5,7.100000000000001,41.40000000000001
3_3_41_0,2001,Rural,3,India,3,Punjab,41,Ludhiana,87.90000000000001,80.5,53.7,10.1,43.5
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,82.40000000000001,81.60000000000001,50,7.9,42.1
3_3_41_0,2001,Urban,3,India,3,Punjab,41,Ludhiana,78.30000000000001,82.5,47.1,6.100000000000001,41
3_3_42_0,2001,Rural,3,India,3,Punjab,42,Moga,88.80000000000001,81.7,58,11,46.90000000000001
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,88.7,81.2,56.6,10.5,46.1
3_3_42_0,2001,Urban,3,India,3,Punjab,42,Moga,88.40000000000001,79.30000000000001,51.40000000000001,8.4,43.1
3_3_43_0,2001,Rural,3,India,3,Punjab,43,Firozpur,89.40000000000001,81.7,64.90000000000001,9.1,55.7
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,88.5,81.7,61.6,8.5,53.1
3_3_43_0,2001,Urban,3,India,3,Punjab,43,Firozpur,86,81.60000000000001,52.7,6.7,46
3_3_44_0,2001,Rural,3,India,3,Punjab,44,Muktsar,89.10000000000001,80.60000000000001,57.2,9.800000000000001,47.5
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,89.10000000000001,80.5,56.40000000000001,9.1,47.3
3_3_44_0,2001,Urban,3,India,3,Punjab,44,Muktsar,88.80000000000001,80.30000000000001,53.90000000000001,7.2,46.7
3_3_45_0,2001,Rural,3,India,3,Punjab,45,Faridkot,89.10000000000001,81.10000000000001,58.3,10.4,47.90000000000001
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,88.30000000000001,80.7,56.40000000000001,9.200000000000001,47.2
3_3_45_0,2001,Urban,3,India,3,Punjab,45,Faridkot,86.7,79.90000000000001,53,7,46
3_3_46_0,2001,Rural,3,India,3,Punjab,46,Bathinda,87.2,78.90000000000001,55.6,9.600000000000001,46
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,87,78,53.6,8.6,45
3_3_46_0,2001,Urban,3,India,3,Punjab,46,Bathinda,86.40000000000001,75.60000000000001,49,6.300000000000001,42.8
3_3_47_0,2001,Rural,3,India,3,Punjab,47,Mansa,87.90000000000001,77.80000000000001,60.3,10.2,50.1
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,88,77.40000000000001,59.3,9.600000000000001,49.8
3_3_47_0,2001,Urban,3,India,3,Punjab,47,Mansa,88.2,76,55.6,7.2,48.5
3_3_48_0,2001,Rural,3,India,3,Punjab,48,Patiala,86.80000000000001,76,58,9.200000000000001,48.8
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,86.80000000000001,77.2,54.1,8.4,45.6
3_3_48_0,2001,Urban,3,India,3,Punjab,48,Patiala,87,79.90000000000001,47.3,7.100000000000001,40.1
3_3_49_0,2001,Rural,3,India,3,Punjab,49,Amritsar,88.5,79.60000000000001,63.2,10.1,53.1
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,87.60000000000001,79.2,58,9.1,48.90000000000001
3_3_49_0,2001,Urban,3,India,3,Punjab,49,Amritsar,86.2,78.5,50.6,7.600000000000001,42.90000000000001
3_3_50_0,2001,Rural,3,India,3,Punjab,50,Tarn Taran,88.5,79.60000000000001,63.2,10.1,53.1
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,87.60000000000001,79.2,58,9.1,48.90000000000001
3_3_50_0,2001,Urban,3,India,3,Punjab,50,Tarn Taran,86.2,78.5,50.6,7.600000000000001,42.90000000000001
3_3_51_0,2001,Rural,3,India,3,Punjab,51,Rupnagar,87,78.80000000000001,56.7,10.6,46.2
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,87.10000000000001,79.10000000000001,53.6,9.4,44.2
3_3_51_0,2001,Urban,3,India,3,Punjab,51,Rupnagar,87.40000000000001,79.60000000000001,47.3,6.9,40.40000000000001
3_3_52_0,2001,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,86.90000000000001,77.40000000000001,57.40000000000001,9.9,47.5
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,87,78.10000000000001,53.8,8.9,44.90000000000001
3_3_52_0,2001,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,87.2,79.7,47.3,7,40.2
3_3_53_0,2001,Rural,3,India,3,Punjab,53,Sangrur,87.10000000000001,77,57.3,10.4,47
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,87.10000000000001,77.80000000000001,56.2,9.5,46.7
3_3_53_0,2001,Urban,3,India,3,Punjab,53,Sangrur,87,79.90000000000001,53.5,7.4,46.1
3_3_54_0,2001,Rural,3,India,3,Punjab,54,Barnala,87.10000000000001,77,57.3,10.4,47
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,87.10000000000001,77.80000000000001,56.2,9.5,46.7
3_3_54_0,2001,Urban,3,India,3,Punjab,54,Barnala,87,79.90000000000001,53.5,7.4,46.1
3_4_55_0,2001,Rural,3,India,4,Chandigarh,55,Chandigarh,62.1,85.30000000000001,48.6,3,45.6
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,77.7,84.60000000000001,45.5,4.600000000000001,40.90000000000001
3_4_55_0,2001,Urban,3,India,4,Chandigarh,55,Chandigarh,79.60000000000001,84.5,45.2,4.800000000000001,40.40000000000001
3_5_56_0,2001,Rural,3,India,5,Uttarakhand,56,Uttarkashi,96.10000000000001,96,67.7,7.2,60.5
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,94.10000000000001,94.7,66.3,7,59.3
3_5_56_0,2001,Urban,3,India,5,Uttarakhand,56,Uttarkashi,72.60000000000001,74.90000000000001,51.40000000000001,4.600000000000001,46.90000000000001
3_5_57_0,2001,Rural,3,India,5,Uttarakhand,57,Chamoli,107.3,94.60000000000001,66.8,8.9,57.90000000000001
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,101.6,93.90000000000001,63.8,8.200000000000001,55.6
3_5_57_0,2001,Urban,3,India,5,Uttarakhand,57,Chamoli,71.60000000000001,88.60000000000001,47.40000000000001,4.4,43
3_5_58_0,2001,Rural,3,India,5,Uttarakhand,58,Rudraprayag,112.7,96.5,66.3,9.300000000000001,57.1
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,111.5,96.5,65.90000000000001,9.200000000000001,56.7
3_5_58_0,2001,Urban,3,India,5,Uttarakhand,58,Rudraprayag,44.40000000000001,89.60000000000001,35.9,3.7,32.2
3_5_59_0,2001,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,110.9,93.10000000000001,70.60000000000001,9.5,61.2
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,104.9,92.7,67.60000000000001,8.800000000000001,58.8
3_5_59_0,2001,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,62.8,87,43.6,3.7,40
3_5_60_0,2001,Rural,3,India,5,Uttarakhand,60,Dehradun,91.40000000000001,90.90000000000001,62.6,7.2,55.5
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,88.7,89,54.40000000000001,6.9,47.5
3_5_60_0,2001,Urban,3,India,5,Uttarakhand,60,Dehradun,86.30000000000001,86.7,47.8,6.7,41.1
3_5_61_0,2001,Rural,3,India,5,Uttarakhand,61,Garhwal,115.5,94,64.60000000000001,11.5,53
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,110.6,93.10000000000001,62.3,10.7,51.6
3_5_61_0,2001,Urban,3,India,5,Uttarakhand,61,Garhwal,82.10000000000001,85.30000000000001,47.90000000000001,5.2,42.7
3_5_62_0,2001,Rural,3,India,5,Uttarakhand,62,Pithoragarh,106.6,89.5,65.8,10,55.8
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,103.1,88.5,63.90000000000001,9.300000000000001,54.6
3_5_62_0,2001,Urban,3,India,5,Uttarakhand,62,Pithoragarh,82.40000000000001,79.60000000000001,51.6,4.600000000000001,46.90000000000001
3_5_63_0,2001,Rural,3,India,5,Uttarakhand,63,Bageshwar,111.6,91.7,67.60000000000001,10,57.6
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,110.5,91.60000000000001,67.10000000000001,9.800000000000001,57.40000000000001
3_5_63_0,2001,Urban,3,India,5,Uttarakhand,63,Bageshwar,81,89.10000000000001,54.90000000000001,5,49.90000000000001
3_5_64_0,2001,Rural,3,India,5,Uttarakhand,64,Almora,115.3,92.30000000000001,68.8,10.5,58.40000000000001
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,112.5,92.10000000000001,67.3,10.1,57.2
3_5_64_0,2001,Urban,3,India,5,Uttarakhand,64,Almora,79.2,88,49.3,5.4,43.90000000000001
3_5_65_0,2001,Rural,3,India,5,Uttarakhand,65,Champawat,105.5,94.10000000000001,73.60000000000001,8.1,65.5
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,102.1,93.30000000000001,71.7,7.600000000000001,64.2
3_5_65_0,2001,Urban,3,India,5,Uttarakhand,65,Champawat,84.90000000000001,88.2,61.8,4.9,57
3_5_66_0,2001,Rural,3,India,5,Uttarakhand,66,Nainital,91.90000000000001,92.40000000000001,68.7,7.100000000000001,61.6
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,90.40000000000001,91.30000000000001,66.10000000000001,6.5,59.7
3_5_66_0,2001,Urban,3,India,5,Uttarakhand,66,Nainital,87.7,89,61.40000000000001,5.300000000000001,56.1
3_5_67_0,2001,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,91.90000000000001,92.40000000000001,68.7,7.100000000000001,61.6
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,90.40000000000001,91.30000000000001,66.10000000000001,6.5,59.7
3_5_67_0,2001,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,87.7,89,61.40000000000001,5.300000000000001,56.1
3_5_68_0,2001,Rural,3,India,5,Uttarakhand,68,Hardwar,87.40000000000001,86,81.2,7.5,73.7
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,86.5,86,71.5,7,64.5
3_5_68_0,2001,Urban,3,India,5,Uttarakhand,68,Hardwar,84.40000000000001,85.90000000000001,53,6,46.90000000000001
3_6_69_0,2001,Rural,3,India,6,Haryana,69,Panchkula,79.80000000000001,83.7,58.2,7.600000000000001,50.6
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,82.30000000000001,82.80000000000001,52.5,6.800000000000001,45.6
3_6_69_0,2001,Urban,3,India,6,Haryana,69,Panchkula,85.60000000000001,81.5,45.90000000000001,6,39.90000000000001
3_6_70_0,2001,Rural,3,India,6,Haryana,70,Ambala,87.90000000000001,75.7,59.2,9.5,49.6
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,86.80000000000001,76.80000000000001,54.6,8.800000000000001,45.7
3_6_70_0,2001,Urban,3,India,6,Haryana,70,Ambala,84.90000000000001,79.30000000000001,46.7,7.600000000000001,39
3_6_71_0,2001,Rural,3,India,6,Haryana,71,Yamunanagar,86.60000000000001,80.7,63.2,9.200000000000001,54
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,86.2,80.10000000000001,58.8,8.6,50.2
3_6_71_0,2001,Urban,3,India,6,Haryana,71,Yamunanagar,85.5,79,52,7.600000000000001,44.5
3_6_72_0,2001,Rural,3,India,6,Haryana,72,Kurukshetra,87.30000000000001,76.3,61.5,9,52.5
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,86.60000000000001,76.2,58.6,8.4,50.1
3_6_72_0,2001,Urban,3,India,6,Haryana,72,Kurukshetra,84.80000000000001,75.60000000000001,50.7,6.800000000000001,43.8
3_6_73_0,2001,Rural,3,India,6,Haryana,73,Kaithal,85.30000000000001,79.80000000000001,65.7,9.1,56.6
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,85.30000000000001,79,64.40000000000001,8.700000000000001,55.7
3_6_73_0,2001,Urban,3,India,6,Haryana,73,Kaithal,85.60000000000001,75.5,59,7.2,51.8
3_6_74_0,2001,Rural,3,India,6,Haryana,74,Karnal,86.60000000000001,81.40000000000001,66.60000000000001,8.5,58
3_6_74_0,2001,Total,3,India,6,Haryana,74,Karnal,86.5,80.90000000000001,62.6,8.1,54.40000000000001
3_6_74_0,2001,Urban,3,India,6,Haryana,74,Karnal,86.2,78.90000000000001,52.40000000000001,7.100000000000001,45.3
3_6_75_0,2001,Rural,3,India,6,Haryana,75,Panipat,83.7,81.10000000000001,71.60000000000001,8.300000000000001,63.2
3_6_75_0,2001,Total,3,India,6,Haryana,75,Panipat,82.90000000000001,80.90000000000001,65.60000000000001,7.2,58.3
3_6_75_0,2001,Urban,3,India,6,Haryana,75,Panipat,81.90000000000001,80.5,57.40000000000001,5.800000000000001,51.6
3_6_76_0,2001,Rural,3,India,6,Haryana,76,Sonipat,83.60000000000001,78.2,66.2,9.200000000000001,57.1
3_6_76_0,2001,Total,3,India,6,Haryana,76,Sonipat,83.90000000000001,77.90000000000001,63.8,8.6,55.1
3_6_76_0,2001,Urban,3,India,6,Haryana,76,Sonipat,84.7,77,56.90000000000001,7.2,49.7
3_6_77_0,2001,Rural,3,India,6,Haryana,77,Jind,85.10000000000001,83,67.7,8.9,58.8
3_6_77_0,2001,Total,3,India,6,Haryana,77,Jind,85.2,81.80000000000001,65.8,8.4,57.40000000000001
3_6_77_0,2001,Urban,3,India,6,Haryana,77,Jind,85.7,76.90000000000001,58.90000000000001,6.5,52.40000000000001
3_6_78_0,2001,Rural,3,India,6,Haryana,78,Fatehabad,88.5,83.2,67.90000000000001,8.4,59.5
3_6_78_0,2001,Total,3,India,6,Haryana,78,Fatehabad,88.40000000000001,82.7,66.40000000000001,8.200000000000001,58.2
3_6_78_0,2001,Urban,3,India,6,Haryana,78,Fatehabad,87.90000000000001,79.80000000000001,59.90000000000001,7.4,52.5
3_6_79_0,2001,Rural,3,India,6,Haryana,79,Sirsa,88.40000000000001,82.10000000000001,65.2,8.6,56.5
3_6_79_0,2001,Total,3,India,6,Haryana,79,Sirsa,88.2,81.5,63,8.1,54.90000000000001
3_6_79_0,2001,Urban,3,India,6,Haryana,79,Sirsa,87.60000000000001,79.5,57.2,6.600000000000001,50.6
3_6_80_0,2001,Rural,3,India,6,Haryana,80,Hisar,85.30000000000001,84,67,7.800000000000001,59.1
3_6_80_0,2001,Total,3,India,6,Haryana,80,Hisar,85.10000000000001,83.10000000000001,63.7,7.5,56.2
3_6_80_0,2001,Urban,3,India,6,Haryana,80,Hisar,84.40000000000001,80.10000000000001,54.8,6.5,48.3
3_6_81_0,2001,Rural,3,India,6,Haryana,81,Bhiwani,88.40000000000001,84.60000000000001,67.7,8.800000000000001,58.90000000000001
3_6_81_0,2001,Total,3,India,6,Haryana,81,Bhiwani,87.90000000000001,84.30000000000001,65.7,8.300000000000001,57.40000000000001
3_6_81_0,2001,Urban,3,India,6,Haryana,81,Bhiwani,85.90000000000001,82.60000000000001,57.5,6.4,51.1
3_6_82_0,2001,Rural,3,India,6,Haryana,82,Rohtak,83.90000000000001,79.60000000000001,64.40000000000001,9.700000000000001,54.7
3_6_82_0,2001,Total,3,India,6,Haryana,82,Rohtak,84.7,79,60,9,51
3_6_82_0,2001,Urban,3,India,6,Haryana,82,Rohtak,86.2,77.60000000000001,52.3,7.7,44.7
3_6_83_0,2001,Rural,3,India,6,Haryana,83,Jhajjar,85.40000000000001,79.40000000000001,62.6,9.600000000000001,53.1
3_6_83_0,2001,Total,3,India,6,Haryana,83,Jhajjar,84.7,79.7,61.2,8.800000000000001,52.40000000000001
3_6_83_0,2001,Urban,3,India,6,Haryana,83,Jhajjar,82.30000000000001,80.5,56.2,6.100000000000001,50.2
3_6_84_0,2001,Rural,3,India,6,Haryana,84,Mahendragarh,92.40000000000001,81,68.10000000000001,9.9,58.2
3_6_84_0,2001,Total,3,India,6,Haryana,84,Mahendragarh,91.80000000000001,80.7,66.8,9.600000000000001,57.2
3_6_84_0,2001,Urban,3,India,6,Haryana,84,Mahendragarh,88.30000000000001,79.30000000000001,58.7,7.5,51.3
3_6_85_0,2001,Rural,3,India,6,Haryana,85,Rewari,91,80,63.8,9.700000000000001,54.1
3_6_85_0,2001,Total,3,India,6,Haryana,85,Rewari,89.90000000000001,80.30000000000001,62,9.1,52.90000000000001
3_6_85_0,2001,Urban,3,India,6,Haryana,85,Rewari,85.10000000000001,82,54.3,6.600000000000001,47.6
3_6_86_0,2001,Rural,3,India,6,Haryana,86,Gurgaon,87.60000000000001,87.60000000000001,88,8,80
3_6_86_0,2001,Total,3,India,6,Haryana,86,Gurgaon,87.30000000000001,86.60000000000001,79.90000000000001,7.600000000000001,72.3
3_6_86_0,2001,Urban,3,India,6,Haryana,86,Gurgaon,86.10000000000001,81.7,56.2,6.5,49.7
3_6_87_0,2001,Rural,3,India,6,Haryana,87,Mewat,87.60000000000001,87.60000000000001,88,8,80
3_6_87_0,2001,Total,3,India,6,Haryana,87,Mewat,87.30000000000001,86.60000000000001,79.90000000000001,7.600000000000001,72.3
3_6_87_0,2001,Urban,3,India,6,Haryana,87,Mewat,86.10000000000001,81.7,56.2,6.5,49.7
3_6_88_0,2001,Rural,3,India,6,Haryana,88,Faridabad,85.90000000000001,85.90000000000001,84.80000000000001,8.5,76.3
3_6_88_0,2001,Total,3,India,6,Haryana,88,Faridabad,83.90000000000001,85.40000000000001,69.10000000000001,6.4,62.7
3_6_88_0,2001,Urban,3,India,6,Haryana,88,Faridabad,82.40000000000001,85,58.2,4.9,53.3
3_6_89_0,2001,Rural,3,India,6,Haryana,89,Palwal,85.90000000000001,85.90000000000001,84.80000000000001,8.5,76.3
3_6_89_0,2001,Total,3,India,6,Haryana,89,Palwal,83.90000000000001,85.40000000000001,69.10000000000001,6.4,62.7
3_6_89_0,2001,Urban,3,India,6,Haryana,89,Palwal,82.40000000000001,85,58.2,4.9,53.3
3_7_90_0,2001,Rural,3,India,7,NCT Of Delhi,90,North West,80.80000000000001,84.40000000000001,63.3,4.9,58.40000000000001
3_7_90_0,2001,Total,3,India,7,NCT Of Delhi,90,North West,82,85.90000000000001,55.6,4.7,50.90000000000001
3_7_90_0,2001,Urban,3,India,7,NCT Of Delhi,90,North West,82.10000000000001,86,54.90000000000001,4.7,50.2
3_7_91_0,2001,Rural,3,India,7,NCT Of Delhi,91,North,81.10000000000001,88.30000000000001,71.5,2.7,68.90000000000001
3_7_91_0,2001,Total,3,India,7,NCT Of Delhi,91,North,82.60000000000001,89,50.90000000000001,5.4,45.5
3_7_91_0,2001,Urban,3,India,7,NCT Of Delhi,91,North,82.7,89,49.8,5.5,44.3
3_7_92_0,2001,Rural,3,India,7,NCT Of Delhi,92,North East,84.90000000000001,88.40000000000001,65.40000000000001,3.7,61.7
3_7_92_0,2001,Total,3,India,7,NCT Of Delhi,92,North East,84.90000000000001,87.30000000000001,63.7,3.9,59.8
3_7_92_0,2001,Urban,3,India,7,NCT Of Delhi,92,North East,84.90000000000001,87.2,63.6,3.9,59.7
3_7_93_0,2001,Rural,3,India,7,NCT Of Delhi,93,East,80.10000000000001,93.30000000000001,46.3,6.800000000000001,39.5
3_7_93_0,2001,Total,3,India,7,NCT Of Delhi,93,East,84.30000000000001,86.7,50.90000000000001,5.4,45.5
3_7_93_0,2001,Urban,3,India,7,NCT Of Delhi,93,East,84.40000000000001,86.60000000000001,50.90000000000001,5.4,45.5
3_7_94_0,2001,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,
3_7_94_0,2001,Total,3,India,7,NCT Of Delhi,94,New Delhi,79.2,89,43.7,3.6,40
3_7_94_0,2001,Urban,3,India,7,NCT Of Delhi,94,New Delhi,79.2,89,43.7,3.6,40
3_7_95_0,2001,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,
3_7_95_0,2001,Total,3,India,7,NCT Of Delhi,95,Central,84.2,90,47.3,5.9,41.40000000000001
3_7_95_0,2001,Urban,3,India,7,NCT Of Delhi,95,Central,84.2,90,47.3,5.9,41.40000000000001
3_7_96_0,2001,Rural,3,India,7,NCT Of Delhi,96,West,75.8,88,62.1,3.6,58.5
3_7_96_0,2001,Total,3,India,7,NCT Of Delhi,96,West,83,86.2,49.8,6.100000000000001,43.7
3_7_96_0,2001,Urban,3,India,7,NCT Of Delhi,96,West,83.40000000000001,86.10000000000001,49.3,6.100000000000001,43.2
3_7_97_0,2001,Rural,3,India,7,NCT Of Delhi,97,South West,82.90000000000001,81.40000000000001,57.7,5.7,52
3_7_97_0,2001,Total,3,India,7,NCT Of Delhi,97,South West,78.40000000000001,84.80000000000001,50.2,4.2,46
3_7_97_0,2001,Urban,3,India,7,NCT Of Delhi,97,South West,77.80000000000001,85.40000000000001,49.1,4,45.2
3_7_98_0,2001,Rural,3,India,7,NCT Of Delhi,98,South,80.5,83.90000000000001,59.8,4.7,55.1
3_7_98_0,2001,Total,3,India,7,NCT Of Delhi,98,South,79.2,86.90000000000001,51.3,4.5,46.8
3_7_98_0,2001,Urban,3,India,7,NCT Of Delhi,98,South,78.90000000000001,87.30000000000001,50.40000000000001,4.4,46
3_8_100_0,2001,Rural,3,India,8,Rajasthan,100,Hanumangarh,89.80000000000001,87,70.10000000000001,7,63.2
3_8_100_0,2001,Total,3,India,8,Rajasthan,100,Hanumangarh,89.40000000000001,86.60000000000001,68.5,6.7,61.8
3_8_100_0,2001,Urban,3,India,8,Rajasthan,100,Hanumangarh,87.90000000000001,84.90000000000001,62.2,5.600000000000001,56.6
3_8_101_0,2001,Rural,3,India,8,Rajasthan,101,Bikaner,92.5,91.90000000000001,85.60000000000001,7,78.5
3_8_101_0,2001,Total,3,India,8,Rajasthan,101,Bikaner,91.90000000000001,91.80000000000001,77.90000000000001,6.9,71
3_8_101_0,2001,Urban,3,India,8,Rajasthan,101,Bikaner,90.60000000000001,91.30000000000001,64.8,6.7,58.2
3_8_102_0,2001,Rural,3,India,8,Rajasthan,102,Churu,95.30000000000001,91.2,84,7.600000000000001,76.3
3_8_102_0,2001,Total,3,India,8,Rajasthan,102,Churu,94.80000000000001,91.2,80.7,7.5,73.3
3_8_102_0,2001,Urban,3,India,8,Rajasthan,102,Churu,93.5,91,72.90000000000001,7.100000000000001,65.8
3_8_103_0,2001,Rural,3,India,8,Rajasthan,103,Jhunjhunun,95.7,86.2,74.7,8.5,66.3
3_8_103_0,2001,Total,3,India,8,Rajasthan,103,Jhunjhunun,94.60000000000001,85.80000000000001,73.60000000000001,8,65.60000000000001
3_8_103_0,2001,Urban,3,India,8,Rajasthan,103,Jhunjhunun,90.2,84,69.10000000000001,6,63.1
3_8_104_0,2001,Rural,3,India,8,Rajasthan,104,Alwar,88.2,89.5,83.60000000000001,7.800000000000001,75.8
3_8_104_0,2001,Total,3,India,8,Rajasthan,104,Alwar,88,89.2,80.30000000000001,7.5,72.8
3_8_104_0,2001,Urban,3,India,8,Rajasthan,104,Alwar,86.30000000000001,87,63.90000000000001,6.2,57.7
3_8_105_0,2001,Rural,3,India,8,Rajasthan,105,Bharatpur,85.10000000000001,89,86.40000000000001,7.800000000000001,78.60000000000001
3_8_105_0,2001,Total,3,India,8,Rajasthan,105,Bharatpur,85.40000000000001,88.80000000000001,82.40000000000001,7.600000000000001,74.90000000000001
3_8_105_0,2001,Urban,3,India,8,Rajasthan,105,Bharatpur,86.40000000000001,87.7,67.5,6.5,61
3_8_106_0,2001,Rural,3,India,8,Rajasthan,106,Dhaulpur,82.10000000000001,88.10000000000001,92.80000000000001,6.600000000000001,86.2
3_8_106_0,2001,Total,3,India,8,Rajasthan,106,Dhaulpur,82.7,87.5,89.90000000000001,6.5,83.40000000000001
3_8_106_0,2001,Urban,3,India,8,Rajasthan,106,Dhaulpur,85.7,84.2,77.90000000000001,6.2,71.7
3_8_107_0,2001,Rural,3,India,8,Rajasthan,107,Karauli,85.2,87.7,85,8,77
3_8_107_0,2001,Total,3,India,8,Rajasthan,107,Karauli,85.5,88,83.60000000000001,7.800000000000001,75.8
3_8_107_0,2001,Urban,3,India,8,Rajasthan,107,Karauli,87.7,90.60000000000001,75.60000000000001,6.7,68.90000000000001
3_8_108_0,2001,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,88.90000000000001,90.60000000000001,77.40000000000001,7.4,70
3_8_108_0,2001,Total,3,India,8,Rajasthan,108,Sawai Madhopur,88.90000000000001,90.7,75,7.100000000000001,67.90000000000001
3_8_108_0,2001,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,88.90000000000001,91.40000000000001,65.60000000000001,5.800000000000001,59.7
3_8_109_0,2001,Rural,3,India,8,Rajasthan,109,Dausa,88.2,89.10000000000001,83.10000000000001,7.800000000000001,75.2
3_8_109_0,2001,Total,3,India,8,Rajasthan,109,Dausa,88,89,80.7,7.600000000000001,73.10000000000001
3_8_109_0,2001,Urban,3,India,8,Rajasthan,109,Dausa,86.7,88,66.60000000000001,6.300000000000001,60.3
3_8_110_0,2001,Rural,3,India,8,Rajasthan,110,Jaipur,91.40000000000001,91.2,80.5,7.4,73.10000000000001
3_8_110_0,2001,Total,3,India,8,Rajasthan,110,Jaipur,89.7,90,68.60000000000001,6.4,62.2
3_8_110_0,2001,Urban,3,India,8,Rajasthan,110,Jaipur,88,88.60000000000001,58,5.5,52.40000000000001
3_8_111_0,2001,Rural,3,India,8,Rajasthan,111,Sikar,95.80000000000001,88.2,79.5,8.1,71.40000000000001
3_8_111_0,2001,Total,3,India,8,Rajasthan,111,Sikar,95.10000000000001,88.40000000000001,77.80000000000001,7.7,70
3_8_111_0,2001,Urban,3,India,8,Rajasthan,111,Sikar,92.40000000000001,89.40000000000001,71.40000000000001,6.5,64.90000000000001
3_8_112_0,2001,Rural,3,India,8,Rajasthan,112,Nagaur,95.40000000000001,91.90000000000001,78.2,8,70.2
3_8_112_0,2001,Total,3,India,8,Rajasthan,112,Nagaur,94.7,92,77.5,7.7,69.8
3_8_112_0,2001,Urban,3,India,8,Rajasthan,112,Nagaur,91.7,92.5,74,6.2,67.8
3_8_113_0,2001,Rural,3,India,8,Rajasthan,113,Jodhpur,92.10000000000001,92.90000000000001,86.5,7.5,79
3_8_113_0,2001,Total,3,India,8,Rajasthan,113,Jodhpur,90.7,92.40000000000001,75.5,6.9,68.60000000000001
3_8_113_0,2001,Urban,3,India,8,Rajasthan,113,Jodhpur,88,91,57.3,6.100000000000001,51.3
3_8_114_0,2001,Rural,3,India,8,Rajasthan,114,Jaisalmer,82.7,88.30000000000001,84.60000000000001,6.9,77.7
3_8_114_0,2001,Total,3,India,8,Rajasthan,114,Jaisalmer,82.10000000000001,88,80.90000000000001,6.600000000000001,74.3
