id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,und_15_t,und_15_f,und_15_m
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,6.4,8.700000000000001,5.2
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,6,8.9,4.5
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,3.9,10.4,1.7
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,6.2,7.5,5.4
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,5.2,7.300000000000001,4
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,2.2,6.300000000000001,.9
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,6.100000000000001,6.2,6.100000000000001
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,5.7,6.600000000000001,5.100000000000001
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,4.2,8.700000000000001,2.4
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,6,6.100000000000001,5.9
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,5.7,6.100000000000001,5.300000000000001
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,3.4,6,2.3
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,7.2,9.1,5.9
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,6.4,9,4.800000000000001
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,2.7,8.1,1
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,8.200000000000001,10.6,6.600000000000001
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,7.300000000000001,10.2,5.5
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,3.1,7.5,1.6
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,5.9,5.800000000000001,5.9
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,5.4,5.9,5
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,3.3,6.600000000000001,1.8
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,6.600000000000001,7.4,5.9
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,5.9,7.5,4.9
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,3.2,7.7,1.6
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,6.2,7.9,5
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,5.600000000000001,7.9,4.2
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,2.9,7.9,1.1
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,2.1,3.1,1.5
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,2.1,3.5,1.3
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,2.1,6.800000000000001,.7000000000000001
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,4,4.600000000000001,3.6
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,3.6,4.800000000000001,2.9
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,2.1,5.800000000000001,.9
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,5.7,7.4,4.600000000000001
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,5.2,7.600000000000001,3.9
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,3.1,9.600000000000001,1.2
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,6.4,9.1,4.800000000000001
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,5.9,9.4,4
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,3.8,12.1,1.2
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,6.4,6.2,6.5
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,5.5,6.100000000000001,5.100000000000001
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,1.9,5.7,.7000000000000001
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,4.600000000000001,4,5
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,4.4,4.3,4.4
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,2.9,8.700000000000001,1.1
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,2.8,3,2.7
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,2.6,3.3,2.1
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,1.9,4.3,.9
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,3.2,3.3,3.1
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,2.6,4.100000000000001,1.8
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,1.9,5.9,.6000000000000001
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,4.5,7.4,2.9
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,4.4,8.4,2.4
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,4.100000000000001,13,1.3
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,3.3,4.600000000000001,2.5
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,3.1,4.800000000000001,2.1
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,2,6.600000000000001,.6000000000000001
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,1.8,1.9,1.7
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,1.7,2.3,1.2
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,1.4,4,.4
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,3.1,3.8,2.6
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,2.9,3.9,2.2
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,1.4,4.7,.4
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,3.1,4.3,2.4
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,2.9,4.7,1.9
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,2.1,6.600000000000001,.7000000000000001
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,3,4.3,2.2
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,3,5.600000000000001,1.8
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,3.2,10.6,1
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,2.4,3.2,1.7
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,2.3,3.3,1.5
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,1.7,3.9,.7000000000000001
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,2.6,3.8,1.8
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,2.6,4.3,1.7
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,2.6,7.600000000000001,1
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,3.3,3.6,3
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,3,3.7,2.6
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,1.6,3.9,.7000000000000001
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,4.2,8.9,2
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,2,5.600000000000001,.7000000000000001
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,1.7,5,.6000000000000001
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,2.8,3.9,2.2
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,2.7,4.100000000000001,2
3_29_573_0,2001,Urban,3,India,29,Karnataka,573,Mandya,2.1,6.300000000000001,.6000000000000001
3_29_574_0,2001,Rural,3,India,29,Karnataka,574,Hassan,2.9,3.2,2.8
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,2.8,3.3,2.4
3_29_574_0,2001,Urban,3,India,29,Karnataka,574,Hassan,1.8,5.4,.7000000000000001
3_29_575_0,2001,Rural,3,India,29,Karnataka,575,Dakshina Kannada,1.8,2.8,1
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,1.8,3.1,.9
3_29_575_0,2001,Urban,3,India,29,Karnataka,575,Dakshina Kannada,1.8,3.7,.7000000000000001
3_29_576_0,2001,Rural,3,India,29,Karnataka,576,Kodagu,1,1.8,.5
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,1.1,2,.5
3_29_576_0,2001,Urban,3,India,29,Karnataka,576,Kodagu,1.4,3.6,.6000000000000001
3_29_577_0,2001,Rural,3,India,29,Karnataka,577,Mysore,3.7,6.300000000000001,2.3
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,3,6.100000000000001,1.6
3_29_577_0,2001,Urban,3,India,29,Karnataka,577,Mysore,1.6,5.600000000000001,.4
3_29_578_0,2001,Rural,3,India,29,Karnataka,578,Chamarajanagar,5.300000000000001,9.9,2.9
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,5.100000000000001,9.800000000000001,2.7
3_29_578_0,2001,Urban,3,India,29,Karnataka,578,Chamarajanagar,3.4,9.300000000000001,1.1
3_29_579_0,2001,Rural,3,India,29,Karnataka,579,Gulbarga,5.300000000000001,5.2,5.5
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,4.9,5.7,4.4
3_29_579_0,2001,Urban,3,India,29,Karnataka,579,Gulbarga,3.4,9.1,1.4
3_29_580_0,2001,Rural,3,India,29,Karnataka,580,Yadgir,5.300000000000001,5.2,5.5
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,4.9,5.7,4.4
3_29_580_0,2001,Urban,3,India,29,Karnataka,580,Yadgir,3.4,9.1,1.4
3_29_581_0,2001,Rural,3,India,29,Karnataka,581,Kolar,3.3,3.6,3.1
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,3,3.8,2.5
3_29_581_0,2001,Urban,3,India,29,Karnataka,581,Kolar,1.9,5.5,.7000000000000001
3_29_582_0,2001,Rural,3,India,29,Karnataka,582,Chikkaballapura,3.3,3.6,3.1
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,3,3.8,2.5
3_29_582_0,2001,Urban,3,India,29,Karnataka,582,Chikkaballapura,1.9,5.5,.7000000000000001
3_29_583_0,2001,Rural,3,India,29,Karnataka,583,Bangalore Rural,3.4,5,2.4
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,3.2,5.2,2.1
3_29_583_0,2001,Urban,3,India,29,Karnataka,583,Bangalore Rural,2.5,6.7,1
3_29_584_0,2001,Rural,3,India,29,Karnataka,584,Ramanagara,3.4,5,2.4
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,3.2,5.2,2.1
3_29_584_0,2001,Urban,3,India,29,Karnataka,584,Ramanagara,2.5,6.7,1
3_2_23_0,2001,Rural,3,India,2,Himachal Pradesh,23,Chamba,8.6,12.8,5.100000000000001
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,8.200000000000001,12.5,4.800000000000001
3_2_23_0,2001,Urban,3,India,2,Himachal Pradesh,23,Chamba,2.2,6,.7000000000000001
3_2_24_0,2001,Rural,3,India,2,Himachal Pradesh,24,Kangra,8.6,13,5.100000000000001
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,8.4,12.9,4.9
3_2_24_0,2001,Urban,3,India,2,Himachal Pradesh,24,Kangra,2.7,7.5,.9
3_2_25_0,2001,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,2.1,2.8,1.6
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,2.1,2.8,1.6
3_2_25_0,2001,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,
3_2_26_0,2001,Rural,3,India,2,Himachal Pradesh,26,Kullu,3.3,4.4,2.5
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,3.3,4.4,2.3
3_2_26_0,2001,Urban,3,India,2,Himachal Pradesh,26,Kullu,2.5,6.4,1.1
3_2_27_0,2001,Rural,3,India,2,Himachal Pradesh,27,Mandi,9.1,11.4,6.800000000000001
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,8.700000000000001,11.3,6.4
3_2_27_0,2001,Urban,3,India,2,Himachal Pradesh,27,Mandi,3.7,8.5,1.4
3_2_28_0,2001,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,6.7,8.5,4.800000000000001
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,6.5,8.5,4.4
3_2_28_0,2001,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,3.6,9.4,1.1
3_2_29_0,2001,Rural,3,India,2,Himachal Pradesh,29,Una,6.600000000000001,10.6,3.7
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,6.5,10.7,3.5
3_2_29_0,2001,Urban,3,India,2,Himachal Pradesh,29,Una,4.3,13.2,1.3
3_2_30_0,2001,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,7.100000000000001,10.4,4.3
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,6.9,10.2,4
3_2_30_0,2001,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,2.9,7.300000000000001,.8
3_2_31_0,2001,Rural,3,India,2,Himachal Pradesh,31,Solan,6.9,10.3,4.4
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,5.9,10,3.4
3_2_31_0,2001,Urban,3,India,2,Himachal Pradesh,31,Solan,1.4,7.2,.3
3_2_32_0,2001,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,3.2,5.4,1.8
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,3.1,5.5,1.6
3_2_32_0,2001,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,1.9,7.600000000000001,.2
3_2_33_0,2001,Rural,3,India,2,Himachal Pradesh,33,Shimla,3.6,5,2.5
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,3.1,4.800000000000001,2
3_2_33_0,2001,Urban,3,India,2,Himachal Pradesh,33,Shimla,1.1,3.4,.3
3_2_34_0,2001,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,2,3.2,1.2
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,2,3.2,1.2
3_2_34_0,2001,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,
3_30_585_0,2001,Rural,3,India,30,Goa,585,North Goa,9,15.2,5.4
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,6.9,12.6,3.8
3_30_585_0,2001,Urban,3,India,30,Goa,585,North Goa,4.100000000000001,8.800000000000001,1.9
3_30_586_0,2001,Rural,3,India,30,Goa,586,South Goa,6.2,10.8,3.6
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,4.800000000000001,9.800000000000001,2.3
3_30_586_0,2001,Urban,3,India,30,Goa,586,South Goa,3.5,8.800000000000001,1.3
3_31_587_0,2001,Rural,3,India,31,Lakshadweep,587,Lakshadweep,11.3,31.9,2.2
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,10.3,27.8,2.3
3_31_587_0,2001,Urban,3,India,31,Lakshadweep,587,Lakshadweep,9.1,23.4,2.3
3_32_588_0,2001,Rural,3,India,32,Kerala,588,Kasaragod,6.9,13.2,3.3
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,7,13.4,3.3
3_32_588_0,2001,Urban,3,India,32,Kerala,588,Kasaragod,7.2,14,3.3
3_32_589_0,2001,Rural,3,India,32,Kerala,589,Kannur,8.300000000000001,15.6,4.100000000000001
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,6.600000000000001,13.1,3
3_32_589_0,2001,Urban,3,India,32,Kerala,589,Kannur,4.800000000000001,10.2,1.9
3_32_590_0,2001,Rural,3,India,32,Kerala,590,Wayanad,11.7,20.3,6.5
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,11.6,20.1,6.5
3_32_590_0,2001,Urban,3,India,32,Kerala,590,Wayanad,9.200000000000001,15,5.600000000000001
3_32_591_0,2001,Rural,3,India,32,Kerala,591,Kozhikode,9.200000000000001,23.3,2.3
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,8,20.7,1.9
3_32_591_0,2001,Urban,3,India,32,Kerala,591,Kozhikode,6.100000000000001,16.6,1.3
3_32_592_0,2001,Rural,3,India,32,Kerala,592,Malappuram,8.5,23.8,2
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,8.300000000000001,23.5,1.9
3_32_592_0,2001,Urban,3,India,32,Kerala,592,Malappuram,6.4,20.1,1.2
3_32_593_0,2001,Rural,3,India,32,Kerala,593,Palakkad,6.9,12,3.8
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,6.600000000000001,11.7,3.6
3_32_593_0,2001,Urban,3,India,32,Kerala,593,Palakkad,4.800000000000001,9.4,2.3
3_32_594_0,2001,Rural,3,India,32,Kerala,594,Thrissur,5.800000000000001,11.1,2.8
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,5.4,10.4,2.5
3_32_594_0,2001,Urban,3,India,32,Kerala,594,Thrissur,4.3,8.700000000000001,1.9
3_32_595_0,2001,Rural,3,India,32,Kerala,595,Ernakulam,7.7,13.4,4.3
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,6.800000000000001,13.1,3.3
3_32_595_0,2001,Urban,3,India,32,Kerala,595,Ernakulam,5.800000000000001,12.6,2.2
3_32_596_0,2001,Rural,3,India,32,Kerala,596,Idukki,7,10.7,4.600000000000001
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,7,10.7,4.5
3_32_596_0,2001,Urban,3,India,32,Kerala,596,Idukki,4.9,10.6,2
3_32_597_0,2001,Rural,3,India,32,Kerala,597,Kottayam,5.800000000000001,12.2,2.4
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,5.7,12.1,2.3
3_32_597_0,2001,Urban,3,India,32,Kerala,597,Kottayam,5,11.1,1.8
3_32_598_0,2001,Rural,3,India,32,Kerala,598,Alappuzha,9.200000000000001,14.5,5.4
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,8.300000000000001,13.1,4.9
3_32_598_0,2001,Urban,3,India,32,Kerala,598,Alappuzha,6.2,9.600000000000001,3.9
3_32_599_0,2001,Rural,3,India,32,Kerala,599,Pathanamthitta,6.9,13.3,3
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,6.7,13,2.8
3_32_599_0,2001,Urban,3,India,32,Kerala,599,Pathanamthitta,5.100000000000001,10.7,1.7
3_32_600_0,2001,Rural,3,India,32,Kerala,600,Kollam,7.4,13.9,3.1
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,7.100000000000001,13.5,2.9
3_32_600_0,2001,Urban,3,India,32,Kerala,600,Kollam,5.4,11.1,2
3_32_601_0,2001,Rural,3,India,32,Kerala,601,Thiruvananthapuram,9.5,18.8,3.5
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,8.1,16.1,3
3_32_601_0,2001,Urban,3,India,32,Kerala,601,Thiruvananthapuram,5.300000000000001,10.6,1.9
3_33_602_0,2001,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,8.4,14.8,4.5
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,6,13,2.6
3_33_602_0,2001,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,3.8,10.8,1
3_33_603_0,2001,Rural,3,India,33,Tamil Nadu,603,Chennai,,,
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,2.8,7.100000000000001,.9
3_33_603_0,2001,Urban,3,India,33,Tamil Nadu,603,Chennai,2.8,7.100000000000001,.9
3_33_604_0,2001,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,8.5,13.4,5.300000000000001
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,6.300000000000001,12.1,3.3
3_33_604_0,2001,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,4.2,10.3,1.5
3_33_605_0,2001,Rural,3,India,33,Tamil Nadu,605,Vellore,5.800000000000001,9,3.7
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,4.600000000000001,8,2.7
3_33_605_0,2001,Urban,3,India,33,Tamil Nadu,605,Vellore,2.2,5.4,.9
3_33_606_0,2001,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,7,8.200000000000001,6.2
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,6.5,8.1,5.4
3_33_606_0,2001,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,3.7,7.600000000000001,2
3_33_607_0,2001,Rural,3,India,33,Tamil Nadu,607,Viluppuram,6.9,8.300000000000001,5.9
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,6.5,8.200000000000001,5.300000000000001
3_33_607_0,2001,Urban,3,India,33,Tamil Nadu,607,Viluppuram,3.5,7.800000000000001,1.8
3_33_608_0,2001,Rural,3,India,33,Tamil Nadu,608,Salem,3.6,4.5,3
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,2.9,4.2,2.1
3_33_608_0,2001,Urban,3,India,33,Tamil Nadu,608,Salem,1.9,3.8,1
3_33_609_0,2001,Rural,3,India,33,Tamil Nadu,609,Namakkal,2.7,2.6,2.8
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,2.3,2.5,2.2
3_33_609_0,2001,Urban,3,India,33,Tamil Nadu,609,Namakkal,1.5,2,1.2
3_33_610_0,2001,Rural,3,India,33,Tamil Nadu,610,Erode,2.6,2.5,2.6
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,2.2,2.5,2
3_33_610_0,2001,Urban,3,India,33,Tamil Nadu,610,Erode,1.8,2.4,1.4
3_33_611_0,2001,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,3.9,5,2.9
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,3.8,5.7,2.5
3_33_611_0,2001,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,3.8,6.300000000000001,2.3
3_33_612_0,2001,Rural,3,India,33,Tamil Nadu,612,Dindigul,3.9,4.100000000000001,3.7
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,3.3,3.9,2.9
3_33_612_0,2001,Urban,3,India,33,Tamil Nadu,612,Dindigul,2.1,3.4,1.4
3_33_613_0,2001,Rural,3,India,33,Tamil Nadu,613,Karur,2.2,2.4,2.1
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,2.1,2.3,1.9
3_33_613_0,2001,Urban,3,India,33,Tamil Nadu,613,Karur,1.8,2.3,1.6
3_33_614_0,2001,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,4.4,5.4,3.6
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,3.7,5.600000000000001,2.5
3_33_614_0,2001,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,2.6,6.100000000000001,1.1
3_33_615_0,2001,Rural,3,India,33,Tamil Nadu,615,Perambalur,5,5,5
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,4.600000000000001,4.9,4.3
3_33_615_0,2001,Urban,3,India,33,Tamil Nadu,615,Perambalur,1.7,3.4,.7000000000000001
3_33_616_0,2001,Rural,3,India,33,Tamil Nadu,616,Ariyalur,7.9,9.700000000000001,6.5
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,7.600000000000001,9.800000000000001,6
3_33_616_0,2001,Urban,3,India,33,Tamil Nadu,616,Ariyalur,4.800000000000001,10.6,2.2
3_33_617_0,2001,Rural,3,India,33,Tamil Nadu,617,Cuddalore,9.4,13.1,6.9
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,7.9,12.6,5.100000000000001
3_33_617_0,2001,Urban,3,India,33,Tamil Nadu,617,Cuddalore,3.9,10.6,1.4
3_33_618_0,2001,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,6.800000000000001,12.2,3.9
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,6.100000000000001,11.7,3.3
3_33_618_0,2001,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,3.1,8.700000000000001,1.2
3_33_619_0,2001,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,6.100000000000001,10.2,3.7
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,5.7,10.3,3.2
3_33_619_0,2001,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,3.7,10.4,1.4
3_33_620_0,2001,Rural,3,India,33,Tamil Nadu,620,Thanjavur,5.7,9.300000000000001,3.6
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,4.600000000000001,8.5,2.7
3_33_620_0,2001,Urban,3,India,33,Tamil Nadu,620,Thanjavur,2.2,5.7,.8
3_33_621_0,2001,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,6.800000000000001,8.700000000000001,5.5
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,6.4,8.700000000000001,4.800000000000001
3_33_621_0,2001,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,3.4,8.200000000000001,1.6
3_33_622_0,2001,Rural,3,India,33,Tamil Nadu,622,Sivaganga,6.9,8.4,5.7
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,6.100000000000001,8.200000000000001,4.7
3_33_622_0,2001,Urban,3,India,33,Tamil Nadu,622,Sivaganga,2.8,7.100000000000001,1.2
3_33_623_0,2001,Rural,3,India,33,Tamil Nadu,623,Madurai,5.800000000000001,6.600000000000001,5.2
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,4.3,5.600000000000001,3.5
3_33_623_0,2001,Urban,3,India,33,Tamil Nadu,623,Madurai,1.6,3.5,.7000000000000001
3_33_624_0,2001,Rural,3,India,33,Tamil Nadu,624,Theni,3.4,3.9,2.9
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,2.9,4.100000000000001,2.1
3_33_624_0,2001,Urban,3,India,33,Tamil Nadu,624,Theni,2.5,4.4,1.5
3_33_625_0,2001,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,3.2,3.5,3
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,2.4,2.9,2.1
3_33_625_0,2001,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,1.3,1.9,.9
3_33_626_0,2001,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,4.4,4.800000000000001,4.100000000000001
