id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_size_t,ppl_room_t,ovr_crw_t
3_23_452_0,2001,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,5.2,2.8,32.5
3_23_453_0,2001,Rural,3,India,23,Madhya Pradesh,453,Dindori,4.7,3.4,46.3
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,4.7,3.3,45.3
3_23_453_0,2001,Urban,3,India,23,Madhya Pradesh,453,Dindori,4.5,2.4,23.8
3_23_454_0,2001,Rural,3,India,23,Madhya Pradesh,454,Mandla,4.800000000000001,3,36.9
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,4.800000000000001,2.9,35.6
3_23_454_0,2001,Urban,3,India,23,Madhya Pradesh,454,Mandla,5,2.4,22.9
3_23_455_0,2001,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,5.300000000000001,3,35.2
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,5.2,2.8,31.9
3_23_455_0,2001,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,5.2,2.3,22
3_23_456_0,2001,Rural,3,India,23,Madhya Pradesh,456,Seoni,5.100000000000001,3.1,39.6
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,5.100000000000001,3,37.7
3_23_456_0,2001,Urban,3,India,23,Madhya Pradesh,456,Seoni,5,2.3,21
3_23_457_0,2001,Rural,3,India,23,Madhya Pradesh,457,Balaghat,5,3.3,45.3
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,5,3.2,41.90000000000001
3_23_457_0,2001,Urban,3,India,23,Madhya Pradesh,457,Balaghat,4.9,2.1,17.7
3_23_458_0,2001,Rural,3,India,23,Madhya Pradesh,458,Guna,5.800000000000001,3.4,44.6
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,5.7,3.3,42.40000000000001
3_23_458_0,2001,Urban,3,India,23,Madhya Pradesh,458,Guna,5.5,2.9,34.7
3_23_459_0,2001,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,5.800000000000001,3.4,44.6
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,5.7,3.3,42.40000000000001
3_23_459_0,2001,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,5.5,2.9,34.7
3_23_460_0,2001,Rural,3,India,23,Madhya Pradesh,460,Shahdol,4.800000000000001,2.7,29.6
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,4.9,2.6,27.2
3_23_460_0,2001,Urban,3,India,23,Madhya Pradesh,460,Shahdol,5.100000000000001,2.2,19.6
3_23_461_0,2001,Rural,3,India,23,Madhya Pradesh,461,Anuppur,4.800000000000001,2.7,29.6
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,4.9,2.6,27.2
3_23_461_0,2001,Urban,3,India,23,Madhya Pradesh,461,Anuppur,5.100000000000001,2.2,19.6
3_23_462_0,2001,Rural,3,India,23,Madhya Pradesh,462,Sidhi,5.4,2.1,16.2
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,5.300000000000001,2.1,16.7
3_23_462_0,2001,Urban,3,India,23,Madhya Pradesh,462,Sidhi,5.100000000000001,2.2,19.6
3_23_463_0,2001,Rural,3,India,23,Madhya Pradesh,463,Singrauli,5.4,2.1,16.2
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,5.300000000000001,2.1,16.7
3_23_463_0,2001,Urban,3,India,23,Madhya Pradesh,463,Singrauli,5.100000000000001,2.2,19.6
3_23_464_0,2001,Rural,3,India,23,Madhya Pradesh,464,Jhabua,6.300000000000001,5,74.90000000000001
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,6.2,4.7,70.40000000000001
3_23_464_0,2001,Urban,3,India,23,Madhya Pradesh,464,Jhabua,5.2,2.5,27
3_23_465_0,2001,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,6.300000000000001,5,74.90000000000001
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,6.2,4.7,70.40000000000001
3_23_465_0,2001,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,5.2,2.5,27
3_23_466_0,2001,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),5.4,4,58.8
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),5.4,3.9,55.3
3_23_466_0,2001,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),5.5,3.4,44.90000000000001
3_23_467_0,2001,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,5.4,4,58.8
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,5.4,3.9,55.3
3_23_467_0,2001,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,5.5,3.4,44.90000000000001
3_24_468_0,2001,Rural,3,India,24,Gujarat,468,Kachchh,5,3.5,48.7
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,5,3.3,44.3
3_24_468_0,2001,Urban,3,India,24,Gujarat,468,Kachchh,4.800000000000001,2.9,35.2
3_24_469_0,2001,Rural,3,India,24,Gujarat,469,Banas Kantha,5.7,5.100000000000001,76.40000000000001
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,5.600000000000001,4.9,72.60000000000001
3_24_469_0,2001,Urban,3,India,24,Gujarat,469,Banas Kantha,5.2,3.4,45
3_24_470_0,2001,Rural,3,India,24,Gujarat,470,Patan,5.300000000000001,4.5,65.90000000000001
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,5.300000000000001,4.2,60.90000000000001
3_24_470_0,2001,Urban,3,India,24,Gujarat,470,Patan,5.100000000000001,3.2,41.40000000000001
3_24_471_0,2001,Rural,3,India,24,Gujarat,471,Mahesana,5,3.3,45.1
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,5,3.1,40.8
3_24_471_0,2001,Urban,3,India,24,Gujarat,471,Mahesana,4.9,2.7,30.4
3_24_472_0,2001,Rural,3,India,24,Gujarat,472,Sabar Kantha,5.2,3.7,54.1
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,5.2,3.6,51.90000000000001
3_24_472_0,2001,Urban,3,India,24,Gujarat,472,Sabar Kantha,4.9,2.9,34.1
3_24_473_0,2001,Rural,3,India,24,Gujarat,473,Gandhinagar,5,3.4,46.3
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,4.9,3.1,40.8
3_24_473_0,2001,Urban,3,India,24,Gujarat,473,Gandhinagar,4.800000000000001,2.7,30.5
3_24_474_0,2001,Rural,3,India,24,Gujarat,474,Ahmadabad,5.100000000000001,4.2,62.40000000000001
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,4.9,3.3,44
3_24_474_0,2001,Urban,3,India,24,Gujarat,474,Ahmadabad,4.9,3.1,39.6
3_24_475_0,2001,Rural,3,India,24,Gujarat,475,Surendranagar,5.300000000000001,4.3,64.8
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,5.300000000000001,4,59.90000000000001
3_24_475_0,2001,Urban,3,India,24,Gujarat,475,Surendranagar,5,3.4,46.90000000000001
3_24_476_0,2001,Rural,3,India,24,Gujarat,476,Rajkot,5.4,3.6,51.7
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,5.2,3.3,45.6
3_24_476_0,2001,Urban,3,India,24,Gujarat,476,Rajkot,5,3.1,40.3
3_24_477_0,2001,Rural,3,India,24,Gujarat,477,Jamnagar,5.4,3.6,53.2
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,5.300000000000001,3.4,47.8
3_24_477_0,2001,Urban,3,India,24,Gujarat,477,Jamnagar,5.100000000000001,3.1,41
3_24_478_0,2001,Rural,3,India,24,Gujarat,478,Porbandar,5,3.7,54.5
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,5,3.5,48.90000000000001
3_24_478_0,2001,Urban,3,India,24,Gujarat,478,Porbandar,5,3.2,42.90000000000001
3_24_479_0,2001,Rural,3,India,24,Gujarat,479,Junagadh,5.5,3.6,52.1
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,5.4,3.5,48.90000000000001
3_24_479_0,2001,Urban,3,India,24,Gujarat,479,Junagadh,5.300000000000001,3.2,41.3
3_24_480_0,2001,Rural,3,India,24,Gujarat,480,Amreli,5.5,3.7,53.40000000000001
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,5.5,3.6,52.2
3_24_480_0,2001,Urban,3,India,24,Gujarat,480,Amreli,5.4,3.4,47.90000000000001
3_24_481_0,2001,Rural,3,India,24,Gujarat,481,Bhavnagar,5.800000000000001,4.2,64.10000000000001
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,5.5,3.9,56.40000000000001
3_24_481_0,2001,Urban,3,India,24,Gujarat,481,Bhavnagar,5.2,3.3,45
3_24_482_0,2001,Rural,3,India,24,Gujarat,482,Anand,5,3.3,44.90000000000001
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,5,3.2,41.7
3_24_482_0,2001,Urban,3,India,24,Gujarat,482,Anand,5,2.8,33
3_24_483_0,2001,Rural,3,India,24,Gujarat,483,Kheda,5,3.5,50.3
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,5,3.3,45.7
3_24_483_0,2001,Urban,3,India,24,Gujarat,483,Kheda,4.9,2.8,32.9
3_24_484_0,2001,Rural,3,India,24,Gujarat,484,Panch Mahals,5.5,4.100000000000001,59.2
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,5.5,3.9,55.6
3_24_484_0,2001,Urban,3,India,24,Gujarat,484,Panch Mahals,5,2.8,31.8
3_24_485_0,2001,Rural,3,India,24,Gujarat,485,Dohad,6.300000000000001,5.100000000000001,76.40000000000001
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,6.2,4.9,72.2
3_24_485_0,2001,Urban,3,India,24,Gujarat,485,Dohad,5.300000000000001,3.2,40.3
3_24_486_0,2001,Rural,3,India,24,Gujarat,486,Vadodara,5,3.8,54.8
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,4.800000000000001,3.3,45.2
3_24_486_0,2001,Urban,3,India,24,Gujarat,486,Vadodara,4.600000000000001,2.8,34.3
3_24_487_0,2001,Rural,3,India,24,Gujarat,487,Narmada,5,3.5,50.1
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,4.9,3.4,47.5
3_24_487_0,2001,Urban,3,India,24,Gujarat,487,Narmada,4.5,2.4,24.8
3_24_488_0,2001,Rural,3,India,24,Gujarat,488,Bharuch,4.800000000000001,3.1,42
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,4.800000000000001,3,39.5
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,4.7,2.8,32.5
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,5.300000000000001,3.9,55.8
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,5.300000000000001,3.9,55.8
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,,,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,4.800000000000001,3.7,53.8
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,4.800000000000001,3.5,49.3
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,4.7,3,37.4
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,5,3.9,57.1
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,4.800000000000001,3.6,50.7
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,4.4,2.9,34.9
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,4.800000000000001,3.6,51.7
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,4.800000000000001,3.5,48.3
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,4.800000000000001,3.4,46.1
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,4.800000000000001,3.6,51.7
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,4.800000000000001,3.5,48.3
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,4.800000000000001,3.4,46.1
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,5.2,3,38
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,4.9,2.4,26.6
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,4.7,1.9,15.8
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,4.2,3.3,42.2
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,4.3,3.1,38.5
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,4.600000000000001,2.7,29.8
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,,,
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,,,
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,,,
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,5.2,4.600000000000001,68.2
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,5.2,4.4,64.7
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,5.300000000000001,3.3,43.3
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,5.300000000000001,4.100000000000001,59.5
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,5.300000000000001,3.9,55.40000000000001
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,5.300000000000001,3.2,41.7
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,5,3.9,56.7
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,5,3.7,53.2
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,5.100000000000001,3.3,43.6
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,5,3.9,56.7
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,5,3.7,53.6
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,5.2,3.2,40.8
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,4.9,3.5,49.1
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,5,3.3,45.2
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,5.300000000000001,3,37.5
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,5,3.6,51.5
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,5.100000000000001,3.5,48.6
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,5.4,3.1,39.90000000000001
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,4.9,3.4,46.2
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,5,3.2,42.5
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,5.2,2.9,34.6
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,4.600000000000001,2.8,33.1
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,4.7,2.7,31.5
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,4.800000000000001,2.5,26.8
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,4.800000000000001,3,36.9
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,4.9,2.6,28.5
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,4.9,2.4,23.5
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,4.800000000000001,2.8,32.8
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,4.800000000000001,2.7,30.4
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,4.9,2.1,16.2
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,4.9,3.1,40.8
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,4.9,3,38.1
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,5.100000000000001,2.1,15.3
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,4.7,2.8,32.1
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,4.7,2.7,30.9
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,4.5,2.1,15.9
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,4.5,2.8,33
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,4.600000000000001,2.7,30.1
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,4.7,2.4,23.8
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,4.800000000000001,3.3,43.6
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,4.800000000000001,3.1,41
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,5,2.6,28.4
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,5.300000000000001,4,59.2
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,5.300000000000001,3.8,55.1
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,5.600000000000001,3.2,40.6
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,5.4,3.8,56.3
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,5.4,3.7,54
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,5.600000000000001,3.1,39.3
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,5.300000000000001,3.9,57.1
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,5.4,3.7,52.3
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,5.600000000000001,3.2,40.2
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,5.300000000000001,4.2,63.40000000000001
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,5.300000000000001,4,59.40000000000001
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,5.4,3.1,38.8
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,5.300000000000001,4.2,63.5
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,5.300000000000001,3.9,56.8
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,5.300000000000001,3.1,38.3
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,5.4,4.100000000000001,60.40000000000001
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,5.300000000000001,3.8,52.8
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,5,3.2,41.2
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,5.100000000000001,3.8,52.5
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,4.600000000000001,3.4,44.8
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,4.4,3.2,42.2
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,4.7,3.9,55.5
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,4.7,3.9,55.5
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,4.800000000000001,4.100000000000001,58.7
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,4.800000000000001,4.100000000000001,58.7
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,4.7,3.2,41.3
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,4.7,3.1,38.8
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,4.5,2.7,30.9
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,5,3.7,53
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,4.7,3.3,45.40000000000001
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,4.5,3.1,40.40000000000001
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,5.2,4.100000000000001,60.7
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,5.100000000000001,3.9,56.7
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,5,3.2,40.6
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,5.300000000000001,4.2,63.40000000000001
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,5.300000000000001,4,59.6
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,5.4,3.1,39.2
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,5.4,3.6,50.90000000000001
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,5.4,3.5,48.1
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,5.5,3,37.6
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,5,3.5,49.3
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,5.100000000000001,3.4,47.5
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,5.300000000000001,3,36.2
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,5.100000000000001,3.8,55.40000000000001
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,5.100000000000001,3.7,52.8
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,5.2,3.4,46.90000000000001
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,5,3.4,45.8
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,4.9,3.3,44.3
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,4.7,2.9,35.1
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,4.5,3.1,39.1
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,4.5,3,37.5
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,4.5,2.4,24.2
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,4.5,2.5,26.1
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,4.5,2.4,25.2
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,4.3,2,16.5
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,5,2.6,28.5
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,4.9,2.7,29.6
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,4.800000000000001,2.7,32.1
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,5.100000000000001,3.3,42.90000000000001
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,5,3.2,41.1
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,4.9,2.9,35.5
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,4.7,3.4,46.5
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,4.800000000000001,3.2,42.6
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,5,2.7,31
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,4.800000000000001,2.9,36
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,4.9,2.9,35.6
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,5.2,2.8,33.8
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,4.3,2.8,33.3
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,4.4,2.8,32.1
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,4.7,2.5,26.4
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,5.100000000000001,3.2,41.2
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,5.100000000000001,3.1,39
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,4.9,2.5,25.7
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,5.2,2.8,31.9
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,5.2,2.8,31.9
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,5,3.1,38.40000000000001
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,4.800000000000001,2.8,31.8
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,4.600000000000001,2.5,26.3
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,5.100000000000001,3.4,46.1
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,5.100000000000001,3.3,44.5
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,5.4,2.6,27.6
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,4.600000000000001,2.8,33
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,4.600000000000001,2.7,32.1
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,4.7,2.4,24.8
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,4.5,3,37.4
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,4.5,2.9,34.9
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,4.7,2.4,23
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,4.3,3,38.2
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,4.4,2.9,35.8
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,4.5,2.4,24.8
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,4.4,3.5,49.8
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,4.4,3.5,48.3
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,4.600000000000001,2.9,34.4
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,4.4,3.7,52.5
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,4.4,3.6,50.3
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,4.5,3.1,39.7
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,4.4,3.6,51.2
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,4.4,3.3,44.90000000000001
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,4.4,2.8,34.5
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,4.100000000000001,2.8,34.7
