state_CONSISTENT,districtname,plant1994,plant_size1994,plant2000,plant_size2000,plant2005,plant_size2005,plant2007,plant_size2007,plant2009,plant_size2009,empt1994,empt2000,empt2005,empt2007,empt2009,output1994,output2000,output2005,output2007,output2009
UTTAR PRADESH,Bulandshahr,191,7407263.5,2,28977180,1551.4132961034775,9628169,1563.0058085918427,12212452,1626.592610836029,13300637,12932.999997432038,606,125278.3580198288,153656.62246191502,168583.3251132965,1414787319.5078125,57954360,14937269129.776062,19088134084.460938,21634718136.79883
UTTAR PRADESH,Chamoli,35,10435211,520.9206013679504,5062946,36.500099778175354,5937306,28.166799545288086,11342529,58.469099044799805,16216850,2300,40791.643615722656,1282.5041943788528,1197.169888973236,2742.4611587524414,365232371.33203125,2637392883.8945312,216712257.609375,319482727.828125,948184584.8125
UTTAR PRADESH,PauriGarhwal,35,10435211,520.9206013679504,5062946,36.500099778175354,5937306,28.166799545288086,11342529,58.469099044799805,16216850,2300,40791.643615722656,1282.5041943788528,1197.169888973236,2742.4611587524414,365232371.33203125,2637392883.8945312,216712257.609375,319482727.828125,948184584.8125
UTTAR PRADESH,TehriGarhwal,35,10435211,520.9206013679504,5062946,36.500099778175354,5937306,28.166799545288086,11342529,58.469099044799805,16216850,2300,40791.643615722656,1282.5041943788528,1197.169888973236,2742.4611587524414,365232371.33203125,2637392883.8945312,216712257.609375,319482727.828125,948184584.8125
UTTAR PRADESH,Dehradun,108,3677223.5,356.5761981010437,5033803.5,164.2793996334076,7909256,245.82120156288147,10402345,306.9388999938965,14644440,9668.999995742424,32615.068697929382,14064.448719382286,16697.223613619804,27133.225315093994,397140151.38671875,1794934543.8808594,1299327810.2109375,2557116902.5390625,4494948414.858398
UTTAR PRADESH,Deoria,15,13431624,2,49020744,18.92940044403076,13974365,15.468999862670898,16547468,21.41759967803955,11997024,6022,1244,4381.752901554108,3092.5039978027344,2756.3990988731384,201474363.75,98041486,264526345.13867188,255972780.125,256947462.8935547
UTTAR PRADESH,Etah,44,4870172,92.44750213623047,4467727,23.138399600982666,7164569.5,36.813899993896484,5569939.5,3,53638016,1927,5733.038876533508,1218.6893858909607,1215.1466960906982,581,214287561.09375,413030215.6484375,165776671.40625,205051194.8125,160914052
UTTAR PRADESH,Faizabad,44.99999976158142,3539560.5,198.0290012359619,1602555.875,57.567898988723755,8385408.5,44.836299896240234,9675707,34.52549982070923,10983249,1526.0000002081797,7341.730424880981,1844.1782779693604,2061.6200919151306,1963.0675978660583,159280224.91601562,317352540.1015625,482730363.140625,433822893.3984375,379202169.59375
UTTAR PRADESH,Farrukhabad,11,4840944,668.0695021152496,2806709.25,47.37350082397461,3379361.75,25.509400367736816,2800469.75,49.35029983520508,4741624.5,1039.999998707127,32076.09091067314,2863.51450920105,1686.0188007354736,2458.9431076049805,53250382.578125,1875076815.78125,160092194.625,71438304.251953125,234000584.04296875
UTTAR PRADESH,Firozabad,169,1714199.5,65.69330310821533,4049681,184.7483959197998,1950957.25,234.26069927215576,2127805,216.50350189208984,3639677.25,15469.999998852145,4577.796920776367,15299.3492436409,10654.14807844162,10088.66509103775,289699711.2080078,266036922.1875,360436228.6875,498461113.6230469,788002880.25
UTTAR PRADESH,Ghaziabad,1537.0000004768372,4159989.5,168.02260398864746,1659137.875,787.4898020029068,7373814,839.4629040956497,9457254,939.2256011962891,8681170,77685.9999821726,10558.71110534668,47714.49915039539,67988.54096269608,52392.68118429184,6393903676.925293,278772675.703125,5806803367.755859,7939013689.705078,8153576888.3359375
UTTAR PRADESH,Ghazipur,12,2327518.5,36.380000591278076,1831247,46.42290163040161,908241.5625,26.85210084915161,5474357,20.5851993560791,12045.9462890625,1066,2137.7800068855286,876.0920038223267,878.5369038581848,72.04819774627686,27930221.743164062,66620767.9375,42163208.650390625,146997979.97558594,247968.2138671875
UTTAR PRADESH,Gonda,26,20334842,50.06950092315674,3108907.75,16.70099973678589,21839392,25.00749969482422,25925462,28.72439956665039,25208652,5434,1622.859510421753,1490.6739978790283,3743.928497314453,3635.63969707489,528705887.671875,155661454.375,364739677.375,648331006.8125,724103366.25
UTTAR PRADESH,Hardoi,21,4564003.5,63.36000156402588,4063771,37.24350023269653,4771906.5,46.30679988861084,6054549.5,32.21739959716797,2443542.25,2373,3272.2600774765015,1492.5159945487976,2246.979206085205,690.9321961402893,95844073.6953125,257480540.82714844,177722506.046875,280366805.625,78724575.15722656
UTTAR PRADESH,Jaunpur,72,2450237.75,52.6338005065918,12989802,56.29439997673035,3356192.5,46.67959952354431,5222341.5,65.39789867401123,3347149.75,3079,3962.466827392578,2033.7598839998245,1902.0749969482422,1679.9798846244812,176417125.45983887,683702662.328125,188934844.25,243776820.03125,218896553.48876953
UTTAR PRADESH,Kanpur Dehat,131,5155406,63.91420078277588,8264050.5,54.47839939594269,13951567,60.489999771118164,42701860,71.72899961471558,18369156,5690.999982695451,2406.695043563843,2892.1614878177643,6118.251445770264,5789.211769580841,675358167.5058594,528190188.890625,760059015.9375,2583035467,1317601212.75
UTTAR PRADESH,Kheri,119,4278474.5,29.198101043701172,2743055.25,84.43429923057556,12794249,88.38819861412048,10817553,58.742300033569336,17473890,15224,2742.444218635559,9445.442936897278,8349.26579964161,5440.615401268005,509138446.1640625,80092005.5,1080273456.5,956144017.5,1026456527.875
UTTAR PRADESH,Maharajganj,29,2429344.75,11.25,25326200,11.982500076293945,10462833,1,52724584,12.29259967803955,4795294,1271,1908.75,1042.1791982650757,397,818.4388995170593,70450997.68286133,284919743.3125,125370897.35742188,52724584,58946628.3828125
UTTAR PRADESH,Mainpuri,39,1850653.875,138.48730182647705,6481085.5,49.603599071502686,2228473.75,26.406999588012695,2161810,32.03689956665039,2454935,1564,11947.787839889526,1410.888566493988,1822.3659706115723,588.5470933914185,72175502.765625,897548051.8125,110540319.6875,57086913.580078125,78648509.625
UTTAR PRADESH,Mau,23,2699091.5,8.241900444030762,1497182.75,42.538201332092285,1071229.75,20.852100729942322,666839.25,25.979799270629883,589013.0625,2692.0000002799475,123.62850666046143,961.8999037742615,440.54360127449036,256.13239192962646,62079102.392578125,12339631,45568185.64453125,13904998.971679688,15302441.0546875
UTTAR PRADESH,Meerut,667.0000002384186,3839270.5,461.6785969734192,2122505,588.0885008573532,6072574,684.698301076889,7517645.5,669.6000967025757,9155640,44304.99999825521,22077.98168182373,30288.38118135929,37378.53272819519,41392.78220367432,2560793443.9941406,979915170.4609375,3571210805.4765625,5147319069.8515625,6130617397.921875
UTTAR PRADESH,Muzaffarnagar,667.0000002384186,3839270.5,461.6785969734192,2122505,588.0885008573532,6072574,684.698301076889,7517645.5,669.6000967025757,9155640,44304.99999825521,22077.98168182373,30288.38118135929,37378.53272819519,41392.78220367432,2560793443.9941406,979915170.4609375,3571210805.4765625,5147319069.8515625,6130617397.921875
UTTAR PRADESH,Mirzapur,18,5485169.5,34.34760093688965,1493738.875,56.52720069885254,476906.875,33.05100059509277,5598435.5,64.43680000305176,6885006.5,1058,1927.9116134643555,543.8400988578796,1110.5359072685242,2954.2226724624634,98733054.03125,51306345.39453125,26958211.19140625,185033895.1455078,443647788.88183594
UTTAR PRADESH,Moradabad,274,4505578,1116.540702342987,7912432.5,381.96690106391907,7716508.5,395.96090602874756,9869107,422.7814025878906,8494902,26289.000010794352,73900.76634407043,51933.19838261604,56419.4243478775,57371.48431777954,1234528397.5703125,8834553046.325195,2947450867.046875,3907780483.1640625,3591486461.140625
UTTAR PRADESH,Nagar Hardwar,56.99999976158142,11300159,162.46110105514526,4562028,175.27949857711792,10596219,457.44830226898193,11752273,754.089298248291,17327406,14501.999996721292,14223.475510597229,15409.990339398384,49754.89916872978,90616.75380706787,644109060.3515625,741152123.359375,1857299931.7658691,5376057542.2734375,13066410850.939575
UTTAR PRADESH,Nainital,343.9999997615814,5635673,403.82100534439087,6352882,355.87939965724945,9556790,413.02100694179535,14668964,784.5801968574524,16924072,23722.99999553983,22857.21406698227,27146.69923365116,40441.06697010994,80492.60371017456,1938671474.4658203,2565427146.7617188,3401064656.9155273,6058590240.061035,13278292507.452515
UTTAR PRADESH,Pilibhit,71,5290101,88.38350057601929,3712515.75,50.22619950771332,6930997.5,55.97339999675751,6150676.5,31.637399673461914,10177657,5692,3958.629213809967,4897.116582632065,5338.876758337021,3062.820876121521,375597182.4511719,328125128.4375,348117652.75,344274288.75,321994607.75
UTTAR PRADESH,Rae Bareli,42.00000023841858,11572940,96.56220149993896,5582072,59.5657000541687,3947757.75,94.4354019165039,3458883.25,39.801899909973145,8944422,11534.000000780485,5127.822480201721,3653.1335968971252,3698.305643558502,2247.1808009147644,486063490.73046875,539017139.4375,235150961.296875,326641019.5390625,356004983.3125
UTTAR PRADESH,Rampur,95.99999976158142,3002915.5,202.2251992225647,3537154.75,72.42759931087494,8514161,107.43400192260742,7264343,94.80629920959473,14368504,6483.999997600349,11142.468980789185,6759.962779283524,9957.736289978027,9681.869580745697,288279898.0908203,715301814.953125,616660273.76953125,780437421.81640625,1362224709.9238281
UTTAR PRADESH,Saharanpur,271,3358628.75,207.49819898605347,4251976.5,145.42460095882416,13664406,90.1743997335434,9018912,136.09829950332642,6766358.5,16143.000006512439,7715.427005767822,11874.82806789875,7264.843785762787,8663.596071243286,910188399.76171875,882277466.57421875,1987140810.40625,813274935.84375,920889918.1796875
UTTAR PRADESH,Shahjahanpur,105.99999976158142,2897323.75,249.02650213241577,5413350,115.08099901676178,5228220.5,73.39610004425049,5036761.5,82.65199899673462,5976287.5,8387.99999894168,14632.17381811142,6697.905883550644,4084.199688434601,5078.525466918945,307116304.0625,1348067604.6875,601668815.9375,369678669.0625,493952115.25
UTTAR PRADESH,Sonbhadra,6,29828510,3,9564197,7.0177998542785645,51107624,11.430800437927246,39278612,3,203140432,2913,1184,1927.5161957740784,2809.879232406616,2512,178971062.5,28692592,358663072,448985953,609421312
UTTAR PRADESH,Sultanpur,50.99999988079071,11110529,34.70600080490112,9196647,45.4086993932724,12903650,40.79010045528412,14214178,65.22519969940186,2306128,3299.9999982033214,3491.4148693084717,3151.835293531418,2622.4198948144913,2964.706705093384,566636984.32421875,319178830,585937964,579797767.7949219,150417657.5234375
UTTAR PRADESH,Unnao,98.99999976158142,3790204.5,32.96760177612305,1298160.875,114.3163993358612,10216343,121.44960117340088,12178829,132.07630014419556,10880619,4683.00000076818,1351.671672821045,7047.0831780433655,8430.203868865967,9189.61262845993,375230250.04296875,42797251.5,1167895577.25,1479113949.03125,1437071838.015625
UTTAR PRADESH,Varanasi,228.99999976158142,2985209,66.41710186004639,4694253.5,263.5519003868103,4320451,221.0424016714096,7490791.5,190.40119981765747,5099934.5,16717.999984960217,3266.080436706543,8261.628494739532,6732.912321090698,8623.589760303497,683612864.77734375,311778727.46484375,1138663121.8632812,1655782523.5117188,971033685.7373047
WEST BENGAL,Bankura,62,931227.625,27.66669988632202,4519448,87.66139936447144,4175033.75,128.58360195159912,10636156,91.63899993896484,16896220,2399.999999872007,1877.8340973854065,4265.0550746917725,9048.095036029816,8781.21802330017,57736111.587890625,125038208.28125,365989295.8144531,1367635274.6914062,1548352670.328125
WEST BENGAL,Barddhaman,310,5777761.5,862.0451922416687,3735456.25,383.108096241951,11962327,412.34740948677063,10512799,527.8780970573425,18923856,56785.00000525516,93860.60085201263,37892.80203855038,29209.69467818737,57379.06639957428,1791106059.4550781,3220132050.007324,4582864353.2265625,4334925451.8515625,9989488650.1953125
WEST BENGAL,Birbhum,66,975452,248.61040019989014,1349116.25,81.1771993637085,2455880.75,59.976200103759766,2727905.25,88.59749937057495,4014457.75,3802.999999998564,7939.272219657898,3297.7541766166687,2452.0485095977783,3442.9702882766724,64379833.046875,335404329.7138672,199361524.6171875,163609397.03125,355670916.50390625
WEST BENGAL,Howrah,827.9999995231628,2914125.75,1034.8100004196167,4866280.5,742.3851052522659,4875368,686.2026029825211,5723056.5,1016.6644058227539,6173889.5,90583.9999938337,135717.26085996628,62556.39648592472,62549.55784404278,83595.87177848816,2412896094.2851562,5035675935.78418,3619400673.2871094,3927176290.7460938,6276773465.5859375
WEST BENGAL,Hugli,197.9999998807907,13230471,231.7597975730896,10820895,214.31249964237213,12314337,198.976300239563,16455442,12.741399765014648,7682308,74395.00001023599,64075.72121953964,67378.83080840111,69458.23300504684,331.3795967102051,2619633305.796875,2507848334.421875,2639116381.1875,3274242942.890625,97883355.75
WEST BENGAL,Jalpaiguri,178,3028855,125.62839937210083,3223822.25,163.93620097637177,5058953.5,219.5584011077881,4677890,222.77279996871948,5309652,17002.00000004203,12457.699870586395,14870.488759160042,19408.86714029312,18564.987698078156,539136210.47265625,405003617.625,829345578.640625,1027070040.2304688,1182846001.3789062
WEST BENGAL,Koch Bihar,6,2209778.75,114.97289848327637,2593545.25,13.622699737548828,1384999.25,5,6477961,25.29290008544922,3210755,4545,6124.233835220337,1814.5266947746277,2331,3212.0509004592896,13258672.5,298187402.7109375,18867429.75,32389804.75,81209304.8671875
WEST BENGAL,Kolkata,280.99999928474426,1929478.875,67.68180084228516,9170472,320.25000071525574,1530159.25,326.4491003751755,3268864.5,304.20880365371704,2807105,13946.000003340032,6234.283527374268,9627.90601837635,9431.774117708206,9756.019896030426,542183548.31640625,620674090.09375,490033512.89453125,1067117909.390625,853946063.09375
WEST BENGAL,Maldah,25,2483839.5,37.224199295043945,827690.25,65.39789962768555,6521928,43.33239936828613,8664599,26.99139976501465,7452184.5,1096.9999999416336,1537.1129894256592,5593.568473339081,5679.160781860352,2829.25919342041,62095987.7578125,30810107.1640625,426520407.25,375457862.75,201144895.75
WEST BENGAL,Medinipur,866.9999998807907,497535.84375,50.6418981552124,603848.4375,108.78570032119751,9449608,124.43640184402466,9074468,158.89760160446167,27855094,6459.999999296971,927.1382703781128,8037.074827194214,8271.725581169128,16200.976241588593,431363577.91308594,30580029.875,1027982264.2363281,1129194104.6484375,4426107728.984375
WEST BENGAL,Murshidabad,17,5441743,10.25,6336313.5,75.29330015182495,3258058.25,70.89629936218262,1983679.875,118.50150203704834,3906806.25,2479.999999907921,1240.75,4540.841505527496,3140.6056842803955,6642.076355934143,92509631.3125,64947213,245309956.41064453,140635561.984375,462962397.6796875
WEST BENGAL,Nadia,55.00000023841858,7198273.5,41,6711493.5,92.92809963226318,8992948,78.02129936218262,13818005,315.97560119628906,13799995,7702.0000134401835,5128,6259.399467468262,5153.6258907318115,65129.2149810791,395905056.7109375,275171239.75,835697549.6728516,1078098694.3867188,4360461625.840332
WEST BENGAL,North 24-Parganas,813.9999995231628,3453440.25,77.753997802734375,1196857.625,760.1549994945526,5763044,861.7027997970581,6841021.5,845.703607082367,7561763,126704.00003416634,3346.3940019607544,91531.49485683441,108194.8116196394,97823.54890298843,2811100402.350342,93060465.75,4380806675.630859,5894927287.416992,6395010213.338867
WEST BENGAL,Puruliya,27,10525065,147.41149806976318,5966542,43.20919978618622,7926733.5,47.12119960784912,6663866.5,20.896900177001953,14706719,2402,8140.472268104553,8508.856310009956,3495.6533460617065,2507.114601135254,284176748.1875,879536924.03515625,342507804.953125,314009373.828125,307324844.78125
WEST BENGAL,South 24-Parganas,818.9999959468842,4765423,328.5777916908264,8635252,1038.8849962949753,6841853,865.7242923974991,8356078.5,1091.4948029518127,7763487,99287.99997050429,49759.88407278061,70946.60168409348,66239.11535394192,86272.72442770004,3902881478.2348633,2837352084.515625,7107898401.024414,7234059970.225586,8473805700.795898
WEST BENGAL,West Dinajpur,18,2190652,1029.3465070724487,4706268.5,74.22310042381287,3000140.5,60.09920120239258,2125299.75,63.564799785614014,3985515.5,1406,78494.44544553757,6773.701620697975,4479.803672790527,4906.10888338089,39431736.40625,4844380902.646484,222679722.3125,127728812.5,253338495.75
