state,district,spatialId,finalId,year,mis_out_3b,mis_Y_3b,mis_L_3b,mis_T_3b,mis_KT_3b,mis_K_3b
TAMIL NADU,Vellore,3_33_605_0,3_33_605_0,2010.0,-0.784842,-1.121445,-0.826678,-0.641136,-0.519408,-0.363671
TAMIL NADU,Virudhunagar,3_33_625_0,3_33_625_0,2e3,-1.270114,-1.295479,-0.335043,-0.670295,-0.737579,-0.794935
TAMIL NADU,Virudhunagar,3_33_625_0,3_33_625_0,2010.0,-0.283174,-0.227333,0.151583,0.404321,0.182681,0.024512
UTTAR PRADESH,Agra,3_9_146_0,3_9_146_0,2e3,-1.133102,-1.201159,-0.238281,-0.625492,-1.124943,-1.231293
UTTAR PRADESH,Agra,3_9_146_0,3_9_146_0,2010.0,-0.569166,-0.73561,-0.288983,-0.112738,-0.188948,-0.342868
UTTAR PRADESH,Aligarh,3_9_143_0,3_9_143_0,2e3,-0.955105,-0.668251,-0.235773,-0.146522,-0.23582,-0.396219
UTTAR PRADESH,Aligarh,3_9_143_0,3_9_143_0,2010.0,-0.842676,-0.834239,0.094336,0.001736,-0.512092,-0.917217
UTTAR PRADESH,Allahabad,3_9_175_0,3_9_175_0,2e3,-1.59512,-1.76053,-1.32096,-0.788014,-0.950785,-1.071668
UTTAR PRADESH,Allahabad,3_9_175_0,3_9_175_0,2010.0,-2.619801,-2.581565,-1.163956,-0.384679,-0.952033,-2.382142
UTTAR PRADESH,Almora,3_5_64_0,3_5_64_0,2e3,-0.895104,-1.06952,-0.374717,-0.905039,-0.76491,-0.673137
UTTAR PRADESH,Almora,3_5_64_0,3_5_64_0,2010.0,-0.430277,-0.389965,0.005076,-0.07339,-0.061243,-0.010414
UTTAR PRADESH,Azamgarh,3_9_191_0,3_9_191_0,2e3,-1.039707,-0.900865,-0.225355,-0.272926,-0.377542,-0.651576
UTTAR PRADESH,Azamgarh,3_9_191_0,3_9_191_0,2010.0,-0.9388,-0.652803,0.219666,-0.126438,-0.053089,0.274034
UTTAR PRADESH,Bahraich,3_9_180_0,3_9_180_0,2e3,-1.130381,-0.943156,-0.261574,-0.857451,-1.242771,-1.633216
UTTAR PRADESH,Bahraich,3_9_180_0,3_9_180_0,2010.0,-0.931211,-0.628544,0.192824,0.20781,0.176329,0.092231
UTTAR PRADESH,Ballia,3_9_193_0,3_9_193_0,2e3,-0.498236,-0.560794,0.260357,-0.115669,-0.284141,-0.366803
UTTAR PRADESH,Ballia,3_9_193_0,3_9_193_0,2010.0,-0.274021,-0.287037,0.175778,0.253768,0.248286,0.081454
UTTAR PRADESH,Banda,3_9_170_0,3_9_170_0,2e3,-1.59512,-1.76053,-1.32096,-0.788014,-0.950785,-1.071668
UTTAR PRADESH,Banda,3_9_170_0,3_9_170_0,2010.0,-2.619801,-2.581565,-1.163956,-0.384679,-0.952033,-2.382142
UTTAR PRADESH,Barabanki,3_9_176_0,3_9_176_0,2e3,-0.371983,-0.388747,-0.074848,0.031486,-0.033356,-0.233758
UTTAR PRADESH,Barabanki,3_9_176_0,3_9_176_0,2010.0,-0.820965,-0.634669,-0.183322,-0.687763,-0.733676,-0.734271
UTTAR PRADESH,Bareilly,3_9_150_0,3_9_150_0,2e3,-0.215531,-0.352264,0.259621,0.062298,0.100882,0.209181
UTTAR PRADESH,Bareilly,3_9_150_0,3_9_150_0,2010.0,-0.715688,-1.096491,-1.285368,-0.814129,-0.596726,-0.199589
UTTAR PRADESH,Basti,3_9_185_0,3_9_185_0,2e3,-1.568163,-1.440811,0.121804,-0.474063,-1.000314,-1.193087
UTTAR PRADESH,Basti,3_9_185_0,3_9_185_0,2010.0,0.005289,-0.093589,0.148514,0.197241,0.457389,0.776988
UTTAR PRADESH,Bijnor,3_9_134_0,3_9_134_0,2e3,-1.134707,-1.937425,-0.823675,-0.797309,-0.494402,-0.366495
UTTAR PRADESH,Bijnor,3_9_134_0,3_9_134_0,2010.0,-0.535646,-0.739332,-0.152193,-0.531603,-0.65707,-0.747096
UTTAR PRADESH,Budaun,3_9_149_0,3_9_149_0,2e3,-1.272132,-1.240666,-0.219464,-0.79314,-0.990267,-1.117617
UTTAR PRADESH,Budaun,3_9_149_0,3_9_149_0,2010.0,0.151014,-0.07496,0.119565,-0.002019,0.186901,0.401782
UTTAR PRADESH,Bulandshahr,3_9_142_0,3_9_142_0,2e3,-0.339477,-0.424528,-0.108011,-0.068004,-0.069264,-0.050524
UTTAR PRADESH,Bulandshahr,3_9_142_0,3_9_142_0,2010.0,-0.225866,-0.389526,-0.079829,-0.054052,0.127207,0.254493
UTTAR PRADESH,Chamoli,3_5_57_0,3_5_57_0,2e3,-0.71315,-1.106809,-0.13348,-0.404318,-0.55463,-0.648577
UTTAR PRADESH,Chamoli,3_5_57_0,3_5_57_0,2010.0,-0.872564,-1.681309,-0.060311,-0.110916,-0.189558,-0.321781
UTTAR PRADESH,Dehradun,3_5_60_0,3_5_60_0,2e3,-0.381931,-0.483396,-0.113901,-0.017175,0.191339,0.277852
UTTAR PRADESH,Dehradun,3_5_60_0,3_5_60_0,2010.0,-0.928954,-1.547885,-0.065534,0.05646,0.398952,0.766556
UTTAR PRADESH,Deoria,3_9_190_0,3_9_190_0,2e3,-0.700251,-0.675738,-0.183346,0.003812,-0.427982,-0.761138
UTTAR PRADESH,Deoria,3_9_190_0,3_9_190_0,2010.0,-0.486154,-0.508963,0.071485,-0.015656,0.119794,0.257015
UTTAR PRADESH,Etah,3_9_201_0,3_9_201_0,2e3,-1.742968,-1.950283,-0.476808,-0.756799,-1.105287,-1.351936
UTTAR PRADESH,Etah,3_9_201_0,3_9_201_0,2010.0,-0.211987,-0.208063,-0.047717,0.132562,0.178293,0.307062
UTTAR PRADESH,Etawah,3_9_161_0,3_9_161_0,2e3,-0.652127,-0.54579,0.05777,-0.049498,-0.081199,-0.099708
UTTAR PRADESH,Etawah,3_9_161_0,3_9_161_0,2010.0,0.256694,0.038433,0.443219,0.406822,0.497161,0.799132
UTTAR PRADESH,Faizabad,3_9_177_0,3_9_177_0,2e3,-0.948825,-0.939568,-0.064658,-0.238049,-0.54926,-0.940682
UTTAR PRADESH,Faizabad,3_9_177_0,3_9_177_0,2010.0,-0.841297,-0.762038,-0.01096,-0.076207,-0.267526,-0.498997
UTTAR PRADESH,Farrukhabad,3_9_159_0,3_9_159_0,2e3,-0.931619,-1.103877,-0.223893,-0.51745,-0.701825,-0.840225
UTTAR PRADESH,Farrukhabad,3_9_159_0,3_9_159_0,2010.0,-1.671517,-1.537638,-1.720198,-1.235886,-1.178387,-0.700935
UTTAR PRADESH,Fatehpur,3_9_172_0,3_9_172_0,2e3,-0.63845,-0.621111,-0.042436,0.079482,0.211169,0.375018
UTTAR PRADESH,Fatehpur,3_9_172_0,3_9_172_0,2010.0,-0.78609,-0.682979,-0.212207,-0.263322,-0.368948,-0.45394
UTTAR PRADESH,Firozabad,3_9_147_0,3_9_147_0,2e3,-1.017959,-0.935465,0.002876,-0.353786,-0.598509,-1.147544
UTTAR PRADESH,Firozabad,3_9_147_0,3_9_147_0,2010.0,-0.313658,-0.400804,-0.111242,-0.180911,-0.065336,-0.035498
UTTAR PRADESH,Ghaziabad,3_9_140_0,3_9_140_0,2e3,-0.47599,-0.456385,-0.11633,0.038109,0.063242,0.107756
UTTAR PRADESH,Ghaziabad,3_9_140_0,3_9_140_0,2010.0,-0.768568,-0.987072,-0.246252,-0.450909,-0.411469,-0.348792
UTTAR PRADESH,Ghazipur,3_9_195_0,3_9_195_0,2e3,-0.93637,-1.344764,-0.278036,-0.273543,-0.380276,-0.573618
UTTAR PRADESH,Ghazipur,3_9_195_0,3_9_195_0,2010.0,-0.358642,-0.385828,0.283693,0.603158,0.636302,0.560981
UTTAR PRADESH,Gonda,3_9_183_0,3_9_183_0,2e3,-0.806502,-0.575723,-0.167067,-0.489116,-0.954725,-1.352204
UTTAR PRADESH,Gonda,3_9_183_0,3_9_183_0,2010.0,-0.159033,-0.793606,0.113732,0.132211,0.015729,-0.0431
UTTAR PRADESH,Gorakhpur,3_9_188_0,3_9_188_0,2e3,-0.610611,-0.562704,-0.022269,-0.1407,-0.110005,-0.037286
UTTAR PRADESH,Gorakhpur,3_9_188_0,3_9_188_0,2010.0,0.060609,-0.302023,-0.050605,0.079803,-0.018185,-0.156897
UTTAR PRADESH,Hamirpur,3_9_168_0,3_9_168_0,2e3,-0.055747,-0.257611,0.185711,0.165726,0.211391,0.396127
UTTAR PRADESH,Hamirpur,3_9_168_0,3_9_168_0,2010.0,-0.757058,-0.602934,0.02612,0.045291,-0.081983,-0.594575
UTTAR PRADESH,Hardoi,3_9_155_0,3_9_155_0,2e3,-4.068188,-4.300791,-0.377431,-1.161165,-1.290952,-1.647444
UTTAR PRADESH,Hardoi,3_9_155_0,3_9_155_0,2010.0,0.181463,-0.101914,0.225634,0.248479,0.260753,0.283274
UTTAR PRADESH,Jalaun,3_9_165_0,3_9_165_0,2e3,-0.543333,-0.376323,-0.094862,-0.021228,-0.062611,-0.218672
UTTAR PRADESH,Jalaun,3_9_165_0,3_9_165_0,2010.0,-0.792239,-0.53726,-0.084077,-0.24688,-0.230635,-0.350733
UTTAR PRADESH,Jaunpur,3_9_194_0,3_9_194_0,2e3,-0.451212,-1.249087,-0.481222,-0.120804,-0.030388,0.28556
UTTAR PRADESH,Jaunpur,3_9_194_0,3_9_194_0,2010.0,-1.167662,-1.183214,-0.038919,0.21518,0.121399,-0.38902
UTTAR PRADESH,Jhansi,3_9_166_0,3_9_166_0,2e3,-0.586381,-0.556485,0.11089,-0.006263,-0.059498,-0.279957
UTTAR PRADESH,Jhansi,3_9_166_0,3_9_166_0,2010.0,-1.169902,-1.018649,-0.206308,-0.335942,-0.511399,-0.934911
UTTAR PRADESH,Kanpur Dehat,3_9_163_0,3_9_163_0,2e3,-0.440525,-1.461596,0.118948,-0.052218,-0.115573,-0.136145
UTTAR PRADESH,Kanpur Dehat,3_9_163_0,3_9_163_0,2010.0,-0.449536,-0.791593,-0.082474,-0.128396,0.004958,0.052241
UTTAR PRADESH,Kanpur Nagar,3_9_164_0,3_9_164_0,2e3,-0.404878,-0.36947,-9.78e-4,0.04792,0.022531,-0.017753
UTTAR PRADESH,Kanpur Nagar,3_9_164_0,3_9_164_0,2010.0,-0.359423,-0.541476,0.057514,-0.078211,-0.058914,-0.001476
UTTAR PRADESH,Kheri,3_9_153_0,3_9_153_0,2e3,-0.64626,-0.676898,-0.26036,0.347404,0.061127,-0.24232
UTTAR PRADESH,Kheri,3_9_153_0,3_9_153_0,2010.0,0.262824,-0.275155,0.145714,0.195848,0.20934,0.208496
UTTAR PRADESH,Lalitpur,3_9_167_0,3_9_167_0,2e3,-0.470171,-0.401074,0.122615,0.116865,0.178327,0.610918
UTTAR PRADESH,Lalitpur,3_9_167_0,3_9_167_0,2010.0,0.28607,0.057797,0.436266,0.567315,0.621462,0.699784
UTTAR PRADESH,Lucknow,3_9_157_0,3_9_157_0,2e3,-0.283171,-0.301614,0.043168,0.135859,0.121446,0.074997
UTTAR PRADESH,Lucknow,3_9_157_0,3_9_157_0,2010.0,-1.106365,-0.828057,-0.231045,0.105534,0.024792,-0.043527
UTTAR PRADESH,Maharajganj,3_9_187_0,3_9_187_0,2e3,-1.467862,-1.47993,-0.144627,-1.292199,-1.41259,-1.449288
UTTAR PRADESH,Maharajganj,3_9_187_0,3_9_187_0,2010.0,-0.687737,-0.799976,-0.021489,-0.164237,-0.219221,-0.330557
UTTAR PRADESH,Mainpuri,3_9_148_0,3_9_148_0,2e3,-1.361302,-1.468892,-0.407192,-0.86805,-1.054789,-1.127254
UTTAR PRADESH,Mainpuri,3_9_148_0,3_9_148_0,2010.0,-0.963262,-0.604657,-0.195722,-0.251056,-0.452966,-0.866675
UTTAR PRADESH,Mathura,3_9_145_0,3_9_145_0,2e3,-0.955105,-0.668251,-0.235773,-0.146522,-0.23582,-0.396219
UTTAR PRADESH,Mathura,3_9_145_0,3_9_145_0,2010.0,-0.842676,-0.834239,0.094336,0.001736,-0.512092,-0.917217
UTTAR PRADESH,Mau,3_9_192_0,3_9_192_0,2e3,-0.561643,-0.452583,0.009092,-0.088595,-0.105056,-0.136729
UTTAR PRADESH,Mau,3_9_192_0,3_9_192_0,2010.0,-0.718847,-0.428363,0.130995,-0.055522,-0.018268,0.114703
UTTAR PRADESH,Meerut,3_9_138_0,3_9_138_0,2e3,-0.756971,-0.80797,-0.198002,-0.403075,-0.439228,-0.462651
UTTAR PRADESH,Meerut,3_9_138_0,3_9_138_0,2010.0,-0.692065,-0.836935,-0.050129,-0.335297,-0.50666,-0.644019
UTTAR PRADESH,Mirzapur,3_9_199_0,3_9_199_0,2e3,-0.330729,-0.38221,0.153383,0.267712,0.121504,-0.189991
UTTAR PRADESH,Mirzapur,3_9_199_0,3_9_199_0,2010.0,-1.868351,-1.860626,-0.721555,-1.209138,-1.670167,-1.903834
UTTAR PRADESH,Moradabad,3_9_135_0,3_9_135_0,2e3,-1.018895,-1.127507,-0.64916,-0.611733,-0.963608,-1.082976
UTTAR PRADESH,Moradabad,3_9_135_0,3_9_135_0,2010.0,-0.6872,-0.919049,-0.455106,-0.22995,-0.529248,-0.690533
UTTAR PRADESH,Muzaffarnagar,3_9_133_0,3_9_133_0,2e3,-0.756971,-0.80797,-0.198002,-0.403075,-0.439228,-0.462651
UTTAR PRADESH,Muzaffarnagar,3_9_133_0,3_9_133_0,2010.0,-0.692065,-0.836935,-0.050129,-0.335297,-0.50666,-0.644019
UTTAR PRADESH,Nagar Hardwar,3_5_68_0,3_5_68_0,2e3,-0.455722,-0.327098,-0.471759,-0.388393,-0.316075,-0.243125
UTTAR PRADESH,Nagar Hardwar,3_5_68_0,3_5_68_0,2010.0,-0.60883,-0.94115,0.001099,0.240621,0.34915,0.397734
UTTAR PRADESH,Nainital,3_5_66_0,3_5_66_0,2e3,-0.661582,-0.749508,-0.431492,-0.556697,-0.598206,-0.607399
UTTAR PRADESH,Nainital,3_5_66_0,3_5_66_0,2010.0,-0.744213,-1.259049,-0.364786,-0.283609,-0.119038,-0.035516
UTTAR PRADESH,PauriGarhwal,3_5_61_0,3_5_61_0,2e3,-0.71315,-1.106809,-0.13348,-0.404318,-0.55463,-0.648577
UTTAR PRADESH,PauriGarhwal,3_5_61_0,3_5_61_0,2010.0,-0.872564,-1.681309,-0.060311,-0.110916,-0.189558,-0.321781
UTTAR PRADESH,Pilibhit,3_9_151_0,3_9_151_0,2e3,-1.039962,-0.930636,0.094638,-0.738297,-0.871236,-0.952448
UTTAR PRADESH,Pilibhit,3_9_151_0,3_9_151_0,2010.0,-0.196163,-0.23100299999999999,0.101631,-0.096016,-0.108408,-0.128216
UTTAR PRADESH,Pithoragarh,3_5_62_0,3_5_62_0,2e3,-0.461474,-0.623419,0.066325,-0.101165,-0.169592,-0.210245
UTTAR PRADESH,Pithoragarh,3_5_62_0,3_5_62_0,2010.0,-0.377277,-0.260354,-0.069619,-0.006505,-0.022635,-0.15231
UTTAR PRADESH,Pratapgarh,3_9_173_0,3_9_173_0,2e3,-0.879358,-0.856036,-0.484879,-0.164277,-0.159172,-0.05097
UTTAR PRADESH,Pratapgarh,3_9_173_0,3_9_173_0,2010.0,-0.156837,-0.173535,0.254128,0.003871,0.041597,0.088799
UTTAR PRADESH,Rae Bareli,3_9_158_0,3_9_158_0,2e3,-1.36762,-1.255416,-0.308662,-0.872835,-1.143024,-1.354538
UTTAR PRADESH,Rae Bareli,3_9_158_0,3_9_158_0,2010.0,-1.540018,-1.792738,-0.32351,-0.24156,-0.883617,-1.60985
UTTAR PRADESH,Rampur,3_9_136_0,3_9_136_0,2e3,-0.765391,-0.99504,0.035664,-0.331928,-0.448963,-0.531453
UTTAR PRADESH,Rampur,3_9_136_0,3_9_136_0,2010.0,-0.695551,-1.651433,-0.660821,-0.249999,-0.659413,-0.895087
UTTAR PRADESH,Saharanpur,3_9_132_0,3_9_132_0,2e3,-1.745398,-2.119925,-0.395757,-0.734423,-1.094408,-1.490054
UTTAR PRADESH,Saharanpur,3_9_132_0,3_9_132_0,2010.0,-1.359803,-1.761879,-0.61471,-0.419545,-0.447828,-0.462258
UTTAR PRADESH,Shahjahanpur,3_9_152_0,3_9_152_0,2e3,-0.397252,-0.450317,-0.105286,-0.164572,-0.324056,-0.388672
UTTAR PRADESH,Shahjahanpur,3_9_152_0,3_9_152_0,2010.0,0.28729,-0.602149,-0.269913,0.369201,0.970619,1.718356
UTTAR PRADESH,Siddharthnagar,3_9_184_0,3_9_184_0,2e3,-0.539374,-0.559341,-0.385871,-0.118386,-0.034106,0.213981
UTTAR PRADESH,Siddharthnagar,3_9_184_0,3_9_184_0,2010.0,-0.318336,-0.363679,0.078001,0.075384,0.130636,0.470197
UTTAR PRADESH,Sitapur,3_9_154_0,3_9_154_0,2e3,-0.838605,-0.782499,-0.081233,0.140277,0.193867,0.365868
UTTAR PRADESH,Sitapur,3_9_154_0,3_9_154_0,2010.0,0.663717,-0.523301,0.033005,0.455555,1.002676,1.177496
UTTAR PRADESH,Sonbhadra,3_9_200_0,3_9_200_0,2e3,-0.293202,-0.324549,-0.150353,0.059913,0.002953,-0.100317
UTTAR PRADESH,Sonbhadra,3_9_200_0,3_9_200_0,2010.0,-0.397232,-0.221911,-0.073027,0.074365,0.01237,-0.012416
UTTAR PRADESH,Sultanpur,3_9_179_0,3_9_179_0,2e3,-0.850901,-1.319134,0.255321,0.011992,0.175874,0.194602
UTTAR PRADESH,Sultanpur,3_9_179_0,3_9_179_0,2010.0,-1.341923,-1.515489,-0.401314,-0.382391,-0.70437,-1.371362
UTTAR PRADESH,TehriGarhwal,3_5_59_0,3_5_59_0,2e3,-0.71315,-1.106809,-0.13348,-0.404318,-0.55463,-0.648577
UTTAR PRADESH,TehriGarhwal,3_5_59_0,3_5_59_0,2010.0,-0.872564,-1.681309,-0.060311,-0.110916,-0.189558,-0.321781
UTTAR PRADESH,Unnao,3_9_156_0,3_9_156_0,2e3,-0.673708,-0.561449,0.021191,-0.251096,-0.383466,-0.646679
UTTAR PRADESH,Unnao,3_9_156_0,3_9_156_0,2010.0,-1.201035,-1.301733,-0.274038,-0.810452,-0.896884,-0.972632
UTTAR PRADESH,Uttarkashi,3_5_56_0,3_5_56_0,2e3,-0.690272,-0.713892,-0.369719,-0.655127,-0.677773,-0.718733
UTTAR PRADESH,Uttarkashi,3_5_56_0,3_5_56_0,2010.0,-0.13595,-0.148504,0.064008,-0.121469,-0.092792,-0.03975
UTTAR PRADESH,Varanasi,3_9_197_0,3_9_197_0,2e3,-1.007426,-1.171627,-0.124555,-0.003911,0.025437,-0.021757
UTTAR PRADESH,Varanasi,3_9_197_0,3_9_197_0,2010.0,-1.307384,-1.251567,-0.347015,-0.411213,-0.494379,-0.734506
WEST BENGAL,Bankura,3_19_339_0,3_19_339_0,2e3,-0.995219,-1.099381,0.127027,-0.191475,-0.421645,-0.775785
WEST BENGAL,Bankura,3_19_339_0,3_19_339_0,2010.0,0.191772,-0.478195,-0.164924,0.066822,0.295698,0.424716
WEST BENGAL,Barddhaman,3_19_335_0,3_19_335_0,2e3,-0.905963,-0.846269,0.006061,0.05595,-0.193257,-0.573967
WEST BENGAL,Barddhaman,3_19_335_0,3_19_335_0,2010.0,-0.25254,-0.533276,0.132407,-0.08619,0.78696,0.942131
WEST BENGAL,Birbhum,3_19_334_0,3_19_334_0,2e3,-0.149938,-0.211987,0.008044,0.201881,0.234882,0.442043
WEST BENGAL,Birbhum,3_19_334_0,3_19_334_0,2010.0,-0.620563,-1.416589,-1.971214,-0.78845,-0.629591,-0.168223
WEST BENGAL,Darjiling,3_19_327_0,3_19_327_0,2e3,-0.554496,-0.148631,0.158576,0.483138,0.432,0.325075
WEST BENGAL,Darjiling,3_19_327_0,3_19_327_0,2010.0,-0.309013,-0.505288,0.013787,0.061084,-0.067228,-0.176756
WEST BENGAL,Howrah,3_19_341_0,3_19_341_0,2e3,-0.252679,-0.555405,-0.024839,0.158621,0.022611,-0.05616
WEST BENGAL,Howrah,3_19_341_0,3_19_341_0,2010.0,-0.254216,-0.54189,-0.01441,0.053036,0.050983,0.071723
WEST BENGAL,Hugli,3_19_338_0,3_19_338_0,2e3,-0.574081,-0.714723,-0.45466,-0.546937,-0.494818,-0.475522
WEST BENGAL,Hugli,3_19_338_0,3_19_338_0,2010.0,-0.633654,-0.638133,-0.223675,-0.307054,-0.337429,-0.443118
WEST BENGAL,Jalpaiguri,3_19_328_0,3_19_328_0,2e3,0.15109,-0.132315,0.107433,0.516925,0.46051,0.435705
WEST BENGAL,Jalpaiguri,3_19_328_0,3_19_328_0,2010.0,-0.43106,-0.464991,0.013628,-0.135163,0.05043,0.237801
WEST BENGAL,Koch Bihar,3_19_329_0,3_19_329_0,2e3,-0.069628,-0.425199,0.004959,0.453495,0.49134100000000003,0.527507
WEST BENGAL,Koch Bihar,3_19_329_0,3_19_329_0,2010.0,-0.146806,-0.224965,-0.130213,0.16356,0.218958,0.422166
WEST BENGAL,Kolkata,3_19_342_0,3_19_342_0,2e3,-0.849278,-0.751399,-0.247218,-0.114626,-0.202848,-0.348958
WEST BENGAL,Kolkata,3_19_342_0,3_19_342_0,2010.0,-0.794955,-0.897717,-0.206881,-0.247631,-0.300771,-0.431293
WEST BENGAL,Maldah,3_19_332_0,3_19_332_0,2e3,-1.278632,-1.690089,-1.096979,-0.584246,-0.548003,-0.358148
WEST BENGAL,Maldah,3_19_332_0,3_19_332_0,2010.0,-0.92756,-1.066133,-1.382538,-1.014187,-0.787658,-0.235558
WEST BENGAL,Medinipur,3_19_344_0,3_19_344_0,2e3,-0.816336,-0.93337,0.010625,0.135519,0.124319,-0.187952
WEST BENGAL,Medinipur,3_19_344_0,3_19_344_0,2010.0,-0.880988,-1.676066,-0.227935,-0.532709,0.29347,0.478709
WEST BENGAL,Murshidabad,3_19_333_0,3_19_333_0,2e3,-2.059635,-2.868383,-0.640131,-0.032418,-0.052472,0.002793
WEST BENGAL,Murshidabad,3_19_333_0,3_19_333_0,2010.0,-1.942651,-2.470916,-2.419677,-2.005709,-1.923652,-1.057789
WEST BENGAL,Nadia,3_19_336_0,3_19_336_0,2e3,-1.647846,-1.929872,-0.903008,-1.853075,-1.722998,-0.73798
WEST BENGAL,Nadia,3_19_336_0,3_19_336_0,2010.0,-0.599831,-0.690548,-0.42557,-0.384509,-0.409472,-0.414531
WEST BENGAL,North 24-Parganas,3_19_337_0,3_19_337_0,2e3,-1.209084,-1.761206,-0.981808,-0.439615,-0.38182,-0.15576
WEST BENGAL,North 24-Parganas,3_19_337_0,3_19_337_0,2010.0,-0.507797,-0.736672,-0.211714,-0.182864,-0.22559,-0.284154
WEST BENGAL,Puruliya,3_19_340_0,3_19_340_0,2e3,-0.041814,-0.246989,0.147159,-0.053749,0.103156,0.13686
WEST BENGAL,Puruliya,3_19_340_0,3_19_340_0,2010.0,-0.514068,-0.505982,-0.421387,-0.138054,-0.030276,0.020726
WEST BENGAL,South 24-Parganas,3_19_343_0,3_19_343_0,2e3,-0.406152,-0.515727,-0.21176,-0.237237,-0.126915,-0.047099
WEST BENGAL,South 24-Parganas,3_19_343_0,3_19_343_0,2010.0,-0.665393,-0.941118,-0.556807,-0.739711,-0.60386,-0.341117
WEST BENGAL,West Dinajpur,3_19_344_0,3_19_344_0,2e3,-1.178443,-1.745262,-0.43403,-0.325301,-0.464343,-0.59071
WEST BENGAL,West Dinajpur,3_19_344_0,3_19_344_0,2010.0,0.001788,-0.177564,-0.221579,0.055823,0.114865,0.329919
